Facility Location Problem Instance
Number of facilities: 40
Number of customers: 30
Grid size: 20x20
Facilities coordinates (x, y):
0, 11
16, 14
18, 13
14, 17
17, 9
14, 4
17, 14
12, 6
19, 9
5, 9
5, 10
8, 6
4, 1
19, 1
13, 19
5, 3
18, 0
5, 3
12, 18
11, 16
8, 2
14, 17
18, 14
10, 4
18, 19
6, 10
14, 16
18, 11
10, 18
11, 19
11, 10
9, 9
8, 5
3, 19
16, 7
10, 7
9, 13
8, 14
4, 15
10, 17
Customers coordinates (x, y):
5, 19
16, 16
14, 19
1, 2
13, 13
17, 19
9, 1
7, 12
12, 6
2, 11
16, 6
1, 17
15, 3
13, 12
17, 11
0, 9
11, 16
11, 12
14, 11
3, 18
15, 4
10, 7
0, 11
2, 19
0, 4
2, 6
10, 13
9, 6
0, 0
17, 10
Distances between facilities and customers:
Facility 0 to Customer 0: 9.43
Facility 0 to Customer 1: 16.76
Facility 0 to Customer 2: 16.12
Facility 0 to Customer 3: 9.06
Facility 0 to Customer 4: 13.15
Facility 0 to Customer 5: 18.79
Facility 0 to Customer 6: 13.45
Facility 0 to Customer 7: 7.07
Facility 0 to Customer 8: 13.00
Facility 0 to Customer 9: 2.00
Facility 0 to Customer 10: 16.76
Facility 0 to Customer 11: 6.08
Facility 0 to Customer 12: 17.00
Facility 0 to Customer 13: 13.04
Facility 0 to Customer 14: 17.00
Facility 0 to Customer 15: 2.00
Facility 0 to Customer 16: 12.08
Facility 0 to Customer 17: 11.05
Facility 0 to Customer 18: 14.00
Facility 0 to Customer 19: 7.62
Facility 0 to Customer 20: 16.55
Facility 0 to Customer 21: 10.77
Facility 0 to Customer 22: 0.00
Facility 0 to Customer 23: 8.25
Facility 0 to Customer 24: 7.00
Facility 0 to Customer 25: 5.39
Facility 0 to Customer 26: 10.20
Facility 0 to Customer 27: 10.30
Facility 0 to Customer 28: 11.00
Facility 0 to Customer 29: 17.03
Facility 1 to Customer 0: 12.08
Facility 1 to Customer 1: 2.00
Facility 1 to Customer 2: 5.39
Facility 1 to Customer 3: 19.21
Facility 1 to Customer 4: 3.16
Facility 1 to Customer 5: 5.10
Facility 1 to Customer 6: 14.76
Facility 1 to Customer 7: 9.22
Facility 1 to Customer 8: 8.94
Facility 1 to Customer 9: 14.32
Facility 1 to Customer 10: 8.00
Facility 1 to Customer 11: 15.30
Facility 1 to Customer 12: 11.05
Facility 1 to Customer 13: 3.61
Facility 1 to Customer 14: 3.16
Facility 1 to Customer 15: 16.76
Facility 1 to Customer 16: 5.39
Facility 1 to Customer 17: 5.39
Facility 1 to Customer 18: 3.61
Facility 1 to Customer 19: 13.60
Facility 1 to Customer 20: 10.05
Facility 1 to Customer 21: 9.22
Facility 1 to Customer 22: 16.28
Facility 1 to Customer 23: 14.87
Facility 1 to Customer 24: 18.87
Facility 1 to Customer 25: 16.12
Facility 1 to Customer 26: 6.08
Facility 1 to Customer 27: 10.63
Facility 1 to Customer 28: 21.26
Facility 1 to Customer 29: 4.12
Facility 2 to Customer 0: 14.32
Facility 2 to Customer 1: 3.61
Facility 2 to Customer 2: 7.21
Facility 2 to Customer 3: 20.25
Facility 2 to Customer 4: 5.00
Facility 2 to Customer 5: 6.08
Facility 2 to Customer 6: 15.00
Facility 2 to Customer 7: 11.05
Facility 2 to Customer 8: 9.22
Facility 2 to Customer 9: 16.12
Facility 2 to Customer 10: 7.28
Facility 2 to Customer 11: 17.46
Facility 2 to Customer 12: 10.44
Facility 2 to Customer 13: 5.10
Facility 2 to Customer 14: 2.24
Facility 2 to Customer 15: 18.44
Facility 2 to Customer 16: 7.62
Facility 2 to Customer 17: 7.07
Facility 2 to Customer 18: 4.47
Facility 2 to Customer 19: 15.81
Facility 2 to Customer 20: 9.49
Facility 2 to Customer 21: 10.00
Facility 2 to Customer 22: 18.11
Facility 2 to Customer 23: 17.09
Facility 2 to Customer 24: 20.12
Facility 2 to Customer 25: 17.46
Facility 2 to Customer 26: 8.00
Facility 2 to Customer 27: 11.40
Facility 2 to Customer 28: 22.20
Facility 2 to Customer 29: 3.16
Facility 3 to Customer 0: 9.22
Facility 3 to Customer 1: 2.24
Facility 3 to Customer 2: 2.00
Facility 3 to Customer 3: 19.85
Facility 3 to Customer 4: 4.12
Facility 3 to Customer 5: 3.61
Facility 3 to Customer 6: 16.76
Facility 3 to Customer 7: 8.60
Facility 3 to Customer 8: 11.18
Facility 3 to Customer 9: 13.42
Facility 3 to Customer 10: 11.18
Facility 3 to Customer 11: 13.00
Facility 3 to Customer 12: 14.04
Facility 3 to Customer 13: 5.10
Facility 3 to Customer 14: 6.71
Facility 3 to Customer 15: 16.12
Facility 3 to Customer 16: 3.16
Facility 3 to Customer 17: 5.83
Facility 3 to Customer 18: 6.00
Facility 3 to Customer 19: 11.05
Facility 3 to Customer 20: 13.04
Facility 3 to Customer 21: 10.77
Facility 3 to Customer 22: 15.23
Facility 3 to Customer 23: 12.17
Facility 3 to Customer 24: 19.10
Facility 3 to Customer 25: 16.28
Facility 3 to Customer 26: 5.66
Facility 3 to Customer 27: 12.08
