Facility Location Problem Instance
Number of facilities: 40
Number of customers: 30
Grid size: 20x20
Facilities coordinates (x, y):
7, 11
1, 10
7, 13
14, 2
8, 6
10, 5
6, 6
19, 14
17, 13
11, 6
19, 13
15, 13
15, 18
1, 9
0, 5
3, 0
4, 9
16, 16
1, 15
1, 6
6, 8
15, 13
1, 11
14, 6
9, 4
3, 14
9, 13
14, 2
6, 4
15, 9
12, 11
5, 13
9, 14
15, 16
17, 7
11, 9
9, 0
14, 11
11, 9
7, 16
Customers coordinates (x, y):
0, 0
4, 16
4, 17
0, 5
1, 0
6, 14
11, 11
17, 1
15, 5
7, 0
8, 13
10, 1
19, 17
3, 14
9, 8
7, 15
13, 8
10, 1
0, 13
1, 5
18, 7
4, 13
16, 10
17, 4
8, 0
5, 1
0, 15
1, 14
14, 16
19, 16
Distances between facilities and customers:
Facility 0 to Customer 0: 13.04
Facility 0 to Customer 1: 5.83
Facility 0 to Customer 2: 6.71
Facility 0 to Customer 3: 9.22
Facility 0 to Customer 4: 12.53
Facility 0 to Customer 5: 3.16
Facility 0 to Customer 6: 4.00
Facility 0 to Customer 7: 14.14
Facility 0 to Customer 8: 10.00
Facility 0 to Customer 9: 11.00
Facility 0 to Customer 10: 2.24
Facility 0 to Customer 11: 10.44
Facility 0 to Customer 12: 13.42
Facility 0 to Customer 13: 5.00
Facility 0 to Customer 14: 3.61
Facility 0 to Customer 15: 4.00
Facility 0 to Customer 16: 6.71
Facility 0 to Customer 17: 10.44
Facility 0 to Customer 18: 7.28
Facility 0 to Customer 19: 8.49
Facility 0 to Customer 20: 11.70
Facility 0 to Customer 21: 3.61
Facility 0 to Customer 22: 9.06
Facility 0 to Customer 23: 12.21
Facility 0 to Customer 24: 11.05
Facility 0 to Customer 25: 10.20
Facility 0 to Customer 26: 8.06
Facility 0 to Customer 27: 6.71
Facility 0 to Customer 28: 8.60
Facility 0 to Customer 29: 13.00
Facility 1 to Customer 0: 10.05
Facility 1 to Customer 1: 6.71
Facility 1 to Customer 2: 7.62
Facility 1 to Customer 3: 5.10
Facility 1 to Customer 4: 10.00
Facility 1 to Customer 5: 6.40
Facility 1 to Customer 6: 10.05
Facility 1 to Customer 7: 18.36
Facility 1 to Customer 8: 14.87
Facility 1 to Customer 9: 11.66
Facility 1 to Customer 10: 7.62
Facility 1 to Customer 11: 12.73
Facility 1 to Customer 12: 19.31
Facility 1 to Customer 13: 4.47
Facility 1 to Customer 14: 8.25
Facility 1 to Customer 15: 7.81
Facility 1 to Customer 16: 12.17
Facility 1 to Customer 17: 12.73
Facility 1 to Customer 18: 3.16
Facility 1 to Customer 19: 5.00
Facility 1 to Customer 20: 17.26
Facility 1 to Customer 21: 4.24
Facility 1 to Customer 22: 15.00
Facility 1 to Customer 23: 17.09
Facility 1 to Customer 24: 12.21
Facility 1 to Customer 25: 9.85
Facility 1 to Customer 26: 5.10
Facility 1 to Customer 27: 4.00
Facility 1 to Customer 28: 14.32
Facility 1 to Customer 29: 18.97
Facility 2 to Customer 0: 14.76
Facility 2 to Customer 1: 4.24
Facility 2 to Customer 2: 5.00
Facility 2 to Customer 3: 10.63
Facility 2 to Customer 4: 14.32
Facility 2 to Customer 5: 1.41
Facility 2 to Customer 6: 4.47
Facility 2 to Customer 7: 15.62
Facility 2 to Customer 8: 11.31
Facility 2 to Customer 9: 13.00
Facility 2 to Customer 10: 1.00
Facility 2 to Customer 11: 12.37
Facility 2 to Customer 12: 12.65
Facility 2 to Customer 13: 4.12
Facility 2 to Customer 14: 5.39
Facility 2 to Customer 15: 2.00
Facility 2 to Customer 16: 7.81
Facility 2 to Customer 17: 12.37
Facility 2 to Customer 18: 7.00
Facility 2 to Customer 19: 10.00
Facility 2 to Customer 20: 12.53
Facility 2 to Customer 21: 3.00
Facility 2 to Customer 22: 9.49
Facility 2 to Customer 23: 13.45
Facility 2 to Customer 24: 13.04
Facility 2 to Customer 25: 12.17
Facility 2 to Customer 26: 7.28
Facility 2 to Customer 27: 6.08
Facility 2 to Customer 28: 7.62
Facility 2 to Customer 29: 12.37
Facility 3 to Customer 0: 14.14
Facility 3 to Customer 1: 17.20
Facility 3 to Customer 2: 18.03
Facility 3 to Customer 3: 14.32
Facility 3 to Customer 4: 13.15
Facility 3 to Customer 5: 14.42
Facility 3 to Customer 6: 9.49
Facility 3 to Customer 7: 3.16
Facility 3 to Customer 8: 3.16
Facility 3 to Customer 9: 7.28
Facility 3 to Customer 10: 12.53
Facility 3 to Customer 11: 4.12
Facility 3 to Customer 12: 15.81
Facility 3 to Customer 13: 16.28
Facility 3 to Customer 14: 7.81
Facility 3 to Customer 15: 14.76
Facility 3 to Customer 16: 6.08
Facility 3 to Customer 17: 4.12
Facility 3 to Customer 18: 17.80
Facility 3 to Customer 19: 13.34
Facility 3 to Customer 20: 6.40
Facility 3 to Customer 21: 14.87
Facility 3 to Customer 22: 8.25
Facility 3 to Customer 23: 3.61
Facility 3 to Customer 24: 6.32
