Facility Location Problem Instance
Number of facilities: 40
Number of customers: 30
Grid size: 20x20
Facilities coordinates (x, y):
4, 4
1, 7
5, 6
10, 9
3, 11
1, 4
8, 8
7, 5
18, 15
9, 13
5, 2
10, 17
7, 19
7, 16
13, 18
3, 15
13, 10
0, 13
7, 18
3, 0
12, 12
12, 12
11, 17
8, 7
13, 10
19, 16
16, 12
4, 17
2, 8
6, 18
14, 19
2, 14
13, 11
6, 18
17, 0
17, 0
5, 5
14, 8
0, 9
1, 10
Customers coordinates (x, y):
17, 3
5, 1
5, 3
9, 18
10, 9
15, 19
10, 3
18, 9
4, 18
13, 8
18, 6
4, 9
6, 0
19, 13
14, 16
4, 15
2, 13
11, 10
10, 0
5, 2
3, 5
9, 14
14, 17
5, 14
0, 2
10, 3
12, 9
7, 2
18, 7
19, 9
Distances between facilities and customers:
Facility 0 to Customer 0: 13.04
Facility 0 to Customer 1: 3.16
Facility 0 to Customer 2: 1.41
Facility 0 to Customer 3: 14.87
Facility 0 to Customer 4: 7.81
Facility 0 to Customer 5: 18.60
Facility 0 to Customer 6: 6.08
Facility 0 to Customer 7: 14.87
Facility 0 to Customer 8: 14.00
Facility 0 to Customer 9: 9.85
Facility 0 to Customer 10: 14.14
Facility 0 to Customer 11: 5.00
Facility 0 to Customer 12: 4.47
Facility 0 to Customer 13: 17.49
Facility 0 to Customer 14: 15.62
Facility 0 to Customer 15: 11.00
Facility 0 to Customer 16: 9.22
Facility 0 to Customer 17: 9.22
Facility 0 to Customer 18: 7.21
Facility 0 to Customer 19: 2.24
Facility 0 to Customer 20: 1.41
Facility 0 to Customer 21: 11.18
Facility 0 to Customer 22: 16.40
Facility 0 to Customer 23: 10.05
Facility 0 to Customer 24: 4.47
Facility 0 to Customer 25: 6.08
Facility 0 to Customer 26: 9.43
Facility 0 to Customer 27: 3.61
Facility 0 to Customer 28: 14.32
Facility 0 to Customer 29: 15.81
Facility 1 to Customer 0: 16.49
Facility 1 to Customer 1: 7.21
Facility 1 to Customer 2: 5.66
Facility 1 to Customer 3: 13.60
Facility 1 to Customer 4: 9.22
Facility 1 to Customer 5: 18.44
Facility 1 to Customer 6: 9.85
Facility 1 to Customer 7: 17.12
Facility 1 to Customer 8: 11.40
Facility 1 to Customer 9: 12.04
Facility 1 to Customer 10: 17.03
Facility 1 to Customer 11: 3.61
Facility 1 to Customer 12: 8.60
Facility 1 to Customer 13: 18.97
Facility 1 to Customer 14: 15.81
Facility 1 to Customer 15: 8.54
Facility 1 to Customer 16: 6.08
Facility 1 to Customer 17: 10.44
Facility 1 to Customer 18: 11.40
Facility 1 to Customer 19: 6.40
Facility 1 to Customer 20: 2.83
Facility 1 to Customer 21: 10.63
Facility 1 to Customer 22: 16.40
Facility 1 to Customer 23: 8.06
Facility 1 to Customer 24: 5.10
Facility 1 to Customer 25: 9.85
Facility 1 to Customer 26: 11.18
Facility 1 to Customer 27: 7.81
Facility 1 to Customer 28: 17.00
Facility 1 to Customer 29: 18.11
Facility 2 to Customer 0: 12.37
Facility 2 to Customer 1: 5.00
Facility 2 to Customer 2: 3.00
Facility 2 to Customer 3: 12.65
Facility 2 to Customer 4: 5.83
Facility 2 to Customer 5: 16.40
Facility 2 to Customer 6: 5.83
Facility 2 to Customer 7: 13.34
Facility 2 to Customer 8: 12.04
Facility 2 to Customer 9: 8.25
Facility 2 to Customer 10: 13.00
Facility 2 to Customer 11: 3.16
Facility 2 to Customer 12: 6.08
Facility 2 to Customer 13: 15.65
Facility 2 to Customer 14: 13.45
Facility 2 to Customer 15: 9.06
Facility 2 to Customer 16: 7.62
Facility 2 to Customer 17: 7.21
Facility 2 to Customer 18: 7.81
Facility 2 to Customer 19: 4.00
Facility 2 to Customer 20: 2.24
Facility 2 to Customer 21: 8.94
Facility 2 to Customer 22: 14.21
Facility 2 to Customer 23: 8.00
Facility 2 to Customer 24: 6.40
Facility 2 to Customer 25: 5.83
Facility 2 to Customer 26: 7.62
Facility 2 to Customer 27: 4.47
Facility 2 to Customer 28: 13.04
Facility 2 to Customer 29: 14.32
Facility 3 to Customer 0: 9.22
Facility 3 to Customer 1: 9.43
Facility 3 to Customer 2: 7.81
Facility 3 to Customer 3: 9.06
Facility 3 to Customer 4: 0.00
Facility 3 to Customer 5: 11.18
Facility 3 to Customer 6: 6.00
Facility 3 to Customer 7: 8.00
Facility 3 to Customer 8: 10.82
Facility 3 to Customer 9: 3.16
Facility 3 to Customer 10: 8.54
Facility 3 to Customer 11: 6.00
Facility 3 to Customer 12: 9.85
Facility 3 to Customer 13: 9.85
Facility 3 to Customer 14: 8.06
Facility 3 to Customer 15: 8.49
Facility 3 to Customer 16: 8.94
Facility 3 to Customer 17: 1.41
Facility 3 to Customer 18: 9.00
Facility 3 to Customer 19: 8.60
Facility 3 to Customer 20: 8.06
Facility 3 to Customer 21: 5.10
Facility 3 to Customer 22: 8.94
Facility 3 to Customer 23: 7.07
Facility 3 to Customer 24: 12.21
Facility 3 to Customer 25: 6.00
Facility 3 to Customer 26: 2.00
Facility 3 to Customer 27: 7.62
Facility 3 to Customer 28: 8.25
Facility 3 to Customer 29: 9.00
Facility 4 to Customer 0: 16.12
Facility 4 to Customer 1: 10.20
Facility 4 to Customer 2: 8.25
Facility 4 to Customer 3: 9.22
Facility 4 to Customer 4: 7.28
Facility 4 to Customer 5: 14.42
Facility 4 to Customer 6: 10.63
Facility 4 to Customer 7: 15.13
Facility 4 to Customer 8: 7.07
Facility 4 to Customer 9: 10.44
Facility 4 to Customer 10: 15.81
Facility 4 to Customer 11: 2.24
Facility 4 to Customer 12: 11.40
Facility 4 to Customer 13: 16.12
Facility 4 to Customer 14: 12.08
Facility 4 to Customer 15: 4.12
Facility 4 to Customer 16: 2.24
Facility 4 to Customer 17: 8.06
Facility 4 to Customer 18: 13.04
Facility 4 to Customer 19: 9.22
Facility 4 to Customer 20: 6.00
Facility 4 to Customer 21: 6.71
Facility 4 to Customer 22: 12.53
Facility 4 to Customer 23: 3.61
