Facility Location Problem Instance
Number of facilities: 40
Number of customers: 30
Grid size: 20x20
Facilities coordinates (x, y):
11, 13
17, 10
16, 15
10, 19
3, 18
9, 17
8, 13
0, 9
2, 15
3, 16
7, 19
8, 13
11, 7
1, 3
19, 16
16, 16
5, 4
9, 1
2, 6
0, 1
13, 0
2, 1
0, 1
17, 10
10, 0
19, 0
17, 6
15, 6
8, 9
18, 17
16, 8
7, 5
6, 12
1, 7
17, 14
1, 10
10, 13
3, 0
18, 5
16, 2
Customers coordinates (x, y):
5, 6
7, 5
9, 3
1, 10
4, 2
14, 4
7, 1
9, 11
1, 18
2, 14
6, 7
5, 3
1, 6
1, 3
2, 7
9, 8
16, 13
7, 1
8, 6
10, 11
11, 14
19, 12
12, 2
13, 7
15, 10
5, 19
3, 7
2, 13
8, 17
9, 10
Distances between facilities and customers:
Facility 0 to Customer 0: 9.22
Facility 0 to Customer 1: 8.94
Facility 0 to Customer 2: 10.20
Facility 0 to Customer 3: 10.44
Facility 0 to Customer 4: 13.04
Facility 0 to Customer 5: 9.49
Facility 0 to Customer 6: 12.65
Facility 0 to Customer 7: 2.83
Facility 0 to Customer 8: 11.18
Facility 0 to Customer 9: 9.06
Facility 0 to Customer 10: 7.81
Facility 0 to Customer 11: 11.66
Facility 0 to Customer 12: 12.21
Facility 0 to Customer 13: 14.14
Facility 0 to Customer 14: 10.82
Facility 0 to Customer 15: 5.39
Facility 0 to Customer 16: 5.00
Facility 0 to Customer 17: 12.65
Facility 0 to Customer 18: 7.62
Facility 0 to Customer 19: 2.24
Facility 0 to Customer 20: 1.00
Facility 0 to Customer 21: 8.06
Facility 0 to Customer 22: 11.05
Facility 0 to Customer 23: 6.32
Facility 0 to Customer 24: 5.00
Facility 0 to Customer 25: 8.49
Facility 0 to Customer 26: 10.00
Facility 0 to Customer 27: 9.00
Facility 0 to Customer 28: 5.00
Facility 0 to Customer 29: 3.61
Facility 1 to Customer 0: 12.65
Facility 1 to Customer 1: 11.18
Facility 1 to Customer 2: 10.63
Facility 1 to Customer 3: 16.00
Facility 1 to Customer 4: 15.26
Facility 1 to Customer 5: 6.71
Facility 1 to Customer 6: 13.45
Facility 1 to Customer 7: 8.06
Facility 1 to Customer 8: 17.89
Facility 1 to Customer 9: 15.52
Facility 1 to Customer 10: 11.40
Facility 1 to Customer 11: 13.89
Facility 1 to Customer 12: 16.49
Facility 1 to Customer 13: 17.46
Facility 1 to Customer 14: 15.30
Facility 1 to Customer 15: 8.25
Facility 1 to Customer 16: 3.16
Facility 1 to Customer 17: 13.45
Facility 1 to Customer 18: 9.85
Facility 1 to Customer 19: 7.07
Facility 1 to Customer 20: 7.21
Facility 1 to Customer 21: 2.83
Facility 1 to Customer 22: 9.43
Facility 1 to Customer 23: 5.00
Facility 1 to Customer 24: 2.00
Facility 1 to Customer 25: 15.00
Facility 1 to Customer 26: 14.32
Facility 1 to Customer 27: 15.30
Facility 1 to Customer 28: 11.40
Facility 1 to Customer 29: 8.00
Facility 2 to Customer 0: 14.21
Facility 2 to Customer 1: 13.45
Facility 2 to Customer 2: 13.89
Facility 2 to Customer 3: 15.81
Facility 2 to Customer 4: 17.69
Facility 2 to Customer 5: 11.18
Facility 2 to Customer 6: 16.64
Facility 2 to Customer 7: 8.06
Facility 2 to Customer 8: 15.30
Facility 2 to Customer 9: 14.04
Facility 2 to Customer 10: 12.81
Facility 2 to Customer 11: 16.28
Facility 2 to Customer 12: 17.49
