Facility Location Problem Instance
Number of facilities: 40
Number of customers: 30
Grid size: 20x20
Facilities coordinates (x, y):
13, 17
7, 1
14, 16
9, 17
10, 7
2, 18
9, 3
7, 1
1, 16
6, 13
18, 1
0, 15
3, 5
16, 9
7, 0
16, 17
13, 1
19, 3
10, 4
8, 17
15, 1
11, 7
6, 3
17, 3
5, 7
8, 4
0, 15
18, 12
1, 8
7, 8
19, 16
16, 13
1, 15
10, 0
1, 4
1, 3
1, 2
15, 1
2, 16
16, 15
Customers coordinates (x, y):
10, 5
10, 2
11, 12
12, 18
9, 11
8, 6
10, 13
3, 4
17, 0
12, 2
18, 5
1, 11
14, 19
17, 12
1, 19
13, 1
11, 15
10, 13
13, 14
0, 7
6, 17
8, 18
2, 13
7, 13
4, 0
10, 11
17, 8
3, 14
3, 16
12, 3
Distances between facilities and customers:
Facility 0 to Customer 0: 12.37
Facility 0 to Customer 1: 15.30
Facility 0 to Customer 2: 5.39
Facility 0 to Customer 3: 1.41
Facility 0 to Customer 4: 7.21
Facility 0 to Customer 5: 12.08
Facility 0 to Customer 6: 5.00
Facility 0 to Customer 7: 16.40
Facility 0 to Customer 8: 17.46
Facility 0 to Customer 9: 15.03
Facility 0 to Customer 10: 13.00
Facility 0 to Customer 11: 13.42
Facility 0 to Customer 12: 2.24
Facility 0 to Customer 13: 6.40
Facility 0 to Customer 14: 12.17
Facility 0 to Customer 15: 16.00
Facility 0 to Customer 16: 2.83
Facility 0 to Customer 17: 5.00
Facility 0 to Customer 18: 3.00
Facility 0 to Customer 19: 16.40
Facility 0 to Customer 20: 7.00
Facility 0 to Customer 21: 5.10
Facility 0 to Customer 22: 11.70
Facility 0 to Customer 23: 7.21
Facility 0 to Customer 24: 19.24
Facility 0 to Customer 25: 6.71
Facility 0 to Customer 26: 9.85
Facility 0 to Customer 27: 10.44
Facility 0 to Customer 28: 10.05
Facility 0 to Customer 29: 14.04
Facility 1 to Customer 0: 5.00
Facility 1 to Customer 1: 3.16
Facility 1 to Customer 2: 11.70
Facility 1 to Customer 3: 17.72
Facility 1 to Customer 4: 10.20
Facility 1 to Customer 5: 5.10
Facility 1 to Customer 6: 12.37
Facility 1 to Customer 7: 5.00
Facility 1 to Customer 8: 10.05
Facility 1 to Customer 9: 5.10
Facility 1 to Customer 10: 11.70
Facility 1 to Customer 11: 11.66
Facility 1 to Customer 12: 19.31
Facility 1 to Customer 13: 14.87
Facility 1 to Customer 14: 18.97
Facility 1 to Customer 15: 6.00
Facility 1 to Customer 16: 14.56
Facility 1 to Customer 17: 12.37
Facility 1 to Customer 18: 14.32
Facility 1 to Customer 19: 9.22
Facility 1 to Customer 20: 16.03
Facility 1 to Customer 21: 17.03
Facility 1 to Customer 22: 13.00
Facility 1 to Customer 23: 12.00
Facility 1 to Customer 24: 3.16
Facility 1 to Customer 25: 10.44
Facility 1 to Customer 26: 12.21
Facility 1 to Customer 27: 13.60
Facility 1 to Customer 28: 15.52
Facility 1 to Customer 29: 5.39
Facility 2 to Customer 0: 11.70
Facility 2 to Customer 1: 14.56
Facility 2 to Customer 2: 5.00
Facility 2 to Customer 3: 2.83
Facility 2 to Customer 4: 7.07
Facility 2 to Customer 5: 11.66
Facility 2 to Customer 6: 5.00
Facility 2 to Customer 7: 16.28
Facility 2 to Customer 8: 16.28
Facility 2 to Customer 9: 14.14
Facility 2 to Customer 10: 11.70
Facility 2 to Customer 11: 13.93
Facility 2 to Customer 12: 3.00
Facility 2 to Customer 13: 5.00
Facility 2 to Customer 14: 13.34
Facility 2 to Customer 15: 15.03
Facility 2 to Customer 16: 3.16
Facility 2 to Customer 17: 5.00
Facility 2 to Customer 18: 2.24
Facility 2 to Customer 19: 16.64
Facility 2 to Customer 20: 8.06
Facility 2 to Customer 21: 6.32
Facility 2 to Customer 22: 12.37
Facility 2 to Customer 23: 7.62
Facility 2 to Customer 24: 18.87
Facility 2 to Customer 25: 6.40
Facility 2 to Customer 26: 8.54
Facility 2 to Customer 27: 11.18
Facility 2 to Customer 28: 11.00
Facility 2 to Customer 29: 13.15
Facility 3 to Customer 0: 12.04
Facility 3 to Customer 1: 15.03
Facility 3 to Customer 2: 5.39
Facility 3 to Customer 3: 3.16
Facility 3 to Customer 4: 6.00
Facility 3 to Customer 5: 11.05
Facility 3 to Customer 6: 4.12
Facility 3 to Customer 7: 14.32
Facility 3 to Customer 8: 18.79
Facility 3 to Customer 9: 15.30
Facility 3 to Customer 10: 15.00
Facility 3 to Customer 11: 10.00
Facility 3 to Customer 12: 5.39
Facility 3 to Customer 13: 9.43
Facility 3 to Customer 14: 8.25
Facility 3 to Customer 15: 16.49
Facility 3 to Customer 16: 2.83
Facility 3 to Customer 17: 4.12
Facility 3 to Customer 18: 5.00
Facility 3 to Customer 19: 13.45
Facility 3 to Customer 20: 3.00
Facility 3 to Customer 21: 1.41
Facility 3 to Customer 22: 8.06
Facility 3 to Customer 23: 4.47
Facility 3 to Customer 24: 17.72
Facility 3 to Customer 25: 6.08
Facility 3 to Customer 26: 12.04
Facility 3 to Customer 27: 6.71
Facility 3 to Customer 28: 6.08
Facility 3 to Customer 29: 14.32
Facility 4 to Customer 0: 2.00
Facility 4 to Customer 1: 5.00
Facility 4 to Customer 2: 5.10
Facility 4 to Customer 3: 11.18
Facility 4 to Customer 4: 4.12
Facility 4 to Customer 5: 2.24
Facility 4 to Customer 6: 6.00
Facility 4 to Customer 7: 7.62
Facility 4 to Customer 8: 9.90
Facility 4 to Customer 9: 5.39
Facility 4 to Customer 10: 8.25
Facility 4 to Customer 11: 9.85
Facility 4 to Customer 12: 12.65
Facility 4 to Customer 13: 8.60
Facility 4 to Customer 14: 15.00
Facility 4 to Customer 15: 6.71
Facility 4 to Customer 16: 8.06
Facility 4 to Customer 17: 6.00
Facility 4 to Customer 18: 7.62
Facility 4 to Customer 19: 10.00
Facility 4 to Customer 20: 10.77
Facility 4 to Customer 21: 11.18
Facility 4 to Customer 22: 10.00
Facility 4 to Customer 23: 6.71
Facility 4 to Customer 24: 9.22
Facility 4 to Customer 25: 4.00
Facility 4 to Customer 26: 7.07
Facility 4 to Customer 27: 9.90
Facility 4 to Customer 28: 11.40
Facility 4 to Customer 29: 4.47
Facility 5 to Customer 0: 15.26
Facility 5 to Customer 1: 17.89
Facility 5 to Customer 2: 10.82
Facility 5 to Customer 3: 10.00
Facility 5 to Customer 4: 9.90
Facility 5 to Customer 5: 13.42
Facility 5 to Customer 6: 9.43
Facility 5 to Customer 7: 14.04
Facility 5 to Customer 8: 23.43
Facility 5 to Customer 9: 18.87
Facility 5 to Customer 10: 20.62
Facility 5 to Customer 11: 7.07
Facility 5 to Customer 12: 12.04
Facility 5 to Customer 13: 16.16
Facility 5 to Customer 14: 1.41
Facility 5 to Customer 15: 20.25
Facility 5 to Customer 16: 9.49
Facility 5 to Customer 17: 9.43
Facility 5 to Customer 18: 11.70
Facility 5 to Customer 19: 11.18
Facility 5 to Customer 20: 4.12
Facility 5 to Customer 21: 6.00
Facility 5 to Customer 22: 5.00
Facility 5 to Customer 23: 7.07
Facility 5 to Customer 24: 18.11
Facility 5 to Customer 25: 10.63
Facility 5 to Customer 26: 18.03
Facility 5 to Customer 27: 4.12
Facility 5 to Customer 28: 2.24
Facility 5 to Customer 29: 18.03
Facility 6 to Customer 0: 2.24
Facility 6 to Customer 1: 1.41
Facility 6 to Customer 2: 9.22
Facility 6 to Customer 3: 15.30
Facility 6 to Customer 4: 8.00
Facility 6 to Customer 5: 3.16
Facility 6 to Customer 6: 10.05
Facility 6 to Customer 7: 6.08
Facility 6 to Customer 8: 8.54
Facility 6 to Customer 9: 3.16
Facility 6 to Customer 10: 9.22
Facility 6 to Customer 11: 11.31
Facility 6 to Customer 12: 16.76
Facility 6 to Customer 13: 12.04
Facility 6 to Customer 14: 17.89
Facility 6 to Customer 15: 4.47
Facility 6 to Customer 16: 12.17
Facility 6 to Customer 17: 10.05
Facility 6 to Customer 18: 11.70
Facility 6 to Customer 19: 9.85
Facility 6 to Customer 20: 14.32
Facility 6 to Customer 21: 15.03
Facility 6 to Customer 22: 12.21
Facility 6 to Customer 23: 10.20
Facility 6 to Customer 24: 5.83
Facility 6 to Customer 25: 8.06
Facility 6 to Customer 26: 9.43
Facility 6 to Customer 27: 12.53
Facility 6 to Customer 28: 14.32
Facility 6 to Customer 29: 3.00
Facility 7 to Customer 0: 5.00
Facility 7 to Customer 1: 3.16
Facility 7 to Customer 2: 11.70
Facility 7 to Customer 3: 17.72
Facility 7 to Customer 4: 10.20
Facility 7 to Customer 5: 5.10
Facility 7 to Customer 6: 12.37
Facility 7 to Customer 7: 5.00
Facility 7 to Customer 8: 10.05
Facility 7 to Customer 9: 5.10
Facility 7 to Customer 10: 11.70
Facility 7 to Customer 11: 11.66
Facility 7 to Customer 12: 19.31
Facility 7 to Customer 13: 14.87
Facility 7 to Customer 14: 18.97
Facility 7 to Customer 15: 6.00
Facility 7 to Customer 16: 14.56
Facility 7 to Customer 17: 12.37
Facility 7 to Customer 18: 14.32
Facility 7 to Customer 19: 9.22
Facility 7 to Customer 20: 16.03
Facility 7 to Customer 21: 17.03
Facility 7 to Customer 22: 13.00
Facility 7 to Customer 23: 12.00
Facility 7 to Customer 24: 3.16
Facility 7 to Customer 25: 10.44
Facility 7 to Customer 26: 12.21
Facility 7 to Customer 27: 13.60
Facility 7 to Customer 28: 15.52
Facility 7 to Customer 29: 5.39
Facility 8 to Customer 0: 14.21
Facility 8 to Customer 1: 16.64
Facility 8 to Customer 2: 10.77
Facility 8 to Customer 3: 11.18
Facility 8 to Customer 4: 9.43
Facility 8 to Customer 5: 12.21
Facility 8 to Customer 6: 9.49
Facility 8 to Customer 7: 12.17
Facility 8 to Customer 8: 22.63
Facility 8 to Customer 9: 17.80
Facility 8 to Customer 10: 20.25
Facility 8 to Customer 11: 5.00
Facility 8 to Customer 12: 13.34
Facility 8 to Customer 13: 16.49
Facility 8 to Customer 14: 3.00
Facility 8 to Customer 15: 19.21
Facility 8 to Customer 16: 10.05
