Facility Location Problem Instance
Number of facilities: 5
Number of customers: 15
Grid size: 10x10
Facilities coordinates (x, y):
0, 1
1, 5
2, 4
4, 9
3, 9
Customers coordinates (x, y):
0, 9
2, 6
6, 8
5, 8
7, 8
4, 0
0, 5
7, 5
6, 6
8, 2
8, 2
3, 3
0, 2
5, 2
2, 8
Distances between facilities and customers:
Facility 0 to Customer 0: 8.00
Facility 0 to Customer 1: 5.39
Facility 0 to Customer 2: 9.22
Facility 0 to Customer 3: 8.60
Facility 0 to Customer 4: 9.90
Facility 0 to Customer 5: 4.12
Facility 0 to Customer 6: 4.00
Facility 0 to Customer 7: 8.06
Facility 0 to Customer 8: 7.81
Facility 0 to Customer 9: 8.06
Facility 0 to Customer 10: 8.06
Facility 0 to Customer 11: 3.61
Facility 0 to Customer 12: 1.00
Facility 0 to Customer 13: 5.10
Facility 0 to Customer 14: 7.28
Facility 1 to Customer 0: 4.12
Facility 1 to Customer 1: 1.41
Facility 1 to Customer 2: 5.83
Facility 1 to Customer 3: 5.00
Facility 1 to Customer 4: 6.71
Facility 1 to Customer 5: 5.83
Facility 1 to Customer 6: 1.00
Facility 1 to Customer 7: 6.00
Facility 1 to Customer 8: 5.10
Facility 1 to Customer 9: 7.62
Facility 1 to Customer 10: 7.62
Facility 1 to Customer 11: 2.83
Facility 1 to Customer 12: 3.16
Facility 1 to Customer 13: 5.00
Facility 1 to Customer 14: 3.16
Facility 2 to Customer 0: 5.39
Facility 2 to Customer 1: 2.00
Facility 2 to Customer 2: 5.66
Facility 2 to Customer 3: 5.00
Facility 2 to Customer 4: 6.40
Facility 2 to Customer 5: 4.47
Facility 2 to Customer 6: 2.24
Facility 2 to Customer 7: 5.10
Facility 2 to Customer 8: 4.47
Facility 2 to Customer 9: 6.32
Facility 2 to Customer 10: 6.32
Facility 2 to Customer 11: 1.41
Facility 2 to Customer 12: 2.83
Facility 2 to Customer 13: 3.61
Facility 2 to Customer 14: 4.00
Facility 3 to Customer 0: 4.00
Facility 3 to Customer 1: 3.61
Facility 3 to Customer 2: 2.24
Facility 3 to Customer 3: 1.41
Facility 3 to Customer 4: 3.16
Facility 3 to Customer 5: 9.00
Facility 3 to Customer 6: 5.66
Facility 3 to Customer 7: 5.00
Facility 3 to Customer 8: 3.61
Facility 3 to Customer 9: 8.06
Facility 3 to Customer 10: 8.06
Facility 3 to Customer 11: 6.08
Facility 3 to Customer 12: 8.06
Facility 3 to Customer 13: 7.07
Facility 3 to Customer 14: 2.24
Facility 4 to Customer 0: 3.00
Facility 4 to Customer 1: 3.16
Facility 4 to Customer 2: 3.16
Facility 4 to Customer 3: 2.24
Facility 4 to Customer 4: 4.12
Facility 4 to Customer 5: 9.06
Facility 4 to Customer 6: 5.00
Facility 4 to Customer 7: 5.66
Facility 4 to Customer 8: 4.24
Facility 4 to Customer 9: 8.60
Facility 4 to Customer 10: 8.60
Facility 4 to Customer 11: 6.00
Facility 4 to Customer 12: 7.62
Facility 4 to Customer 13: 7.28
Facility 4 to Customer 14: 1.41
Facilities fixed costs:
Facility 0: 18
Facility 1: 18
Facility 2: 16
Facility 3: 12
Facility 4: 18
Drone operational costs (S-type drones):
Facility 0 to Customer 0: 8
Facility 0 to Customer 1: 3
Facility 0 to Customer 2: 2
Facility 0 to Customer 3: 6
Facility 0 to Customer 4: 5
Facility 0 to Customer 5: 5
Facility 0 to Customer 6: 6
Facility 0 to Customer 7: 8
Facility 0 to Customer 8: 4
Facility 0 to Customer 9: 7
Facility 0 to Customer 10: 5
Facility 0 to Customer 11: 4
Facility 0 to Customer 12: 8
Facility 0 to Customer 13: 7
Facility 0 to Customer 14: 2
Facility 1 to Customer 0: 4
Facility 1 to Customer 1: 6
Facility 1 to Customer 2: 9
Facility 1 to Customer 3: 5
Facility 1 to Customer 4: 7
Facility 1 to Customer 5: 4
Facility 1 to Customer 6: 3
Facility 1 to Customer 7: 1
Facility 1 to Customer 8: 5
Facility 1 to Customer 9: 3
Facility 1 to Customer 10: 5
Facility 1 to Customer 11: 2
Facility 1 to Customer 12: 8
Facility 1 to Customer 13: 9
Facility 1 to Customer 14: 3
Facility 2 to Customer 0: 9
Facility 2 to Customer 1: 8
Facility 2 to Customer 2: 2
Facility 2 to Customer 3: 7
Facility 2 to Customer 4: 9
Facility 2 to Customer 5: 6
Facility 2 to Customer 6: 4
Facility 2 to Customer 7: 1
Facility 2 to Customer 8: 1
Facility 2 to Customer 9: 3
Facility 2 to Customer 10: 9
Facility 2 to Customer 11: 9
Facility 2 to Customer 12: 3
Facility 2 to Customer 13: 7
Facility 2 to Customer 14: 6
Facility 3 to Customer 0: 7
Facility 3 to Customer 1: 7
Facility 3 to Customer 2: 7
Facility 3 to Customer 3: 4
Facility 3 to Customer 4: 9
Facility 3 to Customer 5: 3
Facility 3 to Customer 6: 2
