Facility Location Problem Instance
Number of facilities: 5
Number of customers: 15
Grid size: 10x10
Facilities coordinates (x, y):
6, 7
7, 3
9, 9
1, 0
4, 0
Customers coordinates (x, y):
5, 4
1, 3
7, 3
1, 9
5, 6
7, 2
5, 6
1, 4
1, 1
1, 9
5, 6
3, 1
0, 9
7, 0
7, 4
Distances between facilities and customers:
Facility 0 to Customer 0: 3.16
Facility 0 to Customer 1: 6.40
Facility 0 to Customer 2: 4.12
Facility 0 to Customer 3: 5.39
Facility 0 to Customer 4: 1.41
Facility 0 to Customer 5: 5.10
Facility 0 to Customer 6: 1.41
Facility 0 to Customer 7: 5.83
Facility 0 to Customer 8: 7.81
Facility 0 to Customer 9: 5.39
Facility 0 to Customer 10: 1.41
Facility 0 to Customer 11: 6.71
Facility 0 to Customer 12: 6.32
Facility 0 to Customer 13: 7.07
Facility 0 to Customer 14: 3.16
Facility 1 to Customer 0: 2.24
Facility 1 to Customer 1: 6.00
Facility 1 to Customer 2: 0.00
Facility 1 to Customer 3: 8.49
Facility 1 to Customer 4: 3.61
Facility 1 to Customer 5: 1.00
Facility 1 to Customer 6: 3.61
Facility 1 to Customer 7: 6.08
Facility 1 to Customer 8: 6.32
Facility 1 to Customer 9: 8.49
Facility 1 to Customer 10: 3.61
Facility 1 to Customer 11: 4.47
Facility 1 to Customer 12: 9.22
Facility 1 to Customer 13: 3.00
Facility 1 to Customer 14: 1.00
Facility 2 to Customer 0: 6.40
Facility 2 to Customer 1: 10.00
Facility 2 to Customer 2: 6.32
Facility 2 to Customer 3: 8.00
Facility 2 to Customer 4: 5.00
Facility 2 to Customer 5: 7.28
Facility 2 to Customer 6: 5.00
Facility 2 to Customer 7: 9.43
Facility 2 to Customer 8: 11.31
Facility 2 to Customer 9: 8.00
Facility 2 to Customer 10: 5.00
Facility 2 to Customer 11: 10.00
Facility 2 to Customer 12: 9.00
Facility 2 to Customer 13: 9.22
Facility 2 to Customer 14: 5.39
Facility 3 to Customer 0: 5.66
Facility 3 to Customer 1: 3.00
Facility 3 to Customer 2: 6.71
Facility 3 to Customer 3: 9.00
Facility 3 to Customer 4: 7.21
Facility 3 to Customer 5: 6.32
Facility 3 to Customer 6: 7.21
Facility 3 to Customer 7: 4.00
Facility 3 to Customer 8: 1.00
Facility 3 to Customer 9: 9.00
Facility 3 to Customer 10: 7.21
Facility 3 to Customer 11: 2.24
Facility 3 to Customer 12: 9.06
Facility 3 to Customer 13: 6.00
Facility 3 to Customer 14: 7.21
Facility 4 to Customer 0: 4.12
Facility 4 to Customer 1: 4.24
Facility 4 to Customer 2: 4.24
Facility 4 to Customer 3: 9.49
Facility 4 to Customer 4: 6.08
Facility 4 to Customer 5: 3.61
Facility 4 to Customer 6: 6.08
Facility 4 to Customer 7: 5.00
Facility 4 to Customer 8: 3.16
Facility 4 to Customer 9: 9.49
Facility 4 to Customer 10: 6.08
Facility 4 to Customer 11: 1.41
Facility 4 to Customer 12: 9.85
Facility 4 to Customer 13: 3.00
Facility 4 to Customer 14: 5.00
Facilities fixed costs:
Facility 0: 20
Facility 1: 11
Facility 2: 14
Facility 3: 15
Facility 4: 18
Drone operational costs (S-type drones):
Facility 0 to Customer 0: 9
Facility 0 to Customer 1: 5
Facility 0 to Customer 2: 4
Facility 0 to Customer 3: 1
Facility 0 to Customer 4: 5
Facility 0 to Customer 5: 3
Facility 0 to Customer 6: 1
Facility 0 to Customer 7: 6
Facility 0 to Customer 8: 2
Facility 0 to Customer 9: 5
Facility 0 to Customer 10: 5
Facility 0 to Customer 11: 5
Facility 0 to Customer 12: 2
Facility 0 to Customer 13: 7
Facility 0 to Customer 14: 7
Facility 1 to Customer 0: 3
Facility 1 to Customer 1: 7
Facility 1 to Customer 2: 4
Facility 1 to Customer 3: 7
Facility 1 to Customer 4: 4
Facility 1 to Customer 5: 2
Facility 1 to Customer 6: 5
Facility 1 to Customer 7: 6
Facility 1 to Customer 8: 6
Facility 1 to Customer 9: 7
Facility 1 to Customer 10: 5
Facility 1 to Customer 11: 4
Facility 1 to Customer 12: 9
Facility 1 to Customer 13: 3
Facility 1 to Customer 14: 3
Facility 2 to Customer 0: 2
Facility 2 to Customer 1: 3
Facility 2 to Customer 2: 4
Facility 2 to Customer 3: 5
Facility 2 to Customer 4: 1
Facility 2 to Customer 5: 9
Facility 2 to Customer 6: 5
Facility 2 to Customer 7: 9
Facility 2 to Customer 8: 6
Facility 2 to Customer 9: 6
Facility 2 to Customer 10: 7
Facility 2 to Customer 11: 1
Facility 2 to Customer 12: 2
Facility 2 to Customer 13: 6
Facility 2 to Customer 14: 7
Facility 3 to Customer 0: 6
Facility 3 to Customer 1: 6
Facility 3 to Customer 2: 2
Facility 3 to Customer 3: 8
Facility 3 to Customer 4: 3
Facility 3 to Customer 5: 1
Facility 3 to Customer 6: 6
Facility 3 to Customer 7: 5
Facility 3 to Customer 8: 5
Facility 3 to Customer 9: 4
Facility 3 to Customer 10: 3
Facility 3 to Customer 11: 6
Facility 3 to Customer 12: 1
Facility 3 to Customer 13: 1
Facility 3 to Customer 14: 8
Facility 4 to Customer 0: 1
Facility 4 to Customer 1: 1
Facility 4 to Customer 2: 2
Facility 4 to Customer 3: 8
Facility 4 to Customer 4: 8
Facility 4 to Customer 5: 2
Facility 4 to Customer 6: 5
Facility 4 to Customer 7: 8
Facility 4 to Customer 8: 9
Facility 4 to Customer 9: 2
Facility 4 to Customer 10: 1
Facility 4 to Customer 11: 4
Facility 4 to Customer 12: 4
Facility 4 to Customer 13: 9
Facility 4 to Customer 14: 4
Drone operational costs (L-type drones):
Facility 0 to Customer 0: 19
Facility 0 to Customer 1: 25
