Facility Location Problem Instance
Number of facilities: 5
Number of customers: 15
Grid size: 10x10
Facilities coordinates (x, y):
8, 2
7, 6
8, 5
9, 5
5, 7
Customers coordinates (x, y):
2, 6
7, 8
3, 7
4, 7
8, 8
5, 7
7, 5
9, 8
7, 7
3, 5
2, 9
4, 7
4, 4
8, 8
8, 8
Distances between facilities and customers:
Facility 0 to Customer 0: 7.21
Facility 0 to Customer 1: 6.08
Facility 0 to Customer 2: 7.07
Facility 0 to Customer 3: 6.40
Facility 0 to Customer 4: 6.00
Facility 0 to Customer 5: 5.83
Facility 0 to Customer 6: 3.16
Facility 0 to Customer 7: 6.08
Facility 0 to Customer 8: 5.10
Facility 0 to Customer 9: 5.83
Facility 0 to Customer 10: 9.22
Facility 0 to Customer 11: 6.40
Facility 0 to Customer 12: 4.47
Facility 0 to Customer 13: 6.00
Facility 0 to Customer 14: 6.00
Facility 1 to Customer 0: 5.00
Facility 1 to Customer 1: 2.00
Facility 1 to Customer 2: 4.12
Facility 1 to Customer 3: 3.16
Facility 1 to Customer 4: 2.24
Facility 1 to Customer 5: 2.24
Facility 1 to Customer 6: 1.00
Facility 1 to Customer 7: 2.83
Facility 1 to Customer 8: 1.00
Facility 1 to Customer 9: 4.12
Facility 1 to Customer 10: 5.83
Facility 1 to Customer 11: 3.16
Facility 1 to Customer 12: 3.61
Facility 1 to Customer 13: 2.24
Facility 1 to Customer 14: 2.24
Facility 2 to Customer 0: 6.08
Facility 2 to Customer 1: 3.16
Facility 2 to Customer 2: 5.39
Facility 2 to Customer 3: 4.47
Facility 2 to Customer 4: 3.00
Facility 2 to Customer 5: 3.61
Facility 2 to Customer 6: 1.00
Facility 2 to Customer 7: 3.16
Facility 2 to Customer 8: 2.24
Facility 2 to Customer 9: 5.00
Facility 2 to Customer 10: 7.21
Facility 2 to Customer 11: 4.47
Facility 2 to Customer 12: 4.12
Facility 2 to Customer 13: 3.00
Facility 2 to Customer 14: 3.00
Facility 3 to Customer 0: 7.07
Facility 3 to Customer 1: 3.61
Facility 3 to Customer 2: 6.32
Facility 3 to Customer 3: 5.39
Facility 3 to Customer 4: 3.16
Facility 3 to Customer 5: 4.47
Facility 3 to Customer 6: 2.00
Facility 3 to Customer 7: 3.00
Facility 3 to Customer 8: 2.83
Facility 3 to Customer 9: 6.00
Facility 3 to Customer 10: 8.06
Facility 3 to Customer 11: 5.39
Facility 3 to Customer 12: 5.10
Facility 3 to Customer 13: 3.16
Facility 3 to Customer 14: 3.16
Facility 4 to Customer 0: 3.16
Facility 4 to Customer 1: 2.24
Facility 4 to Customer 2: 2.00
Facility 4 to Customer 3: 1.00
Facility 4 to Customer 4: 3.16
Facility 4 to Customer 5: 0.00
Facility 4 to Customer 6: 2.83
Facility 4 to Customer 7: 4.12
Facility 4 to Customer 8: 2.00
Facility 4 to Customer 9: 2.83
Facility 4 to Customer 10: 3.61
Facility 4 to Customer 11: 1.00
Facility 4 to Customer 12: 3.16
Facility 4 to Customer 13: 3.16
Facility 4 to Customer 14: 3.16
Facilities fixed costs:
Facility 0: 18
Facility 1: 20
Facility 2: 13
Facility 3: 17
Facility 4: 15
Drone operational costs (S-type drones):
Facility 0 to Customer 0: 5
Facility 0 to Customer 1: 6
Facility 0 to Customer 2: 3
Facility 0 to Customer 3: 7
Facility 0 to Customer 4: 1
Facility 0 to Customer 5: 6
Facility 0 to Customer 6: 8
Facility 0 to Customer 7: 2
Facility 0 to Customer 8: 7
Facility 0 to Customer 9: 8
Facility 0 to Customer 10: 1
Facility 0 to Customer 11: 2
Facility 0 to Customer 12: 3
Facility 0 to Customer 13: 5
Facility 0 to Customer 14: 1
Facility 1 to Customer 0: 7
Facility 1 to Customer 1: 7
Facility 1 to Customer 2: 9
Facility 1 to Customer 3: 7
Facility 1 to Customer 4: 6
Facility 1 to Customer 5: 2
Facility 1 to Customer 6: 6
Facility 1 to Customer 7: 5
Facility 1 to Customer 8: 9
Facility 1 to Customer 9: 4
Facility 1 to Customer 10: 5
Facility 1 to Customer 11: 7
Facility 1 to Customer 12: 3
Facility 1 to Customer 13: 5
Facility 1 to Customer 14: 8
Facility 2 to Customer 0: 6
Facility 2 to Customer 1: 2
Facility 2 to Customer 2: 4
Facility 2 to Customer 3: 8
Facility 2 to Customer 4: 5
