Facility Location Problem Instance
Number of facilities: 5
Number of customers: 15
Grid size: 10x10
Facilities coordinates (x, y):
3, 8
4, 2
2, 7
3, 6
5, 9
Customers coordinates (x, y):
2, 7
7, 0
9, 6
2, 6
8, 0
7, 4
6, 4
6, 7
5, 8
5, 1
3, 8
9, 3
6, 6
0, 5
7, 8
Distances between facilities and customers:
Facility 0 to Customer 0: 1.41
Facility 0 to Customer 1: 8.94
Facility 0 to Customer 2: 6.32
Facility 0 to Customer 3: 2.24
Facility 0 to Customer 4: 9.43
Facility 0 to Customer 5: 5.66
Facility 0 to Customer 6: 5.00
Facility 0 to Customer 7: 3.16
Facility 0 to Customer 8: 2.00
Facility 0 to Customer 9: 7.28
Facility 0 to Customer 10: 0.00
Facility 0 to Customer 11: 7.81
Facility 0 to Customer 12: 3.61
Facility 0 to Customer 13: 4.24
Facility 0 to Customer 14: 4.00
Facility 1 to Customer 0: 5.39
Facility 1 to Customer 1: 3.61
Facility 1 to Customer 2: 6.40
Facility 1 to Customer 3: 4.47
Facility 1 to Customer 4: 4.47
Facility 1 to Customer 5: 3.61
Facility 1 to Customer 6: 2.83
Facility 1 to Customer 7: 5.39
Facility 1 to Customer 8: 6.08
Facility 1 to Customer 9: 1.41
Facility 1 to Customer 10: 6.08
Facility 1 to Customer 11: 5.10
Facility 1 to Customer 12: 4.47
Facility 1 to Customer 13: 5.00
Facility 1 to Customer 14: 6.71
Facility 2 to Customer 0: 0.00
Facility 2 to Customer 1: 8.60
Facility 2 to Customer 2: 7.07
Facility 2 to Customer 3: 1.00
Facility 2 to Customer 4: 9.22
Facility 2 to Customer 5: 5.83
Facility 2 to Customer 6: 5.00
Facility 2 to Customer 7: 4.00
Facility 2 to Customer 8: 3.16
Facility 2 to Customer 9: 6.71
Facility 2 to Customer 10: 1.41
Facility 2 to Customer 11: 8.06
Facility 2 to Customer 12: 4.12
Facility 2 to Customer 13: 2.83
Facility 2 to Customer 14: 5.10
Facility 3 to Customer 0: 1.41
Facility 3 to Customer 1: 7.21
Facility 3 to Customer 2: 6.00
Facility 3 to Customer 3: 1.00
Facility 3 to Customer 4: 7.81
Facility 3 to Customer 5: 4.47
Facility 3 to Customer 6: 3.61
Facility 3 to Customer 7: 3.16
Facility 3 to Customer 8: 2.83
Facility 3 to Customer 9: 5.39
Facility 3 to Customer 10: 2.00
Facility 3 to Customer 11: 6.71
Facility 3 to Customer 12: 3.00
Facility 3 to Customer 13: 3.16
Facility 3 to Customer 14: 4.47
Facility 4 to Customer 0: 3.61
Facility 4 to Customer 1: 9.22
Facility 4 to Customer 2: 5.00
Facility 4 to Customer 3: 4.24
Facility 4 to Customer 4: 9.49
Facility 4 to Customer 5: 5.39
Facility 4 to Customer 6: 5.10
Facility 4 to Customer 7: 2.24
Facility 4 to Customer 8: 1.00
Facility 4 to Customer 9: 8.00
Facility 4 to Customer 10: 2.24
Facility 4 to Customer 11: 7.21
Facility 4 to Customer 12: 3.16
Facility 4 to Customer 13: 6.40
Facility 4 to Customer 14: 2.24
Facilities fixed costs:
Facility 0: 18
Facility 1: 18
Facility 2: 15
Facility 3: 16
Facility 4: 16
Drone operational costs (S-type drones):
Facility 0 to Customer 0: 3
Facility 0 to Customer 1: 8
Facility 0 to Customer 2: 7
Facility 0 to Customer 3: 5
Facility 0 to Customer 4: 6
Facility 0 to Customer 5: 6
Facility 0 to Customer 6: 5
Facility 0 to Customer 7: 3
Facility 0 to Customer 8: 3
Facility 0 to Customer 9: 8
Facility 0 to Customer 10: 6
Facility 0 to Customer 11: 2
Facility 0 to Customer 12: 5
Facility 0 to Customer 13: 6
Facility 0 to Customer 14: 9
Facility 1 to Customer 0: 7
Facility 1 to Customer 1: 8
Facility 1 to Customer 2: 2
Facility 1 to Customer 3: 9
Facility 1 to Customer 4: 2
Facility 1 to Customer 5: 5
Facility 1 to Customer 6: 4
Facility 1 to Customer 7: 7
Facility 1 to Customer 8: 8
Facility 1 to Customer 9: 9
Facility 1 to Customer 10: 4
Facility 1 to Customer 11: 1
Facility 1 to Customer 12: 1
Facility 1 to Customer 13: 6
Facility 1 to Customer 14: 1
Facility 2 to Customer 0: 3
Facility 2 to Customer 1: 5
Facility 2 to Customer 2: 8
Facility 2 to Customer 3: 7
Facility 2 to Customer 4: 3
Facility 2 to Customer 5: 8
Facility 2 to Customer 6: 6
Facility 2 to Customer 7: 3
Facility 2 to Customer 8: 4
Facility 2 to Customer 9: 4
Facility 2 to Customer 10: 6
Facility 2 to Customer 11: 8
Facility 2 to Customer 12: 7
Facility 2 to Customer 13: 8
Facility 2 to Customer 14: 9
Facility 3 to Customer 0: 2
Facility 3 to Customer 1: 8
Facility 3 to Customer 2: 2
Facility 3 to Customer 3: 6
Facility 3 to Customer 4: 8
Facility 3 to Customer 5: 4
Facility 3 to Customer 6: 7
Facility 3 to Customer 7: 5
Facility 3 to Customer 8: 2
Facility 3 to Customer 9: 6
Facility 3 to Customer 10: 2
Facility 3 to Customer 11: 3
Facility 3 to Customer 12: 6
Facility 3 to Customer 13: 3
Facility 3 to Customer 14: 6
Facility 4 to Customer 0: 1
Facility 4 to Customer 1: 4
Facility 4 to Customer 2: 7
Facility 4 to Customer 3: 6
Facility 4 to Customer 4: 3
Facility 4 to Customer 5: 1
Facility 4 to Customer 6: 7
Facility 4 to Customer 7: 3
Facility 4 to Customer 8: 4
Facility 4 to Customer 9: 2
Facility 4 to Customer 10: 7
Facility 4 to Customer 11: 4
Facility 4 to Customer 12: 4
Facility 4 to Customer 13: 6
Facility 4 to Customer 14: 7
Drone operational costs (L-type drones):
Facility 0 to Customer 0: 14
Facility 0 to Customer 1: 12
Facility 0 to Customer 2: 29
Facility 0 to Customer 3: 29
Facility 0 to Customer 4: 15
Facility 0 to Customer 5: 17
Facility 0 to Customer 6: 19
Facility 0 to Customer 7: 22
Facility 0 to Customer 8: 14
Facility 0 to Customer 9: 28
Facility 0 to Customer 10: 26
Facility 0 to Customer 11: 12
Facility 0 to Customer 12: 25
Facility 0 to Customer 13: 29
Facility 0 to Customer 14: 12
Facility 1 to Customer 0: 23
Facility 1 to Customer 1: 28
Facility 1 to Customer 2: 15
Facility 1 to Customer 3: 13
Facility 1 to Customer 4: 14
Facility 1 to Customer 5: 14
Facility 1 to Customer 6: 21
Facility 1 to Customer 7: 29
Facility 1 to Customer 8: 22
Facility 1 to Customer 9: 25
Facility 1 to Customer 10: 26
Facility 1 to Customer 11: 15
Facility 1 to Customer 12: 25
Facility 1 to Customer 13: 11
Facility 1 to Customer 14: 18
Facility 2 to Customer 0: 15
Facility 2 to Customer 1: 28
Facility 2 to Customer 2: 12
Facility 2 to Customer 3: 11
Facility 2 to Customer 4: 12
Facility 2 to Customer 5: 24
Facility 2 to Customer 6: 28
Facility 2 to Customer 7: 23
Facility 2 to Customer 8: 19
Facility 2 to Customer 9: 10
Facility 2 to Customer 10: 26
Facility 2 to Customer 11: 26
Facility 2 to Customer 12: 17
Facility 2 to Customer 13: 23
Facility 2 to Customer 14: 18
Facility 3 to Customer 0: 28
Facility 3 to Customer 1: 12
Facility 3 to Customer 2: 12
Facility 3 to Customer 3: 21
Facility 3 to Customer 4: 19
Facility 3 to Customer 5: 28
Facility 3 to Customer 6: 28
Facility 3 to Customer 7: 20
Facility 3 to Customer 8: 25
Facility 3 to Customer 9: 16
Facility 3 to Customer 10: 27
Facility 3 to Customer 11: 14
Facility 3 to Customer 12: 25
Facility 3 to Customer 13: 22
Facility 3 to Customer 14: 25
Facility 4 to Customer 0: 18
Facility 4 to Customer 1: 24
Facility 4 to Customer 2: 17
Facility 4 to Customer 3: 14
Facility 4 to Customer 4: 24
Facility 4 to Customer 5: 20
Facility 4 to Customer 6: 15
Facility 4 to Customer 7: 22
Facility 4 to Customer 8: 11
Facility 4 to Customer 9: 14
Facility 4 to Customer 10: 25
Facility 4 to Customer 11: 21
Facility 4 to Customer 12: 13
Facility 4 to Customer 13: 26
Facility 4 to Customer 14: 21
Facility capacities:
Facility 0: 9
Facility 1: 8
Facility 2: 6
Facility 3: 6
Facility 4: 5
Small drone payload capacity: 12
Large drone payload capacity: 30
Small drone max range: 11
Large drone max range: 21
Package weights:
Customer 0: 15
Customer 1: 13
Customer 2: 16
Customer 3: 19
Customer 4: 19
Customer 5: 11
Customer 6: 16
Customer 7: 11
Customer 8: 18
Customer 9: 16
Customer 10: 19
Customer 11: 10
Customer 12: 13
Customer 13: 11
Customer 14: 12
Number of S-type drones: 20
Number of L-type drones: 20
