Facility Location Problem Instance
Number of facilities: 5
Number of customers: 15
Grid size: 10x10
Facilities coordinates (x, y):
6, 2
2, 8
3, 0
3, 8
8, 3
Customers coordinates (x, y):
6, 8
5, 9
5, 7
4, 8
9, 0
6, 8
2, 8
8, 3
6, 0
7, 5
9, 8
3, 8
6, 7
5, 6
5, 0
Distances between facilities and customers:
Facility 0 to Customer 0: 6.00
Facility 0 to Customer 1: 7.07
Facility 0 to Customer 2: 5.10
Facility 0 to Customer 3: 6.32
Facility 0 to Customer 4: 3.61
Facility 0 to Customer 5: 6.00
Facility 0 to Customer 6: 7.21
Facility 0 to Customer 7: 2.24
Facility 0 to Customer 8: 2.00
Facility 0 to Customer 9: 3.16
Facility 0 to Customer 10: 6.71
Facility 0 to Customer 11: 6.71
Facility 0 to Customer 12: 5.00
Facility 0 to Customer 13: 4.12
Facility 0 to Customer 14: 2.24
Facility 1 to Customer 0: 4.00
Facility 1 to Customer 1: 3.16
Facility 1 to Customer 2: 3.16
Facility 1 to Customer 3: 2.00
Facility 1 to Customer 4: 10.63
Facility 1 to Customer 5: 4.00
Facility 1 to Customer 6: 0.00
Facility 1 to Customer 7: 7.81
Facility 1 to Customer 8: 8.94
Facility 1 to Customer 9: 5.83
Facility 1 to Customer 10: 7.00
Facility 1 to Customer 11: 1.00
Facility 1 to Customer 12: 4.12
Facility 1 to Customer 13: 3.61
Facility 1 to Customer 14: 8.54
Facility 2 to Customer 0: 8.54
Facility 2 to Customer 1: 9.22
Facility 2 to Customer 2: 7.28
Facility 2 to Customer 3: 8.06
Facility 2 to Customer 4: 6.00
Facility 2 to Customer 5: 8.54
Facility 2 to Customer 6: 8.06
Facility 2 to Customer 7: 5.83
Facility 2 to Customer 8: 3.00
Facility 2 to Customer 9: 6.40
Facility 2 to Customer 10: 10.00
Facility 2 to Customer 11: 8.00
Facility 2 to Customer 12: 7.62
Facility 2 to Customer 13: 6.32
Facility 2 to Customer 14: 2.00
Facility 3 to Customer 0: 3.00
Facility 3 to Customer 1: 2.24
Facility 3 to Customer 2: 2.24
Facility 3 to Customer 3: 1.00
Facility 3 to Customer 4: 10.00
Facility 3 to Customer 5: 3.00
Facility 3 to Customer 6: 1.00
Facility 3 to Customer 7: 7.07
Facility 3 to Customer 8: 8.54
Facility 3 to Customer 9: 5.00
Facility 3 to Customer 10: 6.00
Facility 3 to Customer 11: 0.00
Facility 3 to Customer 12: 3.16
Facility 3 to Customer 13: 2.83
Facility 3 to Customer 14: 8.25
Facility 4 to Customer 0: 5.39
Facility 4 to Customer 1: 6.71
Facility 4 to Customer 2: 5.00
Facility 4 to Customer 3: 6.40
Facility 4 to Customer 4: 3.16
Facility 4 to Customer 5: 5.39
Facility 4 to Customer 6: 7.81
Facility 4 to Customer 7: 0.00
Facility 4 to Customer 8: 3.61
Facility 4 to Customer 9: 2.24
Facility 4 to Customer 10: 5.10
Facility 4 to Customer 11: 7.07
Facility 4 to Customer 12: 4.47
Facility 4 to Customer 13: 4.24
Facility 4 to Customer 14: 4.24
Facilities fixed costs:
Facility 0: 11
Facility 1: 16
Facility 2: 14
Facility 3: 12
Facility 4: 15
Drone operational costs (S-type drones):
Facility 0 to Customer 0: 5
Facility 0 to Customer 1: 7
Facility 0 to Customer 2: 3
Facility 0 to Customer 3: 3
Facility 0 to Customer 4: 8
Facility 0 to Customer 5: 6
Facility 0 to Customer 6: 1
Facility 0 to Customer 7: 8
Facility 0 to Customer 8: 9
Facility 0 to Customer 9: 9
Facility 0 to Customer 10: 9
Facility 0 to Customer 11: 1
Facility 0 to Customer 12: 8
Facility 0 to Customer 13: 3
Facility 0 to Customer 14: 1
Facility 1 to Customer 0: 8
Facility 1 to Customer 1: 2
Facility 1 to Customer 2: 2
Facility 1 to Customer 3: 6
Facility 1 to Customer 4: 2
Facility 1 to Customer 5: 6
Facility 1 to Customer 6: 7
Facility 1 to Customer 7: 5
Facility 1 to Customer 8: 9
Facility 1 to Customer 9: 8
Facility 1 to Customer 10: 6
Facility 1 to Customer 11: 2
Facility 1 to Customer 12: 9
Facility 1 to Customer 13: 1
Facility 1 to Customer 14: 6
Facility 2 to Customer 0: 4
Facility 2 to Customer 1: 1
Facility 2 to Customer 2: 5
Facility 2 to Customer 3: 9
Facility 2 to Customer 4: 7
Facility 2 to Customer 5: 3
Facility 2 to Customer 6: 5
Facility 2 to Customer 7: 4
Facility 2 to Customer 8: 3
Facility 2 to Customer 9: 1
Facility 2 to Customer 10: 1
Facility 2 to Customer 11: 5
Facility 2 to Customer 12: 3
Facility 2 to Customer 13: 6
Facility 2 to Customer 14: 1
Facility 3 to Customer 0: 1
Facility 3 to Customer 1: 4
Facility 3 to Customer 2: 9
Facility 3 to Customer 3: 6
Facility 3 to Customer 4: 4
Facility 3 to Customer 5: 2
Facility 3 to Customer 6: 5
Facility 3 to Customer 7: 8
Facility 3 to Customer 8: 4
Facility 3 to Customer 9: 3
Facility 3 to Customer 10: 3
Facility 3 to Customer 11: 3
Facility 3 to Customer 12: 7
Facility 3 to Customer 13: 7
Facility 3 to Customer 14: 1
Facility 4 to Customer 0: 2
Facility 4 to Customer 1: 6
Facility 4 to Customer 2: 7
Facility 4 to Customer 3: 6
Facility 4 to Customer 4: 9
Facility 4 to Customer 5: 9
Facility 4 to Customer 6: 6
Facility 4 to Customer 7: 6
Facility 4 to Customer 8: 8
Facility 4 to Customer 9: 6
Facility 4 to Customer 10: 2
Facility 4 to Customer 11: 4
Facility 4 to Customer 12: 4
Facility 4 to Customer 13: 4
Facility 4 to Customer 14: 4
Drone operational costs (L-type drones):
Facility 0 to Customer 0: 11
Facility 0 to Customer 1: 13
Facility 0 to Customer 2: 26
Facility 0 to Customer 3: 15
Facility 0 to Customer 4: 10
Facility 0 to Customer 5: 15
Facility 0 to Customer 6: 28
Facility 0 to Customer 7: 24
Facility 0 to Customer 8: 17
Facility 0 to Customer 9: 16
Facility 0 to Customer 10: 20
Facility 0 to Customer 11: 10
Facility 0 to Customer 12: 24
Facility 0 to Customer 13: 28
Facility 0 to Customer 14: 14
Facility 1 to Customer 0: 17
Facility 1 to Customer 1: 17
Facility 1 to Customer 2: 20
Facility 1 to Customer 3: 22
Facility 1 to Customer 4: 27
Facility 1 to Customer 5: 17
Facility 1 to Customer 6: 17
Facility 1 to Customer 7: 29
Facility 1 to Customer 8: 29
Facility 1 to Customer 9: 10
Facility 1 to Customer 10: 22
Facility 1 to Customer 11: 16
Facility 1 to Customer 12: 29
Facility 1 to Customer 13: 10
Facility 1 to Customer 14: 15
Facility 2 to Customer 0: 19
Facility 2 to Customer 1: 22
Facility 2 to Customer 2: 23
Facility 2 to Customer 3: 16
Facility 2 to Customer 4: 28
Facility 2 to Customer 5: 28
Facility 2 to Customer 6: 27
Facility 2 to Customer 7: 12
Facility 2 to Customer 8: 29
Facility 2 to Customer 9: 23
Facility 2 to Customer 10: 21
Facility 2 to Customer 11: 29
Facility 2 to Customer 12: 25
Facility 2 to Customer 13: 17
Facility 2 to Customer 14: 26
Facility 3 to Customer 0: 29
Facility 3 to Customer 1: 21
Facility 3 to Customer 2: 29
Facility 3 to Customer 3: 25
Facility 3 to Customer 4: 16
Facility 3 to Customer 5: 21
Facility 3 to Customer 6: 15
Facility 3 to Customer 7: 11
Facility 3 to Customer 8: 25
Facility 3 to Customer 9: 29
Facility 3 to Customer 10: 12
Facility 3 to Customer 11: 23
Facility 3 to Customer 12: 29
Facility 3 to Customer 13: 20
Facility 3 to Customer 14: 23
Facility 4 to Customer 0: 17
Facility 4 to Customer 1: 28
Facility 4 to Customer 2: 18
Facility 4 to Customer 3: 22
Facility 4 to Customer 4: 26
Facility 4 to Customer 5: 27
Facility 4 to Customer 6: 21
Facility 4 to Customer 7: 16
Facility 4 to Customer 8: 10
Facility 4 to Customer 9: 26
Facility 4 to Customer 10: 11
Facility 4 to Customer 11: 28
Facility 4 to Customer 12: 17
Facility 4 to Customer 13: 24
Facility 4 to Customer 14: 14
Facility capacities:
Facility 0: 7
Facility 1: 5
Facility 2: 6
Facility 3: 5
Facility 4: 5
Small drone payload capacity: 13
Large drone payload capacity: 27
Small drone max range: 14
Large drone max range: 29
Package weights:
Customer 0: 15
Customer 1: 16
Customer 2: 12
Customer 3: 15
Customer 4: 14
Customer 5: 13
Customer 6: 10
Customer 7: 16
Customer 8: 12
Customer 9: 11
Customer 10: 19
Customer 11: 14
Customer 12: 14
Customer 13: 10
Customer 14: 19
Number of S-type drones: 20
Number of L-type drones: 20
