Facility Location Problem Instance
Number of facilities: 20
Number of customers: 35
Grid size: 900x900
Facilities coordinates (x, y):
685, 311
726, 244
131, 264
513, 149
858, 855
460, 802
192, 333
627, 462
632, 245
381, 58
542, 89
145, 848
766, 785
116, 264
183, 380
436, 8
688, 701
611, 604
126, 190
114, 881
Customers coordinates (x, y):
303, 47
248, 38
307, 155
382, 77
738, 229
743, 143
5, 647
578, 52
634, 189
893, 571
112, 389
339, 514
429, 687
464, 78
556, 46
638, 131
630, 120
71, 9
285, 442
338, 607
440, 95
261, 483
441, 548
154, 822
273, 727
841, 58
295, 362
824, 64
354, 175
139, 846
1, 783
483, 340
742, 165
23, 442
893, 258
Distances between facilities and customers:
Facility 0 to Customer 0: 464.35
Facility 0 to Customer 1: 515.26
Facility 0 to Customer 2: 408.93
Facility 0 to Customer 3: 382.84
Facility 0 to Customer 4: 97.64
Facility 0 to Customer 5: 177.73
Facility 0 to Customer 6: 758.48
Facility 0 to Customer 7: 280.23
Facility 0 to Customer 8: 132.23
Facility 0 to Customer 9: 332.96
Facility 0 to Customer 10: 578.28
Facility 0 to Customer 11: 401.15
Facility 0 to Customer 12: 454.88
Facility 0 to Customer 13: 321.14
Facility 0 to Customer 14: 294.73
Facility 0 to Customer 15: 186.03
Facility 0 to Customer 16: 198.76
Facility 0 to Customer 17: 684.25
Facility 0 to Customer 18: 420.90
Facility 0 to Customer 19: 456.10
Facility 0 to Customer 20: 326.62
Facility 0 to Customer 21: 457.56
Facility 0 to Customer 22: 340.15
Facility 0 to Customer 23: 736.94
Facility 0 to Customer 24: 585.49
Facility 0 to Customer 25: 297.23
Facility 0 to Customer 26: 393.32
Facility 0 to Customer 27: 283.43
Facility 0 to Customer 28: 357.85
Facility 0 to Customer 29: 764.42
Facility 0 to Customer 30: 831.05
Facility 0 to Customer 31: 204.07
Facility 0 to Customer 32: 156.73
Facility 0 to Customer 33: 674.84
Facility 0 to Customer 34: 214.65
Facility 1 to Customer 0: 466.62
Facility 1 to Customer 1: 520.50
Facility 1 to Customer 2: 428.35
Facility 1 to Customer 3: 382.39
Facility 1 to Customer 4: 19.21
Facility 1 to Customer 5: 102.42
Facility 1 to Customer 6: 825.98
Facility 1 to Customer 7: 242.42
Facility 1 to Customer 8: 107.19
Facility 1 to Customer 9: 367.18
Facility 1 to Customer 10: 630.89
Facility 1 to Customer 11: 471.88
Facility 1 to Customer 12: 533.35
Facility 1 to Customer 13: 310.16
Facility 1 to Customer 14: 260.97
Facility 1 to Customer 15: 143.22
Facility 1 to Customer 16: 156.82
Facility 1 to Customer 17: 695.88
Facility 1 to Customer 18: 483.41
Facility 1 to Customer 19: 531.33
Facility 1 to Customer 20: 322.49
Facility 1 to Customer 21: 522.83
Facility 1 to Customer 22: 416.70
Facility 1 to Customer 23: 813.18
Facility 1 to Customer 24: 662.19
Facility 1 to Customer 25: 218.68
Facility 1 to Customer 26: 446.86
Facility 1 to Customer 27: 204.95
Facility 1 to Customer 28: 378.35
Facility 1 to Customer 29: 840.82
Facility 1 to Customer 30: 903.41
Facility 1 to Customer 31: 261.28
Facility 1 to Customer 32: 80.60
Facility 1 to Customer 33: 730.35
Facility 1 to Customer 34: 167.59
Facility 2 to Customer 0: 276.90
Facility 2 to Customer 1: 254.49
Facility 2 to Customer 2: 207.02
Facility 2 to Customer 3: 313.00
Facility 2 to Customer 4: 608.01
Facility 2 to Customer 5: 623.85
Facility 2 to Customer 6: 403.19
Facility 2 to Customer 7: 494.73
Facility 2 to Customer 8: 508.56
Facility 2 to Customer 9: 821.52
Facility 2 to Customer 10: 126.44
Facility 2 to Customer 11: 325.21
Facility 2 to Customer 12: 517.43
Facility 2 to Customer 13: 381.42
Facility 2 to Customer 14: 477.65
Facility 2 to Customer 15: 524.15
Facility 2 to Customer 16: 519.36
Facility 2 to Customer 17: 261.96
Facility 2 to Customer 18: 235.37
Facility 2 to Customer 19: 400.62
Facility 2 to Customer 20: 352.20
Facility 2 to Customer 21: 254.68
