Facility Location Problem Instance
Number of facilities: 20
Number of customers: 35
Grid size: 900x900
Facilities coordinates (x, y):
428, 403
793, 704
653, 105
717, 199
895, 506
509, 866
48, 733
167, 398
304, 4
804, 794
58, 282
848, 761
838, 128
213, 807
611, 792
354, 469
635, 729
115, 124
606, 629
269, 671
Customers coordinates (x, y):
295, 682
193, 885
671, 358
504, 164
691, 219
320, 368
70, 448
455, 893
19, 304
400, 692
429, 38
683, 304
495, 870
287, 148
265, 33
245, 628
398, 809
184, 217
168, 683
751, 256
794, 647
374, 645
731, 159
482, 316
155, 307
187, 604
720, 309
613, 843
792, 775
715, 865
253, 64
641, 540
275, 237
742, 861
242, 181
Distances between facilities and customers:
Facility 0 to Customer 0: 309.08
Facility 0 to Customer 1: 536.24
Facility 0 to Customer 2: 247.13
Facility 0 to Customer 3: 250.79
Facility 0 to Customer 4: 320.98
Facility 0 to Customer 5: 113.53
Facility 0 to Customer 6: 360.82
Facility 0 to Customer 7: 490.74
Facility 0 to Customer 8: 420.81
Facility 0 to Customer 9: 290.35
Facility 0 to Customer 10: 365.00
Facility 0 to Customer 11: 273.54
Facility 0 to Customer 12: 471.78
Facility 0 to Customer 13: 291.39
Facility 0 to Customer 14: 404.31
Facility 0 to Customer 15: 290.02
Facility 0 to Customer 16: 407.11
Facility 0 to Customer 17: 306.81
Facility 0 to Customer 18: 382.10
Facility 0 to Customer 19: 354.88
Facility 0 to Customer 20: 439.88
Facility 0 to Customer 21: 247.95
Facility 0 to Customer 22: 389.03
Facility 0 to Customer 23: 102.40
Facility 0 to Customer 24: 289.39
Facility 0 to Customer 25: 313.82
Facility 0 to Customer 26: 306.76
Facility 0 to Customer 27: 477.31
Facility 0 to Customer 28: 520.46
Facility 0 to Customer 29: 543.89
Facility 0 to Customer 30: 381.50
Facility 0 to Customer 31: 253.25
Facility 0 to Customer 32: 225.75
Facility 0 to Customer 33: 555.30
Facility 0 to Customer 34: 289.62
Facility 1 to Customer 0: 498.49
Facility 1 to Customer 1: 626.71
Facility 1 to Customer 2: 366.88
Facility 1 to Customer 3: 612.47
Facility 1 to Customer 4: 495.61
Facility 1 to Customer 5: 580.19
Facility 1 to Customer 6: 766.98
Facility 1 to Customer 7: 387.25
Facility 1 to Customer 8: 871.25
Facility 1 to Customer 9: 393.18
Facility 1 to Customer 10: 758.98
Facility 1 to Customer 11: 414.85
Facility 1 to Customer 12: 341.12
Facility 1 to Customer 13: 751.78
Facility 1 to Customer 14: 853.83
Facility 1 to Customer 15: 553.24
Facility 1 to Customer 16: 408.72
