Facility Location Problem Instance
Number of facilities: 20
Number of customers: 35
Grid size: 900x900
Facilities coordinates (x, y):
885, 509
602, 110
790, 615
733, 346
350, 286
424, 612
872, 819
510, 472
112, 82
7, 73
281, 706
190, 670
199, 520
66, 88
734, 298
635, 711
150, 735
144, 503
160, 102
31, 793
Customers coordinates (x, y):
473, 57
646, 859
802, 874
227, 629
45, 96
313, 448
141, 705
9, 476
366, 705
439, 62
820, 645
283, 498
312, 257
569, 631
217, 652
17, 722
332, 327
34, 288
390, 486
236, 683
588, 189
271, 437
264, 326
565, 102
257, 849
709, 442
406, 806
667, 866
538, 870
287, 175
492, 3
879, 469
510, 403
102, 797
694, 846
Distances between facilities and customers:
Facility 0 to Customer 0: 611.59
Facility 0 to Customer 1: 423.82
Facility 0 to Customer 2: 374.32
Facility 0 to Customer 3: 668.85
Facility 0 to Customer 4: 936.04
Facility 0 to Customer 5: 575.24
Facility 0 to Customer 6: 769.38
Facility 0 to Customer 7: 876.62
Facility 0 to Customer 8: 554.78
Facility 0 to Customer 9: 631.45
Facility 0 to Customer 10: 150.73
Facility 0 to Customer 11: 602.10
Facility 0 to Customer 12: 625.97
Facility 0 to Customer 13: 338.73
Facility 0 to Customer 14: 683.13
Facility 0 to Customer 15: 893.75
Facility 0 to Customer 16: 582.18
Facility 0 to Customer 17: 879.23
Facility 0 to Customer 18: 495.53
Facility 0 to Customer 19: 671.92
Facility 0 to Customer 20: 436.59
Facility 0 to Customer 21: 618.21
Facility 0 to Customer 22: 647.40
Facility 0 to Customer 23: 517.73
Facility 0 to Customer 24: 714.13
Facility 0 to Customer 25: 188.32
Facility 0 to Customer 26: 563.60
Facility 0 to Customer 27: 418.30
Facility 0 to Customer 28: 500.73
Facility 0 to Customer 29: 684.95
Facility 0 to Customer 30: 640.69
Facility 0 to Customer 31: 40.45
Facility 0 to Customer 32: 389.69
Facility 0 to Customer 33: 834.29
Facility 0 to Customer 34: 387.36
Facility 1 to Customer 0: 139.46
Facility 1 to Customer 1: 750.29
Facility 1 to Customer 2: 789.74
Facility 1 to Customer 3: 640.30
Facility 1 to Customer 4: 557.18
Facility 1 to Customer 5: 444.71
Facility 1 to Customer 6: 752.69
Facility 1 to Customer 7: 696.85
Facility 1 to Customer 8: 640.09
Facility 1 to Customer 9: 169.92
Facility 1 to Customer 10: 577.71
Facility 1 to Customer 11: 502.30
Facility 1 to Customer 12: 325.13
Facility 1 to Customer 13: 522.04
Facility 1 to Customer 14: 664.82
Facility 1 to Customer 15: 846.62
Facility 1 to Customer 16: 346.39
Facility 1 to Customer 17: 595.24
Facility 1 to Customer 18: 431.65
Facility 1 to Customer 19: 679.92
Facility 1 to Customer 20: 80.23
Facility 1 to Customer 21: 465.28
Facility 1 to Customer 22: 401.12
Facility 1 to Customer 23: 37.85
Facility 1 to Customer 24: 815.56
Facility 1 to Customer 25: 348.82
Facility 1 to Customer 26: 723.07
Facility 1 to Customer 27: 758.79
Facility 1 to Customer 28: 762.69
Facility 1 to Customer 29: 321.64
Facility 1 to Customer 30: 153.46
Facility 1 to Customer 31: 453.44
Facility 1 to Customer 32: 307.10
Facility 1 to Customer 33: 849.69
Facility 1 to Customer 34: 741.73
Facility 2 to Customer 0: 641.76
Facility 2 to Customer 1: 283.32
Facility 2 to Customer 2: 259.28
Facility 2 to Customer 3: 563.17
Facility 2 to Customer 4: 907.96
Facility 2 to Customer 5: 505.39
Facility 2 to Customer 6: 655.21
Facility 2 to Customer 7: 793.27
Facility 2 to Customer 8: 433.45
Facility 2 to Customer 9: 654.99
Facility 2 to Customer 10: 42.43
Facility 2 to Customer 11: 520.32
Facility 2 to Customer 12: 597.20
Facility 2 to Customer 13: 221.58
Facility 2 to Customer 14: 574.19
Facility 2 to Customer 15: 780.37
Facility 2 to Customer 16: 541.02
Facility 2 to Customer 17: 823.69
Facility 2 to Customer 18: 420.29
Facility 2 to Customer 19: 558.16
Facility 2 to Customer 20: 471.47
Facility 2 to Customer 21: 548.68
Facility 2 to Customer 22: 600.16
Facility 2 to Customer 23: 560.17
Facility 2 to Customer 24: 582.10
Facility 2 to Customer 25: 191.02
Facility 2 to Customer 26: 428.88
Facility 2 to Customer 27: 279.52
Facility 2 to Customer 28: 358.51
Facility 2 to Customer 29: 668.29
Facility 2 to Customer 30: 680.70
Facility 2 to Customer 31: 170.99
Facility 2 to Customer 32: 351.20
Facility 2 to Customer 33: 711.67
Facility 2 to Customer 34: 250.15
Facility 3 to Customer 0: 388.74
Facility 3 to Customer 1: 520.32
Facility 3 to Customer 2: 532.49
Facility 3 to Customer 3: 579.76
Facility 3 to Customer 4: 732.01
Facility 3 to Customer 5: 432.21
Facility 3 to Customer 6: 692.35
Facility 3 to Customer 7: 735.58
Facility 3 to Customer 8: 513.39
Facility 3 to Customer 9: 408.77
Facility 3 to Customer 10: 311.40
Facility 3 to Customer 11: 474.98
Facility 3 to Customer 12: 430.30
Facility 3 to Customer 13: 328.82
Facility 3 to Customer 14: 599.91
Facility 3 to Customer 15: 808.72
Facility 3 to Customer 16: 401.45
Facility 3 to Customer 17: 701.40
Facility 3 to Customer 18: 370.47
Facility 3 to Customer 19: 600.48
Facility 3 to Customer 20: 213.71
Facility 3 to Customer 21: 470.88
Facility 3 to Customer 22: 469.43
