Facility Location Problem Instance
Number of facilities: 20
Number of customers: 35
Grid size: 900x900
Facilities coordinates (x, y):
418, 280
679, 871
613, 477
283, 151
446, 816
806, 574
639, 557
247, 303
356, 556
594, 98
472, 6
328, 583
781, 521
303, 852
556, 110
350, 240
708, 688
720, 37
609, 145
83, 463
Customers coordinates (x, y):
41, 727
838, 538
17, 848
622, 61
639, 365
85, 73
297, 99
878, 20
272, 763
123, 520
139, 786
563, 573
254, 370
812, 170
593, 559
648, 478
248, 316
552, 277
401, 330
335, 222
770, 806
477, 232
30, 637
694, 39
845, 396
433, 672
497, 404
471, 57
148, 799
820, 613
448, 592
730, 602
242, 793
855, 756
899, 651
Distances between facilities and customers:
Facility 0 to Customer 0: 584.75
Facility 0 to Customer 1: 492.91
Facility 0 to Customer 2: 695.29
Facility 0 to Customer 3: 299.29
Facility 0 to Customer 4: 236.78
Facility 0 to Customer 5: 392.09
Facility 0 to Customer 6: 217.72
Facility 0 to Customer 7: 528.39
Facility 0 to Customer 8: 504.58
Facility 0 to Customer 9: 380.30
Facility 0 to Customer 10: 577.82
Facility 0 to Customer 11: 326.92
Facility 0 to Customer 12: 187.07
Facility 0 to Customer 13: 409.07
Facility 0 to Customer 14: 329.34
Facility 0 to Customer 15: 303.49
Facility 0 to Customer 16: 173.77
Facility 0 to Customer 17: 134.03
Facility 0 to Customer 18: 52.81
Facility 0 to Customer 19: 101.26
Facility 0 to Customer 20: 632.91
Facility 0 to Customer 21: 76.06
Facility 0 to Customer 22: 527.25
Facility 0 to Customer 23: 366.41
Facility 0 to Customer 24: 442.48
Facility 0 to Customer 25: 392.29
Facility 0 to Customer 26: 147.03
Facility 0 to Customer 27: 229.21
Facility 0 to Customer 28: 585.03
Facility 0 to Customer 29: 522.01
Facility 0 to Customer 30: 313.44
Facility 0 to Customer 31: 448.36
Facility 0 to Customer 32: 542.35
Facility 0 to Customer 33: 646.18
Facility 0 to Customer 34: 607.46
Facility 1 to Customer 0: 654.05
Facility 1 to Customer 1: 369.01
Facility 1 to Customer 2: 662.40
Facility 1 to Customer 3: 812.00
Facility 1 to Customer 4: 507.58
Facility 1 to Customer 5: 994.81
Facility 1 to Customer 6: 861.34
Facility 1 to Customer 7: 873.96
Facility 1 to Customer 8: 421.09
Facility 1 to Customer 9: 657.52
Facility 1 to Customer 10: 546.65
Facility 1 to Customer 11: 319.78
Facility 1 to Customer 12: 656.98
Facility 1 to Customer 13: 713.51
Facility 1 to Customer 14: 323.64
Facility 1 to Customer 15: 394.22
Facility 1 to Customer 16: 702.70
Facility 1 to Customer 17: 607.42
Facility 1 to Customer 18: 608.25
Facility 1 to Customer 19: 734.53
Facility 1 to Customer 20: 111.83
Facility 1 to Customer 21: 670.17
Facility 1 to Customer 22: 689.90
Facility 1 to Customer 23: 832.14
Facility 1 to Customer 24: 503.17
Facility 1 to Customer 25: 316.41
Facility 1 to Customer 26: 501.21
Facility 1 to Customer 27: 840.15
Facility 1 to Customer 28: 535.86
Facility 1 to Customer 29: 294.02
Facility 1 to Customer 30: 362.22
Facility 1 to Customer 31: 273.79
Facility 1 to Customer 32: 443.91
Facility 1 to Customer 33: 210.24
Facility 1 to Customer 34: 311.13
Facility 2 to Customer 0: 624.25
Facility 2 to Customer 1: 233.12
Facility 2 to Customer 2: 702.04
Facility 2 to Customer 3: 416.10
Facility 2 to Customer 4: 114.98
Facility 2 to Customer 5: 664.83
Facility 2 to Customer 6: 492.69
Facility 2 to Customer 7: 528.27
Facility 2 to Customer 8: 445.06
Facility 2 to Customer 9: 491.88
Facility 2 to Customer 10: 565.82
Facility 2 to Customer 11: 108.24
