Facility Location Problem Instance
Number of facilities: 20
Number of customers: 35
Grid size: 900x900
Facilities coordinates (x, y):
4, 10
762, 805
689, 206
742, 500
475, 724
755, 11
838, 244
312, 553
767, 463
81, 793
598, 652
351, 174
141, 507
724, 764
246, 801
637, 106
447, 677
890, 650
767, 539
188, 251
Customers coordinates (x, y):
250, 111
747, 213
77, 659
733, 419
539, 423
623, 59
662, 864
328, 232
180, 489
50, 160
291, 831
729, 404
686, 379
751, 752
220, 583
153, 405
366, 54
645, 100
660, 473
466, 360
540, 61
306, 106
806, 10
888, 112
68, 683
821, 569
622, 683
724, 235
546, 162
680, 27
749, 115
378, 209
142, 326
268, 417
557, 669
Distances between facilities and customers:
Facility 0 to Customer 0: 265.93
Facility 0 to Customer 1: 770.23
Facility 0 to Customer 2: 653.09
Facility 0 to Customer 3: 835.90
Facility 0 to Customer 4: 675.87
Facility 0 to Customer 5: 620.94
Facility 0 to Customer 6: 1078.09
Facility 0 to Customer 7: 392.76
Facility 0 to Customer 8: 510.31
Facility 0 to Customer 9: 156.89
Facility 0 to Customer 10: 869.72
Facility 0 to Customer 11: 825.14
Facility 0 to Customer 12: 775.43
Facility 0 to Customer 13: 1052.89
Facility 0 to Customer 14: 612.36
Facility 0 to Customer 15: 422.17
Facility 0 to Customer 16: 364.66
Facility 0 to Customer 17: 647.29
Facility 0 to Customer 18: 802.94
Facility 0 to Customer 19: 579.61
Facility 0 to Customer 20: 538.42
Facility 0 to Customer 21: 316.89
Facility 0 to Customer 22: 802.00
Facility 0 to Customer 23: 889.87
Facility 0 to Customer 24: 676.04
Facility 0 to Customer 25: 989.93
Facility 0 to Customer 26: 913.70
Facility 0 to Customer 27: 754.34
Facility 0 to Customer 28: 562.91
Facility 0 to Customer 29: 676.21
Facility 0 to Customer 30: 752.36
Facility 0 to Customer 31: 423.65
Facility 0 to Customer 32: 344.82
Facility 0 to Customer 33: 485.12
Facility 0 to Customer 34: 860.28
Facility 1 to Customer 0: 862.43
Facility 1 to Customer 1: 592.19
Facility 1 to Customer 2: 700.39
Facility 1 to Customer 3: 387.09
Facility 1 to Customer 4: 442.33
Facility 1 to Customer 5: 758.84
Facility 1 to Customer 6: 116.11
Facility 1 to Customer 7: 718.81
Facility 1 to Customer 8: 662.25
Facility 1 to Customer 9: 960.71
Facility 1 to Customer 10: 471.72
Facility 1 to Customer 11: 402.36
Facility 1 to Customer 12: 432.73
Facility 1 to Customer 13: 54.13
Facility 1 to Customer 14: 585.70
Facility 1 to Customer 15: 728.62
Facility 1 to Customer 16: 849.01
Facility 1 to Customer 17: 714.64
Facility 1 to Customer 18: 347.32
Facility 1 to Customer 19: 534.45
Facility 1 to Customer 20: 776.41
Facility 1 to Customer 21: 834.59
Facility 1 to Customer 22: 796.22
Facility 1 to Customer 23: 704.36
Facility 1 to Customer 24: 704.64
Facility 1 to Customer 25: 243.26
Facility 1 to Customer 26: 185.70
Facility 1 to Customer 27: 571.27
Facility 1 to Customer 28: 678.31
Facility 1 to Customer 29: 782.31
Facility 1 to Customer 30: 690.12
Facility 1 to Customer 31: 708.99
Facility 1 to Customer 32: 783.48
Facility 1 to Customer 33: 628.16
Facility 1 to Customer 34: 246.01
Facility 2 to Customer 0: 449.16
Facility 2 to Customer 1: 58.42
Facility 2 to Customer 2: 761.42
Facility 2 to Customer 3: 217.50
Facility 2 to Customer 4: 263.80
Facility 2 to Customer 5: 161.14
Facility 2 to Customer 6: 658.55
Facility 2 to Customer 7: 361.94
Facility 2 to Customer 8: 582.38
Facility 2 to Customer 9: 640.65
Facility 2 to Customer 10: 740.96
Facility 2 to Customer 11: 202.00
Facility 2 to Customer 12: 173.03
Facility 2 to Customer 13: 549.51
Facility 2 to Customer 14: 601.74
Facility 2 to Customer 15: 571.75
Facility 2 to Customer 16: 356.98
Facility 2 to Customer 17: 114.77
Facility 2 to Customer 18: 268.57
Facility 2 to Customer 19: 271.01
Facility 2 to Customer 20: 207.91
Facility 2 to Customer 21: 395.84
Facility 2 to Customer 22: 228.27
Facility 2 to Customer 23: 220.08
Facility 2 to Customer 24: 783.05
Facility 2 to Customer 25: 386.26
Facility 2 to Customer 26: 481.68
Facility 2 to Customer 27: 45.45
Facility 2 to Customer 28: 149.62
Facility 2 to Customer 29: 179.23
Facility 2 to Customer 30: 109.00
Facility 2 to Customer 31: 311.01
Facility 2 to Customer 32: 560.01
Facility 2 to Customer 33: 470.92
Facility 2 to Customer 34: 481.45
Facility 3 to Customer 0: 627.20
Facility 3 to Customer 1: 287.04
Facility 3 to Customer 2: 683.74
