Facility Location Problem Instance
Number of facilities: 20
Number of customers: 25
Grid size: 80x80
Facilities coordinates (x, y):
16, 27
15, 44
0, 31
54, 11
10, 10
0, 61
55, 73
57, 75
51, 17
38, 31
18, 38
55, 78
54, 74
15, 30
73, 79
68, 36
40, 6
74, 21
10, 2
46, 68
Customers coordinates (x, y):
9, 2
23, 10
31, 78
20, 37
2, 73
57, 9
17, 33
52, 52
10, 30
56, 35
52, 3
30, 20
66, 23
66, 58
61, 63
15, 59
43, 18
38, 59
27, 29
50, 63
51, 1
76, 47
65, 27
76, 65
72, 9
Distances between facilities and customers:
Facility 0 to Customer 0: 25.96
Facility 0 to Customer 1: 18.38
Facility 0 to Customer 2: 53.16
Facility 0 to Customer 3: 10.77
Facility 0 to Customer 4: 48.08
Facility 0 to Customer 5: 44.78
Facility 0 to Customer 6: 6.08
Facility 0 to Customer 7: 43.83
Facility 0 to Customer 8: 6.71
Facility 0 to Customer 9: 40.79
Facility 0 to Customer 10: 43.27
Facility 0 to Customer 11: 15.65
Facility 0 to Customer 12: 50.16
Facility 0 to Customer 13: 58.83
Facility 0 to Customer 14: 57.63
Facility 0 to Customer 15: 32.02
Facility 0 to Customer 16: 28.46
Facility 0 to Customer 17: 38.83
Facility 0 to Customer 18: 11.18
Facility 0 to Customer 19: 49.52
Facility 0 to Customer 20: 43.60
Facility 0 to Customer 21: 63.25
Facility 0 to Customer 22: 49.00
Facility 0 to Customer 23: 71.02
Facility 0 to Customer 24: 58.82
Facility 1 to Customer 0: 42.43
Facility 1 to Customer 1: 34.93
Facility 1 to Customer 2: 37.58
Facility 1 to Customer 3: 8.60
Facility 1 to Customer 4: 31.78
Facility 1 to Customer 5: 54.67
Facility 1 to Customer 6: 11.18
Facility 1 to Customer 7: 37.85
Facility 1 to Customer 8: 14.87
Facility 1 to Customer 9: 41.98
Facility 1 to Customer 10: 55.23
Facility 1 to Customer 11: 28.30
Facility 1 to Customer 12: 55.15
Facility 1 to Customer 13: 52.89
Facility 1 to Customer 14: 49.77
Facility 1 to Customer 15: 15.00
Facility 1 to Customer 16: 38.21
Facility 1 to Customer 17: 27.46
Facility 1 to Customer 18: 19.21
Facility 1 to Customer 19: 39.82
Facility 1 to Customer 20: 56.08
Facility 1 to Customer 21: 61.07
Facility 1 to Customer 22: 52.81
Facility 1 to Customer 23: 64.51
Facility 1 to Customer 24: 66.89
Facility 2 to Customer 0: 30.36
Facility 2 to Customer 1: 31.14
Facility 2 to Customer 2: 56.30
Facility 2 to Customer 3: 20.88
Facility 2 to Customer 4: 42.05
Facility 2 to Customer 5: 61.10
Facility 2 to Customer 6: 17.12
Facility 2 to Customer 7: 56.08
Facility 2 to Customer 8: 10.05
Facility 2 to Customer 9: 56.14
Facility 2 to Customer 10: 59.06
Facility 2 to Customer 11: 31.95
Facility 2 to Customer 12: 66.48
Facility 2 to Customer 13: 71.31
Facility 2 to Customer 14: 68.88
Facility 2 to Customer 15: 31.76
Facility 2 to Customer 16: 44.92
Facility 2 to Customer 17: 47.20
Facility 2 to Customer 18: 27.07
Facility 2 to Customer 19: 59.36
Facility 2 to Customer 20: 59.17
Facility 2 to Customer 21: 77.67
Facility 2 to Customer 22: 65.12
Facility 2 to Customer 23: 83.26
Facility 2 to Customer 24: 75.29
Facility 3 to Customer 0: 45.89
Facility 3 to Customer 1: 31.02
Facility 3 to Customer 2: 70.84
Facility 3 to Customer 3: 42.80
Facility 3 to Customer 4: 80.92
Facility 3 to Customer 5: 3.61
Facility 3 to Customer 6: 43.05
Facility 3 to Customer 7: 41.05
Facility 3 to Customer 8: 47.93
Facility 3 to Customer 9: 24.08
Facility 3 to Customer 10: 8.25
Facility 3 to Customer 11: 25.63
Facility 3 to Customer 12: 16.97
Facility 3 to Customer 13: 48.51
Facility 3 to Customer 14: 52.47
Facility 3 to Customer 15: 61.85
Facility 3 to Customer 16: 13.04
Facility 3 to Customer 17: 50.60
Facility 3 to Customer 18: 32.45
Facility 3 to Customer 19: 52.15
Facility 3 to Customer 20: 10.44
Facility 3 to Customer 21: 42.19
Facility 3 to Customer 22: 19.42
Facility 3 to Customer 23: 58.31
Facility 3 to Customer 24: 18.11
Facility 4 to Customer 0: 8.06
Facility 4 to Customer 1: 13.00
Facility 4 to Customer 2: 71.17
Facility 4 to Customer 3: 28.79
Facility 4 to Customer 4: 63.51
Facility 4 to Customer 5: 47.01
Facility 4 to Customer 6: 24.04
Facility 4 to Customer 7: 59.40
Facility 4 to Customer 8: 20.00
Facility 4 to Customer 9: 52.35
Facility 4 to Customer 10: 42.58
Facility 4 to Customer 11: 22.36
Facility 4 to Customer 12: 57.49
Facility 4 to Customer 13: 73.76
Facility 4 to Customer 14: 73.55
Facility 4 to Customer 15: 49.25
Facility 4 to Customer 16: 33.96
Facility 4 to Customer 17: 56.44
Facility 4 to Customer 18: 25.50
Facility 4 to Customer 19: 66.40
