Facility Location Problem Instance
Number of facilities: 20
Number of customers: 25
Grid size: 80x80
Facilities coordinates (x, y):
55, 22
3, 33
9, 33
57, 10
39, 74
9, 20
73, 14
18, 12
18, 33
59, 31
57, 63
34, 54
73, 64
69, 10
44, 0
9, 8
14, 53
60, 75
32, 48
34, 29
Customers coordinates (x, y):
57, 55
49, 21
23, 2
38, 15
54, 77
60, 30
22, 32
9, 60
22, 70
66, 54
58, 57
78, 3
9, 62
78, 24
69, 3
58, 34
62, 75
34, 48
75, 13
27, 60
75, 37
63, 32
24, 2
32, 50
79, 38
Distances between facilities and customers:
Facility 0 to Customer 0: 33.06
Facility 0 to Customer 1: 6.08
Facility 0 to Customer 2: 37.74
Facility 0 to Customer 3: 18.38
Facility 0 to Customer 4: 55.01
Facility 0 to Customer 5: 9.43
Facility 0 to Customer 6: 34.48
Facility 0 to Customer 7: 59.67
Facility 0 to Customer 8: 58.25
Facility 0 to Customer 9: 33.84
Facility 0 to Customer 10: 35.13
Facility 0 to Customer 11: 29.83
Facility 0 to Customer 12: 60.96
Facility 0 to Customer 13: 23.09
Facility 0 to Customer 14: 23.60
Facility 0 to Customer 15: 12.37
Facility 0 to Customer 16: 53.46
Facility 0 to Customer 17: 33.42
Facility 0 to Customer 18: 21.93
Facility 0 to Customer 19: 47.20
Facility 0 to Customer 20: 25.00
Facility 0 to Customer 21: 12.81
Facility 0 to Customer 22: 36.89
Facility 0 to Customer 23: 36.24
Facility 0 to Customer 24: 28.84
Facility 1 to Customer 0: 58.31
Facility 1 to Customer 1: 47.54
Facility 1 to Customer 2: 36.89
Facility 1 to Customer 3: 39.36
Facility 1 to Customer 4: 67.36
Facility 1 to Customer 5: 57.08
Facility 1 to Customer 6: 19.03
Facility 1 to Customer 7: 27.66
Facility 1 to Customer 8: 41.59
Facility 1 to Customer 9: 66.41
Facility 1 to Customer 10: 60.01
Facility 1 to Customer 11: 80.78
Facility 1 to Customer 12: 29.61
Facility 1 to Customer 13: 75.54
Facility 1 to Customer 14: 72.50
Facility 1 to Customer 15: 55.01
Facility 1 to Customer 16: 72.42
Facility 1 to Customer 17: 34.44
Facility 1 to Customer 18: 74.73
Facility 1 to Customer 19: 36.12
Facility 1 to Customer 20: 72.11
Facility 1 to Customer 21: 60.01
Facility 1 to Customer 22: 37.44
Facility 1 to Customer 23: 33.62
Facility 1 to Customer 24: 76.16
Facility 2 to Customer 0: 52.80
Facility 2 to Customer 1: 41.76
Facility 2 to Customer 2: 34.01
Facility 2 to Customer 3: 34.13
Facility 2 to Customer 4: 62.94
Facility 2 to Customer 5: 51.09
Facility 2 to Customer 6: 13.04
Facility 2 to Customer 7: 27.00
Facility 2 to Customer 8: 39.22
Facility 2 to Customer 9: 60.75
Facility 2 to Customer 10: 54.56
Facility 2 to Customer 11: 75.24
Facility 2 to Customer 12: 29.00
Facility 2 to Customer 13: 69.58
Facility 2 to Customer 14: 67.08
Facility 2 to Customer 15: 49.01
Facility 2 to Customer 16: 67.62
