Facility Location Problem Instance
Number of facilities: 20
Number of customers: 25
Grid size: 80x80
Facilities coordinates (x, y):
45, 39
45, 4
16, 30
72, 43
75, 30
71, 24
37, 27
32, 56
47, 32
12, 59
72, 54
16, 50
11, 41
65, 35
14, 52
75, 64
63, 68
45, 47
61, 4
43, 73
Customers coordinates (x, y):
40, 25
59, 60
66, 62
8, 14
64, 6
26, 6
74, 70
67, 60
30, 38
44, 61
70, 64
53, 23
37, 50
74, 57
24, 5
52, 72
10, 75
69, 78
39, 40
63, 56
68, 30
25, 40
74, 31
52, 17
17, 46
Distances between facilities and customers:
Facility 0 to Customer 0: 14.87
Facility 0 to Customer 1: 25.24
Facility 0 to Customer 2: 31.14
Facility 0 to Customer 3: 44.65
Facility 0 to Customer 4: 38.08
Facility 0 to Customer 5: 38.08
Facility 0 to Customer 6: 42.45
Facility 0 to Customer 7: 30.41
Facility 0 to Customer 8: 15.03
Facility 0 to Customer 9: 22.02
Facility 0 to Customer 10: 35.36
Facility 0 to Customer 11: 17.89
Facility 0 to Customer 12: 13.60
Facility 0 to Customer 13: 34.13
Facility 0 to Customer 14: 39.96
Facility 0 to Customer 15: 33.73
Facility 0 to Customer 16: 50.21
Facility 0 to Customer 17: 45.79
Facility 0 to Customer 18: 6.08
Facility 0 to Customer 19: 24.76
Facility 0 to Customer 20: 24.70
Facility 0 to Customer 21: 20.02
Facility 0 to Customer 22: 30.08
Facility 0 to Customer 23: 23.09
Facility 0 to Customer 24: 28.86
Facility 1 to Customer 0: 21.59
Facility 1 to Customer 1: 57.72
Facility 1 to Customer 2: 61.68
Facility 1 to Customer 3: 38.33
Facility 1 to Customer 4: 19.10
Facility 1 to Customer 5: 19.10
Facility 1 to Customer 6: 72.09
Facility 1 to Customer 7: 60.17
Facility 1 to Customer 8: 37.16
Facility 1 to Customer 9: 57.01
Facility 1 to Customer 10: 65.00
Facility 1 to Customer 11: 20.62
Facility 1 to Customer 12: 46.69
Facility 1 to Customer 13: 60.42
Facility 1 to Customer 14: 21.02
Facility 1 to Customer 15: 68.36
Facility 1 to Customer 16: 79.16
Facility 1 to Customer 17: 77.79
Facility 1 to Customer 18: 36.50
Facility 1 to Customer 19: 55.03
Facility 1 to Customer 20: 34.71
Facility 1 to Customer 21: 41.18
Facility 1 to Customer 22: 39.62
Facility 1 to Customer 23: 14.76
Facility 1 to Customer 24: 50.48
Facility 2 to Customer 0: 24.52
Facility 2 to Customer 1: 52.43
Facility 2 to Customer 2: 59.36
Facility 2 to Customer 3: 17.89
Facility 2 to Customer 4: 53.67
Facility 2 to Customer 5: 26.00
Facility 2 to Customer 6: 70.46
Facility 2 to Customer 7: 59.17
Facility 2 to Customer 8: 16.12
Facility 2 to Customer 9: 41.77
Facility 2 to Customer 10: 63.81
Facility 2 to Customer 11: 37.66
Facility 2 to Customer 12: 29.00
Facility 2 to Customer 13: 63.98
Facility 2 to Customer 14: 26.25
Facility 2 to Customer 15: 55.32
Facility 2 to Customer 16: 45.40
Facility 2 to Customer 17: 71.51
Facility 2 to Customer 18: 25.08
Facility 2 to Customer 19: 53.71
Facility 2 to Customer 20: 52.00
