Facility Location Problem Instance
Number of facilities: 20
Number of customers: 25
Grid size: 80x80
Facilities coordinates (x, y):
41, 49
58, 51
2, 34
68, 8
19, 71
14, 50
77, 0
34, 66
60, 65
58, 7
8, 12
8, 44
78, 45
31, 31
9, 27
60, 9
60, 72
18, 79
42, 35
39, 49
Customers coordinates (x, y):
74, 18
55, 41
0, 14
29, 33
53, 76
62, 64
79, 61
28, 29
67, 50
19, 28
16, 31
2, 39
57, 56
58, 58
46, 28
18, 59
76, 79
52, 2
50, 52
20, 56
23, 16
30, 15
59, 68
2, 45
53, 78
Distances between facilities and customers:
Facility 0 to Customer 0: 45.28
Facility 0 to Customer 1: 16.12
Facility 0 to Customer 2: 53.91
Facility 0 to Customer 3: 20.00
Facility 0 to Customer 4: 29.55
Facility 0 to Customer 5: 25.81
Facility 0 to Customer 6: 39.85
Facility 0 to Customer 7: 23.85
Facility 0 to Customer 8: 26.02
Facility 0 to Customer 9: 30.41
Facility 0 to Customer 10: 30.81
Facility 0 to Customer 11: 40.26
Facility 0 to Customer 12: 17.46
Facility 0 to Customer 13: 19.24
Facility 0 to Customer 14: 21.59
Facility 0 to Customer 15: 25.08
Facility 0 to Customer 16: 46.10
Facility 0 to Customer 17: 48.27
Facility 0 to Customer 18: 9.49
Facility 0 to Customer 19: 22.14
Facility 0 to Customer 20: 37.59
Facility 0 to Customer 21: 35.74
Facility 0 to Customer 22: 26.17
Facility 0 to Customer 23: 39.20
Facility 0 to Customer 24: 31.38
Facility 1 to Customer 0: 36.67
Facility 1 to Customer 1: 10.44
Facility 1 to Customer 2: 68.80
Facility 1 to Customer 3: 34.13
Facility 1 to Customer 4: 25.50
Facility 1 to Customer 5: 13.60
Facility 1 to Customer 6: 23.26
Facility 1 to Customer 7: 37.20
Facility 1 to Customer 8: 9.06
Facility 1 to Customer 9: 45.28
Facility 1 to Customer 10: 46.52
Facility 1 to Customer 11: 57.27
Facility 1 to Customer 12: 5.10
Facility 1 to Customer 13: 7.00
Facility 1 to Customer 14: 25.94
Facility 1 to Customer 15: 40.79
Facility 1 to Customer 16: 33.29
Facility 1 to Customer 17: 49.37
Facility 1 to Customer 18: 8.06
Facility 1 to Customer 19: 38.33
Facility 1 to Customer 20: 49.50
Facility 1 to Customer 21: 45.61
Facility 1 to Customer 22: 17.03
Facility 1 to Customer 23: 56.32
Facility 1 to Customer 24: 27.46
Facility 2 to Customer 0: 73.76
Facility 2 to Customer 1: 53.46
Facility 2 to Customer 2: 20.10
Facility 2 to Customer 3: 27.02
Facility 2 to Customer 4: 66.07
Facility 2 to Customer 5: 67.08
Facility 2 to Customer 6: 81.60
Facility 2 to Customer 7: 26.48
Facility 2 to Customer 8: 66.94
Facility 2 to Customer 9: 18.03
Facility 2 to Customer 10: 14.32
Facility 2 to Customer 11: 5.00
Facility 2 to Customer 12: 59.24
Facility 2 to Customer 13: 60.93
Facility 2 to Customer 14: 44.41
Facility 2 to Customer 15: 29.68
Facility 2 to Customer 16: 86.61
Facility 2 to Customer 17: 59.36
Facility 2 to Customer 18: 51.26
Facility 2 to Customer 19: 28.43
Facility 2 to Customer 20: 27.66
Facility 2 to Customer 21: 33.84
Facility 2 to Customer 22: 66.37
Facility 2 to Customer 23: 11.00
Facility 2 to Customer 24: 67.36
Facility 3 to Customer 0: 11.66
Facility 3 to Customer 1: 35.47
Facility 3 to Customer 2: 68.26
Facility 3 to Customer 3: 46.32
Facility 3 to Customer 4: 69.63
Facility 3 to Customer 5: 56.32
Facility 3 to Customer 6: 54.13
Facility 3 to Customer 7: 45.18
Facility 3 to Customer 8: 42.01
Facility 3 to Customer 9: 52.92
Facility 3 to Customer 10: 56.86
Facility 3 to Customer 11: 72.92
Facility 3 to Customer 12: 49.24
Facility 3 to Customer 13: 50.99
