Facility Location Problem Instance
Number of facilities: 20
Number of customers: 25
Grid size: 80x80
Facilities coordinates (x, y):
71, 77
61, 9
42, 17
60, 25
19, 24
0, 1
64, 47
62, 51
53, 50
47, 49
62, 39
75, 9
52, 4
15, 49
72, 20
24, 55
32, 44
65, 62
47, 7
49, 54
Customers coordinates (x, y):
31, 31
61, 4
46, 3
18, 33
77, 58
18, 32
31, 77
74, 20
1, 14
11, 49
50, 75
10, 66
24, 54
21, 54
32, 38
64, 68
48, 75
39, 52
11, 13
73, 44
18, 34
26, 50
39, 0
21, 62
0, 12
Distances between facilities and customers:
Facility 0 to Customer 0: 60.96
Facility 0 to Customer 1: 73.68
Facility 0 to Customer 2: 78.11
Facility 0 to Customer 3: 68.88
Facility 0 to Customer 4: 19.92
Facility 0 to Customer 5: 69.53
Facility 0 to Customer 6: 40.00
Facility 0 to Customer 7: 57.08
Facility 0 to Customer 8: 94.18
Facility 0 to Customer 9: 66.21
Facility 0 to Customer 10: 21.10
Facility 0 to Customer 11: 61.98
Facility 0 to Customer 12: 52.33
Facility 0 to Customer 13: 55.04
Facility 0 to Customer 14: 55.15
Facility 0 to Customer 15: 11.40
Facility 0 to Customer 16: 23.09
Facility 0 to Customer 17: 40.61
Facility 0 to Customer 18: 87.73
Facility 0 to Customer 19: 33.06
Facility 0 to Customer 20: 68.25
Facility 0 to Customer 21: 52.48
Facility 0 to Customer 22: 83.38
Facility 0 to Customer 23: 52.20
Facility 0 to Customer 24: 96.26
Facility 1 to Customer 0: 37.20
Facility 1 to Customer 1: 5.00
Facility 1 to Customer 2: 16.16
Facility 1 to Customer 3: 49.24
Facility 1 to Customer 4: 51.55
Facility 1 to Customer 5: 48.76
Facility 1 to Customer 6: 74.32
Facility 1 to Customer 7: 17.03
Facility 1 to Customer 8: 60.21
Facility 1 to Customer 9: 64.03
Facility 1 to Customer 10: 66.91
Facility 1 to Customer 11: 76.49
Facility 1 to Customer 12: 58.26
Facility 1 to Customer 13: 60.21
Facility 1 to Customer 14: 41.01
Facility 1 to Customer 15: 59.08
Facility 1 to Customer 16: 67.27
Facility 1 to Customer 17: 48.30
Facility 1 to Customer 18: 50.16
Facility 1 to Customer 19: 37.00
Facility 1 to Customer 20: 49.74
Facility 1 to Customer 21: 53.91
Facility 1 to Customer 22: 23.77
Facility 1 to Customer 23: 66.40
Facility 1 to Customer 24: 61.07
Facility 2 to Customer 0: 17.80
Facility 2 to Customer 1: 23.02
Facility 2 to Customer 2: 14.56
Facility 2 to Customer 3: 28.84
Facility 2 to Customer 4: 53.91
Facility 2 to Customer 5: 28.30
Facility 2 to Customer 6: 61.00
Facility 2 to Customer 7: 32.14
Facility 2 to Customer 8: 41.11
Facility 2 to Customer 9: 44.55
Facility 2 to Customer 10: 58.55
Facility 2 to Customer 11: 58.52
Facility 2 to Customer 12: 41.15
