Facility Location Problem Instance
Number of facilities: 12
Number of customers: 18
Grid size: 400x400
Facilities coordinates (x, y):
214, 327
318, 234
32, 56
255, 305
274, 8
323, 263
294, 123
367, 73
149, 219
0, 314
180, 123
292, 213
Customers coordinates (x, y):
95, 340
342, 43
268, 184
34, 269
278, 259
259, 283
10, 199
240, 22
325, 198
191, 129
382, 8
182, 34
176, 123
375, 336
321, 53
395, 297
376, 387
170, 68
Distances between facilities and customers:
Facility 0 to Customer 0: 119.71
Facility 0 to Customer 1: 311.51
Facility 0 to Customer 2: 152.86
Facility 0 to Customer 3: 189.11
Facility 0 to Customer 4: 93.38
Facility 0 to Customer 5: 62.94
Facility 0 to Customer 6: 240.83
Facility 0 to Customer 7: 306.11
Facility 0 to Customer 8: 170.18
Facility 0 to Customer 9: 199.33
Facility 0 to Customer 10: 360.53
Facility 0 to Customer 11: 294.74
Facility 0 to Customer 12: 207.51
Facility 0 to Customer 13: 161.25
Facility 0 to Customer 14: 294.15
Facility 0 to Customer 15: 183.47
Facility 0 to Customer 16: 172.75
Facility 0 to Customer 17: 262.71
Facility 1 to Customer 0: 246.91
Facility 1 to Customer 1: 192.50
Facility 1 to Customer 2: 70.71
Facility 1 to Customer 3: 286.15
Facility 1 to Customer 4: 47.17
Facility 1 to Customer 5: 76.69
Facility 1 to Customer 6: 309.98
Facility 1 to Customer 7: 225.89
Facility 1 to Customer 8: 36.67
Facility 1 to Customer 9: 164.78
Facility 1 to Customer 10: 234.89
Facility 1 to Customer 11: 241.86
Facility 1 to Customer 12: 180.24
Facility 1 to Customer 13: 116.85
Facility 1 to Customer 14: 181.02
Facility 1 to Customer 15: 99.49
Facility 1 to Customer 16: 163.62
Facility 1 to Customer 17: 222.40
Facility 2 to Customer 0: 290.90
Facility 2 to Customer 1: 310.27
Facility 2 to Customer 2: 268.48
Facility 2 to Customer 3: 213.01
Facility 2 to Customer 4: 318.94
Facility 2 to Customer 5: 321.03
Facility 2 to Customer 6: 144.68
Facility 2 to Customer 7: 210.76
Facility 2 to Customer 8: 325.60
Facility 2 to Customer 9: 174.96
Facility 2 to Customer 10: 353.28
Facility 2 to Customer 11: 151.60
Facility 2 to Customer 12: 158.82
Facility 2 to Customer 13: 442.77
Facility 2 to Customer 14: 289.02
Facility 2 to Customer 15: 435.72
Facility 2 to Customer 16: 477.39
Facility 2 to Customer 17: 138.52
Facility 3 to Customer 0: 163.78
Facility 3 to Customer 1: 276.07
Facility 3 to Customer 2: 121.70
Facility 3 to Customer 3: 223.91
Facility 3 to Customer 4: 51.43
Facility 3 to Customer 5: 22.36
Facility 3 to Customer 6: 266.95
Facility 3 to Customer 7: 283.40
Facility 3 to Customer 8: 127.86
Facility 3 to Customer 9: 187.28
Facility 3 to Customer 10: 323.01
Facility 3 to Customer 11: 280.66
Facility 3 to Customer 12: 198.41
Facility 3 to Customer 13: 123.94
Facility 3 to Customer 14: 260.50
Facility 3 to Customer 15: 140.23
Facility 3 to Customer 16: 146.17
Facility 3 to Customer 17: 251.78
Facility 4 to Customer 0: 377.18
Facility 4 to Customer 1: 76.48
Facility 4 to Customer 2: 176.10
Facility 4 to Customer 3: 354.57
Facility 4 to Customer 4: 251.03
Facility 4 to Customer 5: 275.41
Facility 4 to Customer 6: 325.85
Facility 4 to Customer 7: 36.77
Facility 4 to Customer 8: 196.73
Facility 4 to Customer 9: 146.73
Facility 4 to Customer 10: 108.00
Facility 4 to Customer 11: 95.60
Facility 4 to Customer 12: 151.09
Facility 4 to Customer 13: 343.20
Facility 4 to Customer 14: 65.07
Facility 4 to Customer 15: 313.31
Facility 4 to Customer 16: 392.49
Facility 4 to Customer 17: 120.07
Facility 5 to Customer 0: 240.65
Facility 5 to Customer 1: 220.82
Facility 5 to Customer 2: 96.26
Facility 5 to Customer 3: 289.06
Facility 5 to Customer 4: 45.18
Facility 5 to Customer 5: 67.05
Facility 5 to Customer 6: 319.48
Facility 5 to Customer 7: 254.89
Facility 5 to Customer 8: 65.03
Facility 5 to Customer 9: 188.10
Facility 5 to Customer 10: 261.74
Facility 5 to Customer 11: 268.93
Facility 5 to Customer 12: 203.00
Facility 5 to Customer 13: 89.63
Facility 5 to Customer 14: 210.01
Facility 5 to Customer 15: 79.62
Facility 5 to Customer 16: 134.85
Facility 5 to Customer 17: 247.86
Facility 6 to Customer 0: 294.43
Facility 6 to Customer 1: 93.30
Facility 6 to Customer 2: 66.31
Facility 6 to Customer 3: 298.19
Facility 6 to Customer 4: 136.94
Facility 6 to Customer 5: 163.78
Facility 6 to Customer 6: 293.99
Facility 6 to Customer 7: 114.53
Facility 6 to Customer 8: 81.15
Facility 6 to Customer 9: 103.17
Facility 6 to Customer 10: 144.81
Facility 6 to Customer 11: 143.06
Facility 6 to Customer 12: 118.00
Facility 6 to Customer 13: 227.88
Facility 6 to Customer 14: 75.03
Facility 6 to Customer 15: 201.19
Facility 6 to Customer 16: 276.44
Facility 6 to Customer 17: 135.65
Facility 7 to Customer 0: 381.15
Facility 7 to Customer 1: 39.05
Facility 7 to Customer 2: 148.73
Facility 7 to Customer 3: 386.40
Facility 7 to Customer 4: 206.20
Facility 7 to Customer 5: 236.14
Facility 7 to Customer 6: 378.58
Facility 7 to Customer 7: 136.86
Facility 7 to Customer 8: 131.87
Facility 7 to Customer 9: 184.69
Facility 7 to Customer 10: 66.71
Facility 7 to Customer 11: 189.07
Facility 7 to Customer 12: 197.44
Facility 7 to Customer 13: 263.12
Facility 7 to Customer 14: 50.16
Facility 7 to Customer 15: 225.74
Facility 7 to Customer 16: 314.13
Facility 7 to Customer 17: 197.06
Facility 8 to Customer 0: 132.50
Facility 8 to Customer 1: 261.20
Facility 8 to Customer 2: 124.04
Facility 8 to Customer 3: 125.40
Facility 8 to Customer 4: 135.06
Facility 8 to Customer 5: 127.26
Facility 8 to Customer 6: 140.43
Facility 8 to Customer 7: 217.00
Facility 8 to Customer 8: 177.25
Facility 8 to Customer 9: 99.32
Facility 8 to Customer 10: 314.34
Facility 8 to Customer 11: 187.92
Facility 8 to Customer 12: 99.72
Facility 8 to Customer 13: 254.49
Facility 8 to Customer 14: 239.04
Facility 8 to Customer 15: 258.07
Facility 8 to Customer 16: 282.41
Facility 8 to Customer 17: 152.45
Facility 9 to Customer 0: 98.49
Facility 9 to Customer 1: 436.35
Facility 9 to Customer 2: 297.87
Facility 9 to Customer 3: 56.40
Facility 9 to Customer 4: 283.39
Facility 9 to Customer 5: 260.85
Facility 9 to Customer 6: 115.43
Facility 9 to Customer 7: 377.97
Facility 9 to Customer 8: 345.08
Facility 9 to Customer 9: 265.91
Facility 9 to Customer 10: 489.45
Facility 9 to Customer 11: 333.95
Facility 9 to Customer 12: 259.72
Facility 9 to Customer 13: 375.64
Facility 9 to Customer 14: 413.72
Facility 9 to Customer 15: 395.37
Facility 9 to Customer 16: 383.02
Facility 9 to Customer 17: 299.03
Facility 10 to Customer 0: 233.05
Facility 10 to Customer 1: 180.68
Facility 10 to Customer 2: 107.07
Facility 10 to Customer 3: 206.48
Facility 10 to Customer 4: 167.63
Facility 10 to Customer 5: 178.44
Facility 10 to Customer 6: 186.21
Facility 10 to Customer 7: 117.48
Facility 10 to Customer 8: 163.25
Facility 10 to Customer 9: 12.53
Facility 10 to Customer 10: 232.44
Facility 10 to Customer 11: 89.02
Facility 10 to Customer 12: 4.00
Facility 10 to Customer 13: 288.78
Facility 10 to Customer 14: 157.42
Facility 10 to Customer 15: 276.59
Facility 10 to Customer 16: 328.80
Facility 10 to Customer 17: 55.90
Facility 11 to Customer 0: 234.39
Facility 11 to Customer 1: 177.20
Facility 11 to Customer 2: 37.64
Facility 11 to Customer 3: 264.01
Facility 11 to Customer 4: 48.08
Facility 11 to Customer 5: 77.39
Facility 11 to Customer 6: 282.35
Facility 11 to Customer 7: 197.95
Facility 11 to Customer 8: 36.25
Facility 11 to Customer 9: 131.37
Facility 11 to Customer 10: 223.89
Facility 11 to Customer 11: 210.10
Facility 11 to Customer 12: 146.82
Facility 11 to Customer 13: 148.38
Facility 11 to Customer 14: 162.61
Facility 11 to Customer 15: 132.91
Facility 11 to Customer 16: 193.21
Facility 11 to Customer 17: 189.50
Drone operational costs (S-type drones):
Facility 0 to Customer 0: 12
Facility 0 to Customer 1: 25
Facility 0 to Customer 2: 25
Facility 0 to Customer 3: 31
Facility 0 to Customer 4: 23
Facility 0 to Customer 5: 27
Facility 0 to Customer 6: 39
Facility 0 to Customer 7: 9
Facility 0 to Customer 8: 12
Facility 0 to Customer 9: 15
Facility 0 to Customer 10: 20
Facility 0 to Customer 11: 28
Facility 0 to Customer 12: 25
Facility 0 to Customer 13: 27
Facility 0 to Customer 14: 12
Facility 0 to Customer 15: 11
Facility 0 to Customer 16: 6
Facility 0 to Customer 17: 34
Facility 1 to Customer 0: 17
Facility 1 to Customer 1: 27
Facility 1 to Customer 2: 33
Facility 1 to Customer 3: 24
Facility 1 to Customer 4: 37
Facility 1 to Customer 5: 33
Facility 1 to Customer 6: 19
Facility 1 to Customer 7: 27
Facility 1 to Customer 8: 7
Facility 1 to Customer 9: 33
Facility 1 to Customer 10: 12
Facility 1 to Customer 11: 26
Facility 1 to Customer 12: 33
Facility 1 to Customer 13: 6
Facility 1 to Customer 14: 5
Facility 1 to Customer 15: 24
Facility 1 to Customer 16: 25
Facility 1 to Customer 17: 12
Facility 2 to Customer 0: 31
Facility 2 to Customer 1: 39
Facility 2 to Customer 2: 10
Facility 2 to Customer 3: 23
Facility 2 to Customer 4: 22
Facility 2 to Customer 5: 5
Facility 2 to Customer 6: 29
Facility 2 to Customer 7: 31
Facility 2 to Customer 8: 11
Facility 2 to Customer 9: 33
Facility 2 to Customer 10: 35
Facility 2 to Customer 11: 23
Facility 2 to Customer 12: 10
Facility 2 to Customer 13: 29
Facility 2 to Customer 14: 35
Facility 2 to Customer 15: 13
Facility 2 to Customer 16: 24
Facility 2 to Customer 17: 14
Facility 3 to Customer 0: 31
Facility 3 to Customer 1: 17
Facility 3 to Customer 2: 6
Facility 3 to Customer 3: 25
Facility 3 to Customer 4: 37
Facility 3 to Customer 5: 28
Facility 3 to Customer 6: 38
Facility 3 to Customer 7: 13
Facility 3 to Customer 8: 6
Facility 3 to Customer 9: 34
Facility 3 to Customer 10: 26
Facility 3 to Customer 11: 15
Facility 3 to Customer 12: 21
Facility 3 to Customer 13: 17
Facility 3 to Customer 14: 11
Facility 3 to Customer 15: 20
Facility 3 to Customer 16: 37
Facility 3 to Customer 17: 5
Facility 4 to Customer 0: 15
Facility 4 to Customer 1: 10
Facility 4 to Customer 2: 24
Facility 4 to Customer 3: 39
Facility 4 to Customer 4: 30
Facility 4 to Customer 5: 16
Facility 4 to Customer 6: 34
Facility 4 to Customer 7: 32
Facility 4 to Customer 8: 31
Facility 4 to Customer 9: 23
Facility 4 to Customer 10: 9
Facility 4 to Customer 11: 9
Facility 4 to Customer 12: 31
Facility 4 to Customer 13: 32
Facility 4 to Customer 14: 30
Facility 4 to Customer 15: 31
Facility 4 to Customer 16: 25
Facility 4 to Customer 17: 5
Facility 5 to Customer 0: 32
Facility 5 to Customer 1: 19
Facility 5 to Customer 2: 21
Facility 5 to Customer 3: 30
Facility 5 to Customer 4: 24
Facility 5 to Customer 5: 29
Facility 5 to Customer 6: 17
Facility 5 to Customer 7: 37
Facility 5 to Customer 8: 29
Facility 5 to Customer 9: 12
