Facility Location Problem Instance
Number of facilities: 12
Number of customers: 18
Grid size: 400x400
Facilities coordinates (x, y):
51, 259
394, 276
378, 269
19, 338
172, 392
316, 67
305, 192
78, 83
92, 354
394, 319
84, 369
224, 22
Customers coordinates (x, y):
210, 186
346, 368
121, 227
312, 145
385, 383
229, 119
273, 122
158, 240
99, 188
347, 292
225, 236
393, 144
398, 195
257, 270
214, 82
102, 309
70, 128
26, 328
Distances between facilities and customers:
Facility 0 to Customer 0: 174.96
Facility 0 to Customer 1: 314.49
Facility 0 to Customer 2: 76.97
Facility 0 to Customer 3: 284.81
Facility 0 to Customer 4: 356.28
Facility 0 to Customer 5: 226.46
Facility 0 to Customer 6: 260.87
Facility 0 to Customer 7: 108.67
Facility 0 to Customer 8: 85.70
Facility 0 to Customer 9: 297.83
Facility 0 to Customer 10: 175.51
Facility 0 to Customer 11: 360.82
Facility 0 to Customer 12: 352.85
Facility 0 to Customer 13: 206.29
Facility 0 to Customer 14: 240.62
Facility 0 to Customer 15: 71.42
Facility 0 to Customer 16: 132.37
Facility 0 to Customer 17: 73.39
Facility 1 to Customer 0: 204.83
Facility 1 to Customer 1: 103.77
Facility 1 to Customer 2: 277.36
Facility 1 to Customer 3: 154.55
Facility 1 to Customer 4: 107.38
Facility 1 to Customer 5: 227.76
Facility 1 to Customer 6: 195.85
Facility 1 to Customer 7: 238.73
Facility 1 to Customer 8: 307.85
Facility 1 to Customer 9: 49.65
Facility 1 to Customer 10: 173.67
Facility 1 to Customer 11: 132.00
Facility 1 to Customer 12: 81.10
Facility 1 to Customer 13: 137.13
Facility 1 to Customer 14: 264.64
Facility 1 to Customer 15: 293.86
Facility 1 to Customer 16: 356.20
Facility 1 to Customer 17: 371.66
Facility 2 to Customer 0: 187.38
Facility 2 to Customer 1: 104.04
Facility 2 to Customer 2: 260.41
Facility 2 to Customer 3: 140.47
Facility 2 to Customer 4: 114.21
Facility 2 to Customer 5: 211.43
Facility 2 to Customer 6: 180.65
Facility 2 to Customer 7: 221.90
Facility 2 to Customer 8: 290.52
Facility 2 to Customer 9: 38.60
Facility 2 to Customer 10: 156.52
Facility 2 to Customer 11: 125.90
Facility 2 to Customer 12: 76.66
Facility 2 to Customer 13: 121.00
Facility 2 to Customer 14: 248.73
