Facility Location Problem Instance
Number of facilities: 12
Number of customers: 18
Grid size: 400x400
Facilities coordinates (x, y):
203, 367
368, 245
269, 210
393, 209
294, 37
64, 162
328, 37
230, 238
348, 264
176, 65
399, 282
327, 300
Customers coordinates (x, y):
93, 393
66, 221
257, 28
63, 265
78, 155
84, 82
165, 363
115, 177
265, 145
40, 128
100, 325
282, 140
64, 320
155, 314
273, 47
257, 328
86, 303
297, 78
Distances between facilities and customers:
Facility 0 to Customer 0: 113.03
Facility 0 to Customer 1: 200.21
Facility 0 to Customer 2: 343.27
Facility 0 to Customer 3: 173.22
Facility 0 to Customer 4: 246.11
Facility 0 to Customer 5: 308.85
Facility 0 to Customer 6: 38.21
Facility 0 to Customer 7: 209.39
Facility 0 to Customer 8: 230.50
Facility 0 to Customer 9: 289.29
Facility 0 to Customer 10: 111.23
Facility 0 to Customer 11: 240.35
Facility 0 to Customer 12: 146.73
Facility 0 to Customer 13: 71.51
Facility 0 to Customer 14: 327.57
Facility 0 to Customer 15: 66.61
Facility 0 to Customer 16: 133.36
Facility 0 to Customer 17: 303.90
Facility 1 to Customer 0: 312.30
Facility 1 to Customer 1: 302.95
Facility 1 to Customer 2: 243.74
Facility 1 to Customer 3: 305.66
Facility 1 to Customer 4: 303.64
Facility 1 to Customer 5: 327.45
Facility 1 to Customer 6: 234.80
Facility 1 to Customer 7: 261.98
Facility 1 to Customer 8: 143.56
Facility 1 to Customer 9: 348.24
Facility 1 to Customer 10: 279.69
Facility 1 to Customer 11: 135.72
Facility 1 to Customer 12: 313.11
Facility 1 to Customer 13: 223.90
Facility 1 to Customer 14: 219.61
Facility 1 to Customer 15: 138.60
Facility 1 to Customer 16: 287.90
Facility 1 to Customer 17: 181.47
Facility 2 to Customer 0: 253.90
Facility 2 to Customer 1: 203.30
Facility 2 to Customer 2: 182.40
Facility 2 to Customer 3: 213.22
Facility 2 to Customer 4: 198.76
Facility 2 to Customer 5: 224.96
Facility 2 to Customer 6: 185.00
Facility 2 to Customer 7: 157.50
Facility 2 to Customer 8: 65.12
Facility 2 to Customer 9: 243.24
Facility 2 to Customer 10: 204.42
Facility 2 to Customer 11: 71.20
Facility 2 to Customer 12: 232.65
Facility 2 to Customer 13: 154.31
Facility 2 to Customer 14: 163.05
Facility 2 to Customer 15: 118.61
Facility 2 to Customer 16: 205.28
Facility 2 to Customer 17: 134.94
Facility 3 to Customer 0: 351.93
Facility 3 to Customer 1: 327.22
Facility 3 to Customer 2: 226.40
Facility 3 to Customer 3: 334.72
Facility 3 to Customer 4: 319.60
Facility 3 to Customer 5: 334.08
