Facility Location Problem Instance
Number of facilities: 12
Number of customers: 18
Grid size: 400x400
Facilities coordinates (x, y):
58, 13
376, 95
255, 265
198, 287
60, 134
396, 133
360, 228
109, 313
146, 355
251, 102
62, 69
37, 231
Customers coordinates (x, y):
88, 365
227, 44
349, 163
341, 177
363, 33
281, 277
148, 153
80, 364
363, 358
326, 89
185, 260
114, 62
102, 71
121, 252
13, 184
283, 293
188, 239
282, 66
Distances between facilities and customers:
Facility 0 to Customer 0: 353.28
Facility 0 to Customer 1: 171.82
Facility 0 to Customer 2: 327.39
Facility 0 to Customer 3: 327.09
Facility 0 to Customer 4: 305.66
Facility 0 to Customer 5: 345.58
Facility 0 to Customer 6: 166.43
Facility 0 to Customer 7: 351.69
Facility 0 to Customer 8: 460.49
Facility 0 to Customer 9: 278.57
Facility 0 to Customer 10: 277.74
Facility 0 to Customer 11: 74.41
Facility 0 to Customer 12: 72.80
Facility 0 to Customer 13: 247.16
Facility 0 to Customer 14: 176.82
Facility 0 to Customer 15: 359.20
Facility 0 to Customer 16: 260.72
Facility 0 to Customer 17: 230.18
Facility 1 to Customer 0: 394.77
Facility 1 to Customer 1: 157.49
Facility 1 to Customer 2: 73.16
Facility 1 to Customer 3: 89.16
Facility 1 to Customer 4: 63.35
Facility 1 to Customer 5: 205.30
Facility 1 to Customer 6: 235.26
Facility 1 to Customer 7: 399.97
Facility 1 to Customer 8: 263.32
Facility 1 to Customer 9: 50.36
Facility 1 to Customer 10: 252.40
Facility 1 to Customer 11: 264.07
Facility 1 to Customer 12: 275.05
Facility 1 to Customer 13: 299.46
Facility 1 to Customer 14: 373.75
Facility 1 to Customer 15: 218.75
Facility 1 to Customer 16: 236.81
Facility 1 to Customer 17: 98.37
Facility 2 to Customer 0: 194.65
Facility 2 to Customer 1: 222.77
Facility 2 to Customer 2: 138.71
Facility 2 to Customer 3: 123.04
Facility 2 to Customer 4: 255.91
Facility 2 to Customer 5: 28.64
Facility 2 to Customer 6: 154.90
Facility 2 to Customer 7: 201.06
Facility 2 to Customer 8: 142.52
Facility 2 to Customer 9: 189.78
Facility 2 to Customer 10: 70.18
Facility 2 to Customer 11: 247.16
Facility 2 to Customer 12: 247.07
Facility 2 to Customer 13: 134.63
Facility 2 to Customer 14: 255.20
Facility 2 to Customer 15: 39.60
Facility 2 to Customer 16: 71.87
Facility 2 to Customer 17: 200.82
Facility 3 to Customer 0: 134.85
Facility 3 to Customer 1: 244.72
Facility 3 to Customer 2: 195.39
Facility 3 to Customer 3: 180.41
Facility 3 to Customer 4: 302.89
Facility 3 to Customer 5: 83.60
Facility 3 to Customer 6: 143.02
