Facility Location Problem Instance
Number of facilities: 40
Number of customers: 30
Grid size: 20x20
Facilities coordinates (x, y):
11, 8
14, 19
0, 19
1, 4
1, 13
12, 13
19, 1
14, 7
10, 9
6, 8
17, 0
12, 4
14, 1
8, 11
19, 17
12, 17
7, 11
0, 19
5, 15
18, 6
8, 9
3, 4
3, 2
0, 9
18, 2
9, 6
5, 2
12, 12
18, 17
16, 1
17, 9
13, 2
1, 2
12, 11
6, 18
7, 10
17, 2
2, 0
12, 14
3, 18
Customers coordinates (x, y):
17, 8
1, 16
16, 14
3, 1
14, 4
0, 6
17, 9
14, 17
15, 6
9, 2
8, 11
17, 2
12, 10
3, 1
12, 4
3, 8
1, 13
1, 8
17, 17
0, 9
1, 14
10, 11
3, 11
9, 1
18, 14
11, 4
16, 1
16, 3
1, 5
5, 5
Distances between facilities and customers:
Facility 0 to Customer 0: 6.00
Facility 0 to Customer 1: 12.81
Facility 0 to Customer 2: 7.81
Facility 0 to Customer 3: 10.63
Facility 0 to Customer 4: 5.00
Facility 0 to Customer 5: 11.18
Facility 0 to Customer 6: 6.08
Facility 0 to Customer 7: 9.49
Facility 0 to Customer 8: 4.47
Facility 0 to Customer 9: 6.32
Facility 0 to Customer 10: 4.24
Facility 0 to Customer 11: 8.49
Facility 0 to Customer 12: 2.24
Facility 0 to Customer 13: 10.63
Facility 0 to Customer 14: 4.12
Facility 0 to Customer 15: 8.00
Facility 0 to Customer 16: 11.18
Facility 0 to Customer 17: 10.00
Facility 0 to Customer 18: 10.82
Facility 0 to Customer 19: 11.05
Facility 0 to Customer 20: 11.66
Facility 0 to Customer 21: 3.16
Facility 0 to Customer 22: 8.54
Facility 0 to Customer 23: 7.28
Facility 0 to Customer 24: 9.22
Facility 0 to Customer 25: 4.00
Facility 0 to Customer 26: 8.60
Facility 0 to Customer 27: 7.07
Facility 0 to Customer 28: 10.44
Facility 0 to Customer 29: 6.71
Facility 1 to Customer 0: 11.40
Facility 1 to Customer 1: 13.34
Facility 1 to Customer 2: 5.39
Facility 1 to Customer 3: 21.10
Facility 1 to Customer 4: 15.00
Facility 1 to Customer 5: 19.10
Facility 1 to Customer 6: 10.44
Facility 1 to Customer 7: 2.00
Facility 1 to Customer 8: 13.04
Facility 1 to Customer 9: 17.72
Facility 1 to Customer 10: 10.00
Facility 1 to Customer 11: 17.26
Facility 1 to Customer 12: 9.22
Facility 1 to Customer 13: 21.10
Facility 1 to Customer 14: 15.13
Facility 1 to Customer 15: 15.56
Facility 1 to Customer 16: 14.32
Facility 1 to Customer 17: 17.03
Facility 1 to Customer 18: 3.61
Facility 1 to Customer 19: 17.20
Facility 1 to Customer 20: 13.93
Facility 1 to Customer 21: 8.94
Facility 1 to Customer 22: 13.60
Facility 1 to Customer 23: 18.68
Facility 1 to Customer 24: 6.40
Facility 1 to Customer 25: 15.30
Facility 1 to Customer 26: 18.11
Facility 1 to Customer 27: 16.12
Facility 1 to Customer 28: 19.10
Facility 1 to Customer 29: 16.64
Facility 2 to Customer 0: 20.25
Facility 2 to Customer 1: 3.16
Facility 2 to Customer 2: 16.76
Facility 2 to Customer 3: 18.25
Facility 2 to Customer 4: 20.52
Facility 2 to Customer 5: 13.00
Facility 2 to Customer 6: 19.72
Facility 2 to Customer 7: 14.14
Facility 2 to Customer 8: 19.85
Facility 2 to Customer 9: 19.24
Facility 2 to Customer 10: 11.31
Facility 2 to Customer 11: 24.04
Facility 2 to Customer 12: 15.00
Facility 2 to Customer 13: 18.25
Facility 2 to Customer 14: 19.21
Facility 2 to Customer 15: 11.40
Facility 2 to Customer 16: 6.08
Facility 2 to Customer 17: 11.05
Facility 2 to Customer 18: 17.12
Facility 2 to Customer 19: 10.00
Facility 2 to Customer 20: 5.10
Facility 2 to Customer 21: 12.81
Facility 2 to Customer 22: 8.54
Facility 2 to Customer 23: 20.12
Facility 2 to Customer 24: 18.68
Facility 2 to Customer 25: 18.60
Facility 2 to Customer 26: 24.08
Facility 2 to Customer 27: 22.63
Facility 2 to Customer 28: 14.04
Facility 2 to Customer 29: 14.87
Facility 3 to Customer 0: 16.49
Facility 3 to Customer 1: 12.00
Facility 3 to Customer 2: 18.03
Facility 3 to Customer 3: 3.61
Facility 3 to Customer 4: 13.00
Facility 3 to Customer 5: 2.24
Facility 3 to Customer 6: 16.76
Facility 3 to Customer 7: 18.38
Facility 3 to Customer 8: 14.14
Facility 3 to Customer 9: 8.25
Facility 3 to Customer 10: 9.90
Facility 3 to Customer 11: 16.12
Facility 3 to Customer 12: 12.53
Facility 3 to Customer 13: 3.61
Facility 3 to Customer 14: 11.00
Facility 3 to Customer 15: 4.47
Facility 3 to Customer 16: 9.00
Facility 3 to Customer 17: 4.00
Facility 3 to Customer 18: 20.62
Facility 3 to Customer 19: 5.10
Facility 3 to Customer 20: 10.00
Facility 3 to Customer 21: 11.40
Facility 3 to Customer 22: 7.28
Facility 3 to Customer 23: 8.54
Facility 3 to Customer 24: 19.72
Facility 3 to Customer 25: 10.00
Facility 3 to Customer 26: 15.30
Facility 3 to Customer 27: 15.03
Facility 3 to Customer 28: 1.00
Facility 3 to Customer 29: 4.12
Facility 4 to Customer 0: 16.76
Facility 4 to Customer 1: 3.00
Facility 4 to Customer 2: 15.03
Facility 4 to Customer 3: 12.17
Facility 4 to Customer 4: 15.81
Facility 4 to Customer 5: 7.07
Facility 4 to Customer 6: 16.49
