Facility Location Problem Instance
Number of facilities: 40
Number of customers: 30
Grid size: 20x20
Facilities coordinates (x, y):
8, 15
15, 10
0, 3
2, 12
0, 5
7, 14
15, 17
12, 12
2, 2
5, 19
14, 5
14, 9
17, 9
7, 1
0, 6
10, 15
12, 17
10, 5
4, 2
13, 4
2, 19
10, 12
0, 10
14, 8
11, 2
9, 10
10, 0
3, 10
13, 7
8, 6
1, 13
4, 6
19, 0
7, 9
3, 1
4, 0
11, 17
2, 11
6, 5
13, 19
Customers coordinates (x, y):
3, 2
2, 17
11, 15
5, 4
5, 15
10, 13
3, 5
4, 9
14, 3
1, 0
15, 1
1, 16
7, 10
0, 9
5, 17
13, 13
2, 10
3, 1
15, 3
1, 15
13, 18
9, 16
15, 15
13, 18
7, 17
15, 12
4, 6
18, 0
14, 10
5, 7
Distances between facilities and customers:
Facility 0 to Customer 0: 13.93
Facility 0 to Customer 1: 6.32
Facility 0 to Customer 2: 3.00
Facility 0 to Customer 3: 11.40
Facility 0 to Customer 4: 3.00
Facility 0 to Customer 5: 2.83
Facility 0 to Customer 6: 11.18
Facility 0 to Customer 7: 7.21
Facility 0 to Customer 8: 13.42
Facility 0 to Customer 9: 16.55
Facility 0 to Customer 10: 15.65
Facility 0 to Customer 11: 7.07
Facility 0 to Customer 12: 5.10
Facility 0 to Customer 13: 10.00
Facility 0 to Customer 14: 3.61
Facility 0 to Customer 15: 5.39
Facility 0 to Customer 16: 7.81
Facility 0 to Customer 17: 14.87
Facility 0 to Customer 18: 13.89
Facility 0 to Customer 19: 7.00
Facility 0 to Customer 20: 5.83
Facility 0 to Customer 21: 1.41
Facility 0 to Customer 22: 7.00
Facility 0 to Customer 23: 5.83
Facility 0 to Customer 24: 2.24
Facility 0 to Customer 25: 7.62
Facility 0 to Customer 26: 9.85
Facility 0 to Customer 27: 18.03
Facility 0 to Customer 28: 7.81
Facility 0 to Customer 29: 8.54
Facility 1 to Customer 0: 14.42
Facility 1 to Customer 1: 14.76
Facility 1 to Customer 2: 6.40
Facility 1 to Customer 3: 11.66
Facility 1 to Customer 4: 11.18
Facility 1 to Customer 5: 5.83
Facility 1 to Customer 6: 13.00
Facility 1 to Customer 7: 11.05
Facility 1 to Customer 8: 7.07
Facility 1 to Customer 9: 17.20
Facility 1 to Customer 10: 9.00
Facility 1 to Customer 11: 15.23
Facility 1 to Customer 12: 8.00
Facility 1 to Customer 13: 15.03
Facility 1 to Customer 14: 12.21
Facility 1 to Customer 15: 3.61
Facility 1 to Customer 16: 13.00
Facility 1 to Customer 17: 15.00
Facility 1 to Customer 18: 7.00
Facility 1 to Customer 19: 14.87
Facility 1 to Customer 20: 8.25
Facility 1 to Customer 21: 8.49
Facility 1 to Customer 22: 5.00
Facility 1 to Customer 23: 8.25
Facility 1 to Customer 24: 10.63
Facility 1 to Customer 25: 2.00
Facility 1 to Customer 26: 11.70
Facility 1 to Customer 27: 10.44
Facility 1 to Customer 28: 1.00
Facility 1 to Customer 29: 10.44
Facility 2 to Customer 0: 3.16
Facility 2 to Customer 1: 14.14
Facility 2 to Customer 2: 16.28
Facility 2 to Customer 3: 5.10
Facility 2 to Customer 4: 13.00
Facility 2 to Customer 5: 14.14
Facility 2 to Customer 6: 3.61
Facility 2 to Customer 7: 7.21
Facility 2 to Customer 8: 14.00
Facility 2 to Customer 9: 3.16
Facility 2 to Customer 10: 15.13
Facility 2 to Customer 11: 13.04
Facility 2 to Customer 12: 9.90
Facility 2 to Customer 13: 6.00
Facility 2 to Customer 14: 14.87
Facility 2 to Customer 15: 16.40
Facility 2 to Customer 16: 7.28
Facility 2 to Customer 17: 3.61
Facility 2 to Customer 18: 15.00
Facility 2 to Customer 19: 12.04
Facility 2 to Customer 20: 19.85
Facility 2 to Customer 21: 15.81
Facility 2 to Customer 22: 19.21
Facility 2 to Customer 23: 19.85
Facility 2 to Customer 24: 15.65
Facility 2 to Customer 25: 17.49
Facility 2 to Customer 26: 5.00
Facility 2 to Customer 27: 18.25
Facility 2 to Customer 28: 15.65
Facility 2 to Customer 29: 6.40
Facility 3 to Customer 0: 10.05
Facility 3 to Customer 1: 5.00
Facility 3 to Customer 2: 9.49
Facility 3 to Customer 3: 8.54
Facility 3 to Customer 4: 4.24
Facility 3 to Customer 5: 8.06
Facility 3 to Customer 6: 7.07
Facility 3 to Customer 7: 3.61
Facility 3 to Customer 8: 15.00
Facility 3 to Customer 9: 12.04
Facility 3 to Customer 10: 17.03
Facility 3 to Customer 11: 4.12
Facility 3 to Customer 12: 5.39
Facility 3 to Customer 13: 3.61
Facility 3 to Customer 14: 5.83
Facility 3 to Customer 15: 11.05
Facility 3 to Customer 16: 2.00
Facility 3 to Customer 17: 11.05
Facility 3 to Customer 18: 15.81
Facility 3 to Customer 19: 3.16
Facility 3 to Customer 20: 12.53
Facility 3 to Customer 21: 8.06
Facility 3 to Customer 22: 13.34
Facility 3 to Customer 23: 12.53
Facility 3 to Customer 24: 7.07
Facility 3 to Customer 25: 13.00
Facility 3 to Customer 26: 6.32
Facility 3 to Customer 27: 20.00
Facility 3 to Customer 28: 12.17
Facility 3 to Customer 29: 5.83
Facility 4 to Customer 0: 4.24
Facility 4 to Customer 1: 12.17
Facility 4 to Customer 2: 14.87
Facility 4 to Customer 3: 5.10
Facility 4 to Customer 4: 11.18
Facility 4 to Customer 5: 12.81
Facility 4 to Customer 6: 3.00
Facility 4 to Customer 7: 5.66
Facility 4 to Customer 8: 14.14
Facility 4 to Customer 9: 5.10
Facility 4 to Customer 10: 15.52
Facility 4 to Customer 11: 11.05
Facility 4 to Customer 12: 8.60
Facility 4 to Customer 13: 4.00
Facility 4 to Customer 14: 13.00
Facility 4 to Customer 15: 15.26
Facility 4 to Customer 16: 5.39
Facility 4 to Customer 17: 5.00
Facility 4 to Customer 18: 15.13
Facility 4 to Customer 19: 10.05
Facility 4 to Customer 20: 18.38
Facility 4 to Customer 21: 14.21
Facility 4 to Customer 22: 18.03
Facility 4 to Customer 23: 18.38
Facility 4 to Customer 24: 13.89
Facility 4 to Customer 25: 16.55
Facility 4 to Customer 26: 4.12
Facility 4 to Customer 27: 18.68
Facility 4 to Customer 28: 14.87
Facility 4 to Customer 29: 5.39
Facility 5 to Customer 0: 12.65
Facility 5 to Customer 1: 5.83
Facility 5 to Customer 2: 4.12
Facility 5 to Customer 3: 10.20
Facility 5 to Customer 4: 2.24
Facility 5 to Customer 5: 3.16
Facility 5 to Customer 6: 9.85
Facility 5 to Customer 7: 5.83
Facility 5 to Customer 8: 13.04
Facility 5 to Customer 9: 15.23
Facility 5 to Customer 10: 15.26
Facility 5 to Customer 11: 6.32
Facility 5 to Customer 12: 4.00
Facility 5 to Customer 13: 8.60
Facility 5 to Customer 14: 3.61
Facility 5 to Customer 15: 6.08
Facility 5 to Customer 16: 6.40
Facility 5 to Customer 17: 13.60
Facility 5 to Customer 18: 13.60
Facility 5 to Customer 19: 6.08
Facility 5 to Customer 20: 7.21
Facility 5 to Customer 21: 2.83
Facility 5 to Customer 22: 8.06
Facility 5 to Customer 23: 7.21
Facility 5 to Customer 24: 3.00
Facility 5 to Customer 25: 8.25
Facility 5 to Customer 26: 8.54
Facility 5 to Customer 27: 17.80
Facility 5 to Customer 28: 8.06
Facility 5 to Customer 29: 7.28
Facility 6 to Customer 0: 19.21
Facility 6 to Customer 1: 13.00
Facility 6 to Customer 2: 4.47
Facility 6 to Customer 3: 16.40
Facility 6 to Customer 4: 10.20
Facility 6 to Customer 5: 6.40
Facility 6 to Customer 6: 16.97
Facility 6 to Customer 7: 13.60
Facility 6 to Customer 8: 14.04
Facility 6 to Customer 9: 22.02
Facility 6 to Customer 10: 16.00
Facility 6 to Customer 11: 14.04
Facility 6 to Customer 12: 10.63
Facility 6 to Customer 13: 17.00
Facility 6 to Customer 14: 10.00
Facility 6 to Customer 15: 4.47
Facility 6 to Customer 16: 14.76
Facility 6 to Customer 17: 20.00
Facility 6 to Customer 18: 14.00
Facility 6 to Customer 19: 14.14
Facility 6 to Customer 20: 2.24
Facility 6 to Customer 21: 6.08
Facility 6 to Customer 22: 2.00
Facility 6 to Customer 23: 2.24
Facility 6 to Customer 24: 8.00
Facility 6 to Customer 25: 5.00
Facility 6 to Customer 26: 15.56
Facility 6 to Customer 27: 17.26
Facility 6 to Customer 28: 7.07
Facility 6 to Customer 29: 14.14
Facility 7 to Customer 0: 13.45
Facility 7 to Customer 1: 11.18
Facility 7 to Customer 2: 3.16
Facility 7 to Customer 3: 10.63
Facility 7 to Customer 4: 7.62
Facility 7 to Customer 5: 2.24
Facility 7 to Customer 6: 11.40
Facility 7 to Customer 7: 8.54
Facility 7 to Customer 8: 9.22
Facility 7 to Customer 9: 16.28
Facility 7 to Customer 10: 11.40
Facility 7 to Customer 11: 11.70
Facility 7 to Customer 12: 5.39
Facility 7 to Customer 13: 12.37
Facility 7 to Customer 14: 8.60
Facility 7 to Customer 15: 1.41
Facility 7 to Customer 16: 10.20
Facility 7 to Customer 17: 14.21
Facility 7 to Customer 18: 9.49
Facility 7 to Customer 19: 11.40
Facility 7 to Customer 20: 6.08
Facility 7 to Customer 21: 5.00
Facility 7 to Customer 22: 4.24
Facility 7 to Customer 23: 6.08
Facility 7 to Customer 24: 7.07
Facility 7 to Customer 25: 3.00
Facility 7 to Customer 26: 10.00
Facility 7 to Customer 27: 13.42
Facility 7 to Customer 28: 2.83
Facility 7 to Customer 29: 8.60
Facility 8 to Customer 0: 1.00
Facility 8 to Customer 1: 15.00
Facility 8 to Customer 2: 15.81
Facility 8 to Customer 3: 3.61
Facility 8 to Customer 4: 13.34
Facility 8 to Customer 5: 13.60
Facility 8 to Customer 6: 3.16
Facility 8 to Customer 7: 7.28
Facility 8 to Customer 8: 12.04
Facility 8 to Customer 9: 2.24
Facility 8 to Customer 10: 13.04
Facility 8 to Customer 11: 14.04
Facility 8 to Customer 12: 9.43
Facility 8 to Customer 13: 7.28
Facility 8 to Customer 14: 15.30
Facility 8 to Customer 15: 15.56
Facility 8 to Customer 16: 8.00
Facility 8 to Customer 17: 1.41
Facility 8 to Customer 18: 13.04
Facility 8 to Customer 19: 13.04
Facility 8 to Customer 20: 19.42
Facility 8 to Customer 21: 15.65
Facility 8 to Customer 22: 18.38
Facility 8 to Customer 23: 19.42
Facility 8 to Customer 24: 15.81
Facility 8 to Customer 25: 16.40
Facility 8 to Customer 26: 4.47
Facility 8 to Customer 27: 16.12
Facility 8 to Customer 28: 14.42
Facility 8 to Customer 29: 5.83
Facility 9 to Customer 0: 17.12
Facility 9 to Customer 1: 3.61
Facility 9 to Customer 2: 7.21
Facility 9 to Customer 3: 15.00
Facility 9 to Customer 4: 4.00
Facility 9 to Customer 5: 7.81
