Facility Location Problem Instance
Number of facilities: 40
Number of customers: 30
Grid size: 20x20
Facilities coordinates (x, y):
4, 8
2, 17
6, 0
19, 3
8, 2
2, 9
10, 3
0, 10
6, 5
1, 4
2, 6
7, 0
5, 10
11, 1
6, 8
9, 7
6, 13
1, 8
19, 15
18, 12
4, 6
16, 16
14, 18
11, 18
15, 2
2, 6
3, 3
2, 5
19, 8
18, 5
1, 8
8, 19
2, 13
18, 8
5, 17
17, 12
17, 6
19, 18
4, 8
2, 9
Customers coordinates (x, y):
8, 6
5, 2
18, 17
10, 14
7, 1
3, 13
12, 4
15, 12
2, 0
16, 10
10, 13
1, 10
8, 13
3, 12
16, 8
7, 3
8, 0
7, 9
12, 18
4, 7
12, 12
5, 10
7, 16
9, 16
17, 13
10, 2
10, 12
9, 9
4, 3
17, 16
Distances between facilities and customers:
Facility 0 to Customer 0: 4.47
Facility 0 to Customer 1: 6.08
Facility 0 to Customer 2: 16.64
Facility 0 to Customer 3: 8.49
Facility 0 to Customer 4: 7.62
Facility 0 to Customer 5: 5.10
Facility 0 to Customer 6: 8.94
Facility 0 to Customer 7: 11.70
Facility 0 to Customer 8: 8.25
Facility 0 to Customer 9: 12.17
Facility 0 to Customer 10: 7.81
Facility 0 to Customer 11: 3.61
Facility 0 to Customer 12: 6.40
Facility 0 to Customer 13: 4.12
Facility 0 to Customer 14: 12.00
Facility 0 to Customer 15: 5.83
Facility 0 to Customer 16: 8.94
Facility 0 to Customer 17: 3.16
Facility 0 to Customer 18: 12.81
Facility 0 to Customer 19: 1.00
Facility 0 to Customer 20: 8.94
Facility 0 to Customer 21: 2.24
Facility 0 to Customer 22: 8.54
Facility 0 to Customer 23: 9.43
Facility 0 to Customer 24: 13.93
Facility 0 to Customer 25: 8.49
Facility 0 to Customer 26: 7.21
Facility 0 to Customer 27: 5.10
Facility 0 to Customer 28: 5.00
Facility 0 to Customer 29: 15.26
Facility 1 to Customer 0: 12.53
Facility 1 to Customer 1: 15.30
Facility 1 to Customer 2: 16.00
Facility 1 to Customer 3: 8.54
Facility 1 to Customer 4: 16.76
Facility 1 to Customer 5: 4.12
Facility 1 to Customer 6: 16.40
Facility 1 to Customer 7: 13.93
Facility 1 to Customer 8: 17.00
Facility 1 to Customer 9: 15.65
Facility 1 to Customer 10: 8.94
Facility 1 to Customer 11: 7.07
Facility 1 to Customer 12: 7.21
Facility 1 to Customer 13: 5.10
Facility 1 to Customer 14: 16.64
Facility 1 to Customer 15: 14.87
Facility 1 to Customer 16: 18.03
Facility 1 to Customer 17: 9.43
Facility 1 to Customer 18: 10.05
Facility 1 to Customer 19: 10.20
Facility 1 to Customer 20: 11.18
Facility 1 to Customer 21: 7.62
Facility 1 to Customer 22: 5.10
Facility 1 to Customer 23: 7.07
Facility 1 to Customer 24: 15.52
Facility 1 to Customer 25: 17.00
Facility 1 to Customer 26: 9.43
Facility 1 to Customer 27: 10.63
Facility 1 to Customer 28: 14.14
Facility 1 to Customer 29: 15.03
Facility 2 to Customer 0: 6.32
Facility 2 to Customer 1: 2.24
Facility 2 to Customer 2: 20.81
Facility 2 to Customer 3: 14.56
Facility 2 to Customer 4: 1.41
Facility 2 to Customer 5: 13.34
Facility 2 to Customer 6: 7.21
Facility 2 to Customer 7: 15.00
Facility 2 to Customer 8: 4.00
Facility 2 to Customer 9: 14.14
Facility 2 to Customer 10: 13.60
Facility 2 to Customer 11: 11.18
Facility 2 to Customer 12: 13.15
Facility 2 to Customer 13: 12.37
Facility 2 to Customer 14: 12.81
Facility 2 to Customer 15: 3.16
Facility 2 to Customer 16: 2.00
Facility 2 to Customer 17: 9.06
Facility 2 to Customer 18: 18.97
Facility 2 to Customer 19: 7.28
Facility 2 to Customer 20: 13.42
Facility 2 to Customer 21: 10.05
Facility 2 to Customer 22: 16.03
Facility 2 to Customer 23: 16.28
Facility 2 to Customer 24: 17.03
Facility 2 to Customer 25: 4.47
Facility 2 to Customer 26: 12.65
Facility 2 to Customer 27: 9.49
Facility 2 to Customer 28: 3.61
Facility 2 to Customer 29: 19.42
Facility 3 to Customer 0: 11.40
Facility 3 to Customer 1: 14.04
Facility 3 to Customer 2: 14.04
Facility 3 to Customer 3: 14.21
Facility 3 to Customer 4: 12.17
Facility 3 to Customer 5: 18.87
Facility 3 to Customer 6: 7.07
Facility 3 to Customer 7: 9.85
Facility 3 to Customer 8: 17.26
Facility 3 to Customer 9: 7.62
Facility 3 to Customer 10: 13.45
Facility 3 to Customer 11: 19.31
Facility 3 to Customer 12: 14.87
Facility 3 to Customer 13: 18.36
Facility 3 to Customer 14: 5.83
Facility 3 to Customer 15: 12.00
Facility 3 to Customer 16: 11.40
Facility 3 to Customer 17: 13.42
Facility 3 to Customer 18: 16.55
Facility 3 to Customer 19: 15.52
Facility 3 to Customer 20: 11.40
Facility 3 to Customer 21: 15.65
Facility 3 to Customer 22: 17.69
Facility 3 to Customer 23: 16.40
Facility 3 to Customer 24: 10.20
Facility 3 to Customer 25: 9.06
Facility 3 to Customer 26: 12.73
Facility 3 to Customer 27: 11.66
Facility 3 to Customer 28: 15.00
Facility 3 to Customer 29: 13.15
Facility 4 to Customer 0: 4.00
Facility 4 to Customer 1: 3.00
Facility 4 to Customer 2: 18.03
Facility 4 to Customer 3: 12.17
Facility 4 to Customer 4: 1.41
Facility 4 to Customer 5: 12.08
Facility 4 to Customer 6: 4.47
Facility 4 to Customer 7: 12.21
Facility 4 to Customer 8: 6.32
Facility 4 to Customer 9: 11.31
Facility 4 to Customer 10: 11.18
Facility 4 to Customer 11: 10.63
Facility 4 to Customer 12: 11.00
Facility 4 to Customer 13: 11.18
Facility 4 to Customer 14: 10.00
Facility 4 to Customer 15: 1.41
Facility 4 to Customer 16: 2.00
Facility 4 to Customer 17: 7.07
Facility 4 to Customer 18: 16.49
Facility 4 to Customer 19: 6.40
Facility 4 to Customer 20: 10.77
Facility 4 to Customer 21: 8.54
Facility 4 to Customer 22: 14.04
Facility 4 to Customer 23: 14.04
Facility 4 to Customer 24: 14.21
Facility 4 to Customer 25: 2.00
Facility 4 to Customer 26: 10.20
Facility 4 to Customer 27: 7.07
Facility 4 to Customer 28: 4.12
Facility 4 to Customer 29: 16.64
Facility 5 to Customer 0: 6.71
Facility 5 to Customer 1: 7.62
Facility 5 to Customer 2: 17.89
Facility 5 to Customer 3: 9.43
Facility 5 to Customer 4: 9.43
Facility 5 to Customer 5: 4.12
Facility 5 to Customer 6: 11.18
Facility 5 to Customer 7: 13.34
Facility 5 to Customer 8: 9.00
Facility 5 to Customer 9: 14.04
Facility 5 to Customer 10: 8.94
Facility 5 to Customer 11: 1.41
Facility 5 to Customer 12: 7.21
Facility 5 to Customer 13: 3.16
Facility 5 to Customer 14: 14.04
Facility 5 to Customer 15: 7.81
Facility 5 to Customer 16: 10.82
Facility 5 to Customer 17: 5.00
Facility 5 to Customer 18: 13.45
Facility 5 to Customer 19: 2.83
Facility 5 to Customer 20: 10.44
Facility 5 to Customer 21: 3.16
Facility 5 to Customer 22: 8.60
Facility 5 to Customer 23: 9.90
Facility 5 to Customer 24: 15.52
Facility 5 to Customer 25: 10.63
Facility 5 to Customer 26: 8.54
Facility 5 to Customer 27: 7.00
Facility 5 to Customer 28: 6.32
Facility 5 to Customer 29: 16.55
Facility 6 to Customer 0: 3.61
Facility 6 to Customer 1: 5.10
