Facility Location Problem Instance
Number of facilities: 40
Number of customers: 30
Grid size: 20x20
Facilities coordinates (x, y):
11, 6
17, 0
4, 8
8, 14
0, 14
11, 4
16, 2
6, 19
9, 10
16, 8
6, 13
11, 19
16, 6
5, 3
2, 12
12, 2
18, 9
14, 10
19, 1
15, 10
18, 13
10, 5
11, 2
3, 11
9, 19
16, 6
4, 1
11, 11
11, 0
8, 18
12, 17
18, 9
9, 9
11, 3
9, 14
2, 9
16, 5
18, 16
3, 1
9, 10
Customers coordinates (x, y):
15, 13
7, 4
9, 18
10, 5
7, 19
10, 5
8, 8
16, 7
6, 9
15, 14
19, 7
3, 7
1, 8
2, 8
10, 13
9, 2
4, 5
11, 0
8, 5
6, 5
11, 6
12, 12
0, 3
19, 13
18, 2
6, 11
11, 18
11, 16
10, 19
9, 5
Distances between facilities and customers:
Facility 0 to Customer 0: 8.06
Facility 0 to Customer 1: 4.47
Facility 0 to Customer 2: 12.17
Facility 0 to Customer 3: 1.41
Facility 0 to Customer 4: 13.60
Facility 0 to Customer 5: 1.41
Facility 0 to Customer 6: 3.61
Facility 0 to Customer 7: 5.10
Facility 0 to Customer 8: 5.83
Facility 0 to Customer 9: 8.94
Facility 0 to Customer 10: 8.06
Facility 0 to Customer 11: 8.06
Facility 0 to Customer 12: 10.20
Facility 0 to Customer 13: 9.22
Facility 0 to Customer 14: 7.07
Facility 0 to Customer 15: 4.47
Facility 0 to Customer 16: 7.07
Facility 0 to Customer 17: 6.00
Facility 0 to Customer 18: 3.16
Facility 0 to Customer 19: 5.10
Facility 0 to Customer 20: 0.00
Facility 0 to Customer 21: 6.08
Facility 0 to Customer 22: 11.40
Facility 0 to Customer 23: 10.63
Facility 0 to Customer 24: 8.06
Facility 0 to Customer 25: 7.07
Facility 0 to Customer 26: 12.00
Facility 0 to Customer 27: 10.00
Facility 0 to Customer 28: 13.04
Facility 0 to Customer 29: 2.24
Facility 1 to Customer 0: 13.15
Facility 1 to Customer 1: 10.77
Facility 1 to Customer 2: 19.70
Facility 1 to Customer 3: 8.60
Facility 1 to Customer 4: 21.47
Facility 1 to Customer 5: 8.60
Facility 1 to Customer 6: 12.04
Facility 1 to Customer 7: 7.07
Facility 1 to Customer 8: 14.21
Facility 1 to Customer 9: 14.14
Facility 1 to Customer 10: 7.28
Facility 1 to Customer 11: 15.65
Facility 1 to Customer 12: 17.89
Facility 1 to Customer 13: 17.00
Facility 1 to Customer 14: 14.76
Facility 1 to Customer 15: 8.25
Facility 1 to Customer 16: 13.93
Facility 1 to Customer 17: 6.00
Facility 1 to Customer 18: 10.30
Facility 1 to Customer 19: 12.08
Facility 1 to Customer 20: 8.49
Facility 1 to Customer 21: 13.00
Facility 1 to Customer 22: 17.26
Facility 1 to Customer 23: 13.15
Facility 1 to Customer 24: 2.24
Facility 1 to Customer 25: 15.56
Facility 1 to Customer 26: 18.97
Facility 1 to Customer 27: 17.09
Facility 1 to Customer 28: 20.25
Facility 1 to Customer 29: 9.43
Facility 2 to Customer 0: 12.08
Facility 2 to Customer 1: 5.00
Facility 2 to Customer 2: 11.18
Facility 2 to Customer 3: 6.71
Facility 2 to Customer 4: 11.40
Facility 2 to Customer 5: 6.71
Facility 2 to Customer 6: 4.00
Facility 2 to Customer 7: 12.04
Facility 2 to Customer 8: 2.24
Facility 2 to Customer 9: 12.53
Facility 2 to Customer 10: 15.03
Facility 2 to Customer 11: 1.41
Facility 2 to Customer 12: 3.00
Facility 2 to Customer 13: 2.00
Facility 2 to Customer 14: 7.81
Facility 2 to Customer 15: 7.81
Facility 2 to Customer 16: 3.00
Facility 2 to Customer 17: 10.63
Facility 2 to Customer 18: 5.00
Facility 2 to Customer 19: 3.61
Facility 2 to Customer 20: 7.28
Facility 2 to Customer 21: 8.94
Facility 2 to Customer 22: 6.40
Facility 2 to Customer 23: 15.81
Facility 2 to Customer 24: 15.23
Facility 2 to Customer 25: 3.61
Facility 2 to Customer 26: 12.21
Facility 2 to Customer 27: 10.63
Facility 2 to Customer 28: 12.53
