Facility Location Problem Instance
Number of facilities: 40
Number of customers: 30
Grid size: 20x20
Facilities coordinates (x, y):
1, 3
12, 0
0, 4
11, 10
1, 6
18, 17
3, 16
12, 8
5, 6
7, 18
14, 17
15, 17
1, 6
13, 7
9, 7
9, 12
17, 17
7, 10
4, 6
8, 14
10, 16
12, 3
5, 16
10, 5
5, 19
4, 3
10, 17
6, 4
10, 12
8, 6
15, 7
7, 6
11, 7
16, 6
7, 16
16, 15
9, 8
12, 2
5, 0
0, 1
Customers coordinates (x, y):
3, 8
15, 0
7, 4
1, 12
0, 11
2, 1
13, 17
11, 15
11, 10
18, 10
3, 3
10, 3
18, 8
15, 10
14, 12
8, 15
11, 1
1, 4
2, 8
9, 11
3, 19
13, 18
8, 11
13, 11
4, 10
11, 12
5, 12
15, 7
19, 16
3, 10
Distances between facilities and customers:
Facility 0 to Customer 0: 5.39
Facility 0 to Customer 1: 14.32
Facility 0 to Customer 2: 6.08
Facility 0 to Customer 3: 9.00
Facility 0 to Customer 4: 8.06
Facility 0 to Customer 5: 2.24
Facility 0 to Customer 6: 18.44
Facility 0 to Customer 7: 15.62
Facility 0 to Customer 8: 12.21
Facility 0 to Customer 9: 18.38
Facility 0 to Customer 10: 2.00
Facility 0 to Customer 11: 9.00
Facility 0 to Customer 12: 17.72
Facility 0 to Customer 13: 15.65
Facility 0 to Customer 14: 15.81
Facility 0 to Customer 15: 13.89
Facility 0 to Customer 16: 10.20
Facility 0 to Customer 17: 1.00
Facility 0 to Customer 18: 5.10
Facility 0 to Customer 19: 11.31
Facility 0 to Customer 20: 16.12
Facility 0 to Customer 21: 19.21
Facility 0 to Customer 22: 10.63
Facility 0 to Customer 23: 14.42
Facility 0 to Customer 24: 7.62
Facility 0 to Customer 25: 13.45
Facility 0 to Customer 26: 9.85
Facility 0 to Customer 27: 14.56
Facility 0 to Customer 28: 22.20
Facility 0 to Customer 29: 7.28
Facility 1 to Customer 0: 12.04
Facility 1 to Customer 1: 3.00
Facility 1 to Customer 2: 6.40
Facility 1 to Customer 3: 16.28
Facility 1 to Customer 4: 16.28
Facility 1 to Customer 5: 10.05
Facility 1 to Customer 6: 17.03
