Facility Location Problem Instance
Number of facilities: 14
Number of customers: 22
Grid size: 600x600
Facilities coordinates (x, y):
438, 169
142, 211
211, 60
583, 359
545, 287
551, 172
331, 299
296, 586
273, 526
97, 138
421, 60
283, 129
135, 255
149, 329
Customers coordinates (x, y):
253, 402
501, 145
591, 275
424, 384
462, 77
95, 412
527, 284
377, 465
499, 335
595, 2
95, 469
366, 64
547, 407
223, 439
216, 506
274, 330
290, 345
560, 591
133, 579
496, 351
49, 47
101, 470
Distances between facilities and customers:
Facility 0 to Customer 0: 297.51
Facility 0 to Customer 1: 67.42
Facility 0 to Customer 2: 186.13
Facility 0 to Customer 3: 215.46
Facility 0 to Customer 4: 95.08
Facility 0 to Customer 5: 420.35
Facility 0 to Customer 6: 145.42
Facility 0 to Customer 7: 302.22
Facility 0 to Customer 8: 176.85
Facility 0 to Customer 9: 229.21
Facility 0 to Customer 10: 455.69
Facility 0 to Customer 11: 127.31
Facility 0 to Customer 12: 261.77
Facility 0 to Customer 13: 345.14
Facility 0 to Customer 14: 403.55
Facility 0 to Customer 15: 229.82
Facility 0 to Customer 16: 229.96
Facility 0 to Customer 17: 439.28
Facility 0 to Customer 18: 511.00
Facility 0 to Customer 19: 191.02
Facility 0 to Customer 20: 407.68
Facility 0 to Customer 21: 451.85
Facility 1 to Customer 0: 220.91
Facility 1 to Customer 1: 365.02
Facility 1 to Customer 2: 453.54
Facility 1 to Customer 3: 330.84
Facility 1 to Customer 4: 346.92
Facility 1 to Customer 5: 206.42
Facility 1 to Customer 6: 391.86
Facility 1 to Customer 7: 346.04
Facility 1 to Customer 8: 377.92
Facility 1 to Customer 9: 498.89
Facility 1 to Customer 10: 262.25
Facility 1 to Customer 11: 267.93
Facility 1 to Customer 12: 449.93
Facility 1 to Customer 13: 241.96
Facility 1 to Customer 14: 304.14
Facility 1 to Customer 15: 177.72
Facility 1 to Customer 16: 199.65
Facility 1 to Customer 17: 564.91
Facility 1 to Customer 18: 368.11
Facility 1 to Customer 19: 380.68
Facility 1 to Customer 20: 188.53
Facility 1 to Customer 21: 262.23
Facility 2 to Customer 0: 344.57
Facility 2 to Customer 1: 302.20
Facility 2 to Customer 2: 436.61
Facility 2 to Customer 3: 387.74
Facility 2 to Customer 4: 251.58
Facility 2 to Customer 5: 370.62
Facility 2 to Customer 6: 387.34
Facility 2 to Customer 7: 437.70
Facility 2 to Customer 8: 398.21
Facility 2 to Customer 9: 388.36
Facility 2 to Customer 10: 425.13
