Facility Location Problem Instance
Number of facilities: 14
Number of customers: 22
Grid size: 600x600
Facilities coordinates (x, y):
172, 360
173, 143
559, 500
188, 555
60, 536
34, 76
49, 6
422, 140
236, 69
154, 9
223, 517
466, 382
61, 494
499, 16
Customers coordinates (x, y):
6, 544
564, 421
12, 17
542, 281
548, 293
17, 514
440, 183
109, 98
536, 152
246, 196
539, 258
362, 273
406, 80
382, 415
470, 578
249, 231
307, 82
32, 95
415, 388
386, 565
487, 57
9, 175
Distances between facilities and customers:
Facility 0 to Customer 0: 247.81
Facility 0 to Customer 1: 396.72
Facility 0 to Customer 2: 378.48
Facility 0 to Customer 3: 378.34
Facility 0 to Customer 4: 381.92
Facility 0 to Customer 5: 218.50
Facility 0 to Customer 6: 321.17
Facility 0 to Customer 7: 269.47
Facility 0 to Customer 8: 419.24
Facility 0 to Customer 9: 179.92
Facility 0 to Customer 10: 380.91
Facility 0 to Customer 11: 208.97
Facility 0 to Customer 12: 364.91
Facility 0 to Customer 13: 217.08
Facility 0 to Customer 14: 369.23
Facility 0 to Customer 15: 150.23
Facility 0 to Customer 16: 309.05
Facility 0 to Customer 17: 299.71
Facility 0 to Customer 18: 244.61
Facility 0 to Customer 19: 296.35
Facility 0 to Customer 20: 437.07
Facility 0 to Customer 21: 246.56
Facility 1 to Customer 0: 434.38
Facility 1 to Customer 1: 479.76
Facility 1 to Customer 2: 204.44
Facility 1 to Customer 3: 393.96
Facility 1 to Customer 4: 403.89
Facility 1 to Customer 5: 402.46
Facility 1 to Customer 6: 269.98
Facility 1 to Customer 7: 78.24
Facility 1 to Customer 8: 363.11
Facility 1 to Customer 9: 90.21
Facility 1 to Customer 10: 383.64
Facility 1 to Customer 11: 229.39
Facility 1 to Customer 12: 241.37
Facility 1 to Customer 13: 343.02
Facility 1 to Customer 14: 526.72
Facility 1 to Customer 15: 116.28
Facility 1 to Customer 16: 147.23
Facility 1 to Customer 17: 148.95
Facility 1 to Customer 18: 344.37
Facility 1 to Customer 19: 472.71
Facility 1 to Customer 20: 325.56
Facility 1 to Customer 21: 167.09
Facility 2 to Customer 0: 554.75
Facility 2 to Customer 1: 79.16
Facility 2 to Customer 2: 729.72
Facility 2 to Customer 3: 219.66
Facility 2 to Customer 4: 207.29
Facility 2 to Customer 5: 542.18
Facility 2 to Customer 6: 338.60
Facility 2 to Customer 7: 603.41
Facility 2 to Customer 8: 348.76
Facility 2 to Customer 9: 436.33
Facility 2 to Customer 10: 242.83
Facility 2 to Customer 11: 300.56
Facility 2 to Customer 12: 447.00
Facility 2 to Customer 13: 196.35
Facility 2 to Customer 14: 118.34
Facility 2 to Customer 15: 410.44
Facility 2 to Customer 16: 488.09
Facility 2 to Customer 17: 664.65
Facility 2 to Customer 18: 182.43
Facility 2 to Customer 19: 184.81
Facility 2 to Customer 20: 448.81
Facility 2 to Customer 21: 638.85
Facility 3 to Customer 0: 182.33
Facility 3 to Customer 1: 399.16
Facility 3 to Customer 2: 566.06
Facility 3 to Customer 3: 447.65
Facility 3 to Customer 4: 445.25
Facility 3 to Customer 5: 175.85
Facility 3 to Customer 6: 449.32
Facility 3 to Customer 7: 463.78
Facility 3 to Customer 8: 532.46
Facility 3 to Customer 9: 363.66
Facility 3 to Customer 10: 459.79
Facility 3 to Customer 11: 331.36
Facility 3 to Customer 12: 522.64
Facility 3 to Customer 13: 239.24
Facility 3 to Customer 14: 282.94
Facility 3 to Customer 15: 329.69
Facility 3 to Customer 16: 487.74
Facility 3 to Customer 17: 485.73
Facility 3 to Customer 18: 281.81
Facility 3 to Customer 19: 198.25
Facility 3 to Customer 20: 580.87
Facility 3 to Customer 21: 420.05
Facility 4 to Customer 0: 54.59
Facility 4 to Customer 1: 516.95
Facility 4 to Customer 2: 521.21
Facility 4 to Customer 3: 545.30
Facility 4 to Customer 4: 545.15
Facility 4 to Customer 5: 48.30
Facility 4 to Customer 6: 518.66
Facility 4 to Customer 7: 440.73
Facility 4 to Customer 8: 611.58
Facility 4 to Customer 9: 387.55
Facility 4 to Customer 10: 553.83
Facility 4 to Customer 11: 400.47
Facility 4 to Customer 12: 572.41
Facility 4 to Customer 13: 343.98
Facility 4 to Customer 14: 412.15
Facility 4 to Customer 15: 358.81
Facility 4 to Customer 16: 516.84
Facility 4 to Customer 17: 441.89
Facility 4 to Customer 18: 384.62
Facility 4 to Customer 19: 327.29
Facility 4 to Customer 20: 641.69
Facility 4 to Customer 21: 364.58
Facility 5 to Customer 0: 468.84
Facility 5 to Customer 1: 632.40
Facility 5 to Customer 2: 62.97
Facility 5 to Customer 3: 547.80
Facility 5 to Customer 4: 557.93
Facility 5 to Customer 5: 438.33
Facility 5 to Customer 6: 419.86
Facility 5 to Customer 7: 78.16
Facility 5 to Customer 8: 507.72
Facility 5 to Customer 9: 243.61
Facility 5 to Customer 10: 536.80
Facility 5 to Customer 11: 382.61
Facility 5 to Customer 12: 372.02
Facility 5 to Customer 13: 485.82
Facility 5 to Customer 14: 664.91
Facility 5 to Customer 15: 265.05
Facility 5 to Customer 16: 273.07
Facility 5 to Customer 17: 19.10
Facility 5 to Customer 18: 492.45
Facility 5 to Customer 19: 602.52
Facility 5 to Customer 20: 453.40
Facility 5 to Customer 21: 102.11
Facility 6 to Customer 0: 539.72
Facility 6 to Customer 1: 661.40
Facility 6 to Customer 2: 38.60
Facility 6 to Customer 3: 564.51
Facility 6 to Customer 4: 575.65
Facility 6 to Customer 5: 509.01
Facility 6 to Customer 6: 429.20
Facility 6 to Customer 7: 109.84
Facility 6 to Customer 8: 508.41
Facility 6 to Customer 9: 273.70
Facility 6 to Customer 10: 551.00
Facility 6 to Customer 11: 411.41
Facility 6 to Customer 12: 364.59
Facility 6 to Customer 13: 527.42
Facility 6 to Customer 14: 710.23
Facility 6 to Customer 15: 301.04
Facility 6 to Customer 16: 268.96
Facility 6 to Customer 17: 90.61
Facility 6 to Customer 18: 529.04
Facility 6 to Customer 19: 652.73
Facility 6 to Customer 20: 440.96
Facility 6 to Customer 21: 173.67
Facility 7 to Customer 0: 579.89
Facility 7 to Customer 1: 314.84
Facility 7 to Customer 2: 428.05
Facility 7 to Customer 3: 185.15
Facility 7 to Customer 4: 198.20
Facility 7 to Customer 5: 551.27
Facility 7 to Customer 6: 46.62
Facility 7 to Customer 7: 315.81
Facility 7 to Customer 8: 114.63
Facility 7 to Customer 9: 184.69
Facility 7 to Customer 10: 166.17
Facility 7 to Customer 11: 145.91
Facility 7 to Customer 12: 62.10
Facility 7 to Customer 13: 277.89
Facility 7 to Customer 14: 440.62
Facility 7 to Customer 15: 195.47
Facility 7 to Customer 16: 128.80
Facility 7 to Customer 17: 392.59
Facility 7 to Customer 18: 248.10
Facility 7 to Customer 19: 426.52
Facility 7 to Customer 20: 105.42
Facility 7 to Customer 21: 414.48
Facility 8 to Customer 0: 527.75
Facility 8 to Customer 1: 481.13
Facility 8 to Customer 2: 229.96
Facility 8 to Customer 3: 372.26
Facility 8 to Customer 4: 384.08
Facility 8 to Customer 5: 495.97
Facility 8 to Customer 6: 233.69
Facility 8 to Customer 7: 130.27
Facility 8 to Customer 8: 311.27
Facility 8 to Customer 9: 127.39
Facility 8 to Customer 10: 357.11
Facility 8 to Customer 11: 239.77
Facility 8 to Customer 12: 170.36
Facility 8 to Customer 13: 375.54
Facility 8 to Customer 14: 560.21
Facility 8 to Customer 15: 162.52
Facility 8 to Customer 16: 72.18
Facility 8 to Customer 17: 205.65
Facility 8 to Customer 18: 365.79
Facility 8 to Customer 19: 518.19
Facility 8 to Customer 20: 251.29
Facility 8 to Customer 21: 250.53
Facility 9 to Customer 0: 555.09
Facility 9 to Customer 1: 581.24
Facility 9 to Customer 2: 142.23
Facility 9 to Customer 3: 473.84
Facility 9 to Customer 4: 485.69
Facility 9 to Customer 5: 523.25
Facility 9 to Customer 6: 334.77
Facility 9 to Customer 7: 99.73
Facility 9 to Customer 8: 407.89
Facility 9 to Customer 9: 208.41
Facility 9 to Customer 10: 458.50
Facility 9 to Customer 11: 336.10
Facility 9 to Customer 12: 261.81
Facility 9 to Customer 13: 465.64
Facility 9 to Customer 14: 650.86
Facility 9 to Customer 15: 241.47
Facility 9 to Customer 16: 169.52
Facility 9 to Customer 17: 149.26
Facility 9 to Customer 18: 460.18
Facility 9 to Customer 19: 602.46
Facility 9 to Customer 20: 336.44
Facility 9 to Customer 21: 220.41
Facility 10 to Customer 0: 218.67
Facility 10 to Customer 1: 354.26
Facility 10 to Customer 2: 542.70
Facility 10 to Customer 3: 396.81
Facility 10 to Customer 4: 394.72
Facility 10 to Customer 5: 206.02
Facility 10 to Customer 6: 398.30
Facility 10 to Customer 7: 434.23
Facility 10 to Customer 8: 480.83
Facility 10 to Customer 9: 321.82
Facility 10 to Customer 10: 408.58
Facility 10 to Customer 11: 280.81
Facility 10 to Customer 12: 473.77
Facility 10 to Customer 13: 188.90
Facility 10 to Customer 14: 254.42
Facility 10 to Customer 15: 287.18
Facility 10 to Customer 16: 443.04
Facility 10 to Customer 17: 463.21
Facility 10 to Customer 18: 231.31
Facility 10 to Customer 19: 169.92
Facility 10 to Customer 20: 530.37
Facility 10 to Customer 21: 403.44
Facility 11 to Customer 0: 487.69
Facility 11 to Customer 1: 105.48
Facility 11 to Customer 2: 582.53
Facility 11 to Customer 3: 126.40
Facility 11 to Customer 4: 121.02
Facility 11 to Customer 5: 468.00
Facility 11 to Customer 6: 200.69
Facility 11 to Customer 7: 456.19
Facility 11 to Customer 8: 240.42
Facility 11 to Customer 9: 288.09
Facility 11 to Customer 10: 143.89
Facility 11 to Customer 11: 150.66
Facility 11 to Customer 12: 307.90
Facility 11 to Customer 13: 90.25
Facility 11 to Customer 14: 196.04
Facility 11 to Customer 15: 264.37
Facility 11 to Customer 16: 339.53
Facility 11 to Customer 17: 520.31
Facility 11 to Customer 18: 51.35
Facility 11 to Customer 19: 199.72
Facility 11 to Customer 20: 325.68
Facility 11 to Customer 21: 501.70
Facility 12 to Customer 0: 74.33
Facility 12 to Customer 1: 508.27
Facility 12 to Customer 2: 479.51
Facility 12 to Customer 3: 526.05
Facility 12 to Customer 4: 526.85
Facility 12 to Customer 5: 48.33
Facility 12 to Customer 6: 490.27
Facility 12 to Customer 7: 398.90
Facility 12 to Customer 8: 585.31
Facility 12 to Customer 9: 350.75
Facility 12 to Customer 10: 533.09
Facility 12 to Customer 11: 373.42
Facility 12 to Customer 12: 538.91
Facility 12 to Customer 13: 330.58
Facility 12 to Customer 14: 417.54
Facility 12 to Customer 15: 323.28
Facility 12 to Customer 16: 479.85
Facility 12 to Customer 17: 400.05
Facility 12 to Customer 18: 369.53
Facility 12 to Customer 19: 332.66
Facility 12 to Customer 20: 610.28
Facility 12 to Customer 21: 323.21
Facility 13 to Customer 0: 722.38
Facility 13 to Customer 1: 410.18
Facility 13 to Customer 2: 487.00
Facility 13 to Customer 3: 268.47
