Facility Location Problem Instance
Number of facilities: 20
Number of customers: 25
Grid size: 80x80
Facilities coordinates (x, y):
28, 27
42, 22
10, 24
0, 1
14, 60
21, 71
77, 14
39, 69
40, 1
52, 62
50, 68
52, 33
79, 30
63, 2
12, 2
18, 70
33, 78
54, 59
65, 63
53, 66
Customers coordinates (x, y):
59, 58
41, 18
18, 27
23, 50
6, 12
14, 69
21, 51
38, 37
29, 77
58, 61
38, 2
62, 50
11, 74
52, 52
26, 36
56, 72
6, 14
18, 63
7, 62
37, 27
51, 18
61, 2
22, 65
4, 3
35, 72
Distances between facilities and customers:
Facility 0 to Customer 0: 43.84
Facility 0 to Customer 1: 15.81
Facility 0 to Customer 2: 10.00
Facility 0 to Customer 3: 23.54
Facility 0 to Customer 4: 26.63
Facility 0 to Customer 5: 44.27
Facility 0 to Customer 6: 25.00
Facility 0 to Customer 7: 14.14
Facility 0 to Customer 8: 50.01
Facility 0 to Customer 9: 45.34
Facility 0 to Customer 10: 26.93
Facility 0 to Customer 11: 41.05
Facility 0 to Customer 12: 49.98
Facility 0 to Customer 13: 34.66
Facility 0 to Customer 14: 9.22
Facility 0 to Customer 15: 53.00
Facility 0 to Customer 16: 25.55
Facility 0 to Customer 17: 37.36
Facility 0 to Customer 18: 40.82
Facility 0 to Customer 19: 9.00
Facility 0 to Customer 20: 24.70
Facility 0 to Customer 21: 41.40
Facility 0 to Customer 22: 38.47
Facility 0 to Customer 23: 33.94
Facility 0 to Customer 24: 45.54
Facility 1 to Customer 0: 39.81
Facility 1 to Customer 1: 4.12
Facility 1 to Customer 2: 24.52
Facility 1 to Customer 3: 33.84
Facility 1 to Customer 4: 37.36
Facility 1 to Customer 5: 54.71
Facility 1 to Customer 6: 35.81
Facility 1 to Customer 7: 15.52
Facility 1 to Customer 8: 56.52
Facility 1 to Customer 9: 42.15
Facility 1 to Customer 10: 20.40
Facility 1 to Customer 11: 34.41
Facility 1 to Customer 12: 60.54
Facility 1 to Customer 13: 31.62
Facility 1 to Customer 14: 21.26
Facility 1 to Customer 15: 51.92
Facility 1 to Customer 16: 36.88
Facility 1 to Customer 17: 47.51
Facility 1 to Customer 18: 53.15
Facility 1 to Customer 19: 7.07
Facility 1 to Customer 20: 9.85
Facility 1 to Customer 21: 27.59
Facility 1 to Customer 22: 47.42
Facility 1 to Customer 23: 42.49
Facility 1 to Customer 24: 50.49
Facility 2 to Customer 0: 59.64
Facility 2 to Customer 1: 31.58
Facility 2 to Customer 2: 8.54
Facility 2 to Customer 3: 29.07
Facility 2 to Customer 4: 12.65
Facility 2 to Customer 5: 45.18
Facility 2 to Customer 6: 29.15
Facility 2 to Customer 7: 30.87
Facility 2 to Customer 8: 56.30
Facility 2 to Customer 9: 60.61
Facility 2 to Customer 10: 35.61
Facility 2 to Customer 11: 58.14
Facility 2 to Customer 12: 50.01
Facility 2 to Customer 13: 50.48
Facility 2 to Customer 14: 20.00
Facility 2 to Customer 15: 66.48
Facility 2 to Customer 16: 10.77
Facility 2 to Customer 17: 39.81
Facility 2 to Customer 18: 38.12
Facility 2 to Customer 19: 27.17
Facility 2 to Customer 20: 41.44
Facility 2 to Customer 21: 55.54
Facility 2 to Customer 22: 42.72
Facility 2 to Customer 23: 21.84
Facility 2 to Customer 24: 54.12
Facility 3 to Customer 0: 82.04
Facility 3 to Customer 1: 44.38
Facility 3 to Customer 2: 31.62
Facility 3 to Customer 3: 54.13
Facility 3 to Customer 4: 12.53
Facility 3 to Customer 5: 69.43
Facility 3 to Customer 6: 54.23
Facility 3 to Customer 7: 52.35
Facility 3 to Customer 8: 81.34
Facility 3 to Customer 9: 83.45
Facility 3 to Customer 10: 38.01
Facility 3 to Customer 11: 79.03
Facility 3 to Customer 12: 73.82
Facility 3 to Customer 13: 72.84
Facility 3 to Customer 14: 43.60
Facility 3 to Customer 15: 90.43
Facility 3 to Customer 16: 14.32
Facility 3 to Customer 17: 64.56
Facility 3 to Customer 18: 61.40
Facility 3 to Customer 19: 45.22
Facility 3 to Customer 20: 53.76
Facility 3 to Customer 21: 61.01
Facility 3 to Customer 22: 67.68
Facility 3 to Customer 23: 4.47
Facility 3 to Customer 24: 79.16
Facility 4 to Customer 0: 45.04
Facility 4 to Customer 1: 49.93
Facility 4 to Customer 2: 33.24
Facility 4 to Customer 3: 13.45
Facility 4 to Customer 4: 48.66
Facility 4 to Customer 5: 9.00
Facility 4 to Customer 6: 11.40
Facility 4 to Customer 7: 33.24
Facility 4 to Customer 8: 22.67
Facility 4 to Customer 9: 44.01
Facility 4 to Customer 10: 62.77
Facility 4 to Customer 11: 49.03
Facility 4 to Customer 12: 14.32
Facility 4 to Customer 13: 38.83
Facility 4 to Customer 14: 26.83
Facility 4 to Customer 15: 43.68
Facility 4 to Customer 16: 46.69
Facility 4 to Customer 17: 5.00
Facility 4 to Customer 18: 7.28
Facility 4 to Customer 19: 40.22
Facility 4 to Customer 20: 55.97
Facility 4 to Customer 21: 74.65
Facility 4 to Customer 22: 9.43
Facility 4 to Customer 23: 57.87
Facility 4 to Customer 24: 24.19
Facility 5 to Customer 0: 40.16
Facility 5 to Customer 1: 56.65
Facility 5 to Customer 2: 44.10
Facility 5 to Customer 3: 21.10
Facility 5 to Customer 4: 60.88
Facility 5 to Customer 5: 7.28
Facility 5 to Customer 6: 20.00
Facility 5 to Customer 7: 38.01
Facility 5 to Customer 8: 10.00
Facility 5 to Customer 9: 38.33
Facility 5 to Customer 10: 71.06
Facility 5 to Customer 11: 46.07
Facility 5 to Customer 12: 10.44
Facility 5 to Customer 13: 36.36
Facility 5 to Customer 14: 35.36
Facility 5 to Customer 15: 35.01
Facility 5 to Customer 16: 58.94
Facility 5 to Customer 17: 8.54
Facility 5 to Customer 18: 16.64
Facility 5 to Customer 19: 46.82
Facility 5 to Customer 20: 60.90
Facility 5 to Customer 21: 79.76
Facility 5 to Customer 22: 6.08
Facility 5 to Customer 23: 70.09
Facility 5 to Customer 24: 14.04
Facility 6 to Customer 0: 47.54
Facility 6 to Customer 1: 36.22
Facility 6 to Customer 2: 60.42
Facility 6 to Customer 3: 64.90
Facility 6 to Customer 4: 71.03
Facility 6 to Customer 5: 83.63
Facility 6 to Customer 6: 67.12
Facility 6 to Customer 7: 45.28
Facility 6 to Customer 8: 79.20
Facility 6 to Customer 9: 50.70
Facility 6 to Customer 10: 40.80
Facility 6 to Customer 11: 39.00
Facility 6 to Customer 12: 89.20
Facility 6 to Customer 13: 45.49
Facility 6 to Customer 14: 55.54
Facility 6 to Customer 15: 61.68
Facility 6 to Customer 16: 71.00
Facility 6 to Customer 17: 76.69
Facility 6 to Customer 18: 84.88
Facility 6 to Customer 19: 42.06
Facility 6 to Customer 20: 26.31
Facility 6 to Customer 21: 20.00
Facility 6 to Customer 22: 75.01
Facility 6 to Customer 23: 73.82
Facility 6 to Customer 24: 71.61
Facility 7 to Customer 0: 22.83
Facility 7 to Customer 1: 51.04
Facility 7 to Customer 2: 46.96
Facility 7 to Customer 3: 24.84
Facility 7 to Customer 4: 65.86
Facility 7 to Customer 5: 25.00
Facility 7 to Customer 6: 25.46
Facility 7 to Customer 7: 32.02
Facility 7 to Customer 8: 12.81
Facility 7 to Customer 9: 20.62
Facility 7 to Customer 10: 67.01
Facility 7 to Customer 11: 29.83
Facility 7 to Customer 12: 28.44
Facility 7 to Customer 13: 21.40
Facility 7 to Customer 14: 35.47
Facility 7 to Customer 15: 17.26
Facility 7 to Customer 16: 64.14
Facility 7 to Customer 17: 21.84
Facility 7 to Customer 18: 32.76
Facility 7 to Customer 19: 42.05
Facility 7 to Customer 20: 52.39
Facility 7 to Customer 21: 70.52
Facility 7 to Customer 22: 17.46
Facility 7 to Customer 23: 74.71
Facility 7 to Customer 24: 5.00
Facility 8 to Customer 0: 60.08
Facility 8 to Customer 1: 17.03
Facility 8 to Customer 2: 34.06
Facility 8 to Customer 3: 51.87
Facility 8 to Customer 4: 35.74
Facility 8 to Customer 5: 72.80
Facility 8 to Customer 6: 53.49
Facility 8 to Customer 7: 36.06
Facility 8 to Customer 8: 76.79
Facility 8 to Customer 9: 62.64
Facility 8 to Customer 10: 2.24
Facility 8 to Customer 11: 53.71
Facility 8 to Customer 12: 78.55
Facility 8 to Customer 13: 52.39
Facility 8 to Customer 14: 37.70
Facility 8 to Customer 15: 72.78
Facility 8 to Customer 16: 36.40
Facility 8 to Customer 17: 65.79
Facility 8 to Customer 18: 69.35
Facility 8 to Customer 19: 26.17
Facility 8 to Customer 20: 20.25
Facility 8 to Customer 21: 21.02
Facility 8 to Customer 22: 66.48
Facility 8 to Customer 23: 36.06
Facility 8 to Customer 24: 71.18
Facility 9 to Customer 0: 8.06
Facility 9 to Customer 1: 45.35
Facility 9 to Customer 2: 48.80
Facility 9 to Customer 3: 31.38
Facility 9 to Customer 4: 67.94
Facility 9 to Customer 5: 38.64
Facility 9 to Customer 6: 32.89
Facility 9 to Customer 7: 28.65
Facility 9 to Customer 8: 27.46
Facility 9 to Customer 9: 6.08
Facility 9 to Customer 10: 61.61
Facility 9 to Customer 11: 15.62
Facility 9 to Customer 12: 42.72
Facility 9 to Customer 13: 10.00
Facility 9 to Customer 14: 36.77
Facility 9 to Customer 15: 10.77
