Facility Location Problem Instance
Number of facilities: 20
Number of customers: 25
Grid size: 80x80
Facilities coordinates (x, y):
6, 59
9, 74
15, 63
14, 13
0, 54
51, 70
44, 13
33, 68
29, 54
5, 68
56, 45
73, 75
50, 4
1, 29
41, 13
69, 33
40, 44
19, 43
51, 59
51, 16
Customers coordinates (x, y):
28, 24
41, 21
41, 54
79, 31
38, 48
46, 28
14, 44
65, 2
35, 19
39, 22
54, 79
70, 42
20, 11
68, 52
45, 76
1, 58
2, 46
76, 59
1, 19
47, 31
14, 53
73, 15
60, 74
56, 29
72, 18
Distances between facilities and customers:
Facility 0 to Customer 0: 41.34
Facility 0 to Customer 1: 51.66
Facility 0 to Customer 2: 35.36
Facility 0 to Customer 3: 78.19
Facility 0 to Customer 4: 33.84
Facility 0 to Customer 5: 50.61
Facility 0 to Customer 6: 17.00
Facility 0 to Customer 7: 82.04
Facility 0 to Customer 8: 49.41
Facility 0 to Customer 9: 49.58
Facility 0 to Customer 10: 52.00
Facility 0 to Customer 11: 66.22
Facility 0 to Customer 12: 50.00
Facility 0 to Customer 13: 62.39
Facility 0 to Customer 14: 42.54
Facility 0 to Customer 15: 5.10
Facility 0 to Customer 16: 13.60
Facility 0 to Customer 17: 70.00
Facility 0 to Customer 18: 40.31
Facility 0 to Customer 19: 49.65
Facility 0 to Customer 20: 10.00
Facility 0 to Customer 21: 80.16
Facility 0 to Customer 22: 56.04
Facility 0 to Customer 23: 58.31
Facility 0 to Customer 24: 77.70
Facility 1 to Customer 0: 53.49
Facility 1 to Customer 1: 61.91
Facility 1 to Customer 2: 37.74
Facility 1 to Customer 3: 82.15
Facility 1 to Customer 4: 38.95
Facility 1 to Customer 5: 59.03
Facility 1 to Customer 6: 30.41
Facility 1 to Customer 7: 91.21
Facility 1 to Customer 8: 60.84
Facility 1 to Customer 9: 60.03
Facility 1 to Customer 10: 45.28
Facility 1 to Customer 11: 68.88
Facility 1 to Customer 12: 63.95
Facility 1 to Customer 13: 62.97
Facility 1 to Customer 14: 36.06
Facility 1 to Customer 15: 17.89
Facility 1 to Customer 16: 28.86
Facility 1 to Customer 17: 68.66
Facility 1 to Customer 18: 55.58
Facility 1 to Customer 19: 57.38
Facility 1 to Customer 20: 21.59
Facility 1 to Customer 21: 87.05
Facility 1 to Customer 22: 51.00
Facility 1 to Customer 23: 65.07
Facility 1 to Customer 24: 84.29
Facility 2 to Customer 0: 41.11
Facility 2 to Customer 1: 49.40
Facility 2 to Customer 2: 27.51
Facility 2 to Customer 3: 71.55
Facility 2 to Customer 4: 27.46
Facility 2 to Customer 5: 46.75
Facility 2 to Customer 6: 19.03
Facility 2 to Customer 7: 78.87
Facility 2 to Customer 8: 48.33
Facility 2 to Customer 9: 47.51
Facility 2 to Customer 10: 42.15
Facility 2 to Customer 11: 58.87
Facility 2 to Customer 12: 52.24
Facility 2 to Customer 13: 54.13
Facility 2 to Customer 14: 32.70
Facility 2 to Customer 15: 14.87
Facility 2 to Customer 16: 21.40
Facility 2 to Customer 17: 61.13
Facility 2 to Customer 18: 46.17
Facility 2 to Customer 19: 45.25
Facility 2 to Customer 20: 10.05
Facility 2 to Customer 21: 75.29
Facility 2 to Customer 22: 46.32
Facility 2 to Customer 23: 53.26
Facility 2 to Customer 24: 72.62
Facility 3 to Customer 0: 17.80
Facility 3 to Customer 1: 28.16
Facility 3 to Customer 2: 49.09
Facility 3 to Customer 3: 67.45
Facility 3 to Customer 4: 42.44
Facility 3 to Customer 5: 35.34
Facility 3 to Customer 6: 31.00
Facility 3 to Customer 7: 52.17
Facility 3 to Customer 8: 21.84
Facility 3 to Customer 9: 26.57
Facility 3 to Customer 10: 77.18
Facility 3 to Customer 11: 63.06
Facility 3 to Customer 12: 6.32
Facility 3 to Customer 13: 66.61
Facility 3 to Customer 14: 70.21
Facility 3 to Customer 15: 46.84
Facility 3 to Customer 16: 35.11
Facility 3 to Customer 17: 77.20
Facility 3 to Customer 18: 14.32
Facility 3 to Customer 19: 37.59
Facility 3 to Customer 20: 40.00
Facility 3 to Customer 21: 59.03
Facility 3 to Customer 22: 76.40
Facility 3 to Customer 23: 44.94
Facility 3 to Customer 24: 58.22
Facility 4 to Customer 0: 41.04
Facility 4 to Customer 1: 52.63
Facility 4 to Customer 2: 41.00
Facility 4 to Customer 3: 82.28
Facility 4 to Customer 4: 38.47
Facility 4 to Customer 5: 52.84
Facility 4 to Customer 6: 17.20
Facility 4 to Customer 7: 83.24
Facility 4 to Customer 8: 49.50
Facility 4 to Customer 9: 50.45
Facility 4 to Customer 10: 59.51
Facility 4 to Customer 11: 71.02
Facility 4 to Customer 12: 47.42
Facility 4 to Customer 13: 68.03
Facility 4 to Customer 14: 50.09
Facility 4 to Customer 15: 4.12
Facility 4 to Customer 16: 8.25
Facility 4 to Customer 17: 76.16
Facility 4 to Customer 18: 35.01
