Facility Location Problem Instance
Number of facilities: 16
Number of customers: 25
Grid size: 700x700
Facilities coordinates (x, y):
300, 498
140, 373
70, 282
56, 573
335, 542
446, 302
179, 573
568, 222
238, 16
275, 635
107, 198
10, 218
458, 329
454, 658
548, 270
626, 540
Customers coordinates (x, y):
35, 488
81, 131
256, 56
22, 529
429, 258
575, 48
70, 79
453, 457
516, 666
222, 295
304, 18
147, 80
334, 73
117, 184
216, 181
313, 408
382, 412
470, 258
635, 651
655, 571
346, 360
129, 616
395, 338
157, 307
237, 25
Distances between facilities and customers:
Facility 0 to Customer 0: 265.19
Facility 0 to Customer 1: 427.38
Facility 0 to Customer 2: 444.18
Facility 0 to Customer 3: 279.72
Facility 0 to Customer 4: 272.47
Facility 0 to Customer 5: 527.38
Facility 0 to Customer 6: 477.98
Facility 0 to Customer 7: 158.40
Facility 0 to Customer 8: 273.64
Facility 0 to Customer 9: 217.47
Facility 0 to Customer 10: 480.02
Facility 0 to Customer 11: 445.12
Facility 0 to Customer 12: 426.36
Facility 0 to Customer 13: 363.44
Facility 0 to Customer 14: 327.94
Facility 0 to Customer 15: 90.93
Facility 0 to Customer 16: 118.83
Facility 0 to Customer 17: 294.11
Facility 0 to Customer 18: 368.29
Facility 0 to Customer 19: 362.43
Facility 0 to Customer 20: 145.46
Facility 0 to Customer 21: 207.76
Facility 0 to Customer 22: 186.08
Facility 0 to Customer 23: 238.60
Facility 0 to Customer 24: 477.18
Facility 1 to Customer 0: 155.72
Facility 1 to Customer 1: 249.09
Facility 1 to Customer 2: 337.56
Facility 1 to Customer 3: 195.60
Facility 1 to Customer 4: 311.04
Facility 1 to Customer 5: 543.00
Facility 1 to Customer 6: 302.22
Facility 1 to Customer 7: 324.08
Facility 1 to Customer 8: 476.68
Facility 1 to Customer 9: 113.17
Facility 1 to Customer 10: 391.05
Facility 1 to Customer 11: 293.08
Facility 1 to Customer 12: 357.26
Facility 1 to Customer 13: 190.39
Facility 1 to Customer 14: 206.49
Facility 1 to Customer 15: 176.50
Facility 1 to Customer 16: 245.12
Facility 1 to Customer 17: 349.46
Facility 1 to Customer 18: 567.72
Facility 1 to Customer 19: 551.75
Facility 1 to Customer 20: 206.41
Facility 1 to Customer 21: 243.25
Facility 1 to Customer 22: 257.39
Facility 1 to Customer 23: 68.15
Facility 1 to Customer 24: 361.27
Facility 2 to Customer 0: 208.95
Facility 2 to Customer 1: 151.40
Facility 2 to Customer 2: 292.70
Facility 2 to Customer 3: 251.62
Facility 2 to Customer 4: 359.80
Facility 2 to Customer 5: 556.58
Facility 2 to Customer 6: 203.00
Facility 2 to Customer 7: 421.09
Facility 2 to Customer 8: 588.53
Facility 2 to Customer 9: 152.55
Facility 2 to Customer 10: 352.78
Facility 2 to Customer 11: 216.18
Facility 2 to Customer 12: 336.72
Facility 2 to Customer 13: 108.69
Facility 2 to Customer 14: 177.53
Facility 2 to Customer 15: 273.72
Facility 2 to Customer 16: 338.00
Facility 2 to Customer 17: 400.72
Facility 2 to Customer 18: 674.82
Facility 2 to Customer 19: 652.49
Facility 2 to Customer 20: 286.81
Facility 2 to Customer 21: 339.17
Facility 2 to Customer 22: 329.79
Facility 2 to Customer 23: 90.52
Facility 2 to Customer 24: 306.49
Facility 3 to Customer 0: 87.56
Facility 3 to Customer 1: 442.71
Facility 3 to Customer 2: 554.34
Facility 3 to Customer 3: 55.61
Facility 3 to Customer 4: 488.22
Facility 3 to Customer 5: 738.23
Facility 3 to Customer 6: 494.20
Facility 3 to Customer 7: 413.60
Facility 3 to Customer 8: 469.31
Facility 3 to Customer 9: 323.79
Facility 3 to Customer 10: 607.89
Facility 3 to Customer 11: 501.33
Facility 3 to Customer 12: 572.09
Facility 3 to Customer 13: 393.75
Facility 3 to Customer 14: 423.40
Facility 3 to Customer 15: 305.41
Facility 3 to Customer 16: 363.59
Facility 3 to Customer 17: 520.21
Facility 3 to Customer 18: 584.23
Facility 3 to Customer 19: 599.00
Facility 3 to Customer 20: 359.82
Facility 3 to Customer 21: 84.72
Facility 3 to Customer 22: 412.49
Facility 3 to Customer 23: 284.53
Facility 3 to Customer 24: 577.12
Facility 4 to Customer 0: 304.82
Facility 4 to Customer 1: 483.15
Facility 4 to Customer 2: 492.38
Facility 4 to Customer 3: 313.27
Facility 4 to Customer 4: 299.15
Facility 4 to Customer 5: 549.21
Facility 4 to Customer 6: 533.47
Facility 4 to Customer 7: 145.43
Facility 4 to Customer 8: 219.40
Facility 4 to Customer 9: 271.62
Facility 4 to Customer 10: 524.92
Facility 4 to Customer 11: 498.79
Facility 4 to Customer 12: 469.00
Facility 4 to Customer 13: 419.15
Facility 4 to Customer 14: 380.11
Facility 4 to Customer 15: 135.79
Facility 4 to Customer 16: 138.24
Facility 4 to Customer 17: 314.45
Facility 4 to Customer 18: 319.19
Facility 4 to Customer 19: 321.31
Facility 4 to Customer 20: 182.33
Facility 4 to Customer 21: 218.89
Facility 4 to Customer 22: 212.64
Facility 4 to Customer 23: 294.80
Facility 4 to Customer 24: 526.21
Facility 5 to Customer 0: 451.13
Facility 5 to Customer 1: 403.07
Facility 5 to Customer 2: 310.83
Facility 5 to Customer 3: 480.94
Facility 5 to Customer 4: 47.17
Facility 5 to Customer 5: 284.88
Facility 5 to Customer 6: 437.16
Facility 5 to Customer 7: 155.16
Facility 5 to Customer 8: 370.67
Facility 5 to Customer 9: 224.11
Facility 5 to Customer 10: 317.52
Facility 5 to Customer 11: 372.40
Facility 5 to Customer 12: 254.92
Facility 5 to Customer 13: 349.52
Facility 5 to Customer 14: 259.89
Facility 5 to Customer 15: 170.07
Facility 5 to Customer 16: 127.26
Facility 5 to Customer 17: 50.12
Facility 5 to Customer 18: 396.89
Facility 5 to Customer 19: 340.65
Facility 5 to Customer 20: 115.60
Facility 5 to Customer 21: 446.19
Facility 5 to Customer 22: 62.43
Facility 5 to Customer 23: 289.04
Facility 5 to Customer 24: 347.00
Facility 6 to Customer 0: 167.22
Facility 6 to Customer 1: 452.73
Facility 6 to Customer 2: 522.70
Facility 6 to Customer 3: 163.05
Facility 6 to Customer 4: 402.15
Facility 6 to Customer 5: 657.60
Facility 6 to Customer 6: 505.88
Facility 6 to Customer 7: 297.54
Facility 6 to Customer 8: 349.60
Facility 6 to Customer 9: 281.31
Facility 6 to Customer 10: 568.90
Facility 6 to Customer 11: 494.04
Facility 6 to Customer 12: 523.47
Facility 6 to Customer 13: 393.91
Facility 6 to Customer 14: 393.74
Facility 6 to Customer 15: 212.56
Facility 6 to Customer 16: 259.09
Facility 6 to Customer 17: 428.84
Facility 6 to Customer 18: 462.62
Facility 6 to Customer 19: 476.00
Facility 6 to Customer 20: 270.66
Facility 6 to Customer 21: 65.95
Facility 6 to Customer 22: 319.19
Facility 6 to Customer 23: 266.91
Facility 6 to Customer 24: 551.06
Facility 7 to Customer 0: 595.69
Facility 7 to Customer 1: 495.43
Facility 7 to Customer 2: 353.41
Facility 7 to Customer 3: 626.39
Facility 7 to Customer 4: 143.59
Facility 7 to Customer 5: 174.14
Facility 7 to Customer 6: 518.12
Facility 7 to Customer 7: 261.63
Facility 7 to Customer 8: 447.03
Facility 7 to Customer 9: 353.62
Facility 7 to Customer 10: 333.63
Facility 7 to Customer 11: 444.30
Facility 7 to Customer 12: 277.41
Facility 7 to Customer 13: 452.60
Facility 7 to Customer 14: 354.38
Facility 7 to Customer 15: 315.63
Facility 7 to Customer 16: 265.89
Facility 7 to Customer 17: 104.40
Facility 7 to Customer 18: 434.20
Facility 7 to Customer 19: 359.68
Facility 7 to Customer 20: 261.40
Facility 7 to Customer 21: 589.88
Facility 7 to Customer 22: 208.29
Facility 7 to Customer 23: 419.70
Facility 7 to Customer 24: 385.19
Facility 8 to Customer 0: 513.80
Facility 8 to Customer 1: 194.61
Facility 8 to Customer 2: 43.86
Facility 8 to Customer 3: 556.62
Facility 8 to Customer 4: 308.29
Facility 8 to Customer 5: 338.52
Facility 8 to Customer 6: 179.42
Facility 8 to Customer 7: 490.62
Facility 8 to Customer 8: 706.95
Facility 8 to Customer 9: 279.46
Facility 8 to Customer 10: 66.03
Facility 8 to Customer 11: 111.25
Facility 8 to Customer 12: 111.65
Facility 8 to Customer 13: 207.04
Facility 8 to Customer 14: 166.46
Facility 8 to Customer 15: 399.11
Facility 8 to Customer 16: 421.37
Facility 8 to Customer 17: 335.24
Facility 8 to Customer 18: 748.89
Facility 8 to Customer 19: 694.20
Facility 8 to Customer 20: 360.56
Facility 8 to Customer 21: 609.82
Facility 8 to Customer 22: 358.24
Facility 8 to Customer 23: 302.06
Facility 8 to Customer 24: 9.06
Facility 9 to Customer 0: 281.44
Facility 9 to Customer 1: 540.05
Facility 9 to Customer 2: 579.31
Facility 9 to Customer 3: 274.31
Facility 9 to Customer 4: 407.24
Facility 9 to Customer 5: 659.22
Facility 9 to Customer 6: 592.59
Facility 9 to Customer 7: 251.73
Facility 9 to Customer 8: 242.99
Facility 9 to Customer 9: 344.11
Facility 9 to Customer 10: 617.68
Facility 9 to Customer 11: 569.57
Facility 9 to Customer 12: 565.09
Facility 9 to Customer 13: 477.88
Facility 9 to Customer 14: 457.82
Facility 9 to Customer 15: 230.16
Facility 9 to Customer 16: 247.34
Facility 9 to Customer 17: 424.45
Facility 9 to Customer 18: 360.36
Facility 9 to Customer 19: 385.35
Facility 9 to Customer 20: 284.02
Facility 9 to Customer 21: 147.23
Facility 9 to Customer 22: 320.33
Facility 9 to Customer 23: 348.58
Facility 9 to Customer 24: 611.18
Facility 10 to Customer 0: 298.80
Facility 10 to Customer 1: 71.87
