Facility Location Problem Instance
Number of facilities: 16
Number of customers: 25
Grid size: 700x700
Facilities coordinates (x, y):
616, 400
580, 119
119, 269
646, 487
368, 204
51, 284
363, 66
691, 592
165, 617
200, 306
407, 38
330, 583
539, 159
533, 286
303, 555
50, 109
Customers coordinates (x, y):
690, 564
11, 94
608, 15
614, 39
23, 452
675, 574
524, 611
686, 411
115, 473
306, 606
341, 652
472, 96
489, 170
131, 48
162, 238
413, 282
671, 471
515, 340
159, 501
161, 650
516, 434
570, 172
338, 595
286, 367
131, 585
Distances between facilities and customers:
Facility 0 to Customer 0: 179.92
Facility 0 to Customer 1: 677.98
Facility 0 to Customer 2: 385.08
Facility 0 to Customer 3: 361.01
Facility 0 to Customer 4: 595.28
Facility 0 to Customer 5: 183.73
Facility 0 to Customer 6: 230.18
Facility 0 to Customer 7: 70.86
Facility 0 to Customer 8: 506.29
Facility 0 to Customer 9: 372.20
Facility 0 to Customer 10: 373.00
Facility 0 to Customer 11: 336.38
Facility 0 to Customer 12: 262.73
Facility 0 to Customer 13: 599.27
Facility 0 to Customer 14: 482.04
Facility 0 to Customer 15: 234.80
Facility 0 to Customer 16: 89.81
Facility 0 to Customer 17: 117.48
Facility 0 to Customer 18: 468.03
Facility 0 to Customer 19: 519.16
Facility 0 to Customer 20: 105.62
Facility 0 to Customer 21: 232.59
Facility 0 to Customer 22: 339.57
Facility 0 to Customer 23: 331.65
Facility 0 to Customer 24: 519.09
Facility 1 to Customer 0: 458.39
Facility 1 to Customer 1: 569.55
Facility 1 to Customer 2: 107.70
Facility 1 to Customer 3: 86.93
Facility 1 to Customer 4: 648.95
Facility 1 to Customer 5: 464.81
Facility 1 to Customer 6: 495.18
Facility 1 to Customer 7: 310.64
Facility 1 to Customer 8: 584.42
Facility 1 to Customer 9: 558.79
Facility 1 to Customer 10: 584.13
Facility 1 to Customer 11: 110.42
Facility 1 to Customer 12: 104.32
Facility 1 to Customer 13: 454.58
Facility 1 to Customer 14: 434.61
Facility 1 to Customer 15: 233.36
Facility 1 to Customer 16: 363.57
Facility 1 to Customer 17: 230.36
Facility 1 to Customer 18: 568.48
Facility 1 to Customer 19: 676.40
Facility 1 to Customer 20: 321.44
Facility 1 to Customer 21: 53.94
Facility 1 to Customer 22: 533.99
Facility 1 to Customer 23: 384.63
Facility 1 to Customer 24: 647.11
Facility 2 to Customer 0: 642.70
Facility 2 to Customer 1: 205.64
Facility 2 to Customer 2: 551.03
Facility 2 to Customer 3: 545.83
Facility 2 to Customer 4: 206.65
Facility 2 to Customer 5: 634.16
Facility 2 to Customer 6: 530.08
Facility 2 to Customer 7: 584.51
Facility 2 to Customer 8: 204.04
Facility 2 to Customer 9: 385.41
Facility 2 to Customer 10: 442.69
Facility 2 to Customer 11: 393.11
Facility 2 to Customer 12: 383.02
Facility 2 to Customer 13: 221.33
Facility 2 to Customer 14: 53.01
Facility 2 to Customer 15: 294.29
Facility 2 to Customer 16: 587.80
Facility 2 to Customer 17: 402.31
Facility 2 to Customer 18: 235.42
Facility 2 to Customer 19: 383.31
Facility 2 to Customer 20: 429.92
Facility 2 to Customer 21: 461.31
Facility 2 to Customer 22: 392.73
Facility 2 to Customer 23: 193.63
Facility 2 to Customer 24: 316.23
Facility 3 to Customer 0: 88.68
Facility 3 to Customer 1: 746.78
Facility 3 to Customer 2: 473.53
Facility 3 to Customer 3: 449.14
Facility 3 to Customer 4: 623.98
Facility 3 to Customer 5: 91.71
Facility 3 to Customer 6: 173.95
Facility 3 to Customer 7: 85.88
Facility 3 to Customer 8: 531.18
Facility 3 to Customer 9: 360.22
Facility 3 to Customer 10: 346.77
Facility 3 to Customer 11: 427.97
Facility 3 to Customer 12: 353.75
Facility 3 to Customer 13: 676.72
Facility 3 to Customer 14: 544.29
Facility 3 to Customer 15: 310.34
Facility 3 to Customer 16: 29.68
Facility 3 to Customer 17: 196.90
Facility 3 to Customer 18: 487.20
Facility 3 to Customer 19: 511.66
Facility 3 to Customer 20: 140.39
Facility 3 to Customer 21: 324.04
Facility 3 to Customer 22: 326.39
Facility 3 to Customer 23: 379.47
Facility 3 to Customer 24: 524.24
Facility 4 to Customer 0: 482.99
Facility 4 to Customer 1: 373.56
Facility 4 to Customer 2: 305.48
Facility 4 to Customer 3: 296.21
Facility 4 to Customer 4: 424.89
Facility 4 to Customer 5: 480.78
Facility 4 to Customer 6: 435.87
Facility 4 to Customer 7: 379.44
Facility 4 to Customer 8: 369.28
Facility 4 to Customer 9: 406.75
Facility 4 to Customer 10: 448.81
Facility 4 to Customer 11: 149.93
Facility 4 to Customer 12: 125.69
Facility 4 to Customer 13: 283.73
Facility 4 to Customer 14: 208.79
Facility 4 to Customer 15: 90.05
Facility 4 to Customer 16: 403.85
Facility 4 to Customer 17: 200.26
Facility 4 to Customer 18: 363.17
Facility 4 to Customer 19: 491.70
Facility 4 to Customer 20: 273.50
Facility 4 to Customer 21: 204.52
Facility 4 to Customer 22: 392.15
Facility 4 to Customer 23: 182.46
Facility 4 to Customer 24: 448.70
Facility 5 to Customer 0: 697.65
Facility 5 to Customer 1: 194.16
Facility 5 to Customer 2: 618.55
Facility 5 to Customer 3: 614.00
Facility 5 to Customer 4: 170.32
Facility 5 to Customer 5: 688.10
Facility 5 to Customer 6: 575.03
Facility 5 to Customer 7: 647.58
Facility 5 to Customer 8: 199.54
Facility 5 to Customer 9: 410.74
Facility 5 to Customer 10: 468.53
Facility 5 to Customer 11: 461.07
Facility 5 to Customer 12: 452.59
Facility 5 to Customer 13: 249.19
Facility 5 to Customer 14: 120.15
Facility 5 to Customer 15: 362.01
Facility 5 to Customer 16: 647.59
Facility 5 to Customer 17: 467.37
Facility 5 to Customer 18: 242.39
Facility 5 to Customer 19: 382.17
Facility 5 to Customer 20: 488.59
Facility 5 to Customer 21: 530.95
Facility 5 to Customer 22: 423.19
Facility 5 to Customer 23: 249.23
Facility 5 to Customer 24: 311.45
Facility 6 to Customer 0: 595.76
Facility 6 to Customer 1: 353.11
Facility 6 to Customer 2: 250.25
Facility 6 to Customer 3: 252.45
Facility 6 to Customer 4: 514.39
Facility 6 to Customer 5: 596.16
Facility 6 to Customer 6: 568.28
Facility 6 to Customer 7: 472.60
Facility 6 to Customer 8: 476.61
Facility 6 to Customer 9: 543.00
Facility 6 to Customer 10: 586.41
Facility 6 to Customer 11: 113.05
Facility 6 to Customer 12: 163.38
Facility 6 to Customer 13: 232.70
Facility 6 to Customer 14: 264.55
Facility 6 to Customer 15: 221.71
Facility 6 to Customer 16: 508.81
Facility 6 to Customer 17: 313.34
Facility 6 to Customer 18: 480.46
Facility 6 to Customer 19: 617.95
Facility 6 to Customer 20: 398.54
Facility 6 to Customer 21: 232.56
Facility 6 to Customer 22: 529.59
Facility 6 to Customer 23: 310.69
Facility 6 to Customer 24: 568.49
Facility 7 to Customer 0: 28.02
Facility 7 to Customer 1: 842.85
Facility 7 to Customer 2: 582.94
Facility 7 to Customer 3: 558.34
Facility 7 to Customer 4: 682.51
Facility 7 to Customer 5: 24.08
Facility 7 to Customer 6: 168.08
Facility 7 to Customer 7: 181.07
Facility 7 to Customer 8: 588.16
Facility 7 to Customer 9: 385.25
Facility 7 to Customer 10: 355.11
Facility 7 to Customer 11: 542.20
Facility 7 to Customer 12: 467.85
Facility 7 to Customer 13: 780.73
Facility 7 to Customer 14: 636.52
Facility 7 to Customer 15: 416.39
Facility 7 to Customer 16: 122.64
Facility 7 to Customer 17: 307.38
Facility 7 to Customer 18: 539.73
Facility 7 to Customer 19: 533.16
Facility 7 to Customer 20: 235.77
Facility 7 to Customer 21: 437.08
Facility 7 to Customer 22: 353.01
Facility 7 to Customer 23: 463.30
Facility 7 to Customer 24: 560.04
Facility 8 to Customer 0: 527.67
Facility 8 to Customer 1: 545.20
Facility 8 to Customer 2: 747.43
Facility 8 to Customer 3: 731.91
Facility 8 to Customer 4: 217.69
Facility 8 to Customer 5: 511.81
Facility 8 to Customer 6: 359.05
Facility 8 to Customer 7: 560.25
Facility 8 to Customer 8: 152.43
Facility 8 to Customer 9: 141.43
Facility 8 to Customer 10: 179.45
Facility 8 to Customer 11: 604.72
Facility 8 to Customer 12: 552.07
Facility 8 to Customer 13: 570.01
Facility 8 to Customer 14: 379.01
Facility 8 to Customer 15: 416.81
Facility 8 to Customer 16: 526.64
Facility 8 to Customer 17: 446.35
Facility 8 to Customer 18: 116.16
Facility 8 to Customer 19: 33.24
Facility 8 to Customer 20: 395.84
Facility 8 to Customer 21: 601.71
Facility 8 to Customer 22: 174.39
Facility 8 to Customer 23: 277.74
Facility 8 to Customer 24: 46.69
Facility 9 to Customer 0: 553.77
Facility 9 to Customer 1: 284.02
Facility 9 to Customer 2: 501.14
Facility 9 to Customer 3: 492.63
Facility 9 to Customer 4: 229.44
Facility 9 to Customer 5: 545.39
Facility 9 to Customer 6: 444.97
Facility 9 to Customer 7: 497.21
Facility 9 to Customer 8: 187.39
Facility 9 to Customer 9: 318.18
Facility 9 to Customer 10: 373.63
Facility 9 to Customer 11: 343.63
Facility 9 to Customer 12: 319.40
Facility 9 to Customer 13: 267.07
Facility 9 to Customer 14: 77.90
Facility 9 to Customer 15: 214.35
Facility 9 to Customer 16: 499.07
Facility 9 to Customer 17: 316.83
Facility 9 to Customer 18: 199.26
Facility 9 to Customer 19: 346.20
Facility 9 to Customer 20: 340.94
Facility 9 to Customer 21: 393.52
Facility 9 to Customer 22: 320.26
Facility 9 to Customer 23: 105.44
Facility 9 to Customer 24: 287.41
Facility 10 to Customer 0: 597.30
Facility 10 to Customer 1: 399.94
Facility 10 to Customer 2: 202.31
Facility 10 to Customer 3: 207.00
Facility 10 to Customer 4: 564.67
Facility 10 to Customer 5: 599.27
Facility 10 to Customer 6: 584.82
Facility 10 to Customer 7: 465.80
Facility 10 to Customer 8: 523.92
Facility 10 to Customer 9: 576.91
Facility 10 to Customer 10: 617.54
Facility 10 to Customer 11: 87.11
Facility 10 to Customer 12: 155.40
Facility 10 to Customer 13: 276.18
