Facility Location Problem Instance
Number of facilities: 16
Number of customers: 25
Grid size: 700x700
Facilities coordinates (x, y):
189, 219
591, 306
498, 95
259, 214
375, 229
208, 561
244, 566
341, 160
417, 550
425, 97
365, 443
108, 132
462, 335
98, 22
173, 217
465, 643
Customers coordinates (x, y):
584, 196
345, 115
659, 472
158, 444
306, 506
365, 552
83, 664
699, 170
699, 203
380, 297
535, 79
562, 384
349, 483
228, 280
537, 610
250, 476
555, 551
428, 328
240, 548
225, 502
513, 316
354, 610
566, 501
560, 377
336, 371
Distances between facilities and customers:
Facility 0 to Customer 0: 395.67
Facility 0 to Customer 1: 187.49
Facility 0 to Customer 2: 533.77
Facility 0 to Customer 3: 227.13
Facility 0 to Customer 4: 309.93
Facility 0 to Customer 5: 376.65
Facility 0 to Customer 6: 457.45
Facility 0 to Customer 7: 512.35
Facility 0 to Customer 8: 510.25
Facility 0 to Customer 9: 206.31
Facility 0 to Customer 10: 373.25
Facility 0 to Customer 11: 407.87
Facility 0 to Customer 12: 308.70
Facility 0 to Customer 13: 72.40
Facility 0 to Customer 14: 523.44
Facility 0 to Customer 15: 264.14
Facility 0 to Customer 16: 494.15
Facility 0 to Customer 17: 262.68
Facility 0 to Customer 18: 332.93
Facility 0 to Customer 19: 285.28
Facility 0 to Customer 20: 338.21
Facility 0 to Customer 21: 424.39
Facility 0 to Customer 22: 470.80
Facility 0 to Customer 23: 403.24
Facility 0 to Customer 24: 211.45
Facility 1 to Customer 0: 110.22
Facility 1 to Customer 1: 311.44
Facility 1 to Customer 2: 179.39
Facility 1 to Customer 3: 454.46
Facility 1 to Customer 4: 348.17
Facility 1 to Customer 5: 334.05
Facility 1 to Customer 6: 621.47
Facility 1 to Customer 7: 173.67
Facility 1 to Customer 8: 149.24
Facility 1 to Customer 9: 211.19
Facility 1 to Customer 10: 233.81
Facility 1 to Customer 11: 83.22
Facility 1 to Customer 12: 299.82
Facility 1 to Customer 13: 363.93
Facility 1 to Customer 14: 308.76
Facility 1 to Customer 15: 381.03
Facility 1 to Customer 16: 247.63
Facility 1 to Customer 17: 164.48
Facility 1 to Customer 18: 426.34
Facility 1 to Customer 19: 415.18
Facility 1 to Customer 20: 78.64
Facility 1 to Customer 21: 385.47
Facility 1 to Customer 22: 196.60
Facility 1 to Customer 23: 77.47
Facility 1 to Customer 24: 263.15
Facility 2 to Customer 0: 132.65
Facility 2 to Customer 1: 154.30
Facility 2 to Customer 2: 409.94
Facility 2 to Customer 3: 487.24
Facility 2 to Customer 4: 453.64
Facility 2 to Customer 5: 475.96
Facility 2 to Customer 6: 704.26
Facility 2 to Customer 7: 214.54
Facility 2 to Customer 8: 228.18
Facility 2 to Customer 9: 233.94
Facility 2 to Customer 10: 40.31
Facility 2 to Customer 11: 296.00
Facility 2 to Customer 12: 415.63
Facility 2 to Customer 13: 327.30
Facility 2 to Customer 14: 516.47
Facility 2 to Customer 15: 454.60
Facility 2 to Customer 16: 459.55
Facility 2 to Customer 17: 243.29
Facility 2 to Customer 18: 521.32
Facility 2 to Customer 19: 490.08
Facility 2 to Customer 20: 221.51
Facility 2 to Customer 21: 534.75
Facility 2 to Customer 22: 411.66
Facility 2 to Customer 23: 288.74
Facility 2 to Customer 24: 320.03
Facility 3 to Customer 0: 325.50
Facility 3 to Customer 1: 131.14
Facility 3 to Customer 2: 475.99
Facility 3 to Customer 3: 251.20
Facility 3 to Customer 4: 295.76
Facility 3 to Customer 5: 354.23
Facility 3 to Customer 6: 483.19
Facility 3 to Customer 7: 442.19
Facility 3 to Customer 8: 440.14
Facility 3 to Customer 9: 146.73
Facility 3 to Customer 10: 307.25
Facility 3 to Customer 11: 347.43
Facility 3 to Customer 12: 283.66
Facility 3 to Customer 13: 72.92
Facility 3 to Customer 14: 483.84
Facility 3 to Customer 15: 262.15
