Facility Location Problem Instance
Number of facilities: 13
Number of customers: 14
Grid size: 100x100
Facilities coordinates (x, y):
30, 37
33, 40
50, 89
94, 41
40, 57
34, 29
9, 25
17, 99
98, 74
13, 19
13, 21
57, 59
40, 52
Customers coordinates (x, y):
15, 68
45, 98
26, 57
39, 59
33, 15
11, 20
87, 38
90, 89
77, 5
27, 41
18, 11
91, 31
45, 50
65, 6
Distances between facilities and customers:
Facility 0 to Customer 0: 34.44
Facility 0 to Customer 1: 62.82
Facility 0 to Customer 2: 20.40
Facility 0 to Customer 3: 23.77
Facility 0 to Customer 4: 22.20
Facility 0 to Customer 5: 25.50
Facility 0 to Customer 6: 57.01
Facility 0 to Customer 7: 79.40
Facility 0 to Customer 8: 56.86
Facility 0 to Customer 9: 5.00
Facility 0 to Customer 10: 28.64
Facility 0 to Customer 11: 61.29
Facility 0 to Customer 12: 19.85
Facility 0 to Customer 13: 46.75
Facility 1 to Customer 0: 33.29
Facility 1 to Customer 1: 59.23
Facility 1 to Customer 2: 18.38
Facility 1 to Customer 3: 19.92
Facility 1 to Customer 4: 25.00
Facility 1 to Customer 5: 29.73
Facility 1 to Customer 6: 54.04
Facility 1 to Customer 7: 75.17
Facility 1 to Customer 8: 56.22
Facility 1 to Customer 9: 6.08
Facility 1 to Customer 10: 32.65
Facility 1 to Customer 11: 58.69
Facility 1 to Customer 12: 15.62
Facility 1 to Customer 13: 46.69
Facility 2 to Customer 0: 40.82
Facility 2 to Customer 1: 10.30
Facility 2 to Customer 2: 40.00
Facility 2 to Customer 3: 31.95
Facility 2 to Customer 4: 75.93
Facility 2 to Customer 5: 79.26
Facility 2 to Customer 6: 63.01
Facility 2 to Customer 7: 40.00
Facility 2 to Customer 8: 88.23
Facility 2 to Customer 9: 53.23
Facility 2 to Customer 10: 84.31
Facility 2 to Customer 11: 71.03
Facility 2 to Customer 12: 39.32
Facility 2 to Customer 13: 84.34
Facility 3 to Customer 0: 83.49
Facility 3 to Customer 1: 75.17
Facility 3 to Customer 2: 69.86
Facility 3 to Customer 3: 57.87
Facility 3 to Customer 4: 66.31
Facility 3 to Customer 5: 85.62
Facility 3 to Customer 6: 7.62
Facility 3 to Customer 7: 48.17
Facility 3 to Customer 8: 39.81
Facility 3 to Customer 9: 67.00
Facility 3 to Customer 10: 81.71
Facility 3 to Customer 11: 10.44
Facility 3 to Customer 12: 49.82
Facility 3 to Customer 13: 45.45
Facility 4 to Customer 0: 27.31
Facility 4 to Customer 1: 41.30
Facility 4 to Customer 2: 14.00
Facility 4 to Customer 3: 2.24
Facility 4 to Customer 4: 42.58
Facility 4 to Customer 5: 47.01
Facility 4 to Customer 6: 50.70
Facility 4 to Customer 7: 59.36
Facility 4 to Customer 8: 63.82
Facility 4 to Customer 9: 20.62
Facility 4 to Customer 10: 50.99
Facility 4 to Customer 11: 57.25
Facility 4 to Customer 12: 8.60
Facility 4 to Customer 13: 56.80
Facility 5 to Customer 0: 43.38
Facility 5 to Customer 1: 69.87
Facility 5 to Customer 2: 29.12
Facility 5 to Customer 3: 30.41
Facility 5 to Customer 4: 14.04
Facility 5 to Customer 5: 24.70
Facility 5 to Customer 6: 53.76
Facility 5 to Customer 7: 82.07
Facility 5 to Customer 8: 49.24
Facility 5 to Customer 9: 13.89
Facility 5 to Customer 10: 24.08
Facility 5 to Customer 11: 57.04
Facility 5 to Customer 12: 23.71
Facility 5 to Customer 13: 38.60
Facility 6 to Customer 0: 43.42
Facility 6 to Customer 1: 81.39
Facility 6 to Customer 2: 36.24
Facility 6 to Customer 3: 45.34
Facility 6 to Customer 4: 26.00
Facility 6 to Customer 5: 5.39
Facility 6 to Customer 6: 79.08
Facility 6 to Customer 7: 103.23
Facility 6 to Customer 8: 70.88
Facility 6 to Customer 9: 24.08
Facility 6 to Customer 10: 16.64
Facility 6 to Customer 11: 82.22
Facility 6 to Customer 12: 43.83
Facility 6 to Customer 13: 59.14
Facility 7 to Customer 0: 31.06
Facility 7 to Customer 1: 28.02
Facility 7 to Customer 2: 42.95
Facility 7 to Customer 3: 45.65
Facility 7 to Customer 4: 85.51
Facility 7 to Customer 5: 79.23
Facility 7 to Customer 6: 92.85
Facility 7 to Customer 7: 73.68
Facility 7 to Customer 8: 111.52
Facility 7 to Customer 9: 58.86
Facility 7 to Customer 10: 88.01
Facility 7 to Customer 11: 100.50
Facility 7 to Customer 12: 56.44
Facility 7 to Customer 13: 104.66
Facility 8 to Customer 0: 83.22
Facility 8 to Customer 1: 58.18
Facility 8 to Customer 2: 73.98
Facility 8 to Customer 3: 60.88
Facility 8 to Customer 4: 87.78
Facility 8 to Customer 5: 102.40
Facility 8 to Customer 6: 37.64
Facility 8 to Customer 7: 17.00
Facility 8 to Customer 8: 72.12
Facility 8 to Customer 9: 78.29
Facility 8 to Customer 10: 101.83
Facility 8 to Customer 11: 43.57
Facility 8 to Customer 12: 58.18
Facility 8 to Customer 13: 75.58
Facility 9 to Customer 0: 49.04
Facility 9 to Customer 1: 85.23
Facility 9 to Customer 2: 40.16
Facility 9 to Customer 3: 47.71
Facility 9 to Customer 4: 20.40
Facility 9 to Customer 5: 2.24
Facility 9 to Customer 6: 76.40
Facility 9 to Customer 7: 104.06
Facility 9 to Customer 8: 65.51
Facility 9 to Customer 9: 26.08
Facility 9 to Customer 10: 9.43
Facility 9 to Customer 11: 78.92
Facility 9 to Customer 12: 44.55
Facility 9 to Customer 13: 53.60
Facility 10 to Customer 0: 47.04
Facility 10 to Customer 1: 83.38
Facility 10 to Customer 2: 38.28
Facility 10 to Customer 3: 46.04
Facility 10 to Customer 4: 20.88
Facility 10 to Customer 5: 2.24
Facility 10 to Customer 6: 75.93
Facility 10 to Customer 7: 102.73
Facility 10 to Customer 8: 65.97
Facility 10 to Customer 9: 24.41
Facility 10 to Customer 10: 11.18
Facility 10 to Customer 11: 78.64
Facility 10 to Customer 12: 43.19
Facility 10 to Customer 13: 54.12
Facility 11 to Customer 0: 42.95
Facility 11 to Customer 1: 40.80
Facility 11 to Customer 2: 31.06
Facility 11 to Customer 3: 18.00
Facility 11 to Customer 4: 50.12
Facility 11 to Customer 5: 60.31
Facility 11 to Customer 6: 36.62
