Facility Location Problem Instance
Number of facilities: 9
Number of customers: 10
Grid size: 100x100
Facilities coordinates (x, y):
52, 43
58, 51
53, 12
40, 54
40, 32
47, 19
60, 8
11, 10
11, 55
Customers coordinates (x, y):
12, 47
16, 7
42, 15
52, 45
54, 6
36, 39
45, 13
64, 27
19, 61
28, 13
Distances between facilities and customers:
Facility 0 to Customer 0: 40.20
Facility 0 to Customer 1: 50.91
Facility 0 to Customer 2: 29.73
Facility 0 to Customer 3: 2.00
Facility 0 to Customer 4: 37.05
Facility 0 to Customer 5: 16.49
Facility 0 to Customer 6: 30.81
Facility 0 to Customer 7: 20.00
Facility 0 to Customer 8: 37.59
Facility 0 to Customer 9: 38.42
Facility 1 to Customer 0: 46.17
Facility 1 to Customer 1: 60.83
Facility 1 to Customer 2: 39.40
Facility 1 to Customer 3: 8.49
Facility 1 to Customer 4: 45.18
Facility 1 to Customer 5: 25.06
Facility 1 to Customer 6: 40.16
Facility 1 to Customer 7: 24.74
Facility 1 to Customer 8: 40.26
Facility 1 to Customer 9: 48.41
Facility 2 to Customer 0: 53.91
Facility 2 to Customer 1: 37.34
Facility 2 to Customer 2: 11.40
Facility 2 to Customer 3: 33.02
Facility 2 to Customer 4: 6.08
Facility 2 to Customer 5: 31.91
Facility 2 to Customer 6: 8.06
Facility 2 to Customer 7: 18.60
Facility 2 to Customer 8: 59.64
Facility 2 to Customer 9: 25.02
Facility 3 to Customer 0: 28.86
Facility 3 to Customer 1: 52.77
Facility 3 to Customer 2: 39.05
Facility 3 to Customer 3: 15.00
Facility 3 to Customer 4: 50.00
Facility 3 to Customer 5: 15.52
Facility 3 to Customer 6: 41.30
Facility 3 to Customer 7: 36.12
Facility 3 to Customer 8: 22.14
Facility 3 to Customer 9: 42.72
Facility 4 to Customer 0: 31.76
Facility 4 to Customer 1: 34.66
Facility 4 to Customer 2: 17.12
Facility 4 to Customer 3: 17.69
Facility 4 to Customer 4: 29.53
Facility 4 to Customer 5: 8.06
Facility 4 to Customer 6: 19.65
Facility 4 to Customer 7: 24.52
Facility 4 to Customer 8: 35.81
Facility 4 to Customer 9: 22.47
Facility 5 to Customer 0: 44.82
Facility 5 to Customer 1: 33.24
Facility 5 to Customer 2: 6.40
Facility 5 to Customer 3: 26.48
Facility 5 to Customer 4: 14.76
Facility 5 to Customer 5: 22.83
Facility 5 to Customer 6: 6.32
Facility 5 to Customer 7: 18.79
Facility 5 to Customer 8: 50.48
Facility 5 to Customer 9: 19.92
Facility 6 to Customer 0: 61.85
Facility 6 to Customer 1: 44.01
Facility 6 to Customer 2: 19.31
Facility 6 to Customer 3: 37.85
Facility 6 to Customer 4: 6.32
Facility 6 to Customer 5: 39.20
Facility 6 to Customer 6: 15.81
Facility 6 to Customer 7: 19.42
Facility 6 to Customer 8: 67.01
Facility 6 to Customer 9: 32.39
Facility 7 to Customer 0: 37.01
Facility 7 to Customer 1: 5.83
Facility 7 to Customer 2: 31.40
Facility 7 to Customer 3: 53.91
Facility 7 to Customer 4: 43.19
Facility 7 to Customer 5: 38.29
Facility 7 to Customer 6: 34.13
Facility 7 to Customer 7: 55.66
Facility 7 to Customer 8: 51.62
Facility 7 to Customer 9: 17.26
Facility 8 to Customer 0: 8.06
Facility 8 to Customer 1: 48.26
Facility 8 to Customer 2: 50.61
Facility 8 to Customer 3: 42.20
Facility 8 to Customer 4: 65.19
Facility 8 to Customer 5: 29.68
Facility 8 to Customer 6: 54.04
Facility 8 to Customer 7: 59.94
Facility 8 to Customer 8: 10.00
Facility 8 to Customer 9: 45.31
Drone operational costs (S-type drones):
Facility 0 to Customer 0: 10
Facility 0 to Customer 1: 22
Facility 0 to Customer 2: 22
Facility 0 to Customer 3: 9
Facility 0 to Customer 4: 11
Facility 0 to Customer 5: 6
Facility 0 to Customer 6: 15
Facility 0 to Customer 7: 17
Facility 0 to Customer 8: 9
Facility 0 to Customer 9: 10
Facility 1 to Customer 0: 18
Facility 1 to Customer 1: 16
Facility 1 to Customer 2: 8
Facility 1 to Customer 3: 10
Facility 1 to Customer 4: 14
Facility 1 to Customer 5: 22
Facility 1 to Customer 6: 19
Facility 1 to Customer 7: 12
Facility 1 to Customer 8: 13
Facility 1 to Customer 9: 9
Facility 2 to Customer 0: 14
Facility 2 to Customer 1: 24
Facility 2 to Customer 2: 10
Facility 2 to Customer 3: 20
Facility 2 to Customer 4: 7
Facility 2 to Customer 5: 14
Facility 2 to Customer 6: 15
Facility 2 to Customer 7: 15
Facility 2 to Customer 8: 21
Facility 2 to Customer 9: 8
Facility 3 to Customer 0: 8
Facility 3 to Customer 1: 21
Facility 3 to Customer 2: 13
Facility 3 to Customer 3: 23
Facility 3 to Customer 4: 9
Facility 3 to Customer 5: 10
Facility 3 to Customer 6: 7
Facility 3 to Customer 7: 5
Facility 3 to Customer 8: 24
Facility 3 to Customer 9: 20
Facility 4 to Customer 0: 15
Facility 4 to Customer 1: 17
Facility 4 to Customer 2: 14
Facility 4 to Customer 3: 7
Facility 4 to Customer 4: 13
Facility 4 to Customer 5: 16
Facility 4 to Customer 6: 18
Facility 4 to Customer 7: 5
Facility 4 to Customer 8: 22
Facility 4 to Customer 9: 21
Facility 5 to Customer 0: 13
Facility 5 to Customer 1: 13
Facility 5 to Customer 2: 14
Facility 5 to Customer 3: 23
Facility 5 to Customer 4: 19
Facility 5 to Customer 5: 9
Facility 5 to Customer 6: 19
Facility 5 to Customer 7: 24
Facility 5 to Customer 8: 6
Facility 5 to Customer 9: 17
Facility 6 to Customer 0: 20
Facility 6 to Customer 1: 19
Facility 6 to Customer 2: 14
Facility 6 to Customer 3: 18
Facility 6 to Customer 4: 14
Facility 6 to Customer 5: 18
Facility 6 to Customer 6: 13
Facility 6 to Customer 7: 18
Facility 6 to Customer 8: 7
Facility 6 to Customer 9: 24
Facility 7 to Customer 0: 20
Facility 7 to Customer 1: 6
Facility 7 to Customer 2: 14
Facility 7 to Customer 3: 7
Facility 7 to Customer 4: 15
Facility 7 to Customer 5: 15
Facility 7 to Customer 6: 17
Facility 7 to Customer 7: 11
Facility 7 to Customer 8: 21
Facility 7 to Customer 9: 6
Facility 8 to Customer 0: 16
Facility 8 to Customer 1: 14
Facility 8 to Customer 2: 22
Facility 8 to Customer 3: 15
Facility 8 to Customer 4: 20
Facility 8 to Customer 5: 21
Facility 8 to Customer 6: 23
Facility 8 to Customer 7: 22
Facility 8 to Customer 8: 7
Facility 8 to Customer 9: 20
Drone operational costs (L-type drones):
Facility 0 to Customer 0: 15
Facility 0 to Customer 1: 34
Facility 0 to Customer 2: 21
Facility 0 to Customer 3: 20
Facility 0 to Customer 4: 24
Facility 0 to Customer 5: 24
Facility 0 to Customer 6: 25
Facility 0 to Customer 7: 19
Facility 0 to Customer 8: 21
Facility 0 to Customer 9: 22
Facility 1 to Customer 0: 13
Facility 1 to Customer 1: 16
Facility 1 to Customer 2: 31
Facility 1 to Customer 3: 11
Facility 1 to Customer 4: 24
Facility 1 to Customer 5: 17
Facility 1 to Customer 6: 16
Facility 1 to Customer 7: 24
Facility 1 to Customer 8: 32
Facility 1 to Customer 9: 23
Facility 2 to Customer 0: 17
Facility 2 to Customer 1: 21
Facility 2 to Customer 2: 22
Facility 2 to Customer 3: 20
Facility 2 to Customer 4: 26
Facility 2 to Customer 5: 26
Facility 2 to Customer 6: 33
Facility 2 to Customer 7: 13
Facility 2 to Customer 8: 30
Facility 2 to Customer 9: 17
Facility 3 to Customer 0: 14
Facility 3 to Customer 1: 25
Facility 3 to Customer 2: 13
Facility 3 to Customer 3: 31
Facility 3 to Customer 4: 24
Facility 3 to Customer 5: 21
Facility 3 to Customer 6: 14
Facility 3 to Customer 7: 32
Facility 3 to Customer 8: 25
Facility 3 to Customer 9: 23
Facility 4 to Customer 0: 19
Facility 4 to Customer 1: 16
Facility 4 to Customer 2: 22
Facility 4 to Customer 3: 29
Facility 4 to Customer 4: 14
Facility 4 to Customer 5: 12
Facility 4 to Customer 6: 24
Facility 4 to Customer 7: 13
Facility 4 to Customer 8: 24
Facility 4 to Customer 9: 23
Facility 5 to Customer 0: 29
Facility 5 to Customer 1: 28
Facility 5 to Customer 2: 22
Facility 5 to Customer 3: 19
Facility 5 to Customer 4: 30
Facility 5 to Customer 5: 14
Facility 5 to Customer 6: 32
Facility 5 to Customer 7: 29
Facility 5 to Customer 8: 29
Facility 5 to Customer 9: 34
