Facility Location Problem Instance
Number of facilities: 11
Number of customers: 12
Grid size: 100x100
Facilities coordinates (x, y):
63, 59
12, 60
40, 26
47, 40
52, 5
72, 28
18, 2
33, 70
74, 74
53, 37
19, 25
Customers coordinates (x, y):
42, 29
48, 72
31, 63
70, 43
32, 62
62, 58
21, 45
21, 17
69, 62
23, 69
7, 67
4, 9
Distances between facilities and customers:
Facility 0 to Customer 0: 36.62
Facility 0 to Customer 1: 19.85
Facility 0 to Customer 2: 32.25
Facility 0 to Customer 3: 17.46
Facility 0 to Customer 4: 31.14
Facility 0 to Customer 5: 1.41
Facility 0 to Customer 6: 44.27
Facility 0 to Customer 7: 59.40
Facility 0 to Customer 8: 6.71
Facility 0 to Customer 9: 41.23
Facility 0 to Customer 10: 56.57
Facility 0 to Customer 11: 77.34
Facility 1 to Customer 0: 43.14
Facility 1 to Customer 1: 37.95
Facility 1 to Customer 2: 19.24
Facility 1 to Customer 3: 60.44
Facility 1 to Customer 4: 20.10
Facility 1 to Customer 5: 50.04
Facility 1 to Customer 6: 17.49
Facility 1 to Customer 7: 43.93
Facility 1 to Customer 8: 57.04
Facility 1 to Customer 9: 14.21
Facility 1 to Customer 10: 8.60
Facility 1 to Customer 11: 51.62
Facility 2 to Customer 0: 3.61
Facility 2 to Customer 1: 46.69
Facility 2 to Customer 2: 38.08
Facility 2 to Customer 3: 34.48
Facility 2 to Customer 4: 36.88
Facility 2 to Customer 5: 38.83
Facility 2 to Customer 6: 26.87
Facility 2 to Customer 7: 21.02
Facility 2 to Customer 8: 46.23
Facility 2 to Customer 9: 46.24
Facility 2 to Customer 10: 52.63
Facility 2 to Customer 11: 39.81
Facility 3 to Customer 0: 12.08
Facility 3 to Customer 1: 32.02
Facility 3 to Customer 2: 28.02
Facility 3 to Customer 3: 23.19
Facility 3 to Customer 4: 26.63
Facility 3 to Customer 5: 23.43
Facility 3 to Customer 6: 26.48
Facility 3 to Customer 7: 34.71
Facility 3 to Customer 8: 31.11
Facility 3 to Customer 9: 37.64
Facility 3 to Customer 10: 48.26
Facility 3 to Customer 11: 53.01
Facility 4 to Customer 0: 26.00
Facility 4 to Customer 1: 67.12
Facility 4 to Customer 2: 61.68
Facility 4 to Customer 3: 42.05
Facility 4 to Customer 4: 60.41
Facility 4 to Customer 5: 53.94
Facility 4 to Customer 6: 50.61
Facility 4 to Customer 7: 33.24
Facility 4 to Customer 8: 59.48
Facility 4 to Customer 9: 70.26
Facility 4 to Customer 10: 76.61
Facility 4 to Customer 11: 48.17
Facility 5 to Customer 0: 30.02
Facility 5 to Customer 1: 50.12
Facility 5 to Customer 2: 53.91
Facility 5 to Customer 3: 15.13
Facility 5 to Customer 4: 52.50
Facility 5 to Customer 5: 31.62
Facility 5 to Customer 6: 53.76
Facility 5 to Customer 7: 52.17
Facility 5 to Customer 8: 34.13
Facility 5 to Customer 9: 63.89
Facility 5 to Customer 10: 75.80
Facility 5 to Customer 11: 70.60
Facility 6 to Customer 0: 36.12
Facility 6 to Customer 1: 76.16
Facility 6 to Customer 2: 62.37
Facility 6 to Customer 3: 66.22
Facility 6 to Customer 4: 61.61
Facility 6 to Customer 5: 71.22
Facility 6 to Customer 6: 43.10
Facility 6 to Customer 7: 15.30
Facility 6 to Customer 8: 78.75
Facility 6 to Customer 9: 67.19
Facility 6 to Customer 10: 65.92
Facility 6 to Customer 11: 15.65
Facility 7 to Customer 0: 41.98
Facility 7 to Customer 1: 15.13
Facility 7 to Customer 2: 7.28
Facility 7 to Customer 3: 45.80
Facility 7 to Customer 4: 8.06
Facility 7 to Customer 5: 31.38
Facility 7 to Customer 6: 27.73
Facility 7 to Customer 7: 54.34
Facility 7 to Customer 8: 36.88
Facility 7 to Customer 9: 10.05
Facility 7 to Customer 10: 26.17
Facility 7 to Customer 11: 67.54
Facility 8 to Customer 0: 55.22
Facility 8 to Customer 1: 26.08
Facility 8 to Customer 2: 44.38
Facility 8 to Customer 3: 31.26
Facility 8 to Customer 4: 43.68
Facility 8 to Customer 5: 20.00
Facility 8 to Customer 6: 60.42
Facility 8 to Customer 7: 77.83
Facility 8 to Customer 8: 13.00
Facility 8 to Customer 9: 51.24
Facility 8 to Customer 10: 67.36
Facility 8 to Customer 11: 95.52
Facility 9 to Customer 0: 13.60
Facility 9 to Customer 1: 35.36
Facility 9 to Customer 2: 34.06
Facility 9 to Customer 3: 18.03
Facility 9 to Customer 4: 32.65
Facility 9 to Customer 5: 22.85
Facility 9 to Customer 6: 32.98
Facility 9 to Customer 7: 37.74
Facility 9 to Customer 8: 29.68
Facility 9 to Customer 9: 43.86
Facility 9 to Customer 10: 54.92
Facility 9 to Customer 11: 56.44
Facility 10 to Customer 0: 23.35
Facility 10 to Customer 1: 55.23
Facility 10 to Customer 2: 39.85
Facility 10 to Customer 3: 54.08
Facility 10 to Customer 4: 39.22
Facility 10 to Customer 5: 54.20
Facility 10 to Customer 6: 20.10
Facility 10 to Customer 7: 8.25
Facility 10 to Customer 8: 62.20
Facility 10 to Customer 9: 44.18
Facility 10 to Customer 10: 43.68
Facility 10 to Customer 11: 21.93
Drone operational costs (S-type drones):
Facility 0 to Customer 0: 6
Facility 0 to Customer 1: 15
Facility 0 to Customer 2: 6
Facility 0 to Customer 3: 5
Facility 0 to Customer 4: 6
Facility 0 to Customer 5: 13
Facility 0 to Customer 6: 6
Facility 0 to Customer 7: 19
Facility 0 to Customer 8: 14
Facility 0 to Customer 9: 19
Facility 0 to Customer 10: 14
Facility 0 to Customer 11: 21
Facility 1 to Customer 0: 13
Facility 1 to Customer 1: 22
Facility 1 to Customer 2: 8
Facility 1 to Customer 3: 13
Facility 1 to Customer 4: 20
Facility 1 to Customer 5: 8
Facility 1 to Customer 6: 20
Facility 1 to Customer 7: 23
Facility 1 to Customer 8: 5
Facility 1 to Customer 9: 10
Facility 1 to Customer 10: 14
Facility 1 to Customer 11: 20
Facility 2 to Customer 0: 8
Facility 2 to Customer 1: 17
Facility 2 to Customer 2: 20
Facility 2 to Customer 3: 24
Facility 2 to Customer 4: 10
Facility 2 to Customer 5: 15
Facility 2 to Customer 6: 7
Facility 2 to Customer 7: 24
Facility 2 to Customer 8: 14
Facility 2 to Customer 9: 5
Facility 2 to Customer 10: 24
Facility 2 to Customer 11: 15
Facility 3 to Customer 0: 16
Facility 3 to Customer 1: 18
Facility 3 to Customer 2: 12
Facility 3 to Customer 3: 15
Facility 3 to Customer 4: 8
Facility 3 to Customer 5: 11
Facility 3 to Customer 6: 14
Facility 3 to Customer 7: 23
Facility 3 to Customer 8: 8
Facility 3 to Customer 9: 6
Facility 3 to Customer 10: 22
Facility 3 to Customer 11: 18
Facility 4 to Customer 0: 20
Facility 4 to Customer 1: 15
Facility 4 to Customer 2: 14
Facility 4 to Customer 3: 21
Facility 4 to Customer 4: 18
Facility 4 to Customer 5: 8
Facility 4 to Customer 6: 23
Facility 4 to Customer 7: 6
Facility 4 to Customer 8: 11
Facility 4 to Customer 9: 13
Facility 4 to Customer 10: 23
Facility 4 to Customer 11: 20
Facility 5 to Customer 0: 20
Facility 5 to Customer 1: 22
Facility 5 to Customer 2: 15
Facility 5 to Customer 3: 11
Facility 5 to Customer 4: 13
Facility 5 to Customer 5: 8
Facility 5 to Customer 6: 17
Facility 5 to Customer 7: 8
Facility 5 to Customer 8: 23
Facility 5 to Customer 9: 6
Facility 5 to Customer 10: 13
Facility 5 to Customer 11: 16
Facility 6 to Customer 0: 6
Facility 6 to Customer 1: 10
Facility 6 to Customer 2: 9
Facility 6 to Customer 3: 9
Facility 6 to Customer 4: 24
Facility 6 to Customer 5: 9
Facility 6 to Customer 6: 8
Facility 6 to Customer 7: 13
Facility 6 to Customer 8: 14
Facility 6 to Customer 9: 20
Facility 6 to Customer 10: 14
Facility 6 to Customer 11: 14
Facility 7 to Customer 0: 23
Facility 7 to Customer 1: 14
