Facility Location Problem Instance
Number of facilities: 13
Number of customers: 14
Grid size: 100x100
Facilities coordinates (x, y):
97, 60
98, 9
2, 75
8, 1
33, 27
5, 7
50, 64
36, 80
91, 64
98, 53
54, 89
51, 10
81, 68
Customers coordinates (x, y):
68, 78
19, 35
10, 39
10, 65
26, 19
68, 41
50, 75
81, 97
83, 87
82, 8
39, 89
55, 93
30, 7
31, 11
Distances between facilities and customers:
Facility 0 to Customer 0: 34.13
Facility 0 to Customer 1: 81.91
Facility 0 to Customer 2: 89.50
Facility 0 to Customer 3: 87.14
Facility 0 to Customer 4: 81.99
Facility 0 to Customer 5: 34.67
Facility 0 to Customer 6: 49.34
Facility 0 to Customer 7: 40.31
Facility 0 to Customer 8: 30.41
Facility 0 to Customer 9: 54.12
Facility 0 to Customer 10: 64.85
Facility 0 to Customer 11: 53.41
Facility 0 to Customer 12: 85.43
Facility 0 to Customer 13: 82.20
Facility 1 to Customer 0: 75.24
Facility 1 to Customer 1: 83.17
Facility 1 to Customer 2: 92.97
Facility 1 to Customer 3: 104.31
Facility 1 to Customer 4: 72.69
Facility 1 to Customer 5: 43.86
Facility 1 to Customer 6: 81.61
Facility 1 to Customer 7: 89.63
Facility 1 to Customer 8: 79.43
Facility 1 to Customer 9: 16.03
Facility 1 to Customer 10: 99.40
Facility 1 to Customer 11: 94.37
Facility 1 to Customer 12: 68.03
Facility 1 to Customer 13: 67.03
Facility 2 to Customer 0: 66.07
Facility 2 to Customer 1: 43.46
Facility 2 to Customer 2: 36.88
Facility 2 to Customer 3: 12.81
Facility 2 to Customer 4: 60.93
Facility 2 to Customer 5: 74.24
Facility 2 to Customer 6: 48.00
Facility 2 to Customer 7: 82.01
Facility 2 to Customer 8: 81.88
Facility 2 to Customer 9: 104.35
Facility 2 to Customer 10: 39.56
Facility 2 to Customer 11: 55.97
Facility 2 to Customer 12: 73.54
Facility 2 to Customer 13: 70.26
Facility 3 to Customer 0: 97.62
Facility 3 to Customer 1: 35.74
Facility 3 to Customer 2: 38.05
Facility 3 to Customer 3: 64.03
Facility 3 to Customer 4: 25.46
Facility 3 to Customer 5: 72.11
