Facility Location Problem Instance
Number of facilities: 9
Number of customers: 10
Grid size: 100x100
Facilities coordinates (x, y):
1, 33
15, 58
47, 33
48, 47
13, 29
60, 3
41, 28
8, 59
38, 52
Customers coordinates (x, y):
14, 17
5, 4
38, 63
14, 12
30, 17
49, 58
47, 53
19, 53
12, 62
52, 35
Distances between facilities and customers:
Facility 0 to Customer 0: 20.62
Facility 0 to Customer 1: 29.27
Facility 0 to Customer 2: 47.63
Facility 0 to Customer 3: 24.70
Facility 0 to Customer 4: 33.12
Facility 0 to Customer 5: 54.12
Facility 0 to Customer 6: 50.16
Facility 0 to Customer 7: 26.91
Facility 0 to Customer 8: 31.02
Facility 0 to Customer 9: 51.04
Facility 1 to Customer 0: 41.01
Facility 1 to Customer 1: 54.92
Facility 1 to Customer 2: 23.54
Facility 1 to Customer 3: 46.01
Facility 1 to Customer 4: 43.66
Facility 1 to Customer 5: 34.00
Facility 1 to Customer 6: 32.39
Facility 1 to Customer 7: 6.40
Facility 1 to Customer 8: 5.00
Facility 1 to Customer 9: 43.57
Facility 2 to Customer 0: 36.67
Facility 2 to Customer 1: 51.04
Facility 2 to Customer 2: 31.32
Facility 2 to Customer 3: 39.12
Facility 2 to Customer 4: 23.35
Facility 2 to Customer 5: 25.08
Facility 2 to Customer 6: 20.00
Facility 2 to Customer 7: 34.41
Facility 2 to Customer 8: 45.45
Facility 2 to Customer 9: 5.39
Facility 3 to Customer 0: 45.34
Facility 3 to Customer 1: 60.81
Facility 3 to Customer 2: 18.87
Facility 3 to Customer 3: 48.80
Facility 3 to Customer 4: 34.99
Facility 3 to Customer 5: 11.05
Facility 3 to Customer 6: 6.08
Facility 3 to Customer 7: 29.61
Facility 3 to Customer 8: 39.00
Facility 3 to Customer 9: 12.65
Facility 4 to Customer 0: 12.04
Facility 4 to Customer 1: 26.25
Facility 4 to Customer 2: 42.20
Facility 4 to Customer 3: 17.03
Facility 4 to Customer 4: 20.81
Facility 4 to Customer 5: 46.23
Facility 4 to Customer 6: 41.62
Facility 4 to Customer 7: 24.74
Facility 4 to Customer 8: 33.02
Facility 4 to Customer 9: 39.46
Facility 5 to Customer 0: 48.08
Facility 5 to Customer 1: 55.01
Facility 5 to Customer 2: 63.91
Facility 5 to Customer 3: 46.87
Facility 5 to Customer 4: 33.11
Facility 5 to Customer 5: 56.09
Facility 5 to Customer 6: 51.66
Facility 5 to Customer 7: 64.66
Facility 5 to Customer 8: 76.06
Facility 5 to Customer 9: 32.98
Facility 6 to Customer 0: 29.15
Facility 6 to Customer 1: 43.27
Facility 6 to Customer 2: 35.13
Facility 6 to Customer 3: 31.38
Facility 6 to Customer 4: 15.56
Facility 6 to Customer 5: 31.05
Facility 6 to Customer 6: 25.71
Facility 6 to Customer 7: 33.30
Facility 6 to Customer 8: 44.69
Facility 6 to Customer 9: 13.04
Facility 7 to Customer 0: 42.43
