Facility Location Problem Instance
Number of facilities: 13
Number of customers: 14
Grid size: 100x100
Facilities coordinates (x, y):
19, 4
78, 79
78, 31
82, 37
63, 52
70, 61
7, 11
35, 49
17, 53
25, 82
67, 31
80, 69
2, 48
Customers coordinates (x, y):
91, 45
61, 69
62, 44
72, 64
41, 49
34, 23
3, 40
76, 28
3, 99
35, 7
60, 67
45, 98
74, 29
20, 12
Distances between facilities and customers:
Facility 0 to Customer 0: 82.86
Facility 0 to Customer 1: 77.39
Facility 0 to Customer 2: 58.73
Facility 0 to Customer 3: 80.06
Facility 0 to Customer 4: 50.09
Facility 0 to Customer 5: 24.21
Facility 0 to Customer 6: 39.40
Facility 0 to Customer 7: 61.85
Facility 0 to Customer 8: 96.34
Facility 0 to Customer 9: 16.28
Facility 0 to Customer 10: 75.17
Facility 0 to Customer 11: 97.53
Facility 0 to Customer 12: 60.42
Facility 0 to Customer 13: 8.06
Facility 1 to Customer 0: 36.40
Facility 1 to Customer 1: 19.72
Facility 1 to Customer 2: 38.48
Facility 1 to Customer 3: 16.16
Facility 1 to Customer 4: 47.63
Facility 1 to Customer 5: 71.22
Facility 1 to Customer 6: 84.53
Facility 1 to Customer 7: 51.04
Facility 1 to Customer 8: 77.62
Facility 1 to Customer 9: 83.86
Facility 1 to Customer 10: 21.63
Facility 1 to Customer 11: 38.08
Facility 1 to Customer 12: 50.16
Facility 1 to Customer 13: 88.62
Facility 2 to Customer 0: 19.10
Facility 2 to Customer 1: 41.63
Facility 2 to Customer 2: 20.62
Facility 2 to Customer 3: 33.54
Facility 2 to Customer 4: 41.15
Facility 2 to Customer 5: 44.72
Facility 2 to Customer 6: 75.54
Facility 2 to Customer 7: 3.61
Facility 2 to Customer 8: 101.24
Facility 2 to Customer 9: 49.24
Facility 2 to Customer 10: 40.25
Facility 2 to Customer 11: 74.69
Facility 2 to Customer 12: 4.47
Facility 2 to Customer 13: 61.03
Facility 3 to Customer 0: 12.04
Facility 3 to Customer 1: 38.28
Facility 3 to Customer 2: 21.19
Facility 3 to Customer 3: 28.79
Facility 3 to Customer 4: 42.72
Facility 3 to Customer 5: 50.00
Facility 3 to Customer 6: 79.06
Facility 3 to Customer 7: 10.82
Facility 3 to Customer 8: 100.42
Facility 3 to Customer 9: 55.76
Facility 3 to Customer 10: 37.20
Facility 3 to Customer 11: 71.34
Facility 3 to Customer 12: 11.31
Facility 3 to Customer 13: 66.85
Facility 4 to Customer 0: 28.86
Facility 4 to Customer 1: 17.12
Facility 4 to Customer 2: 8.06
Facility 4 to Customer 3: 15.00
Facility 4 to Customer 4: 22.20
Facility 4 to Customer 5: 41.01
Facility 4 to Customer 6: 61.19
Facility 4 to Customer 7: 27.29
Facility 4 to Customer 8: 76.22
Facility 4 to Customer 9: 53.00
Facility 4 to Customer 10: 15.30
Facility 4 to Customer 11: 49.40
Facility 4 to Customer 12: 25.50
Facility 4 to Customer 13: 58.73
Facility 5 to Customer 0: 26.40
Facility 5 to Customer 1: 12.04
Facility 5 to Customer 2: 18.79
Facility 5 to Customer 3: 3.61
Facility 5 to Customer 4: 31.38
Facility 5 to Customer 5: 52.35
Facility 5 to Customer 6: 70.21
Facility 5 to Customer 7: 33.54
Facility 5 to Customer 8: 77.03
Facility 5 to Customer 9: 64.35
Facility 5 to Customer 10: 11.66
Facility 5 to Customer 11: 44.65
Facility 5 to Customer 12: 32.25
Facility 5 to Customer 13: 70.01
Facility 6 to Customer 0: 90.62
Facility 6 to Customer 1: 79.25
Facility 6 to Customer 2: 64.14
Facility 6 to Customer 3: 83.87
Facility 6 to Customer 4: 50.99
Facility 6 to Customer 5: 29.55
Facility 6 to Customer 6: 29.27
Facility 6 to Customer 7: 71.06
Facility 6 to Customer 8: 88.09
Facility 6 to Customer 9: 28.28
Facility 6 to Customer 10: 77.10
Facility 6 to Customer 11: 94.94
Facility 6 to Customer 12: 69.38
Facility 6 to Customer 13: 13.04
Facility 7 to Customer 0: 56.14
Facility 7 to Customer 1: 32.80
Facility 7 to Customer 2: 27.46
Facility 7 to Customer 3: 39.92
Facility 7 to Customer 4: 6.00
Facility 7 to Customer 5: 26.02
Facility 7 to Customer 6: 33.24
Facility 7 to Customer 7: 46.07
Facility 7 to Customer 8: 59.36
Facility 7 to Customer 9: 42.00
Facility 7 to Customer 10: 30.81
Facility 7 to Customer 11: 50.01
Facility 7 to Customer 12: 43.83
Facility 7 to Customer 13: 39.92
Facility 8 to Customer 0: 74.43
Facility 8 to Customer 1: 46.82
Facility 8 to Customer 2: 45.89
Facility 8 to Customer 3: 56.09
Facility 8 to Customer 4: 24.33
Facility 8 to Customer 5: 34.48
Facility 8 to Customer 6: 19.10
Facility 8 to Customer 7: 64.08
Facility 8 to Customer 8: 48.08
Facility 8 to Customer 9: 49.40
Facility 8 to Customer 10: 45.22
Facility 8 to Customer 11: 53.00
Facility 8 to Customer 12: 61.85
Facility 8 to Customer 13: 41.11
Facility 9 to Customer 0: 75.66
Facility 9 to Customer 1: 38.28
Facility 9 to Customer 2: 53.04
Facility 9 to Customer 3: 50.33
Facility 9 to Customer 4: 36.67
Facility 9 to Customer 5: 59.68
Facility 9 to Customer 6: 47.41
Facility 9 to Customer 7: 74.28
Facility 9 to Customer 8: 27.80
Facility 9 to Customer 9: 75.66
Facility 9 to Customer 10: 38.08
Facility 9 to Customer 11: 25.61
Facility 9 to Customer 12: 72.18
Facility 9 to Customer 13: 70.18
Facility 10 to Customer 0: 27.78
Facility 10 to Customer 1: 38.47
Facility 10 to Customer 2: 13.93
Facility 10 to Customer 3: 33.38
Facility 10 to Customer 4: 31.62
Facility 10 to Customer 5: 33.96
Facility 10 to Customer 6: 64.63
Facility 10 to Customer 7: 9.49
Facility 10 to Customer 8: 93.38
Facility 10 to Customer 9: 40.00
Facility 10 to Customer 10: 36.67
Facility 10 to Customer 11: 70.52
Facility 10 to Customer 12: 7.28
Facility 10 to Customer 13: 50.70
Facility 11 to Customer 0: 26.40
Facility 11 to Customer 1: 19.00
Facility 11 to Customer 2: 30.81
Facility 11 to Customer 3: 9.43
Facility 11 to Customer 4: 43.83
Facility 11 to Customer 5: 65.05
Facility 11 to Customer 6: 82.28
Facility 11 to Customer 7: 41.19
Facility 11 to Customer 8: 82.64
Facility 11 to Customer 9: 76.61
Facility 11 to Customer 10: 20.10
Facility 11 to Customer 11: 45.45
Facility 11 to Customer 12: 40.45
Facility 11 to Customer 13: 82.76
Facility 12 to Customer 0: 89.05
Facility 12 to Customer 1: 62.63
Facility 12 to Customer 2: 60.13
Facility 12 to Customer 3: 71.81
Facility 12 to Customer 4: 39.01
Facility 12 to Customer 5: 40.61
Facility 12 to Customer 6: 8.06
Facility 12 to Customer 7: 76.66
Facility 12 to Customer 8: 51.01
Facility 12 to Customer 9: 52.63
Facility 12 to Customer 10: 61.03
Facility 12 to Customer 11: 65.95
Facility 12 to Customer 12: 74.46
Facility 12 to Customer 13: 40.25
Drone operational costs (S-type drones):
Facility 0 to Customer 0: 20
Facility 0 to Customer 1: 20
Facility 0 to Customer 2: 21
Facility 0 to Customer 3: 11
Facility 0 to Customer 4: 24
Facility 0 to Customer 5: 12
Facility 0 to Customer 6: 12
Facility 0 to Customer 7: 15
Facility 0 to Customer 8: 19
Facility 0 to Customer 9: 22
Facility 0 to Customer 10: 10
Facility 0 to Customer 11: 16
Facility 0 to Customer 12: 19
Facility 0 to Customer 13: 10
Facility 1 to Customer 0: 22
Facility 1 to Customer 1: 24
Facility 1 to Customer 2: 13
Facility 1 to Customer 3: 12
Facility 1 to Customer 4: 18
Facility 1 to Customer 5: 23
Facility 1 to Customer 6: 23
Facility 1 to Customer 7: 12
Facility 1 to Customer 8: 6
Facility 1 to Customer 9: 8
Facility 1 to Customer 10: 10
Facility 1 to Customer 11: 7
Facility 1 to Customer 12: 7
Facility 1 to Customer 13: 23
Facility 2 to Customer 0: 15
Facility 2 to Customer 1: 14
Facility 2 to Customer 2: 16
Facility 2 to Customer 3: 18
Facility 2 to Customer 4: 22
Facility 2 to Customer 5: 13
Facility 2 to Customer 6: 19
Facility 2 to Customer 7: 7
Facility 2 to Customer 8: 15
Facility 2 to Customer 9: 14
Facility 2 to Customer 10: 22
Facility 2 to Customer 11: 8
Facility 2 to Customer 12: 17
Facility 2 to Customer 13: 10
Facility 3 to Customer 0: 17
Facility 3 to Customer 1: 24
Facility 3 to Customer 2: 9
Facility 3 to Customer 3: 24
Facility 3 to Customer 4: 18
Facility 3 to Customer 5: 17
Facility 3 to Customer 6: 18
Facility 3 to Customer 7: 12
Facility 3 to Customer 8: 20
Facility 3 to Customer 9: 17
Facility 3 to Customer 10: 19
Facility 3 to Customer 11: 23
Facility 3 to Customer 12: 5
Facility 3 to Customer 13: 6
Facility 4 to Customer 0: 22
Facility 4 to Customer 1: 23
