Facility Location Problem Instance
Number of facilities: 9
Number of customers: 10
Grid size: 100x100
Facilities coordinates (x, y):
56, 30
46, 12
47, 45
7, 50
35, 24
15, 58
11, 27
2, 6
42, 31
Customers coordinates (x, y):
16, 26
8, 26
27, 29
42, 18
0, 35
18, 16
32, 22
14, 3
16, 1
45, 30
Distances between facilities and customers:
Facility 0 to Customer 0: 40.20
Facility 0 to Customer 1: 48.17
Facility 0 to Customer 2: 29.02
Facility 0 to Customer 3: 18.44
Facility 0 to Customer 4: 56.22
Facility 0 to Customer 5: 40.50
Facility 0 to Customer 6: 25.30
Facility 0 to Customer 7: 49.93
Facility 0 to Customer 8: 49.41
Facility 0 to Customer 9: 11.00
Facility 1 to Customer 0: 33.11
Facility 1 to Customer 1: 40.50
Facility 1 to Customer 2: 25.50
Facility 1 to Customer 3: 7.21
Facility 1 to Customer 4: 51.43
Facility 1 to Customer 5: 28.28
Facility 1 to Customer 6: 17.20
Facility 1 to Customer 7: 33.24
Facility 1 to Customer 8: 31.95
Facility 1 to Customer 9: 18.03
Facility 2 to Customer 0: 36.36
Facility 2 to Customer 1: 43.38
Facility 2 to Customer 2: 25.61
Facility 2 to Customer 3: 27.46
Facility 2 to Customer 4: 48.05
Facility 2 to Customer 5: 41.01
Facility 2 to Customer 6: 27.46
Facility 2 to Customer 7: 53.41
Facility 2 to Customer 8: 53.82
Facility 2 to Customer 9: 15.13
Facility 3 to Customer 0: 25.63
Facility 3 to Customer 1: 24.02
Facility 3 to Customer 2: 29.00
Facility 3 to Customer 3: 47.42
Facility 3 to Customer 4: 16.55
Facility 3 to Customer 5: 35.74
Facility 3 to Customer 6: 37.54
Facility 3 to Customer 7: 47.52
Facility 3 to Customer 8: 49.82
Facility 3 to Customer 9: 42.94
Facility 4 to Customer 0: 19.10
Facility 4 to Customer 1: 27.07
Facility 4 to Customer 2: 9.43
Facility 4 to Customer 3: 9.22
Facility 4 to Customer 4: 36.69
Facility 4 to Customer 5: 18.79
Facility 4 to Customer 6: 3.61
Facility 4 to Customer 7: 29.70
Facility 4 to Customer 8: 29.83
Facility 4 to Customer 9: 11.66
Facility 5 to Customer 0: 32.02
Facility 5 to Customer 1: 32.76
Facility 5 to Customer 2: 31.38
Facility 5 to Customer 3: 48.26
Facility 5 to Customer 4: 27.46
Facility 5 to Customer 5: 42.11
Facility 5 to Customer 6: 39.81
Facility 5 to Customer 7: 55.01
Facility 5 to Customer 8: 57.01
Facility 5 to Customer 9: 41.04
Facility 6 to Customer 0: 5.10
Facility 6 to Customer 1: 3.16
Facility 6 to Customer 2: 16.12
Facility 6 to Customer 3: 32.28
Facility 6 to Customer 4: 13.60
