Facility Location Problem Instance
Number of facilities: 13
Number of customers: 14
Grid size: 100x100
Facilities coordinates (x, y):
65, 0
5, 1
31, 5
60, 46
49, 19
22, 4
70, 91
94, 83
53, 28
41, 31
53, 92
40, 34
9, 73
Customers coordinates (x, y):
47, 15
64, 86
6, 22
28, 66
5, 51
8, 59
36, 99
39, 41
11, 70
58, 1
47, 25
37, 72
38, 94
79, 31
Distances between facilities and customers:
Facility 0 to Customer 0: 23.43
Facility 0 to Customer 1: 86.01
Facility 0 to Customer 2: 62.97
Facility 0 to Customer 3: 75.66
Facility 0 to Customer 4: 78.75
Facility 0 to Customer 5: 82.04
Facility 0 to Customer 6: 103.16
Facility 0 to Customer 7: 48.55
Facility 0 to Customer 8: 88.41
Facility 0 to Customer 9: 7.07
Facility 0 to Customer 10: 30.81
Facility 0 to Customer 11: 77.25
Facility 0 to Customer 12: 97.80
Facility 0 to Customer 13: 34.01
Facility 1 to Customer 0: 44.27
Facility 1 to Customer 1: 103.47
Facility 1 to Customer 2: 21.02
Facility 1 to Customer 3: 68.95
Facility 1 to Customer 4: 50.00
Facility 1 to Customer 5: 58.08
Facility 1 to Customer 6: 102.79
Facility 1 to Customer 7: 52.50
Facility 1 to Customer 8: 69.26
Facility 1 to Customer 9: 53.00
Facility 1 to Customer 10: 48.37
Facility 1 to Customer 11: 77.88
Facility 1 to Customer 12: 98.68
Facility 1 to Customer 13: 79.85
Facility 2 to Customer 0: 18.87
Facility 2 to Customer 1: 87.46
Facility 2 to Customer 2: 30.23
Facility 2 to Customer 3: 61.07
Facility 2 to Customer 4: 52.84
Facility 2 to Customer 5: 58.69
Facility 2 to Customer 6: 94.13
Facility 2 to Customer 7: 36.88
Facility 2 to Customer 8: 68.01
Facility 2 to Customer 9: 27.29
Facility 2 to Customer 10: 25.61
Facility 2 to Customer 11: 67.27
Facility 2 to Customer 12: 89.27
Facility 2 to Customer 13: 54.59
Facility 3 to Customer 0: 33.62
Facility 3 to Customer 1: 40.20
Facility 3 to Customer 2: 59.09
Facility 3 to Customer 3: 37.74
Facility 3 to Customer 4: 55.23
Facility 3 to Customer 5: 53.60
Facility 3 to Customer 6: 58.18
Facility 3 to Customer 7: 21.59
Facility 3 to Customer 8: 54.56
Facility 3 to Customer 9: 45.04
Facility 3 to Customer 10: 24.70
Facility 3 to Customer 11: 34.71
Facility 3 to Customer 12: 52.80
Facility 3 to Customer 13: 24.21
Facility 4 to Customer 0: 4.47
Facility 4 to Customer 1: 68.66
Facility 4 to Customer 2: 43.10
Facility 4 to Customer 3: 51.48
Facility 4 to Customer 4: 54.41
Facility 4 to Customer 5: 57.28
Facility 4 to Customer 6: 81.05
Facility 4 to Customer 7: 24.17
Facility 4 to Customer 8: 63.60
Facility 4 to Customer 9: 20.12
Facility 4 to Customer 10: 6.32
Facility 4 to Customer 11: 54.34
Facility 4 to Customer 12: 75.80
Facility 4 to Customer 13: 32.31
Facility 5 to Customer 0: 27.31
Facility 5 to Customer 1: 92.13
Facility 5 to Customer 2: 24.08
Facility 5 to Customer 3: 62.29
Facility 5 to Customer 4: 49.98
Facility 5 to Customer 5: 56.75
Facility 5 to Customer 6: 96.03
Facility 5 to Customer 7: 40.72
Facility 5 to Customer 8: 66.91
Facility 5 to Customer 9: 36.12
Facility 5 to Customer 10: 32.65
Facility 5 to Customer 11: 69.63
Facility 5 to Customer 12: 91.41
Facility 5 to Customer 13: 63.07
Facility 6 to Customer 0: 79.40
Facility 6 to Customer 1: 7.81
Facility 6 to Customer 2: 94.11
Facility 6 to Customer 3: 48.88
Facility 6 to Customer 4: 76.32
Facility 6 to Customer 5: 69.77
Facility 6 to Customer 6: 34.93
Facility 6 to Customer 7: 58.83
Facility 6 to Customer 8: 62.63
Facility 6 to Customer 9: 90.80
Facility 6 to Customer 10: 69.89
Facility 6 to Customer 11: 38.08
Facility 6 to Customer 12: 32.14
Facility 6 to Customer 13: 60.67
Facility 7 to Customer 0: 82.66
Facility 7 to Customer 1: 30.15
Facility 7 to Customer 2: 107.07
Facility 7 to Customer 3: 68.15
Facility 7 to Customer 4: 94.58
Facility 7 to Customer 5: 89.29
Facility 7 to Customer 6: 60.17
Facility 7 to Customer 7: 69.20
Facility 7 to Customer 8: 84.01
Facility 7 to Customer 9: 89.55
Facility 7 to Customer 10: 74.65
Facility 7 to Customer 11: 58.05
Facility 7 to Customer 12: 57.07
Facility 7 to Customer 13: 54.12
Facility 8 to Customer 0: 14.32
Facility 8 to Customer 1: 59.03
Facility 8 to Customer 2: 47.38
Facility 8 to Customer 3: 45.49
Facility 8 to Customer 4: 53.23
Facility 8 to Customer 5: 54.64
Facility 8 to Customer 6: 73.01
Facility 8 to Customer 7: 19.10
Facility 8 to Customer 8: 59.40
Facility 8 to Customer 9: 27.46
Facility 8 to Customer 10: 6.71
Facility 8 to Customer 11: 46.82
Facility 8 to Customer 12: 67.68
Facility 8 to Customer 13: 26.17
Facility 9 to Customer 0: 17.09
Facility 9 to Customer 1: 59.62
Facility 9 to Customer 2: 36.14
Facility 9 to Customer 3: 37.34
Facility 9 to Customer 4: 41.18
Facility 9 to Customer 5: 43.28
Facility 9 to Customer 6: 68.18
Facility 9 to Customer 7: 10.20
Facility 9 to Customer 8: 49.20
Facility 9 to Customer 9: 34.48
Facility 9 to Customer 10: 8.49
Facility 9 to Customer 11: 41.19
Facility 9 to Customer 12: 63.07
Facility 9 to Customer 13: 38.00
Facility 10 to Customer 0: 77.23
Facility 10 to Customer 1: 12.53
Facility 10 to Customer 2: 84.31
Facility 10 to Customer 3: 36.07
Facility 10 to Customer 4: 63.13
Facility 10 to Customer 5: 55.80
Facility 10 to Customer 6: 18.38
Facility 10 to Customer 7: 52.89
Facility 10 to Customer 8: 47.41
Facility 10 to Customer 9: 91.14
Facility 10 to Customer 10: 67.27
Facility 10 to Customer 11: 25.61
Facility 10 to Customer 12: 15.13
Facility 10 to Customer 13: 66.31
Facility 11 to Customer 0: 20.25
Facility 11 to Customer 1: 57.27
Facility 11 to Customer 2: 36.06
Facility 11 to Customer 3: 34.18
Facility 11 to Customer 4: 38.91
Facility 11 to Customer 5: 40.61
Facility 11 to Customer 6: 65.12
Facility 11 to Customer 7: 7.07
Facility 11 to Customer 8: 46.23
Facility 11 to Customer 9: 37.59
