Facility Location Problem Instance
Number of facilities: 12
Number of customers: 13
Grid size: 100x100
Facilities coordinates (x, y):
71, 74
88, 73
28, 57
47, 50
59, 86
75, 88
64, 19
44, 3
61, 13
37, 53
10, 14
18, 44
Customers coordinates (x, y):
39, 43
58, 26
66, 61
44, 60
12, 56
89, 57
40, 8
38, 5
14, 2
43, 82
13, 86
21, 31
66, 22
Distances between facilities and customers:
Facility 0 to Customer 0: 44.55
Facility 0 to Customer 1: 49.73
Facility 0 to Customer 2: 13.93
Facility 0 to Customer 3: 30.41
Facility 0 to Customer 4: 61.68
Facility 0 to Customer 5: 24.76
Facility 0 to Customer 6: 72.92
Facility 0 to Customer 7: 76.49
Facility 0 to Customer 8: 91.83
Facility 0 to Customer 9: 29.12
Facility 0 to Customer 10: 59.23
Facility 0 to Customer 11: 65.95
Facility 0 to Customer 12: 52.24
Facility 1 to Customer 0: 57.45
Facility 1 to Customer 1: 55.76
Facility 1 to Customer 2: 25.06
Facility 1 to Customer 3: 45.88
Facility 1 to Customer 4: 77.88
Facility 1 to Customer 5: 16.03
Facility 1 to Customer 6: 80.80
Facility 1 to Customer 7: 84.40
Facility 1 to Customer 8: 102.55
Facility 1 to Customer 9: 45.89
Facility 1 to Customer 10: 76.12
Facility 1 to Customer 11: 79.08
Facility 1 to Customer 12: 55.54
Facility 2 to Customer 0: 17.80
Facility 2 to Customer 1: 43.14
Facility 2 to Customer 2: 38.21
Facility 2 to Customer 3: 16.28
Facility 2 to Customer 4: 16.03
Facility 2 to Customer 5: 61.00
Facility 2 to Customer 6: 50.45
Facility 2 to Customer 7: 52.95
Facility 2 to Customer 8: 56.75
Facility 2 to Customer 9: 29.15
Facility 2 to Customer 10: 32.65
Facility 2 to Customer 11: 26.93
Facility 2 to Customer 12: 51.66
Facility 3 to Customer 0: 10.63
Facility 3 to Customer 1: 26.40
Facility 3 to Customer 2: 21.95
Facility 3 to Customer 3: 10.44
Facility 3 to Customer 4: 35.51
Facility 3 to Customer 5: 42.58
Facility 3 to Customer 6: 42.58
Facility 3 to Customer 7: 45.89
Facility 3 to Customer 8: 58.25
Facility 3 to Customer 9: 32.25
Facility 3 to Customer 10: 49.52
Facility 3 to Customer 11: 32.20
Facility 3 to Customer 12: 33.84
Facility 4 to Customer 0: 47.42
Facility 4 to Customer 1: 60.01
Facility 4 to Customer 2: 25.96
Facility 4 to Customer 3: 30.02
Facility 4 to Customer 4: 55.76
Facility 4 to Customer 5: 41.73
Facility 4 to Customer 6: 80.28
Facility 4 to Customer 7: 83.68
Facility 4 to Customer 8: 95.29
Facility 4 to Customer 9: 16.49
Facility 4 to Customer 10: 46.00
Facility 4 to Customer 11: 66.85
Facility 4 to Customer 12: 64.38
Facility 5 to Customer 0: 57.63
Facility 5 to Customer 1: 64.29
Facility 5 to Customer 2: 28.46
Facility 5 to Customer 3: 41.77
Facility 5 to Customer 4: 70.66
Facility 5 to Customer 5: 34.01
Facility 5 to Customer 6: 87.32
Facility 5 to Customer 7: 90.87
Facility 5 to Customer 8: 105.44
Facility 5 to Customer 9: 32.56
Facility 5 to Customer 10: 62.03
Facility 5 to Customer 11: 78.52
Facility 5 to Customer 12: 66.61
Facility 6 to Customer 0: 34.66
Facility 6 to Customer 1: 9.22
Facility 6 to Customer 2: 42.05
Facility 6 to Customer 3: 45.62
Facility 6 to Customer 4: 63.82
Facility 6 to Customer 5: 45.49
Facility 6 to Customer 6: 26.40
Facility 6 to Customer 7: 29.53
Facility 6 to Customer 8: 52.81
Facility 6 to Customer 9: 66.41
Facility 6 to Customer 10: 84.20
Facility 6 to Customer 11: 44.64
Facility 6 to Customer 12: 3.61
Facility 7 to Customer 0: 40.31
Facility 7 to Customer 1: 26.93
Facility 7 to Customer 2: 62.03
Facility 7 to Customer 3: 57.00
Facility 7 to Customer 4: 61.91
Facility 7 to Customer 5: 70.29
Facility 7 to Customer 6: 6.40
Facility 7 to Customer 7: 6.32
Facility 7 to Customer 8: 30.02
Facility 7 to Customer 9: 79.01
Facility 7 to Customer 10: 88.60
Facility 7 to Customer 11: 36.24
Facility 7 to Customer 12: 29.07
Facility 8 to Customer 0: 37.20
Facility 8 to Customer 1: 13.34
Facility 8 to Customer 2: 48.26
Facility 8 to Customer 3: 49.98
Facility 8 to Customer 4: 65.19
Facility 8 to Customer 5: 52.15
Facility 8 to Customer 6: 21.59
Facility 8 to Customer 7: 24.35
Facility 8 to Customer 8: 48.27
Facility 8 to Customer 9: 71.31
Facility 8 to Customer 10: 87.37
Facility 8 to Customer 11: 43.86
Facility 8 to Customer 12: 10.30
Facility 9 to Customer 0: 10.20
Facility 9 to Customer 1: 34.21
Facility 9 to Customer 2: 30.08
Facility 9 to Customer 3: 9.90
Facility 9 to Customer 4: 25.18
Facility 9 to Customer 5: 52.15
Facility 9 to Customer 6: 45.10
Facility 9 to Customer 7: 48.01
Facility 9 to Customer 8: 55.95
Facility 9 to Customer 9: 29.61
Facility 9 to Customer 10: 40.80
Facility 9 to Customer 11: 27.20
