Facility Location Problem Instance
Number of facilities: 12
Number of customers: 13
Grid size: 100x100
Facilities coordinates (x, y):
25, 58
13, 17
38, 0
50, 42
79, 48
42, 56
42, 55
83, 76
17, 38
41, 77
88, 25
61, 40
Customers coordinates (x, y):
22, 50
40, 37
88, 81
62, 73
31, 41
48, 35
50, 46
14, 72
25, 75
69, 23
87, 70
3, 59
26, 56
Distances between facilities and customers:
Facility 0 to Customer 0: 8.54
Facility 0 to Customer 1: 25.81
Facility 0 to Customer 2: 67.07
Facility 0 to Customer 3: 39.92
Facility 0 to Customer 4: 18.03
Facility 0 to Customer 5: 32.53
Facility 0 to Customer 6: 27.73
Facility 0 to Customer 7: 17.80
Facility 0 to Customer 8: 17.00
Facility 0 to Customer 9: 56.22
Facility 0 to Customer 10: 63.15
Facility 0 to Customer 11: 22.02
Facility 0 to Customer 12: 2.24
Facility 1 to Customer 0: 34.21
Facility 1 to Customer 1: 33.60
Facility 1 to Customer 2: 98.60
Facility 1 to Customer 3: 74.41
Facility 1 to Customer 4: 30.00
Facility 1 to Customer 5: 39.36
Facility 1 to Customer 6: 47.01
Facility 1 to Customer 7: 55.01
Facility 1 to Customer 8: 59.23
Facility 1 to Customer 9: 56.32
Facility 1 to Customer 10: 91.02
Facility 1 to Customer 11: 43.17
Facility 1 to Customer 12: 41.11
Facility 2 to Customer 0: 52.50
Facility 2 to Customer 1: 37.05
Facility 2 to Customer 2: 95.19
Facility 2 to Customer 3: 76.84
Facility 2 to Customer 4: 41.59
Facility 2 to Customer 5: 36.40
Facility 2 to Customer 6: 47.54
Facility 2 to Customer 7: 75.89
Facility 2 to Customer 8: 76.12
Facility 2 to Customer 9: 38.60
Facility 2 to Customer 10: 85.45
Facility 2 to Customer 11: 68.60
Facility 2 to Customer 12: 57.27
Facility 3 to Customer 0: 29.12
Facility 3 to Customer 1: 11.18
Facility 3 to Customer 2: 54.45
Facility 3 to Customer 3: 33.24
Facility 3 to Customer 4: 19.03
Facility 3 to Customer 5: 7.28
Facility 3 to Customer 6: 4.00
Facility 3 to Customer 7: 46.86
Facility 3 to Customer 8: 41.40
Facility 3 to Customer 9: 26.87
Facility 3 to Customer 10: 46.40
Facility 3 to Customer 11: 49.98
Facility 3 to Customer 12: 27.78
Facility 4 to Customer 0: 57.04
Facility 4 to Customer 1: 40.52
Facility 4 to Customer 2: 34.21
Facility 4 to Customer 3: 30.23
Facility 4 to Customer 4: 48.51
Facility 4 to Customer 5: 33.62
Facility 4 to Customer 6: 29.07
Facility 4 to Customer 7: 69.29
Facility 4 to Customer 8: 60.37
Facility 4 to Customer 9: 26.93
Facility 4 to Customer 10: 23.41
Facility 4 to Customer 11: 76.79
Facility 4 to Customer 12: 53.60
Facility 5 to Customer 0: 20.88
Facility 5 to Customer 1: 19.10
Facility 5 to Customer 2: 52.35
Facility 5 to Customer 3: 26.25
Facility 5 to Customer 4: 18.60
Facility 5 to Customer 5: 21.84
Facility 5 to Customer 6: 12.81
Facility 5 to Customer 7: 32.25
Facility 5 to Customer 8: 25.50
Facility 5 to Customer 9: 42.64
Facility 5 to Customer 10: 47.13
Facility 5 to Customer 11: 39.12
Facility 5 to Customer 12: 16.00
Facility 6 to Customer 0: 20.62
Facility 6 to Customer 1: 18.11
Facility 6 to Customer 2: 52.84
Facility 6 to Customer 3: 26.91
Facility 6 to Customer 4: 17.80
Facility 6 to Customer 5: 20.88
Facility 6 to Customer 6: 12.04
Facility 6 to Customer 7: 32.76
Facility 6 to Customer 8: 26.25
Facility 6 to Customer 9: 41.87
Facility 6 to Customer 10: 47.43
Facility 6 to Customer 11: 39.20
Facility 6 to Customer 12: 16.03
Facility 7 to Customer 0: 66.31
Facility 7 to Customer 1: 58.05
Facility 7 to Customer 2: 7.07
Facility 7 to Customer 3: 21.21
Facility 7 to Customer 4: 62.68
Facility 7 to Customer 5: 53.91
Facility 7 to Customer 6: 44.60
Facility 7 to Customer 7: 69.12
Facility 7 to Customer 8: 58.01
Facility 7 to Customer 9: 54.82
Facility 7 to Customer 10: 7.21
Facility 7 to Customer 11: 81.79
Facility 7 to Customer 12: 60.41
Facility 8 to Customer 0: 13.00
Facility 8 to Customer 1: 23.02
Facility 8 to Customer 2: 83.01
Facility 8 to Customer 3: 57.01
Facility 8 to Customer 4: 14.32
Facility 8 to Customer 5: 31.14
Facility 8 to Customer 6: 33.96
Facility 8 to Customer 7: 34.13
Facility 8 to Customer 8: 37.85
Facility 8 to Customer 9: 54.12
Facility 8 to Customer 10: 76.97
Facility 8 to Customer 11: 25.24
Facility 8 to Customer 12: 20.12
Facility 9 to Customer 0: 33.02
Facility 9 to Customer 1: 40.01
Facility 9 to Customer 2: 47.17
Facility 9 to Customer 3: 21.38
Facility 9 to Customer 4: 37.36
Facility 9 to Customer 5: 42.58
Facility 9 to Customer 6: 32.28
Facility 9 to Customer 7: 27.46
Facility 9 to Customer 8: 16.12
Facility 9 to Customer 9: 60.83
Facility 9 to Customer 10: 46.53
Facility 9 to Customer 11: 42.05
Facility 9 to Customer 12: 25.81
Facility 10 to Customer 0: 70.58
Facility 10 to Customer 1: 49.48
Facility 10 to Customer 2: 56.00
Facility 10 to Customer 3: 54.59
Facility 10 to Customer 4: 59.20
Facility 10 to Customer 5: 41.23
Facility 10 to Customer 6: 43.42
Facility 10 to Customer 7: 87.66
Facility 10 to Customer 8: 80.43
Facility 10 to Customer 9: 19.10
Facility 10 to Customer 10: 45.01
Facility 10 to Customer 11: 91.55
Facility 10 to Customer 12: 69.32
Facility 11 to Customer 0: 40.26
Facility 11 to Customer 1: 21.21
Facility 11 to Customer 2: 49.09
Facility 11 to Customer 3: 33.02
Facility 11 to Customer 4: 30.02
Facility 11 to Customer 5: 13.93
Facility 11 to Customer 6: 12.53
Facility 11 to Customer 7: 56.86
Facility 11 to Customer 8: 50.21
Facility 11 to Customer 9: 18.79
Facility 11 to Customer 10: 39.70
Facility 11 to Customer 11: 61.03
Facility 11 to Customer 12: 38.48
Drone operational costs (S-type drones):
Facility 0 to Customer 0: 5
Facility 0 to Customer 1: 14
Facility 0 to Customer 2: 19
Facility 0 to Customer 3: 11
Facility 0 to Customer 4: 8
Facility 0 to Customer 5: 18
Facility 0 to Customer 6: 20
Facility 0 to Customer 7: 18
