Facility Location Problem Instance
Number of facilities: 12
Number of customers: 13
Grid size: 100x100
Facilities coordinates (x, y):
69, 42
49, 17
88, 10
64, 44
6, 12
55, 29
9, 43
77, 78
76, 50
41, 3
81, 34
57, 62
Customers coordinates (x, y):
29, 45
70, 48
55, 23
87, 74
84, 48
10, 79
37, 31
9, 10
34, 19
48, 81
19, 49
40, 46
13, 11
Distances between facilities and customers:
Facility 0 to Customer 0: 40.11
Facility 0 to Customer 1: 6.08
Facility 0 to Customer 2: 23.60
Facility 0 to Customer 3: 36.72
Facility 0 to Customer 4: 16.16
Facility 0 to Customer 5: 69.64
Facility 0 to Customer 6: 33.84
Facility 0 to Customer 7: 68.00
Facility 0 to Customer 8: 41.88
Facility 0 to Customer 9: 44.29
Facility 0 to Customer 10: 50.49
Facility 0 to Customer 11: 29.27
Facility 0 to Customer 12: 64.01
Facility 1 to Customer 0: 34.41
Facility 1 to Customer 1: 37.44
Facility 1 to Customer 2: 8.49
Facility 1 to Customer 3: 68.51
Facility 1 to Customer 4: 46.75
Facility 1 to Customer 5: 73.25
Facility 1 to Customer 6: 18.44
Facility 1 to Customer 7: 40.61
Facility 1 to Customer 8: 15.13
Facility 1 to Customer 9: 64.01
Facility 1 to Customer 10: 43.86
Facility 1 to Customer 11: 30.36
Facility 1 to Customer 12: 36.50
Facility 2 to Customer 0: 68.60
Facility 2 to Customer 1: 42.05
Facility 2 to Customer 2: 35.47
Facility 2 to Customer 3: 64.01
Facility 2 to Customer 4: 38.21
Facility 2 to Customer 5: 104.14
Facility 2 to Customer 6: 55.15
Facility 2 to Customer 7: 79.00
Facility 2 to Customer 8: 54.74
Facility 2 to Customer 9: 81.49
Facility 2 to Customer 10: 79.26
Facility 2 to Customer 11: 60.00
Facility 2 to Customer 12: 75.01
Facility 3 to Customer 0: 35.01
Facility 3 to Customer 1: 7.21
Facility 3 to Customer 2: 22.85
Facility 3 to Customer 3: 37.80
Facility 3 to Customer 4: 20.40
Facility 3 to Customer 5: 64.35
Facility 3 to Customer 6: 29.97
Facility 3 to Customer 7: 64.66
Facility 3 to Customer 8: 39.05
Facility 3 to Customer 9: 40.31
Facility 3 to Customer 10: 45.28
Facility 3 to Customer 11: 24.08
Facility 3 to Customer 12: 60.75
Facility 4 to Customer 0: 40.22
Facility 4 to Customer 1: 73.43
Facility 4 to Customer 2: 50.22
Facility 4 to Customer 3: 102.00
Facility 4 to Customer 4: 85.91
Facility 4 to Customer 5: 67.12
Facility 4 to Customer 6: 36.36
Facility 4 to Customer 7: 3.61
Facility 4 to Customer 8: 28.86
Facility 4 to Customer 9: 80.78
Facility 4 to Customer 10: 39.22
Facility 4 to Customer 11: 48.08
Facility 4 to Customer 12: 7.07
Facility 5 to Customer 0: 30.53
Facility 5 to Customer 1: 24.21
Facility 5 to Customer 2: 6.00
Facility 5 to Customer 3: 55.22
Facility 5 to Customer 4: 34.67
Facility 5 to Customer 5: 67.27
Facility 5 to Customer 6: 18.11
Facility 5 to Customer 7: 49.77
Facility 5 to Customer 8: 23.26
Facility 5 to Customer 9: 52.47
Facility 5 to Customer 10: 41.18
Facility 5 to Customer 11: 22.67
Facility 5 to Customer 12: 45.69
Facility 6 to Customer 0: 20.10
Facility 6 to Customer 1: 61.20
Facility 6 to Customer 2: 50.16
Facility 6 to Customer 3: 83.93
Facility 6 to Customer 4: 75.17
Facility 6 to Customer 5: 36.01
Facility 6 to Customer 6: 30.46
Facility 6 to Customer 7: 33.00
Facility 6 to Customer 8: 34.66
Facility 6 to Customer 9: 54.45
Facility 6 to Customer 10: 11.66
Facility 6 to Customer 11: 31.14
Facility 6 to Customer 12: 32.25
Facility 7 to Customer 0: 58.25
Facility 7 to Customer 1: 30.81
Facility 7 to Customer 2: 59.24
Facility 7 to Customer 3: 10.77
Facility 7 to Customer 4: 30.81
Facility 7 to Customer 5: 67.01
Facility 7 to Customer 6: 61.72
Facility 7 to Customer 7: 96.17
Facility 7 to Customer 8: 73.01
Facility 7 to Customer 9: 29.15
Facility 7 to Customer 10: 64.85
Facility 7 to Customer 11: 48.92
Facility 7 to Customer 12: 92.66
Facility 8 to Customer 0: 47.27
Facility 8 to Customer 1: 6.32
Facility 8 to Customer 2: 34.21
Facility 8 to Customer 3: 26.40
Facility 8 to Customer 4: 8.25
Facility 8 to Customer 5: 72.09
Facility 8 to Customer 6: 43.38
Facility 8 to Customer 7: 78.03
Facility 8 to Customer 8: 52.20
Facility 8 to Customer 9: 41.77
Facility 8 to Customer 10: 57.01
Facility 8 to Customer 11: 36.22
Facility 8 to Customer 12: 74.09
Facility 9 to Customer 0: 43.68
Facility 9 to Customer 1: 53.54
Facility 9 to Customer 2: 24.41
Facility 9 to Customer 3: 84.60
Facility 9 to Customer 4: 62.24
Facility 9 to Customer 5: 82.08
Facility 9 to Customer 6: 28.28
Facility 9 to Customer 7: 32.76
Facility 9 to Customer 8: 17.46
Facility 9 to Customer 9: 78.31
Facility 9 to Customer 10: 50.99
Facility 9 to Customer 11: 43.01
Facility 9 to Customer 12: 29.12
Facility 10 to Customer 0: 53.15
Facility 10 to Customer 1: 17.80
Facility 10 to Customer 2: 28.23
Facility 10 to Customer 3: 40.45
Facility 10 to Customer 4: 14.32
Facility 10 to Customer 5: 84.06
Facility 10 to Customer 6: 44.10
Facility 10 to Customer 7: 75.89
Facility 10 to Customer 8: 49.34
Facility 10 to Customer 9: 57.43
Facility 10 to Customer 10: 63.79
Facility 10 to Customer 11: 42.72
Facility 10 to Customer 12: 71.78
Facility 11 to Customer 0: 32.76
Facility 11 to Customer 1: 19.10
Facility 11 to Customer 2: 39.05
Facility 11 to Customer 3: 32.31
Facility 11 to Customer 4: 30.41
Facility 11 to Customer 5: 49.98
Facility 11 to Customer 6: 36.89
Facility 11 to Customer 7: 70.77
Facility 11 to Customer 8: 48.76
Facility 11 to Customer 9: 21.02
Facility 11 to Customer 10: 40.16
Facility 11 to Customer 11: 23.35
Facility 11 to Customer 12: 67.36
Drone operational costs (S-type drones):
Facility 0 to Customer 0: 6
Facility 0 to Customer 1: 16
Facility 0 to Customer 2: 5
Facility 0 to Customer 3: 16
Facility 0 to Customer 4: 16
Facility 0 to Customer 5: 16
