Facility Location Problem Instance
Number of facilities: 13
Number of customers: 14
Grid size: 100x100
Facilities coordinates (x, y):
77, 7
39, 85
94, 84
94, 22
15, 1
90, 17
89, 1
20, 63
44, 66
66, 92
33, 21
47, 16
95, 99
Customers coordinates (x, y):
34, 93
15, 98
3, 42
54, 34
67, 8
33, 91
73, 80
9, 63
58, 65
46, 7
63, 72
21, 47
20, 32
98, 13
Distances between facilities and customers:
Facility 0 to Customer 0: 96.15
Facility 0 to Customer 1: 110.11
Facility 0 to Customer 2: 81.86
Facility 0 to Customer 3: 35.47
Facility 0 to Customer 4: 10.05
Facility 0 to Customer 5: 94.83
Facility 0 to Customer 6: 73.11
Facility 0 to Customer 7: 88.09
Facility 0 to Customer 8: 61.03
Facility 0 to Customer 9: 31.00
Facility 0 to Customer 10: 66.49
Facility 0 to Customer 11: 68.82
Facility 0 to Customer 12: 62.24
Facility 0 to Customer 13: 21.84
Facility 1 to Customer 0: 9.43
Facility 1 to Customer 1: 27.29
Facility 1 to Customer 2: 56.08
Facility 1 to Customer 3: 53.16
Facility 1 to Customer 4: 81.93
Facility 1 to Customer 5: 8.49
Facility 1 to Customer 6: 34.37
Facility 1 to Customer 7: 37.20
Facility 1 to Customer 8: 27.59
Facility 1 to Customer 9: 78.31
Facility 1 to Customer 10: 27.29
Facility 1 to Customer 11: 42.05
Facility 1 to Customer 12: 56.30
Facility 1 to Customer 13: 93.09
Facility 2 to Customer 0: 60.67
Facility 2 to Customer 1: 80.23
Facility 2 to Customer 2: 100.22
Facility 2 to Customer 3: 64.03
Facility 2 to Customer 4: 80.65
Facility 2 to Customer 5: 61.40
Facility 2 to Customer 6: 21.38
Facility 2 to Customer 7: 87.56
Facility 2 to Customer 8: 40.71
Facility 2 to Customer 9: 90.74
Facility 2 to Customer 10: 33.24
Facility 2 to Customer 11: 81.84
Facility 2 to Customer 12: 90.44
Facility 2 to Customer 13: 71.11
Facility 3 to Customer 0: 92.96
Facility 3 to Customer 1: 109.62
Facility 3 to Customer 2: 93.17
Facility 3 to Customer 3: 41.76
Facility 3 to Customer 4: 30.41
Facility 3 to Customer 5: 92.10
Facility 3 to Customer 6: 61.68
Facility 3 to Customer 7: 94.37
Facility 3 to Customer 8: 56.08
Facility 3 to Customer 9: 50.29
Facility 3 to Customer 10: 58.83
Facility 3 to Customer 11: 77.16
Facility 3 to Customer 12: 74.67
Facility 3 to Customer 13: 9.85
Facility 4 to Customer 0: 93.94
Facility 4 to Customer 1: 97.00
Facility 4 to Customer 2: 42.72
Facility 4 to Customer 3: 51.09
Facility 4 to Customer 4: 52.47
Facility 4 to Customer 5: 91.78
Facility 4 to Customer 6: 98.01
Facility 4 to Customer 7: 62.29
Facility 4 to Customer 8: 77.10
Facility 4 to Customer 9: 31.58
Facility 4 to Customer 10: 85.70
Facility 4 to Customer 11: 46.39
Facility 4 to Customer 12: 31.40
Facility 4 to Customer 13: 83.86
Facility 5 to Customer 0: 94.40
Facility 5 to Customer 1: 110.39
Facility 5 to Customer 2: 90.52
Facility 5 to Customer 3: 39.81
Facility 5 to Customer 4: 24.70
Facility 5 to Customer 5: 93.41
Facility 5 to Customer 6: 65.25
Facility 5 to Customer 7: 93.15
Facility 5 to Customer 8: 57.69
