Facility Location Problem Instance
Number of facilities: 13
Number of customers: 14
Grid size: 100x100
Facilities coordinates (x, y):
3, 51
57, 71
95, 70
31, 12
59, 13
17, 15
1, 7
99, 28
16, 25
51, 47
87, 80
82, 10
74, 75
Customers coordinates (x, y):
33, 9
2, 8
25, 82
56, 16
11, 42
15, 5
59, 6
21, 73
55, 92
50, 63
3, 48
87, 54
22, 45
27, 23
Distances between facilities and customers:
Facility 0 to Customer 0: 51.61
Facility 0 to Customer 1: 43.01
Facility 0 to Customer 2: 38.01
Facility 0 to Customer 3: 63.51
Facility 0 to Customer 4: 12.04
Facility 0 to Customer 5: 47.54
Facility 0 to Customer 6: 71.84
Facility 0 to Customer 7: 28.43
Facility 0 to Customer 8: 66.22
Facility 0 to Customer 9: 48.51
Facility 0 to Customer 10: 3.00
Facility 0 to Customer 11: 84.05
Facility 0 to Customer 12: 19.92
Facility 0 to Customer 13: 36.88
Facility 1 to Customer 0: 66.48
Facility 1 to Customer 1: 83.63
Facility 1 to Customer 2: 33.84
Facility 1 to Customer 3: 55.01
Facility 1 to Customer 4: 54.38
Facility 1 to Customer 5: 78.23
Facility 1 to Customer 6: 65.03
Facility 1 to Customer 7: 36.06
Facility 1 to Customer 8: 21.10
Facility 1 to Customer 9: 10.63
Facility 1 to Customer 10: 58.69
Facility 1 to Customer 11: 34.48
Facility 1 to Customer 12: 43.60
Facility 1 to Customer 13: 56.60
Facility 2 to Customer 0: 86.98
Facility 2 to Customer 1: 111.77
Facility 2 to Customer 2: 71.02
Facility 2 to Customer 3: 66.61
Facility 2 to Customer 4: 88.54
Facility 2 to Customer 5: 103.08
Facility 2 to Customer 6: 73.43
Facility 2 to Customer 7: 74.06
Facility 2 to Customer 8: 45.65
Facility 2 to Customer 9: 45.54
Facility 2 to Customer 10: 94.59
Facility 2 to Customer 11: 17.89
Facility 2 to Customer 12: 77.16
Facility 2 to Customer 13: 82.66
Facility 3 to Customer 0: 3.61
Facility 3 to Customer 1: 29.27
Facility 3 to Customer 2: 70.26
Facility 3 to Customer 3: 25.32
Facility 3 to Customer 4: 36.06
Facility 3 to Customer 5: 17.46
Facility 3 to Customer 6: 28.64
Facility 3 to Customer 7: 61.81
Facility 3 to Customer 8: 83.52
Facility 3 to Customer 9: 54.42
Facility 3 to Customer 10: 45.61
Facility 3 to Customer 11: 70.00
Facility 3 to Customer 12: 34.21
Facility 3 to Customer 13: 11.70
Facility 4 to Customer 0: 26.31
Facility 4 to Customer 1: 57.22
Facility 4 to Customer 2: 76.92
Facility 4 to Customer 3: 4.24
Facility 4 to Customer 4: 56.08
Facility 4 to Customer 5: 44.72
Facility 4 to Customer 6: 7.00
Facility 4 to Customer 7: 71.02
Facility 4 to Customer 8: 79.10
