Facility Location Problem Instance
Number of facilities: 10
Number of customers: 11
Grid size: 100x100
Facilities coordinates (x, y):
42, 17
5, 45
69, 43
22, 59
61, 23
17, 8
58, 4
37, 25
5, 25
5, 40
Customers coordinates (x, y):
39, 65
50, 69
60, 32
4, 24
36, 45
6, 42
34, 15
47, 55
51, 56
49, 43
23, 63
Distances between facilities and customers:
Facility 0 to Customer 0: 48.09
Facility 0 to Customer 1: 52.61
Facility 0 to Customer 2: 23.43
Facility 0 to Customer 3: 38.64
Facility 0 to Customer 4: 28.64
Facility 0 to Customer 5: 43.83
Facility 0 to Customer 6: 8.25
Facility 0 to Customer 7: 38.33
Facility 0 to Customer 8: 40.02
Facility 0 to Customer 9: 26.93
Facility 0 to Customer 10: 49.77
Facility 1 to Customer 0: 39.45
Facility 1 to Customer 1: 51.00
Facility 1 to Customer 2: 56.52
Facility 1 to Customer 3: 21.02
Facility 1 to Customer 4: 31.00
Facility 1 to Customer 5: 3.16
Facility 1 to Customer 6: 41.73
Facility 1 to Customer 7: 43.17
Facility 1 to Customer 8: 47.30
Facility 1 to Customer 9: 44.05
Facility 1 to Customer 10: 25.46
Facility 2 to Customer 0: 37.20
Facility 2 to Customer 1: 32.20
Facility 2 to Customer 2: 14.21
Facility 2 to Customer 3: 67.72
Facility 2 to Customer 4: 33.06
Facility 2 to Customer 5: 63.01
Facility 2 to Customer 6: 44.82
Facility 2 to Customer 7: 25.06
Facility 2 to Customer 8: 22.20
Facility 2 to Customer 9: 20.00
Facility 2 to Customer 10: 50.16
Facility 3 to Customer 0: 18.03
Facility 3 to Customer 1: 29.73
Facility 3 to Customer 2: 46.62
Facility 3 to Customer 3: 39.36
Facility 3 to Customer 4: 19.80
Facility 3 to Customer 5: 23.35
Facility 3 to Customer 6: 45.61
Facility 3 to Customer 7: 25.32
Facility 3 to Customer 8: 29.15
Facility 3 to Customer 9: 31.38
Facility 3 to Customer 10: 4.12
Facility 4 to Customer 0: 47.41
Facility 4 to Customer 1: 47.30
Facility 4 to Customer 2: 9.06
Facility 4 to Customer 3: 57.01
Facility 4 to Customer 4: 33.30
Facility 4 to Customer 5: 58.19
Facility 4 to Customer 6: 28.16
Facility 4 to Customer 7: 34.93
Facility 4 to Customer 8: 34.48
Facility 4 to Customer 9: 23.32
Facility 4 to Customer 10: 55.17
Facility 5 to Customer 0: 61.10
Facility 5 to Customer 1: 69.35
Facility 5 to Customer 2: 49.24
Facility 5 to Customer 3: 20.62
Facility 5 to Customer 4: 41.59
Facility 5 to Customer 5: 35.74
Facility 5 to Customer 6: 18.38
Facility 5 to Customer 7: 55.76
Facility 5 to Customer 8: 58.82
Facility 5 to Customer 9: 47.42
Facility 5 to Customer 10: 55.33
Facility 6 to Customer 0: 63.89
Facility 6 to Customer 1: 65.49
Facility 6 to Customer 2: 28.07
Facility 6 to Customer 3: 57.58
Facility 6 to Customer 4: 46.53
Facility 6 to Customer 5: 64.40
Facility 6 to Customer 6: 26.40
Facility 6 to Customer 7: 52.17
Facility 6 to Customer 8: 52.47
Facility 6 to Customer 9: 40.02
Facility 6 to Customer 10: 68.60
Facility 7 to Customer 0: 40.05
Facility 7 to Customer 1: 45.88
Facility 7 to Customer 2: 24.04
Facility 7 to Customer 3: 33.02
Facility 7 to Customer 4: 20.02
Facility 7 to Customer 5: 35.36
Facility 7 to Customer 6: 10.44
Facility 7 to Customer 7: 31.62
Facility 7 to Customer 8: 34.01
Facility 7 to Customer 9: 21.63
Facility 7 to Customer 10: 40.50
Facility 8 to Customer 0: 52.50
Facility 8 to Customer 1: 62.94
Facility 8 to Customer 2: 55.44
Facility 8 to Customer 3: 1.41
Facility 8 to Customer 4: 36.89
Facility 8 to Customer 5: 17.03
Facility 8 to Customer 6: 30.68
Facility 8 to Customer 7: 51.61
Facility 8 to Customer 8: 55.47
Facility 8 to Customer 9: 47.54
Facility 8 to Customer 10: 42.05
Facility 9 to Customer 0: 42.20
Facility 9 to Customer 1: 53.54
Facility 9 to Customer 2: 55.58
Facility 9 to Customer 3: 16.03
Facility 9 to Customer 4: 31.40
Facility 9 to Customer 5: 2.24
Facility 9 to Customer 6: 38.29
Facility 9 to Customer 7: 44.60
Facility 9 to Customer 8: 48.70
Facility 9 to Customer 9: 44.10
Facility 9 to Customer 10: 29.21
Drone operational costs (S-type drones):
Facility 0 to Customer 0: 13
Facility 0 to Customer 1: 12
Facility 0 to Customer 2: 9
Facility 0 to Customer 3: 23
Facility 0 to Customer 4: 14
Facility 0 to Customer 5: 15
Facility 0 to Customer 6: 19
Facility 0 to Customer 7: 10
Facility 0 to Customer 8: 19
Facility 0 to Customer 9: 9
Facility 0 to Customer 10: 23
Facility 1 to Customer 0: 23
Facility 1 to Customer 1: 14
Facility 1 to Customer 2: 16
Facility 1 to Customer 3: 8
Facility 1 to Customer 4: 22
Facility 1 to Customer 5: 20
Facility 1 to Customer 6: 12
Facility 1 to Customer 7: 8
Facility 1 to Customer 8: 16
Facility 1 to Customer 9: 6
Facility 1 to Customer 10: 8
Facility 2 to Customer 0: 9
Facility 2 to Customer 1: 7
Facility 2 to Customer 2: 13
Facility 2 to Customer 3: 22
Facility 2 to Customer 4: 15
Facility 2 to Customer 5: 7
Facility 2 to Customer 6: 6
Facility 2 to Customer 7: 13
Facility 2 to Customer 8: 18
Facility 2 to Customer 9: 8
Facility 2 to Customer 10: 13
Facility 3 to Customer 0: 17
Facility 3 to Customer 1: 22
Facility 3 to Customer 2: 19
Facility 3 to Customer 3: 14
Facility 3 to Customer 4: 20
Facility 3 to Customer 5: 16
Facility 3 to Customer 6: 24
Facility 3 to Customer 7: 9
Facility 3 to Customer 8: 6
Facility 3 to Customer 9: 14
Facility 3 to Customer 10: 5
Facility 4 to Customer 0: 11
Facility 4 to Customer 1: 21
Facility 4 to Customer 2: 20
Facility 4 to Customer 3: 7
Facility 4 to Customer 4: 18
Facility 4 to Customer 5: 14
Facility 4 to Customer 6: 11
Facility 4 to Customer 7: 21
Facility 4 to Customer 8: 10
Facility 4 to Customer 9: 8
Facility 4 to Customer 10: 21
Facility 5 to Customer 0: 13
Facility 5 to Customer 1: 8
Facility 5 to Customer 2: 11
Facility 5 to Customer 3: 6
Facility 5 to Customer 4: 21
Facility 5 to Customer 5: 12
Facility 5 to Customer 6: 19
Facility 5 to Customer 7: 19
Facility 5 to Customer 8: 12
Facility 5 to Customer 9: 20
Facility 5 to Customer 10: 23
Facility 6 to Customer 0: 15
Facility 6 to Customer 1: 6
Facility 6 to Customer 2: 21
Facility 6 to Customer 3: 20
Facility 6 to Customer 4: 19
