Facility Location Problem Instance
Number of facilities: 12
Number of customers: 13
Grid size: 100x100
Facilities coordinates (x, y):
17, 40
15, 30
39, 14
23, 47
88, 18
65, 49
53, 76
17, 73
49, 54
23, 62
81, 68
88, 82
Customers coordinates (x, y):
22, 71
21, 62
36, 17
23, 40
57, 79
6, 45
1, 62
17, 24
49, 71
64, 83
63, 52
87, 62
53, 56
Distances between facilities and customers:
Facility 0 to Customer 0: 31.40
Facility 0 to Customer 1: 22.36
Facility 0 to Customer 2: 29.83
Facility 0 to Customer 3: 6.00
Facility 0 to Customer 4: 55.87
Facility 0 to Customer 5: 12.08
Facility 0 to Customer 6: 27.20
Facility 0 to Customer 7: 16.00
Facility 0 to Customer 8: 44.55
Facility 0 to Customer 9: 63.70
Facility 0 to Customer 10: 47.54
Facility 0 to Customer 11: 73.38
Facility 0 to Customer 12: 39.40
Facility 1 to Customer 0: 41.59
Facility 1 to Customer 1: 32.56
Facility 1 to Customer 2: 24.70
Facility 1 to Customer 3: 12.81
Facility 1 to Customer 4: 64.54
Facility 1 to Customer 5: 17.49
Facility 1 to Customer 6: 34.93
Facility 1 to Customer 7: 6.32
Facility 1 to Customer 8: 53.26
Facility 1 to Customer 9: 72.18
Facility 1 to Customer 10: 52.80
Facility 1 to Customer 11: 78.79
Facility 1 to Customer 12: 46.04
Facility 2 to Customer 0: 59.48
Facility 2 to Customer 1: 51.26
Facility 2 to Customer 2: 4.24
Facility 2 to Customer 3: 30.53
Facility 2 to Customer 4: 67.45
Facility 2 to Customer 5: 45.28
Facility 2 to Customer 6: 61.22
Facility 2 to Customer 7: 24.17
Facility 2 to Customer 8: 57.87
Facility 2 to Customer 9: 73.39
Facility 2 to Customer 10: 44.94
Facility 2 to Customer 11: 67.88
Facility 2 to Customer 12: 44.27
Facility 3 to Customer 0: 24.02
Facility 3 to Customer 1: 15.13
Facility 3 to Customer 2: 32.70
Facility 3 to Customer 3: 7.00
Facility 3 to Customer 4: 46.69
Facility 3 to Customer 5: 17.12
Facility 3 to Customer 6: 26.63
Facility 3 to Customer 7: 23.77
Facility 3 to Customer 8: 35.38
Facility 3 to Customer 9: 54.56
Facility 3 to Customer 10: 40.31
Facility 3 to Customer 11: 65.73
Facility 3 to Customer 12: 31.32
