Facility Location Problem Instance
Number of facilities: 9
Number of customers: 10
Grid size: 100x100
Facilities coordinates (x, y):
6, 16
53, 14
8, 60
57, 46
13, 57
64, 28
5, 38
58, 3
7, 61
Customers coordinates (x, y):
51, 54
13, 62
56, 9
10, 41
18, 8
16, 35
41, 48
37, 58
64, 55
12, 14
Distances between facilities and customers:
Facility 0 to Customer 0: 58.90
Facility 0 to Customer 1: 46.53
Facility 0 to Customer 2: 50.49
Facility 0 to Customer 3: 25.32
Facility 0 to Customer 4: 14.42
Facility 0 to Customer 5: 21.47
Facility 0 to Customer 6: 47.42
Facility 0 to Customer 7: 52.20
Facility 0 to Customer 8: 69.89
Facility 0 to Customer 9: 6.32
Facility 1 to Customer 0: 40.05
Facility 1 to Customer 1: 62.48
Facility 1 to Customer 2: 5.83
Facility 1 to Customer 3: 50.77
Facility 1 to Customer 4: 35.51
Facility 1 to Customer 5: 42.54
Facility 1 to Customer 6: 36.06
Facility 1 to Customer 7: 46.82
Facility 1 to Customer 8: 42.45
Facility 1 to Customer 9: 41.00
Facility 2 to Customer 0: 43.42
Facility 2 to Customer 1: 5.39
Facility 2 to Customer 2: 70.04
Facility 2 to Customer 3: 19.10
Facility 2 to Customer 4: 52.95
Facility 2 to Customer 5: 26.25
Facility 2 to Customer 6: 35.11
Facility 2 to Customer 7: 29.07
Facility 2 to Customer 8: 56.22
Facility 2 to Customer 9: 46.17
Facility 3 to Customer 0: 10.00
Facility 3 to Customer 1: 46.82
Facility 3 to Customer 2: 37.01
Facility 3 to Customer 3: 47.27
Facility 3 to Customer 4: 54.45
Facility 3 to Customer 5: 42.45
Facility 3 to Customer 6: 16.12
Facility 3 to Customer 7: 23.32
Facility 3 to Customer 8: 11.40
Facility 3 to Customer 9: 55.22
Facility 4 to Customer 0: 38.12
Facility 4 to Customer 1: 5.00
Facility 4 to Customer 2: 64.44
Facility 4 to Customer 3: 16.28
Facility 4 to Customer 4: 49.25
Facility 4 to Customer 5: 22.20
Facility 4 to Customer 6: 29.41
Facility 4 to Customer 7: 24.02
Facility 4 to Customer 8: 51.04
Facility 4 to Customer 9: 43.01
Facility 5 to Customer 0: 29.07
Facility 5 to Customer 1: 61.29
Facility 5 to Customer 2: 20.62
Facility 5 to Customer 3: 55.54
Facility 5 to Customer 4: 50.16
Facility 5 to Customer 5: 48.51
Facility 5 to Customer 6: 30.48
Facility 5 to Customer 7: 40.36
Facility 5 to Customer 8: 27.00
Facility 5 to Customer 9: 53.85
Facility 6 to Customer 0: 48.70
Facility 6 to Customer 1: 25.30
Facility 6 to Customer 2: 58.67
Facility 6 to Customer 3: 5.83
Facility 6 to Customer 4: 32.70
Facility 6 to Customer 5: 11.40
Facility 6 to Customer 6: 37.36
Facility 6 to Customer 7: 37.74
Facility 6 to Customer 8: 61.40
Facility 6 to Customer 9: 25.00
Facility 7 to Customer 0: 51.48
Facility 7 to Customer 1: 74.20
Facility 7 to Customer 2: 6.32
Facility 7 to Customer 3: 61.22
Facility 7 to Customer 4: 40.31
Facility 7 to Customer 5: 52.80
Facility 7 to Customer 6: 48.10
Facility 7 to Customer 7: 58.87
Facility 7 to Customer 8: 52.35
Facility 7 to Customer 9: 47.30
Facility 8 to Customer 0: 44.55
Facility 8 to Customer 1: 6.08
Facility 8 to Customer 2: 71.45
Facility 8 to Customer 3: 20.22
Facility 8 to Customer 4: 54.13
Facility 8 to Customer 5: 27.51
Facility 8 to Customer 6: 36.40
Facility 8 to Customer 7: 30.15
Facility 8 to Customer 8: 57.31
Facility 8 to Customer 9: 47.27
Drone operational costs (S-type drones):
Facility 0 to Customer 0: 21
Facility 0 to Customer 1: 19
Facility 0 to Customer 2: 7
Facility 0 to Customer 3: 16
Facility 0 to Customer 4: 13
Facility 0 to Customer 5: 16
Facility 0 to Customer 6: 19
Facility 0 to Customer 7: 6
Facility 0 to Customer 8: 22
Facility 0 to Customer 9: 24
Facility 1 to Customer 0: 16
Facility 1 to Customer 1: 8
Facility 1 to Customer 2: 20
Facility 1 to Customer 3: 20
Facility 1 to Customer 4: 5
Facility 1 to Customer 5: 6
Facility 1 to Customer 6: 7
Facility 1 to Customer 7: 24
Facility 1 to Customer 8: 21
Facility 1 to Customer 9: 24
Facility 2 to Customer 0: 5
Facility 2 to Customer 1: 24
Facility 2 to Customer 2: 10
Facility 2 to Customer 3: 19
Facility 2 to Customer 4: 18
Facility 2 to Customer 5: 24
Facility 2 to Customer 6: 19
Facility 2 to Customer 7: 18
Facility 2 to Customer 8: 9
Facility 2 to Customer 9: 10
Facility 3 to Customer 0: 21
Facility 3 to Customer 1: 15
Facility 3 to Customer 2: 20
Facility 3 to Customer 3: 16
Facility 3 to Customer 4: 19
Facility 3 to Customer 5: 8
Facility 3 to Customer 6: 22
Facility 3 to Customer 7: 7
Facility 3 to Customer 8: 12
Facility 3 to Customer 9: 7
Facility 4 to Customer 0: 12
Facility 4 to Customer 1: 22
Facility 4 to Customer 2: 14
Facility 4 to Customer 3: 24
Facility 4 to Customer 4: 21
Facility 4 to Customer 5: 12
Facility 4 to Customer 6: 15
Facility 4 to Customer 7: 9
Facility 4 to Customer 8: 17
Facility 4 to Customer 9: 9
Facility 5 to Customer 0: 17
Facility 5 to Customer 1: 10
Facility 5 to Customer 2: 9
Facility 5 to Customer 3: 13
Facility 5 to Customer 4: 20
Facility 5 to Customer 5: 6
Facility 5 to Customer 6: 5
Facility 5 to Customer 7: 12
Facility 5 to Customer 8: 23
Facility 5 to Customer 9: 15
Facility 6 to Customer 0: 16
Facility 6 to Customer 1: 16
Facility 6 to Customer 2: 11
Facility 6 to Customer 3: 17
Facility 6 to Customer 4: 12
Facility 6 to Customer 5: 13
Facility 6 to Customer 6: 11
Facility 6 to Customer 7: 19
Facility 6 to Customer 8: 6
Facility 6 to Customer 9: 24
Facility 7 to Customer 0: 16
