Facility Location Problem Instance
Number of facilities: 12
Number of customers: 13
Grid size: 100x100
Facilities coordinates (x, y):
10, 83
83, 4
11, 51
48, 48
70, 60
7, 81
1, 89
21, 10
63, 55
82, 42
72, 12
67, 5
Customers coordinates (x, y):
29, 27
88, 72
60, 34
5, 9
87, 35
69, 72
84, 4
22, 40
2, 26
75, 18
50, 9
38, 20
72, 30
Distances between facilities and customers:
Facility 0 to Customer 0: 59.14
Facility 0 to Customer 1: 78.77
Facility 0 to Customer 2: 70.01
Facility 0 to Customer 3: 74.17
Facility 0 to Customer 4: 90.74
Facility 0 to Customer 5: 60.02
Facility 0 to Customer 6: 108.25
Facility 0 to Customer 7: 44.64
Facility 0 to Customer 8: 57.56
Facility 0 to Customer 9: 91.92
Facility 0 to Customer 10: 84.12
Facility 0 to Customer 11: 68.94
Facility 0 to Customer 12: 81.57
Facility 1 to Customer 0: 58.69
Facility 1 to Customer 1: 68.18
Facility 1 to Customer 2: 37.80
Facility 1 to Customer 3: 78.16
Facility 1 to Customer 4: 31.26
Facility 1 to Customer 5: 69.43
Facility 1 to Customer 6: 1.00
Facility 1 to Customer 7: 70.83
Facility 1 to Customer 8: 83.93
Facility 1 to Customer 9: 16.12
Facility 1 to Customer 10: 33.38
Facility 1 to Customer 11: 47.76
Facility 1 to Customer 12: 28.23
Facility 2 to Customer 0: 30.00
Facility 2 to Customer 1: 79.81
Facility 2 to Customer 2: 51.87
Facility 2 to Customer 3: 42.43
Facility 2 to Customer 4: 77.67
Facility 2 to Customer 5: 61.68
Facility 2 to Customer 6: 86.82
Facility 2 to Customer 7: 15.56
Facility 2 to Customer 8: 26.57
Facility 2 to Customer 9: 72.01
Facility 2 to Customer 10: 57.31
Facility 2 to Customer 11: 41.11
Facility 2 to Customer 12: 64.51
Facility 3 to Customer 0: 28.32
Facility 3 to Customer 1: 46.65
Facility 3 to Customer 2: 18.44
Facility 3 to Customer 3: 58.05
Facility 3 to Customer 4: 41.11
Facility 3 to Customer 5: 31.89
Facility 3 to Customer 6: 56.85
Facility 3 to Customer 7: 27.20
Facility 3 to Customer 8: 50.99
Facility 3 to Customer 9: 40.36
Facility 3 to Customer 10: 39.05
Facility 3 to Customer 11: 29.73
Facility 3 to Customer 12: 30.00
Facility 4 to Customer 0: 52.63
Facility 4 to Customer 1: 21.63
