Facility Location Problem Instance
Number of facilities: 11
Number of customers: 12
Grid size: 100x100
Facilities coordinates (x, y):
44, 18
37, 5
36, 10
44, 56
32, 61
27, 25
68, 34
71, 34
17, 13
78, 75
30, 31
Customers coordinates (x, y):
6, 67
28, 29
6, 12
52, 42
60, 12
17, 0
70, 20
52, 60
61, 25
36, 41
36, 7
11, 73
Distances between facilities and customers:
Facility 0 to Customer 0: 62.01
Facility 0 to Customer 1: 19.42
Facility 0 to Customer 2: 38.47
Facility 0 to Customer 3: 25.30
Facility 0 to Customer 4: 17.09
Facility 0 to Customer 5: 32.45
Facility 0 to Customer 6: 26.08
Facility 0 to Customer 7: 42.76
Facility 0 to Customer 8: 18.38
Facility 0 to Customer 9: 24.35
Facility 0 to Customer 10: 13.60
Facility 0 to Customer 11: 64.14
Facility 1 to Customer 0: 69.32
Facility 1 to Customer 1: 25.63
Facility 1 to Customer 2: 31.78
Facility 1 to Customer 3: 39.92
Facility 1 to Customer 4: 24.04
Facility 1 to Customer 5: 20.62
Facility 1 to Customer 6: 36.25
Facility 1 to Customer 7: 57.01
Facility 1 to Customer 8: 31.24
Facility 1 to Customer 9: 36.01
Facility 1 to Customer 10: 2.24
Facility 1 to Customer 11: 72.80
Facility 2 to Customer 0: 64.41
Facility 2 to Customer 1: 20.62
Facility 2 to Customer 2: 30.07
Facility 2 to Customer 3: 35.78
Facility 2 to Customer 4: 24.08
Facility 2 to Customer 5: 21.47
Facility 2 to Customer 6: 35.44
Facility 2 to Customer 7: 52.50
Facility 2 to Customer 8: 29.15
Facility 2 to Customer 9: 31.00
Facility 2 to Customer 10: 3.00
Facility 2 to Customer 11: 67.78
Facility 3 to Customer 0: 39.56
Facility 3 to Customer 1: 31.38
Facility 3 to Customer 2: 58.14
Facility 3 to Customer 3: 16.12
Facility 3 to Customer 4: 46.82
Facility 3 to Customer 5: 62.17
Facility 3 to Customer 6: 44.41
Facility 3 to Customer 7: 8.94
Facility 3 to Customer 8: 35.36
Facility 3 to Customer 9: 17.00
Facility 3 to Customer 10: 49.65
Facility 3 to Customer 11: 37.12
Facility 4 to Customer 0: 26.68
Facility 4 to Customer 1: 32.25
Facility 4 to Customer 2: 55.47
Facility 4 to Customer 3: 27.59
Facility 4 to Customer 4: 56.44
Facility 4 to Customer 5: 62.82
Facility 4 to Customer 6: 55.90
Facility 4 to Customer 7: 20.02
Facility 4 to Customer 8: 46.23
Facility 4 to Customer 9: 20.40
Facility 4 to Customer 10: 54.15
Facility 4 to Customer 11: 24.19
Facility 5 to Customer 0: 46.96
Facility 5 to Customer 1: 4.12
Facility 5 to Customer 2: 24.70
Facility 5 to Customer 3: 30.23
Facility 5 to Customer 4: 35.47
Facility 5 to Customer 5: 26.93
Facility 5 to Customer 6: 43.29
Facility 5 to Customer 7: 43.01
Facility 5 to Customer 8: 34.00
Facility 5 to Customer 9: 18.36
Facility 5 to Customer 10: 20.12
Facility 5 to Customer 11: 50.60
Facility 6 to Customer 0: 70.24
Facility 6 to Customer 1: 40.31
Facility 6 to Customer 2: 65.79
Facility 6 to Customer 3: 17.89
Facility 6 to Customer 4: 23.41
Facility 6 to Customer 5: 61.29
Facility 6 to Customer 6: 14.14
Facility 6 to Customer 7: 30.53
Facility 6 to Customer 8: 11.40
Facility 6 to Customer 9: 32.76
Facility 6 to Customer 10: 41.87
Facility 6 to Customer 11: 69.07
Facility 7 to Customer 0: 72.90
Facility 7 to Customer 1: 43.29
Facility 7 to Customer 2: 68.62
Facility 7 to Customer 3: 20.62
Facility 7 to Customer 4: 24.60
Facility 7 to Customer 5: 63.81
Facility 7 to Customer 6: 14.04
Facility 7 to Customer 7: 32.20
Facility 7 to Customer 8: 13.45
Facility 7 to Customer 9: 35.69
Facility 7 to Customer 10: 44.20
Facility 7 to Customer 11: 71.56
Facility 8 to Customer 0: 55.11
Facility 8 to Customer 1: 19.42
Facility 8 to Customer 2: 11.05
Facility 8 to Customer 3: 45.45
Facility 8 to Customer 4: 43.01
Facility 8 to Customer 5: 13.00
Facility 8 to Customer 6: 53.46
Facility 8 to Customer 7: 58.60
Facility 8 to Customer 8: 45.61
Facility 8 to Customer 9: 33.84
Facility 8 to Customer 10: 19.92
Facility 8 to Customer 11: 60.30
Facility 9 to Customer 0: 72.44
Facility 9 to Customer 1: 67.94
Facility 9 to Customer 2: 95.67
Facility 9 to Customer 3: 42.01
