Facility Location Problem Instance
Number of facilities: 11
Number of customers: 12
Grid size: 100x100
Facilities coordinates (x, y):
31, 0
33, 49
30, 57
34, 42
38, 74
73, 1
33, 46
30, 7
15, 59
39, 20
51, 64
Customers coordinates (x, y):
39, 15
37, 47
78, 28
28, 17
61, 19
58, 77
47, 53
70, 60
68, 27
31, 76
10, 67
57, 67
Distances between facilities and customers:
Facility 0 to Customer 0: 17.00
Facility 0 to Customer 1: 47.38
Facility 0 to Customer 2: 54.71
Facility 0 to Customer 3: 17.26
Facility 0 to Customer 4: 35.51
Facility 0 to Customer 5: 81.60
Facility 0 to Customer 6: 55.36
Facility 0 to Customer 7: 71.56
Facility 0 to Customer 8: 45.80
Facility 0 to Customer 9: 76.00
Facility 0 to Customer 10: 70.21
Facility 0 to Customer 11: 71.87
Facility 1 to Customer 0: 34.53
Facility 1 to Customer 1: 4.47
Facility 1 to Customer 2: 49.66
Facility 1 to Customer 3: 32.39
Facility 1 to Customer 4: 41.04
Facility 1 to Customer 5: 37.54
Facility 1 to Customer 6: 14.56
Facility 1 to Customer 7: 38.60
Facility 1 to Customer 8: 41.34
Facility 1 to Customer 9: 27.07
Facility 1 to Customer 10: 29.21
Facility 1 to Customer 11: 30.00
Facility 2 to Customer 0: 42.95
Facility 2 to Customer 1: 12.21
Facility 2 to Customer 2: 56.08
Facility 2 to Customer 3: 40.05
Facility 2 to Customer 4: 49.04
Facility 2 to Customer 5: 34.41
Facility 2 to Customer 6: 17.46
Facility 2 to Customer 7: 40.11
Facility 2 to Customer 8: 48.41
Facility 2 to Customer 9: 19.03
Facility 2 to Customer 10: 22.36
Facility 2 to Customer 11: 28.79
Facility 3 to Customer 0: 27.46
Facility 3 to Customer 1: 5.83
Facility 3 to Customer 2: 46.17
Facility 3 to Customer 3: 25.71
Facility 3 to Customer 4: 35.47
Facility 3 to Customer 5: 42.44
Facility 3 to Customer 6: 17.03
Facility 3 to Customer 7: 40.25
Facility 3 to Customer 8: 37.16
Facility 3 to Customer 9: 34.13
Facility 3 to Customer 10: 34.66
Facility 3 to Customer 11: 33.97
Facility 4 to Customer 0: 59.01
Facility 4 to Customer 1: 27.02
Facility 4 to Customer 2: 60.96
Facility 4 to Customer 3: 57.87
Facility 4 to Customer 4: 59.62
Facility 4 to Customer 5: 20.22
Facility 4 to Customer 6: 22.85
Facility 4 to Customer 7: 34.93
Facility 4 to Customer 8: 55.76
Facility 4 to Customer 9: 7.28
Facility 4 to Customer 10: 28.86
Facility 4 to Customer 11: 20.25
Facility 5 to Customer 0: 36.77
Facility 5 to Customer 1: 58.41
Facility 5 to Customer 2: 27.46
Facility 5 to Customer 3: 47.76
Facility 5 to Customer 4: 21.63
Facility 5 to Customer 5: 77.47
Facility 5 to Customer 6: 58.14
Facility 5 to Customer 7: 59.08
Facility 5 to Customer 8: 26.48
Facility 5 to Customer 9: 85.96
Facility 5 to Customer 10: 91.24
Facility 5 to Customer 11: 67.91
Facility 6 to Customer 0: 31.58
Facility 6 to Customer 1: 4.12
Facility 6 to Customer 2: 48.47
Facility 6 to Customer 3: 29.43
Facility 6 to Customer 4: 38.90
Facility 6 to Customer 5: 39.82
Facility 6 to Customer 6: 15.65
Facility 6 to Customer 7: 39.56
Facility 6 to Customer 8: 39.82
Facility 6 to Customer 9: 30.07
Facility 6 to Customer 10: 31.14
Facility 6 to Customer 11: 31.89
Facility 7 to Customer 0: 12.04
Facility 7 to Customer 1: 40.61
Facility 7 to Customer 2: 52.39
Facility 7 to Customer 3: 10.20
Facility 7 to Customer 4: 33.24
Facility 7 to Customer 5: 75.39
Facility 7 to Customer 6: 49.04
Facility 7 to Customer 7: 66.40
Facility 7 to Customer 8: 42.94
Facility 7 to Customer 9: 69.01
Facility 7 to Customer 10: 63.25
Facility 7 to Customer 11: 65.80
Facility 8 to Customer 0: 50.12
Facility 8 to Customer 1: 25.06
Facility 8 to Customer 2: 70.21
Facility 8 to Customer 3: 43.97
Facility 8 to Customer 4: 60.96
Facility 8 to Customer 5: 46.62
Facility 8 to Customer 6: 32.56
Facility 8 to Customer 7: 55.01
Facility 8 to Customer 8: 61.91
Facility 8 to Customer 9: 23.35
Facility 8 to Customer 10: 9.43
Facility 8 to Customer 11: 42.76
Facility 9 to Customer 0: 5.00
Facility 9 to Customer 1: 27.07
Facility 9 to Customer 2: 39.81
Facility 9 to Customer 3: 11.40
Facility 9 to Customer 4: 22.02
Facility 9 to Customer 5: 60.08
Facility 9 to Customer 6: 33.96
Facility 9 to Customer 7: 50.61
Facility 9 to Customer 8: 29.83
Facility 9 to Customer 9: 56.57
Facility 9 to Customer 10: 55.23
Facility 9 to Customer 11: 50.33
Facility 10 to Customer 0: 50.45
Facility 10 to Customer 1: 22.02
Facility 10 to Customer 2: 45.00
Facility 10 to Customer 3: 52.33
Facility 10 to Customer 4: 46.10
Facility 10 to Customer 5: 14.76
Facility 10 to Customer 6: 11.70
Facility 10 to Customer 7: 19.42
Facility 10 to Customer 8: 40.72
Facility 10 to Customer 9: 23.32
Facility 10 to Customer 10: 41.11
Facility 10 to Customer 11: 6.71
Drone operational costs (S-type drones):
Facility 0 to Customer 0: 21
Facility 0 to Customer 1: 12
Facility 0 to Customer 2: 8
Facility 0 to Customer 3: 18
Facility 0 to Customer 4: 14
Facility 0 to Customer 5: 5
Facility 0 to Customer 6: 8
Facility 0 to Customer 7: 5
Facility 0 to Customer 8: 21
Facility 0 to Customer 9: 21
Facility 0 to Customer 10: 11
Facility 0 to Customer 11: 24
Facility 1 to Customer 0: 19
Facility 1 to Customer 1: 17
Facility 1 to Customer 2: 6
Facility 1 to Customer 3: 23
Facility 1 to Customer 4: 17
Facility 1 to Customer 5: 15
Facility 1 to Customer 6: 19
Facility 1 to Customer 7: 14
Facility 1 to Customer 8: 13
Facility 1 to Customer 9: 13
Facility 1 to Customer 10: 24
Facility 1 to Customer 11: 5
Facility 2 to Customer 0: 21
Facility 2 to Customer 1: 16
Facility 2 to Customer 2: 14
Facility 2 to Customer 3: 9
Facility 2 to Customer 4: 22
Facility 2 to Customer 5: 19
Facility 2 to Customer 6: 10
Facility 2 to Customer 7: 11
Facility 2 to Customer 8: 21
Facility 2 to Customer 9: 10
Facility 2 to Customer 10: 12
Facility 2 to Customer 11: 16
Facility 3 to Customer 0: 18
Facility 3 to Customer 1: 16
Facility 3 to Customer 2: 14
Facility 3 to Customer 3: 24
Facility 3 to Customer 4: 19
Facility 3 to Customer 5: 11
Facility 3 to Customer 6: 13
Facility 3 to Customer 7: 14
Facility 3 to Customer 8: 14
Facility 3 to Customer 9: 20
Facility 3 to Customer 10: 11
Facility 3 to Customer 11: 9
Facility 4 to Customer 0: 7
Facility 4 to Customer 1: 22
Facility 4 to Customer 2: 15
Facility 4 to Customer 3: 19
Facility 4 to Customer 4: 24
Facility 4 to Customer 5: 9
Facility 4 to Customer 6: 16
Facility 4 to Customer 7: 8
Facility 4 to Customer 8: 19
Facility 4 to Customer 9: 13
Facility 4 to Customer 10: 11
Facility 4 to Customer 11: 14
Facility 5 to Customer 0: 17
Facility 5 to Customer 1: 12
Facility 5 to Customer 2: 16
Facility 5 to Customer 3: 23
Facility 5 to Customer 4: 5
Facility 5 to Customer 5: 20
Facility 5 to Customer 6: 21
Facility 5 to Customer 7: 22
Facility 5 to Customer 8: 15
Facility 5 to Customer 9: 22
Facility 5 to Customer 10: 11
Facility 5 to Customer 11: 22
Facility 6 to Customer 0: 12
Facility 6 to Customer 1: 10
Facility 6 to Customer 2: 11
Facility 6 to Customer 3: 14
Facility 6 to Customer 4: 15
Facility 6 to Customer 5: 17
Facility 6 to Customer 6: 13
Facility 6 to Customer 7: 11
Facility 6 to Customer 8: 13
Facility 6 to Customer 9: 17
Facility 6 to Customer 10: 7
Facility 6 to Customer 11: 7
Facility 7 to Customer 0: 5
Facility 7 to Customer 1: 24
Facility 7 to Customer 2: 6
Facility 7 to Customer 3: 7
Facility 7 to Customer 4: 19
Facility 7 to Customer 5: 10
Facility 7 to Customer 6: 17
Facility 7 to Customer 7: 5
Facility 7 to Customer 8: 24
Facility 7 to Customer 9: 23
Facility 7 to Customer 10: 5
Facility 7 to Customer 11: 6
Facility 8 to Customer 0: 19
Facility 8 to Customer 1: 18
Facility 8 to Customer 2: 23
Facility 8 to Customer 3: 15
Facility 8 to Customer 4: 19
Facility 8 to Customer 5: 10
Facility 8 to Customer 6: 24
Facility 8 to Customer 7: 13
Facility 8 to Customer 8: 9
Facility 8 to Customer 9: 24
Facility 8 to Customer 10: 6
Facility 8 to Customer 11: 10
Facility 9 to Customer 0: 22
Facility 9 to Customer 1: 23
Facility 9 to Customer 2: 13
Facility 9 to Customer 3: 10
Facility 9 to Customer 4: 18
Facility 9 to Customer 5: 17
