Facility Location Problem Instance
Number of facilities: 13
Number of customers: 14
Grid size: 100x100
Facilities coordinates (x, y):
0, 27
61, 9
16, 75
28, 66
87, 56
1, 1
89, 43
15, 54
88, 16
61, 9
29, 49
11, 93
13, 13
Customers coordinates (x, y):
40, 47
38, 17
48, 99
96, 17
82, 86
18, 8
67, 72
1, 78
83, 21
56, 44
92, 27
80, 95
19, 52
78, 87
Distances between facilities and customers:
Facility 0 to Customer 0: 44.72
Facility 0 to Customer 1: 39.29
Facility 0 to Customer 2: 86.53
Facility 0 to Customer 3: 96.52
Facility 0 to Customer 4: 101.02
Facility 0 to Customer 5: 26.17
Facility 0 to Customer 6: 80.71
Facility 0 to Customer 7: 51.01
Facility 0 to Customer 8: 83.22
Facility 0 to Customer 9: 58.52
Facility 0 to Customer 10: 92.00
Facility 0 to Customer 11: 105.00
Facility 0 to Customer 12: 31.40
Facility 0 to Customer 13: 98.41
Facility 1 to Customer 0: 43.42
Facility 1 to Customer 1: 24.35
Facility 1 to Customer 2: 90.93
Facility 1 to Customer 3: 35.90
Facility 1 to Customer 4: 79.81
Facility 1 to Customer 5: 43.01
Facility 1 to Customer 6: 63.29
Facility 1 to Customer 7: 91.44
Facility 1 to Customer 8: 25.06
Facility 1 to Customer 9: 35.36
Facility 1 to Customer 10: 35.85
Facility 1 to Customer 11: 88.07
Facility 1 to Customer 12: 60.11
Facility 1 to Customer 13: 79.83
Facility 2 to Customer 0: 36.88
Facility 2 to Customer 1: 62.03
Facility 2 to Customer 2: 40.00
Facility 2 to Customer 3: 98.81
Facility 2 to Customer 4: 66.91
Facility 2 to Customer 5: 67.03
Facility 2 to Customer 6: 51.09
Facility 2 to Customer 7: 15.30
Facility 2 to Customer 8: 86.05
Facility 2 to Customer 9: 50.61
Facility 2 to Customer 10: 89.89
Facility 2 to Customer 11: 67.05
Facility 2 to Customer 12: 23.19
Facility 2 to Customer 13: 63.15
Facility 3 to Customer 0: 22.47
Facility 3 to Customer 1: 50.01
Facility 3 to Customer 2: 38.59
Facility 3 to Customer 3: 83.82
Facility 3 to Customer 4: 57.58
Facility 3 to Customer 5: 58.86
Facility 3 to Customer 6: 39.46
Facility 3 to Customer 7: 29.55
Facility 3 to Customer 8: 71.06
Facility 3 to Customer 9: 35.61
Facility 3 to Customer 10: 74.95
Facility 3 to Customer 11: 59.54
