Facility Location Problem Instance
Number of facilities: 11
Number of customers: 12
Grid size: 100x100
Facilities coordinates (x, y):
29, 69
27, 7
17, 64
37, 29
73, 40
73, 76
41, 30
38, 18
66, 28
52, 38
35, 7
Customers coordinates (x, y):
71, 75
22, 54
71, 63
6, 44
48, 67
40, 53
52, 19
38, 48
23, 68
60, 30
28, 38
18, 59
Distances between facilities and customers:
Facility 0 to Customer 0: 42.43
Facility 0 to Customer 1: 16.55
Facility 0 to Customer 2: 42.43
Facility 0 to Customer 3: 33.97
Facility 0 to Customer 4: 19.10
Facility 0 to Customer 5: 19.42
Facility 0 to Customer 6: 55.04
Facility 0 to Customer 7: 22.85
Facility 0 to Customer 8: 6.08
Facility 0 to Customer 9: 49.82
Facility 0 to Customer 10: 31.02
Facility 0 to Customer 11: 14.87
Facility 1 to Customer 0: 80.99
Facility 1 to Customer 1: 47.27
Facility 1 to Customer 2: 71.22
Facility 1 to Customer 3: 42.54
Facility 1 to Customer 4: 63.57
Facility 1 to Customer 5: 47.80
Facility 1 to Customer 6: 27.73
Facility 1 to Customer 7: 42.45
Facility 1 to Customer 8: 61.13
Facility 1 to Customer 9: 40.22
Facility 1 to Customer 10: 31.02
Facility 1 to Customer 11: 52.77
Facility 2 to Customer 0: 55.11
Facility 2 to Customer 1: 11.18
Facility 2 to Customer 2: 54.01
Facility 2 to Customer 3: 22.83
Facility 2 to Customer 4: 31.14
Facility 2 to Customer 5: 25.50
Facility 2 to Customer 6: 57.01
Facility 2 to Customer 7: 26.40
Facility 2 to Customer 8: 7.21
Facility 2 to Customer 9: 54.82
Facility 2 to Customer 10: 28.23
Facility 2 to Customer 11: 5.10
Facility 3 to Customer 0: 57.20
Facility 3 to Customer 1: 29.15
Facility 3 to Customer 2: 48.08
Facility 3 to Customer 3: 34.44
Facility 3 to Customer 4: 39.56
Facility 3 to Customer 5: 24.19
Facility 3 to Customer 6: 18.03
Facility 3 to Customer 7: 19.03
Facility 3 to Customer 8: 41.44
Facility 3 to Customer 9: 23.02
Facility 3 to Customer 10: 12.73
Facility 3 to Customer 11: 35.51
Facility 4 to Customer 0: 35.06
Facility 4 to Customer 1: 52.89
Facility 4 to Customer 2: 23.09
Facility 4 to Customer 3: 67.12
Facility 4 to Customer 4: 36.80
Facility 4 to Customer 5: 35.47
Facility 4 to Customer 6: 29.70
Facility 4 to Customer 7: 35.90
Facility 4 to Customer 8: 57.31
Facility 4 to Customer 9: 16.40
Facility 4 to Customer 10: 45.04
Facility 4 to Customer 11: 58.19
Facility 5 to Customer 0: 2.24
Facility 5 to Customer 1: 55.54
Facility 5 to Customer 2: 13.15
Facility 5 to Customer 3: 74.25
Facility 5 to Customer 4: 26.57
Facility 5 to Customer 5: 40.22
Facility 5 to Customer 6: 60.75
Facility 5 to Customer 7: 44.82
Facility 5 to Customer 8: 50.64
Facility 5 to Customer 9: 47.80
Facility 5 to Customer 10: 58.90
Facility 5 to Customer 11: 57.57
Facility 6 to Customer 0: 54.08
