Facility Location Problem Instance
Number of facilities: 10
Number of customers: 11
Grid size: 100x100
Facilities coordinates (x, y):
60, 66
58, 19
65, 17
41, 40
20, 50
38, 43
64, 65
68, 62
72, 38
60, 2
Customers coordinates (x, y):
47, 42
14, 53
74, 39
3, 60
33, 74
73, 29
6, 74
61, 21
67, 48
18, 31
4, 73
Distances between facilities and customers:
Facility 0 to Customer 0: 27.29
Facility 0 to Customer 1: 47.80
Facility 0 to Customer 2: 30.41
Facility 0 to Customer 3: 57.31
Facility 0 to Customer 4: 28.16
Facility 0 to Customer 5: 39.22
Facility 0 to Customer 6: 54.59
Facility 0 to Customer 7: 45.01
Facility 0 to Customer 8: 19.31
Facility 0 to Customer 9: 54.67
Facility 0 to Customer 10: 56.44
Facility 1 to Customer 0: 25.50
Facility 1 to Customer 1: 55.61
Facility 1 to Customer 2: 25.61
Facility 1 to Customer 3: 68.60
Facility 1 to Customer 4: 60.42
Facility 1 to Customer 5: 18.03
Facility 1 to Customer 6: 75.69
Facility 1 to Customer 7: 3.61
Facility 1 to Customer 8: 30.36
Facility 1 to Customer 9: 41.76
Facility 1 to Customer 10: 76.37
Facility 2 to Customer 0: 30.81
Facility 2 to Customer 1: 62.43
Facility 2 to Customer 2: 23.77
Facility 2 to Customer 3: 75.45
Facility 2 to Customer 4: 65.37
Facility 2 to Customer 5: 14.42
Facility 2 to Customer 6: 82.04
Facility 2 to Customer 7: 5.66
Facility 2 to Customer 8: 31.06
Facility 2 to Customer 9: 49.04
Facility 2 to Customer 10: 82.81
Facility 3 to Customer 0: 6.32
Facility 3 to Customer 1: 29.97
Facility 3 to Customer 2: 33.02
Facility 3 to Customer 3: 42.94
Facility 3 to Customer 4: 34.93
Facility 3 to Customer 5: 33.84
Facility 3 to Customer 6: 48.80
Facility 3 to Customer 7: 27.59
Facility 3 to Customer 8: 27.20
Facility 3 to Customer 9: 24.70
Facility 3 to Customer 10: 49.58
Facility 4 to Customer 0: 28.16
Facility 4 to Customer 1: 6.71
Facility 4 to Customer 2: 55.11
Facility 4 to Customer 3: 19.72
Facility 4 to Customer 4: 27.29
Facility 4 to Customer 5: 57.01
Facility 4 to Customer 6: 27.78
Facility 4 to Customer 7: 50.22
Facility 4 to Customer 8: 47.04
Facility 4 to Customer 9: 19.10
Facility 4 to Customer 10: 28.02
Facility 5 to Customer 0: 9.06
Facility 5 to Customer 1: 26.00
Facility 5 to Customer 2: 36.22
Facility 5 to Customer 3: 38.91
Facility 5 to Customer 4: 31.40
Facility 5 to Customer 5: 37.70
Facility 5 to Customer 6: 44.55
Facility 5 to Customer 7: 31.83
Facility 5 to Customer 8: 29.43
Facility 5 to Customer 9: 23.32
Facility 5 to Customer 10: 45.34
Facility 6 to Customer 0: 28.60
Facility 6 to Customer 1: 51.42
Facility 6 to Customer 2: 27.86
Facility 6 to Customer 3: 61.20
Facility 6 to Customer 4: 32.28
Facility 6 to Customer 5: 37.11
Facility 6 to Customer 6: 58.69
Facility 6 to Customer 7: 44.10
Facility 6 to Customer 8: 17.26
Facility 6 to Customer 9: 57.20
Facility 6 to Customer 10: 60.53
Facility 7 to Customer 0: 29.00
Facility 7 to Customer 1: 54.74
Facility 7 to Customer 2: 23.77
Facility 7 to Customer 3: 65.03
Facility 7 to Customer 4: 37.00
Facility 7 to Customer 5: 33.38
Facility 7 to Customer 6: 63.15
Facility 7 to Customer 7: 41.59
Facility 7 to Customer 8: 14.04
Facility 7 to Customer 9: 58.83
Facility 7 to Customer 10: 64.94
Facility 8 to Customer 0: 25.32
Facility 8 to Customer 1: 59.91
Facility 8 to Customer 2: 2.24
Facility 8 to Customer 3: 72.42
Facility 8 to Customer 4: 53.08
Facility 8 to Customer 5: 9.06
Facility 8 to Customer 6: 75.18
Facility 8 to Customer 7: 20.25
Facility 8 to Customer 8: 11.18
Facility 8 to Customer 9: 54.45
Facility 8 to Customer 10: 76.48
Facility 9 to Customer 0: 42.06
Facility 9 to Customer 1: 68.68
Facility 9 to Customer 2: 39.56
Facility 9 to Customer 3: 81.32
Facility 9 to Customer 4: 76.90
Facility 9 to Customer 5: 29.97
Facility 9 to Customer 6: 90.00
Facility 9 to Customer 7: 19.03
Facility 9 to Customer 8: 46.53
Facility 9 to Customer 9: 51.04
Facility 9 to Customer 10: 90.43
Drone operational costs (S-type drones):
Facility 0 to Customer 0: 14
Facility 0 to Customer 1: 21
Facility 0 to Customer 2: 21
Facility 0 to Customer 3: 15
Facility 0 to Customer 4: 8
Facility 0 to Customer 5: 11
