Facility Location Problem Instance
Number of facilities: 20
Number of customers: 25
Grid size: 80x80
Facilities coordinates (x, y):
47, 78
3, 27
18, 76
6, 77
26, 42
21, 24
47, 53
56, 69
76, 37
37, 11
11, 0
15, 57
61, 20
11, 2
21, 39
13, 4
20, 62
34, 50
75, 13
3, 79
Customers coordinates (x, y):
73, 68
9, 30
58, 1
55, 73
0, 5
31, 71
20, 30
48, 54
71, 37
60, 7
36, 4
79, 23
32, 41
18, 79
57, 6
69, 2
55, 76
79, 65
73, 61
47, 30
11, 67
23, 34
55, 52
45, 52
27, 34
Distances between facilities and customers:
Facility 0 to Customer 0: 27.86
Facility 0 to Customer 1: 61.22
Facility 0 to Customer 2: 77.78
Facility 0 to Customer 3: 9.43
Facility 0 to Customer 4: 86.82
Facility 0 to Customer 5: 17.46
Facility 0 to Customer 6: 55.07
Facility 0 to Customer 7: 24.02
Facility 0 to Customer 8: 47.51
Facility 0 to Customer 9: 72.18
Facility 0 to Customer 10: 74.81
Facility 0 to Customer 11: 63.63
Facility 0 to Customer 12: 39.92
Facility 0 to Customer 13: 29.02
Facility 0 to Customer 14: 72.69
Facility 0 to Customer 15: 79.12
Facility 0 to Customer 16: 8.25
Facility 0 to Customer 17: 34.54
Facility 0 to Customer 18: 31.06
Facility 0 to Customer 19: 48.00
Facility 0 to Customer 20: 37.64
Facility 0 to Customer 21: 50.12
Facility 0 to Customer 22: 27.20
Facility 0 to Customer 23: 26.08
Facility 0 to Customer 24: 48.33
Facility 1 to Customer 0: 81.12
Facility 1 to Customer 1: 6.71
Facility 1 to Customer 2: 60.84
Facility 1 to Customer 3: 69.43
Facility 1 to Customer 4: 22.20
Facility 1 to Customer 5: 52.15
Facility 1 to Customer 6: 17.26
Facility 1 to Customer 7: 52.48
Facility 1 to Customer 8: 68.73
Facility 1 to Customer 9: 60.41
Facility 1 to Customer 10: 40.22
Facility 1 to Customer 11: 76.11
Facility 1 to Customer 12: 32.20
Facility 1 to Customer 13: 54.12
