Facility Location Problem Instance
Number of facilities: 20
Number of customers: 25
Grid size: 80x80
Facilities coordinates (x, y):
32, 68
7, 51
23, 3
21, 71
23, 60
1, 67
68, 34
55, 51
13, 23
67, 60
57, 49
8, 55
22, 58
25, 35
57, 28
55, 44
28, 51
20, 17
33, 28
63, 7
Customers coordinates (x, y):
49, 64
29, 77
73, 10
38, 25
51, 73
66, 25
33, 47
41, 62
55, 23
5, 27
46, 50
8, 56
48, 49
13, 49
77, 74
13, 45
47, 36
4, 24
6, 15
59, 2
25, 52
2, 41
34, 34
28, 78
52, 79
Distances between facilities and customers:
Facility 0 to Customer 0: 17.46
Facility 0 to Customer 1: 9.49
Facility 0 to Customer 2: 71.03
Facility 0 to Customer 3: 43.42
Facility 0 to Customer 4: 19.65
Facility 0 to Customer 5: 54.82
Facility 0 to Customer 6: 21.02
Facility 0 to Customer 7: 10.82
Facility 0 to Customer 8: 50.54
Facility 0 to Customer 9: 49.09
Facility 0 to Customer 10: 22.80
Facility 0 to Customer 11: 26.83
Facility 0 to Customer 12: 24.84
Facility 0 to Customer 13: 26.87
Facility 0 to Customer 14: 45.40
Facility 0 to Customer 15: 29.83
Facility 0 to Customer 16: 35.34
Facility 0 to Customer 17: 52.15
Facility 0 to Customer 18: 59.03
Facility 0 to Customer 19: 71.31
Facility 0 to Customer 20: 17.46
Facility 0 to Customer 21: 40.36
Facility 0 to Customer 22: 34.06
Facility 0 to Customer 23: 10.77
Facility 0 to Customer 24: 22.83
Facility 1 to Customer 0: 43.97
Facility 1 to Customer 1: 34.06
Facility 1 to Customer 2: 77.70
Facility 1 to Customer 3: 40.46
Facility 1 to Customer 4: 49.19
Facility 1 to Customer 5: 64.47
Facility 1 to Customer 6: 26.31
Facility 1 to Customer 7: 35.74
Facility 1 to Customer 8: 55.57
Facility 1 to Customer 9: 24.08
Facility 1 to Customer 10: 39.01
Facility 1 to Customer 11: 5.10
Facility 1 to Customer 12: 41.05
Facility 1 to Customer 13: 6.32
Facility 1 to Customer 14: 73.68
Facility 1 to Customer 15: 8.49
Facility 1 to Customer 16: 42.72
Facility 1 to Customer 17: 27.17
Facility 1 to Customer 18: 36.01
Facility 1 to Customer 19: 71.45
Facility 1 to Customer 20: 18.03
Facility 1 to Customer 21: 11.18
Facility 1 to Customer 22: 31.91
Facility 1 to Customer 23: 34.21
Facility 1 to Customer 24: 53.00
Facility 2 to Customer 0: 66.31
Facility 2 to Customer 1: 74.24
Facility 2 to Customer 2: 50.49
Facility 2 to Customer 3: 26.63
Facility 2 to Customer 4: 75.39
Facility 2 to Customer 5: 48.30
Facility 2 to Customer 6: 45.12
Facility 2 to Customer 7: 61.68
Facility 2 to Customer 8: 37.74
Facility 2 to Customer 9: 30.00
Facility 2 to Customer 10: 52.33
Facility 2 to Customer 11: 55.08
Facility 2 to Customer 12: 52.35
Facility 2 to Customer 13: 47.07
Facility 2 to Customer 14: 89.20
Facility 2 to Customer 15: 43.17
Facility 2 to Customer 16: 40.80
Facility 2 to Customer 17: 28.32
Facility 2 to Customer 18: 20.81
Facility 2 to Customer 19: 36.01
Facility 2 to Customer 20: 49.04
Facility 2 to Customer 21: 43.42
Facility 2 to Customer 22: 32.89
Facility 2 to Customer 23: 75.17
Facility 2 to Customer 24: 81.34
Facility 3 to Customer 0: 28.86
Facility 3 to Customer 1: 10.00
Facility 3 to Customer 2: 80.16
Facility 3 to Customer 3: 49.04
Facility 3 to Customer 4: 30.07
Facility 3 to Customer 5: 64.35
Facility 3 to Customer 6: 26.83
Facility 3 to Customer 7: 21.93
Facility 3 to Customer 8: 58.82
Facility 3 to Customer 9: 46.82
Facility 3 to Customer 10: 32.65
Facility 3 to Customer 11: 19.85
Facility 3 to Customer 12: 34.83
Facility 3 to Customer 13: 23.41
Facility 3 to Customer 14: 56.08
Facility 3 to Customer 15: 27.20
Facility 3 to Customer 16: 43.60
Facility 3 to Customer 17: 49.98
Facility 3 to Customer 18: 57.97
Facility 3 to Customer 19: 78.77
Facility 3 to Customer 20: 19.42
Facility 3 to Customer 21: 35.51
Facility 3 to Customer 22: 39.22
Facility 3 to Customer 23: 9.90
Facility 3 to Customer 24: 32.02
Facility 4 to Customer 0: 26.31
Facility 4 to Customer 1: 18.03
Facility 4 to Customer 2: 70.71
Facility 4 to Customer 3: 38.08
Facility 4 to Customer 4: 30.87
Facility 4 to Customer 5: 55.44
Facility 4 to Customer 6: 16.40
Facility 4 to Customer 7: 18.11
Facility 4 to Customer 8: 48.92
Facility 4 to Customer 9: 37.59
Facility 4 to Customer 10: 25.08
Facility 4 to Customer 11: 15.52
Facility 4 to Customer 12: 27.31
Facility 4 to Customer 13: 14.87
Facility 4 to Customer 14: 55.79
Facility 4 to Customer 15: 18.03
Facility 4 to Customer 16: 33.94
Facility 4 to Customer 17: 40.71
Facility 4 to Customer 18: 48.10
Facility 4 to Customer 19: 68.26
Facility 4 to Customer 20: 8.25
Facility 4 to Customer 21: 28.32
Facility 4 to Customer 22: 28.23
Facility 4 to Customer 23: 18.68
Facility 4 to Customer 24: 34.67
Facility 5 to Customer 0: 48.09
Facility 5 to Customer 1: 29.73
Facility 5 to Customer 2: 91.83
Facility 5 to Customer 3: 55.97
Facility 5 to Customer 4: 50.36
Facility 5 to Customer 5: 77.39
Facility 5 to Customer 6: 37.74
Facility 5 to Customer 7: 40.31
Facility 5 to Customer 8: 69.66
