Facility Location Problem Instance
Number of facilities: 20
Number of customers: 25
Grid size: 80x80
Facilities coordinates (x, y):
36, 15
50, 77
14, 46
19, 43
54, 39
54, 34
58, 22
18, 56
46, 53
54, 43
39, 12
76, 51
28, 58
7, 41
60, 63
50, 6
14, 44
39, 62
22, 14
41, 27
Customers coordinates (x, y):
20, 17
66, 20
18, 42
18, 22
63, 65
39, 29
76, 79
29, 30
66, 70
39, 67
20, 56
34, 8
28, 49
54, 15
4, 41
12, 24
26, 34
9, 4
79, 55
6, 32
52, 74
34, 31
26, 55
11, 49
1, 77
Distances between facilities and customers:
Facility 0 to Customer 0: 16.12
Facility 0 to Customer 1: 30.41
Facility 0 to Customer 2: 32.45
Facility 0 to Customer 3: 19.31
Facility 0 to Customer 4: 56.82
Facility 0 to Customer 5: 14.32
Facility 0 to Customer 6: 75.47
Facility 0 to Customer 7: 16.55
Facility 0 to Customer 8: 62.65
Facility 0 to Customer 9: 52.09
Facility 0 to Customer 10: 44.01
Facility 0 to Customer 11: 7.28
Facility 0 to Customer 12: 34.93
Facility 0 to Customer 13: 18.00
Facility 0 to Customer 14: 41.23
Facility 0 to Customer 15: 25.63
Facility 0 to Customer 16: 21.47
Facility 0 to Customer 17: 29.15
Facility 0 to Customer 18: 58.73
Facility 0 to Customer 19: 34.48
Facility 0 to Customer 20: 61.13
Facility 0 to Customer 21: 16.12
Facility 0 to Customer 22: 41.23
Facility 0 to Customer 23: 42.20
Facility 0 to Customer 24: 71.20
Facility 1 to Customer 0: 67.08
Facility 1 to Customer 1: 59.20
Facility 1 to Customer 2: 47.42
Facility 1 to Customer 3: 63.63
Facility 1 to Customer 4: 17.69
Facility 1 to Customer 5: 49.24
Facility 1 to Customer 6: 26.08
Facility 1 to Customer 7: 51.48
Facility 1 to Customer 8: 17.46
Facility 1 to Customer 9: 14.87
Facility 1 to Customer 10: 36.62
Facility 1 to Customer 11: 70.83
Facility 1 to Customer 12: 35.61
Facility 1 to Customer 13: 62.13
Facility 1 to Customer 14: 58.41
Facility 1 to Customer 15: 65.22
Facility 1 to Customer 16: 49.24
Facility 1 to Customer 17: 83.73
Facility 1 to Customer 18: 36.40
Facility 1 to Customer 19: 62.94
Facility 1 to Customer 20: 3.61
Facility 1 to Customer 21: 48.70
Facility 1 to Customer 22: 32.56
Facility 1 to Customer 23: 48.01
Facility 1 to Customer 24: 49.00
Facility 2 to Customer 0: 29.61
Facility 2 to Customer 1: 58.14
Facility 2 to Customer 2: 5.66
Facility 2 to Customer 3: 24.33
Facility 2 to Customer 4: 52.55
Facility 2 to Customer 5: 30.23
Facility 2 to Customer 6: 70.24
Facility 2 to Customer 7: 21.93
Facility 2 to Customer 8: 57.27
Facility 2 to Customer 9: 32.65
Facility 2 to Customer 10: 11.66
Facility 2 to Customer 11: 42.94
Facility 2 to Customer 12: 14.32
Facility 2 to Customer 13: 50.61
Facility 2 to Customer 14: 11.18
Facility 2 to Customer 15: 22.09
Facility 2 to Customer 16: 16.97
Facility 2 to Customer 17: 42.30
Facility 2 to Customer 18: 65.62
Facility 2 to Customer 19: 16.12
Facility 2 to Customer 20: 47.20
Facility 2 to Customer 21: 25.00
Facility 2 to Customer 22: 15.00
Facility 2 to Customer 23: 4.24
Facility 2 to Customer 24: 33.62
Facility 3 to Customer 0: 26.02
Facility 3 to Customer 1: 52.33
Facility 3 to Customer 2: 1.41
Facility 3 to Customer 3: 21.02
Facility 3 to Customer 4: 49.19
Facility 3 to Customer 5: 24.41
Facility 3 to Customer 6: 67.42
