Facility Location Problem Instance
Number of facilities: 20
Number of customers: 25
Grid size: 80x80
Facilities coordinates (x, y):
66, 54
38, 21
23, 15
74, 37
25, 25
21, 44
77, 46
54, 78
18, 25
68, 28
34, 53
58, 4
50, 53
54, 48
68, 66
24, 46
46, 60
39, 34
10, 54
2, 72
Customers coordinates (x, y):
31, 9
74, 30
23, 73
28, 28
32, 43
52, 30
70, 29
18, 28
47, 79
73, 53
0, 51
34, 36
42, 45
3, 35
52, 0
20, 79
24, 29
33, 74
40, 49
70, 18
74, 32
37, 45
15, 7
46, 37
1, 78
Distances between facilities and customers:
Facility 0 to Customer 0: 57.01
Facility 0 to Customer 1: 25.30
Facility 0 to Customer 2: 47.01
Facility 0 to Customer 3: 46.04
Facility 0 to Customer 4: 35.74
Facility 0 to Customer 5: 27.78
Facility 0 to Customer 6: 25.32
Facility 0 to Customer 7: 54.59
Facility 0 to Customer 8: 31.40
Facility 0 to Customer 9: 7.07
Facility 0 to Customer 10: 66.07
Facility 0 to Customer 11: 36.72
Facility 0 to Customer 12: 25.63
Facility 0 to Customer 13: 65.80
Facility 0 to Customer 14: 55.79
Facility 0 to Customer 15: 52.35
Facility 0 to Customer 16: 48.88
Facility 0 to Customer 17: 38.59
Facility 0 to Customer 18: 26.48
Facility 0 to Customer 19: 36.22
Facility 0 to Customer 20: 23.41
Facility 0 to Customer 21: 30.36
Facility 0 to Customer 22: 69.35
Facility 0 to Customer 23: 26.25
Facility 0 to Customer 24: 69.29
Facility 1 to Customer 0: 13.89
Facility 1 to Customer 1: 37.11
Facility 1 to Customer 2: 54.12
Facility 1 to Customer 3: 12.21
Facility 1 to Customer 4: 22.80
Facility 1 to Customer 5: 16.64
Facility 1 to Customer 6: 32.98
Facility 1 to Customer 7: 21.19
Facility 1 to Customer 8: 58.69
Facility 1 to Customer 9: 47.42
Facility 1 to Customer 10: 48.41
Facility 1 to Customer 11: 15.52
Facility 1 to Customer 12: 24.33
Facility 1 to Customer 13: 37.70
Facility 1 to Customer 14: 25.24
Facility 1 to Customer 15: 60.73
Facility 1 to Customer 16: 16.12
Facility 1 to Customer 17: 53.24
Facility 1 to Customer 18: 28.07
Facility 1 to Customer 19: 32.14
Facility 1 to Customer 20: 37.64
Facility 1 to Customer 21: 24.02
Facility 1 to Customer 22: 26.93
Facility 1 to Customer 23: 17.89
Facility 1 to Customer 24: 67.96
Facility 2 to Customer 0: 10.00
Facility 2 to Customer 1: 53.16
Facility 2 to Customer 2: 58.00
Facility 2 to Customer 3: 13.93
Facility 2 to Customer 4: 29.41
Facility 2 to Customer 5: 32.65
Facility 2 to Customer 6: 49.04
Facility 2 to Customer 7: 13.93
Facility 2 to Customer 8: 68.35
Facility 2 to Customer 9: 62.80
Facility 2 to Customer 10: 42.72
Facility 2 to Customer 11: 23.71
Facility 2 to Customer 12: 35.51
Facility 2 to Customer 13: 28.28
Facility 2 to Customer 14: 32.65
Facility 2 to Customer 15: 64.07
Facility 2 to Customer 16: 14.04
Facility 2 to Customer 17: 59.84
Facility 2 to Customer 18: 38.01
Facility 2 to Customer 19: 47.10
Facility 2 to Customer 20: 53.76
Facility 2 to Customer 21: 33.11
Facility 2 to Customer 22: 11.31
Facility 2 to Customer 23: 31.83
Facility 2 to Customer 24: 66.73
Facility 3 to Customer 0: 51.31
Facility 3 to Customer 1: 7.00
Facility 3 to Customer 2: 62.43
Facility 3 to Customer 3: 46.87
Facility 3 to Customer 4: 42.43
Facility 3 to Customer 5: 23.09
Facility 3 to Customer 6: 8.94
Facility 3 to Customer 7: 56.72
Facility 3 to Customer 8: 49.93
Facility 3 to Customer 9: 16.03
Facility 3 to Customer 10: 75.31
Facility 3 to Customer 11: 40.01
Facility 3 to Customer 12: 32.98
Facility 3 to Customer 13: 71.03
Facility 3 to Customer 14: 43.05
Facility 3 to Customer 15: 68.41
Facility 3 to Customer 16: 50.64
Facility 3 to Customer 17: 55.23
Facility 3 to Customer 18: 36.06
Facility 3 to Customer 19: 19.42
Facility 3 to Customer 20: 5.00
