Facility Location Problem Instance
Number of facilities: 5
Number of customers: 15
Grid size: 10x10
Facilities coordinates (x, y):
3, 1
1, 4
7, 1
2, 6
8, 6
Customers coordinates (x, y):
0, 3
6, 0
4, 2
7, 3
8, 2
0, 3
8, 7
0, 2
9, 5
2, 1
5, 1
7, 9
4, 5
7, 8
0, 5
Distances between facilities and customers:
Facility 0 to Customer 0: 3.61
Facility 0 to Customer 1: 3.16
Facility 0 to Customer 2: 1.41
Facility 0 to Customer 3: 4.47
Facility 0 to Customer 4: 5.10
Facility 0 to Customer 5: 3.61
Facility 0 to Customer 6: 7.81
Facility 0 to Customer 7: 3.16
Facility 0 to Customer 8: 7.21
Facility 0 to Customer 9: 1.00
Facility 0 to Customer 10: 2.00
Facility 0 to Customer 11: 8.94
Facility 0 to Customer 12: 4.12
Facility 0 to Customer 13: 8.06
Facility 0 to Customer 14: 5.00
Facility 1 to Customer 0: 1.41
Facility 1 to Customer 1: 6.40
Facility 1 to Customer 2: 3.61
Facility 1 to Customer 3: 6.08
Facility 1 to Customer 4: 7.28
Facility 1 to Customer 5: 1.41
Facility 1 to Customer 6: 7.62
Facility 1 to Customer 7: 2.24
Facility 1 to Customer 8: 8.06
Facility 1 to Customer 9: 3.16
Facility 1 to Customer 10: 5.00
Facility 1 to Customer 11: 7.81
Facility 1 to Customer 12: 3.16
Facility 1 to Customer 13: 7.21
Facility 1 to Customer 14: 1.41
Facility 2 to Customer 0: 7.28
Facility 2 to Customer 1: 1.41
Facility 2 to Customer 2: 3.16
Facility 2 to Customer 3: 2.00
Facility 2 to Customer 4: 1.41
Facility 2 to Customer 5: 7.28
Facility 2 to Customer 6: 6.08
Facility 2 to Customer 7: 7.07
Facility 2 to Customer 8: 4.47
Facility 2 to Customer 9: 5.00
Facility 2 to Customer 10: 2.00
Facility 2 to Customer 11: 8.00
Facility 2 to Customer 12: 5.00
Facility 2 to Customer 13: 7.00
Facility 2 to Customer 14: 8.06
Facility 3 to Customer 0: 3.61
Facility 3 to Customer 1: 7.21
Facility 3 to Customer 2: 4.47
Facility 3 to Customer 3: 5.83
Facility 3 to Customer 4: 7.21
Facility 3 to Customer 5: 3.61
Facility 3 to Customer 6: 6.08
Facility 3 to Customer 7: 4.47
Facility 3 to Customer 8: 7.07
Facility 3 to Customer 9: 5.00
Facility 3 to Customer 10: 5.83
Facility 3 to Customer 11: 5.83
Facility 3 to Customer 12: 2.24
Facility 3 to Customer 13: 5.39
Facility 3 to Customer 14: 2.24
Facility 4 to Customer 0: 8.54
Facility 4 to Customer 1: 6.32
Facility 4 to Customer 2: 5.66
Facility 4 to Customer 3: 3.16
Facility 4 to Customer 4: 4.00
Facility 4 to Customer 5: 8.54
Facility 4 to Customer 6: 1.00
Facility 4 to Customer 7: 8.94
Facility 4 to Customer 8: 1.41
Facility 4 to Customer 9: 7.81
Facility 4 to Customer 10: 5.83
Facility 4 to Customer 11: 3.16
Facility 4 to Customer 12: 4.12
Facility 4 to Customer 13: 2.24
Facility 4 to Customer 14: 8.06
Facilities fixed costs:
Facility 0: 20
Facility 1: 10
Facility 2: 15
Facility 3: 16
Facility 4: 11
Drone operational costs (S-type drones):
Facility 0 to Customer 0: 2
Facility 0 to Customer 1: 2
Facility 0 to Customer 2: 1
Facility 0 to Customer 3: 1
Facility 0 to Customer 4: 8
Facility 0 to Customer 5: 7
Facility 0 to Customer 6: 8
Facility 0 to Customer 7: 4
Facility 0 to Customer 8: 9
Facility 0 to Customer 9: 1
Facility 0 to Customer 10: 6
Facility 0 to Customer 11: 3
Facility 0 to Customer 12: 9
Facility 0 to Customer 13: 7
Facility 0 to Customer 14: 5
Facility 1 to Customer 0: 9
Facility 1 to Customer 1: 1
Facility 1 to Customer 2: 8
Facility 1 to Customer 3: 9
Facility 1 to Customer 4: 3
Facility 1 to Customer 5: 8
Facility 1 to Customer 6: 7
Facility 1 to Customer 7: 1
Facility 1 to Customer 8: 9
Facility 1 to Customer 9: 8
Facility 1 to Customer 10: 3
Facility 1 to Customer 11: 7
Facility 1 to Customer 12: 2
Facility 1 to Customer 13: 7
Facility 1 to Customer 14: 6
Facility 2 to Customer 0: 9
Facility 2 to Customer 1: 6
Facility 2 to Customer 2: 6
Facility 2 to Customer 3: 4
Facility 2 to Customer 4: 8
Facility 2 to Customer 5: 2
Facility 2 to Customer 6: 4
Facility 2 to Customer 7: 7
Facility 2 to Customer 8: 8
Facility 2 to Customer 9: 5
Facility 2 to Customer 10: 4
Facility 2 to Customer 11: 1
Facility 2 to Customer 12: 4
Facility 2 to Customer 13: 2
Facility 2 to Customer 14: 2
Facility 3 to Customer 0: 4
Facility 3 to Customer 1: 2
Facility 3 to Customer 2: 2
Facility 3 to Customer 3: 9
Facility 3 to Customer 4: 7
Facility 3 to Customer 5: 3
Facility 3 to Customer 6: 3
Facility 3 to Customer 7: 5
Facility 3 to Customer 8: 6
Facility 3 to Customer 9: 3
Facility 3 to Customer 10: 7
Facility 3 to Customer 11: 8
Facility 3 to Customer 12: 9
Facility 3 to Customer 13: 3
Facility 3 to Customer 14: 9
Facility 4 to Customer 0: 2
Facility 4 to Customer 1: 3
Facility 4 to Customer 2: 7
Facility 4 to Customer 3: 3
Facility 4 to Customer 4: 3
Facility 4 to Customer 5: 5
Facility 4 to Customer 6: 8
Facility 4 to Customer 7: 4
Facility 4 to Customer 8: 8
Facility 4 to Customer 9: 5
Facility 4 to Customer 10: 4
Facility 4 to Customer 11: 6
Facility 4 to Customer 12: 3
Facility 4 to Customer 13: 5
Facility 4 to Customer 14: 9
Drone operational costs (L-type drones):
Facility 0 to Customer 0: 11
Facility 0 to Customer 1: 25
Facility 0 to Customer 2: 26
Facility 0 to Customer 3: 21
Facility 0 to Customer 4: 20
Facility 0 to Customer 5: 23
Facility 0 to Customer 6: 27
Facility 0 to Customer 7: 11
Facility 0 to Customer 8: 26
Facility 0 to Customer 9: 18
Facility 0 to Customer 10: 13
Facility 0 to Customer 11: 14
Facility 0 to Customer 12: 14
Facility 0 to Customer 13: 20
Facility 0 to Customer 14: 21
Facility 1 to Customer 0: 27
Facility 1 to Customer 1: 27
Facility 1 to Customer 2: 20
Facility 1 to Customer 3: 17
Facility 1 to Customer 4: 12
Facility 1 to Customer 5: 14
Facility 1 to Customer 6: 13
Facility 1 to Customer 7: 14
Facility 1 to Customer 8: 26
Facility 1 to Customer 9: 12
Facility 1 to Customer 10: 28
Facility 1 to Customer 11: 21
Facility 1 to Customer 12: 12
Facility 1 to Customer 13: 23
Facility 1 to Customer 14: 29
Facility 2 to Customer 0: 29
Facility 2 to Customer 1: 23
Facility 2 to Customer 2: 24
Facility 2 to Customer 3: 11
Facility 2 to Customer 4: 21
Facility 2 to Customer 5: 13
Facility 2 to Customer 6: 23
Facility 2 to Customer 7: 19
Facility 2 to Customer 8: 10
Facility 2 to Customer 9: 14
Facility 2 to Customer 10: 15
Facility 2 to Customer 11: 19
Facility 2 to Customer 12: 21
Facility 2 to Customer 13: 28
Facility 2 to Customer 14: 22
Facility 3 to Customer 0: 15
Facility 3 to Customer 1: 22
Facility 3 to Customer 2: 23
Facility 3 to Customer 3: 12
Facility 3 to Customer 4: 18
Facility 3 to Customer 5: 11
Facility 3 to Customer 6: 28
Facility 3 to Customer 7: 14
Facility 3 to Customer 8: 10
Facility 3 to Customer 9: 20
Facility 3 to Customer 10: 28
Facility 3 to Customer 11: 20
Facility 3 to Customer 12: 29
Facility 3 to Customer 13: 20
Facility 3 to Customer 14: 28
Facility 4 to Customer 0: 13
Facility 4 to Customer 1: 29
Facility 4 to Customer 2: 27
Facility 4 to Customer 3: 24
Facility 4 to Customer 4: 17
Facility 4 to Customer 5: 13
Facility 4 to Customer 6: 23
Facility 4 to Customer 7: 27
Facility 4 to Customer 8: 18
Facility 4 to Customer 9: 19
Facility 4 to Customer 10: 23
Facility 4 to Customer 11: 27
Facility 4 to Customer 12: 26
Facility 4 to Customer 13: 13
Facility 4 to Customer 14: 29
Facility capacities:
Facility 0: 8
Facility 1: 5
Facility 2: 5
Facility 3: 10
Facility 4: 9
Small drone payload capacity: 5
Large drone payload capacity: 21
Small drone max range: 13
Large drone max range: 26
Package weights:
Customer 0: 11
Customer 1: 18
Customer 2: 15
Customer 3: 11
Customer 4: 16
Customer 5: 14
Customer 6: 12
Customer 7: 18
Customer 8: 13
Customer 9: 15
Customer 10: 16
Customer 11: 12
Customer 12: 16
Customer 13: 19
Customer 14: 17
Number of S-type drones: 20
Number of L-type drones: 20
