Facility Location Problem Instance
Number of facilities: 5
Number of customers: 15
Grid size: 10x10
Facilities coordinates (x, y):
4, 4
3, 7
6, 4
0, 9
0, 1
Customers coordinates (x, y):
6, 0
8, 0
2, 4
2, 8
9, 3
4, 9
3, 5
9, 6
0, 3
3, 8
9, 1
4, 3
9, 5
1, 2
9, 6
Distances between facilities and customers:
Facility 0 to Customer 0: 4.47
Facility 0 to Customer 1: 5.66
Facility 0 to Customer 2: 2.00
Facility 0 to Customer 3: 4.47
Facility 0 to Customer 4: 5.10
Facility 0 to Customer 5: 5.00
Facility 0 to Customer 6: 1.41
Facility 0 to Customer 7: 5.39
Facility 0 to Customer 8: 4.12
Facility 0 to Customer 9: 4.12
Facility 0 to Customer 10: 5.83
Facility 0 to Customer 11: 1.00
Facility 0 to Customer 12: 5.10
Facility 0 to Customer 13: 3.61
Facility 0 to Customer 14: 5.39
Facility 1 to Customer 0: 7.62
Facility 1 to Customer 1: 8.60
Facility 1 to Customer 2: 3.16
Facility 1 to Customer 3: 1.41
Facility 1 to Customer 4: 7.21
Facility 1 to Customer 5: 2.24
Facility 1 to Customer 6: 2.00
Facility 1 to Customer 7: 6.08
Facility 1 to Customer 8: 5.00
Facility 1 to Customer 9: 1.00
Facility 1 to Customer 10: 8.49
Facility 1 to Customer 11: 4.12
Facility 1 to Customer 12: 6.32
Facility 1 to Customer 13: 5.39
Facility 1 to Customer 14: 6.08
Facility 2 to Customer 0: 4.00
Facility 2 to Customer 1: 4.47
Facility 2 to Customer 2: 4.00
Facility 2 to Customer 3: 5.66
Facility 2 to Customer 4: 3.16
Facility 2 to Customer 5: 5.39
Facility 2 to Customer 6: 3.16
Facility 2 to Customer 7: 3.61
Facility 2 to Customer 8: 6.08
Facility 2 to Customer 9: 5.00
Facility 2 to Customer 10: 4.24
Facility 2 to Customer 11: 2.24
Facility 2 to Customer 12: 3.16
Facility 2 to Customer 13: 5.39
Facility 2 to Customer 14: 3.61
Facility 3 to Customer 0: 10.82
Facility 3 to Customer 1: 12.04
Facility 3 to Customer 2: 5.39
Facility 3 to Customer 3: 2.24
Facility 3 to Customer 4: 10.82
Facility 3 to Customer 5: 4.00
Facility 3 to Customer 6: 5.00
Facility 3 to Customer 7: 9.49
Facility 3 to Customer 8: 6.00
Facility 3 to Customer 9: 3.16
Facility 3 to Customer 10: 12.04
Facility 3 to Customer 11: 7.21
Facility 3 to Customer 12: 9.85
Facility 3 to Customer 13: 7.07
Facility 3 to Customer 14: 9.49
Facility 4 to Customer 0: 6.08
Facility 4 to Customer 1: 8.06
Facility 4 to Customer 2: 3.61
Facility 4 to Customer 3: 7.28
Facility 4 to Customer 4: 9.22
Facility 4 to Customer 5: 8.94
Facility 4 to Customer 6: 5.00
Facility 4 to Customer 7: 10.30
Facility 4 to Customer 8: 2.00
Facility 4 to Customer 9: 7.62
Facility 4 to Customer 10: 9.00
Facility 4 to Customer 11: 4.47
Facility 4 to Customer 12: 9.85
Facility 4 to Customer 13: 1.41
Facility 4 to Customer 14: 10.30
Facilities fixed costs:
Facility 0: 16
Facility 1: 10
Facility 2: 11
Facility 3: 13
Facility 4: 13
Drone operational costs (S-type drones):
Facility 0 to Customer 0: 5
Facility 0 to Customer 1: 9
Facility 0 to Customer 2: 7
Facility 0 to Customer 3: 9
Facility 0 to Customer 4: 3
Facility 0 to Customer 5: 4
Facility 0 to Customer 6: 2
Facility 0 to Customer 7: 4
Facility 0 to Customer 8: 2
Facility 0 to Customer 9: 5
Facility 0 to Customer 10: 6
Facility 0 to Customer 11: 8
Facility 0 to Customer 12: 7
Facility 0 to Customer 13: 7
Facility 0 to Customer 14: 9
Facility 1 to Customer 0: 3
Facility 1 to Customer 1: 5
Facility 1 to Customer 2: 8
Facility 1 to Customer 3: 3
Facility 1 to Customer 4: 1
Facility 1 to Customer 5: 4
Facility 1 to Customer 6: 1
Facility 1 to Customer 7: 3
Facility 1 to Customer 8: 9
Facility 1 to Customer 9: 1
Facility 1 to Customer 10: 5
Facility 1 to Customer 11: 9
Facility 1 to Customer 12: 9
Facility 1 to Customer 13: 8
Facility 1 to Customer 14: 9
Facility 2 to Customer 0: 3
Facility 2 to Customer 1: 9
Facility 2 to Customer 2: 7
Facility 2 to Customer 3: 4
Facility 2 to Customer 4: 1
Facility 2 to Customer 5: 4
Facility 2 to Customer 6: 9
Facility 2 to Customer 7: 9
Facility 2 to Customer 8: 6
Facility 2 to Customer 9: 8
Facility 2 to Customer 10: 6
Facility 2 to Customer 11: 8
Facility 2 to Customer 12: 3
Facility 2 to Customer 13: 8
Facility 2 to Customer 14: 1
Facility 3 to Customer 0: 2
Facility 3 to Customer 1: 6
Facility 3 to Customer 2: 5
Facility 3 to Customer 3: 4
Facility 3 to Customer 4: 9
Facility 3 to Customer 5: 6
Facility 3 to Customer 6: 5
Facility 3 to Customer 7: 8
Facility 3 to Customer 8: 7
Facility 3 to Customer 9: 4
Facility 3 to Customer 10: 9
Facility 3 to Customer 11: 1
Facility 3 to Customer 12: 5
Facility 3 to Customer 13: 9
Facility 3 to Customer 14: 3
Facility 4 to Customer 0: 8
Facility 4 to Customer 1: 4
Facility 4 to Customer 2: 6
Facility 4 to Customer 3: 9
Facility 4 to Customer 4: 7
Facility 4 to Customer 5: 8
Facility 4 to Customer 6: 6
Facility 4 to Customer 7: 9
Facility 4 to Customer 8: 1
Facility 4 to Customer 9: 8
Facility 4 to Customer 10: 9
Facility 4 to Customer 11: 3
Facility 4 to Customer 12: 1
Facility 4 to Customer 13: 2
Facility 4 to Customer 14: 8
Drone operational costs (L-type drones):
Facility 0 to Customer 0: 11
Facility 0 to Customer 1: 16
Facility 0 to Customer 2: 22
Facility 0 to Customer 3: 28
Facility 0 to Customer 4: 29
Facility 0 to Customer 5: 29
Facility 0 to Customer 6: 28
Facility 0 to Customer 7: 21
Facility 0 to Customer 8: 23
Facility 0 to Customer 9: 22
Facility 0 to Customer 10: 29
Facility 0 to Customer 11: 19
Facility 0 to Customer 12: 14
Facility 0 to Customer 13: 16
Facility 0 to Customer 14: 27
Facility 1 to Customer 0: 28
Facility 1 to Customer 1: 23
Facility 1 to Customer 2: 27
Facility 1 to Customer 3: 29
Facility 1 to Customer 4: 21
Facility 1 to Customer 5: 12
Facility 1 to Customer 6: 29
Facility 1 to Customer 7: 23
Facility 1 to Customer 8: 25
Facility 1 to Customer 9: 26
Facility 1 to Customer 10: 15
Facility 1 to Customer 11: 29
Facility 1 to Customer 12: 22
Facility 1 to Customer 13: 11
Facility 1 to Customer 14: 13
Facility 2 to Customer 0: 23
Facility 2 to Customer 1: 25
Facility 2 to Customer 2: 27
Facility 2 to Customer 3: 11
Facility 2 to Customer 4: 25
Facility 2 to Customer 5: 17
Facility 2 to Customer 6: 29
Facility 2 to Customer 7: 27
Facility 2 to Customer 8: 26
Facility 2 to Customer 9: 11
Facility 2 to Customer 10: 27
Facility 2 to Customer 11: 28
Facility 2 to Customer 12: 26
Facility 2 to Customer 13: 11
Facility 2 to Customer 14: 12
Facility 3 to Customer 0: 12
Facility 3 to Customer 1: 12
Facility 3 to Customer 2: 10
Facility 3 to Customer 3: 14
Facility 3 to Customer 4: 29
Facility 3 to Customer 5: 28
Facility 3 to Customer 6: 10
Facility 3 to Customer 7: 11
Facility 3 to Customer 8: 26
Facility 3 to Customer 9: 14
Facility 3 to Customer 10: 19
Facility 3 to Customer 11: 23
Facility 3 to Customer 12: 10
Facility 3 to Customer 13: 20
Facility 3 to Customer 14: 25
Facility 4 to Customer 0: 28
Facility 4 to Customer 1: 29
Facility 4 to Customer 2: 10
Facility 4 to Customer 3: 16
